end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedSalaries,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BuildingsAndImprovementsGross,CapitalizedComputerSoftwareGross,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositAssets,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfIntangibleAssets,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayable,InventoryRealEstateConstructionInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserve,LoansPayableCurrent,LossOnSaleOfInvestments,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingGainsLosses,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLaborRelatedExpenses,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherShortTermBorrowings,PaidInKindInterest,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAdditionalSeriesValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLegalSettlements,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RedeemableNoncontrollingInterestEquityCarryingAmount,ResearchAndDevelopmentExpense,RestructuringCostsAndAssetImpairmentCharges,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SellingGeneralAndAdministrativeExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharesOutstanding,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodValue,TreasuryStockShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2012-09-30,2012-11-19,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,968267.0,,,,,,,2032873.0,,,,,,17504332.0,,,,,,,,,,439218.0,7446.0,431772.0,,,,,,,,,,,3552.0,,,,0.001,300000000.0,24960596.0,24960596.0,,,24960.0,-240927.0,,,874419.0,,,,,,,,,,,,,,9958.0,,,3894.0,,,645419.0,-0.01,,-0.01,,,,,,-4906.0,,-4906.0,,,,,,,,,91711.0,,,,-245823.0,,4896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,96000.0,,,4531778.0,439218.0,,,,,,4304.0,,,,,,-240927.0,,,,-4906.0,,10800.0,,240917.0,-240917.0,,,,,,7000.0,,,9958.0,,,43248.0,,,,,,,,,,,,,,,,,0.001,50000000.0,15414600.0,15414600.0,15415.0,,,,,,,,,,,,,,,,,,,424772.0,,,43248.0,,-21641571.0,,0.0,96000.0,,,,,,,,,-4092560.0,,,,,,,,,,,,,,,,,,24960596.0,,24960596.0,
2012-12-31,2013-04-16,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1035436.0,173573.0,173573.0,173573.0,5718.0,,,1877547.0,,1746904.0,765525.0,,,17743332.0,,240000.0,-1179712.0,,,,,,,60581.0,6773.0,53808.0,,,,,,,,,,1055.0,1055.0,-381.0,,,0.001,300000000.0,25960596.0,25960596.0,,,25960.0,-1791410.0,,,882716.0,,,,3159659.0,3159659.0,,3159659.0,,,24237.0,36288.0,,,36288.0,,,5718.0,,,645271.0,-0.07,,-0.07,,,,-5453.0,,,-3331.0,-3331.0,,,,,,,,,670331.0,,,,-1811792.0,,20382.0,,,,,,,,,,173212.0,397589.0,173212.0,,,,,,,,3500.0,,3500.0,570801.0,,,,,,3500.0,,1072.0,,1072.0,,,,,,357750.0,182498.0,29008.0,4625343.0,60581.0,4625343.0,,645271.0,,,-3051.0,655965.0,,-45482.0,,-605411.0,-1791410.0,20382.0,,,-3331.0,,10800.0,,1807389.0,-1807389.0,9027598.0,,106406.0,1877547.0,7000.0,7000.0,,355792.0,36288.0,,,147228.0,,,,,,,,,,,,,,,-45482.0,,,,,,15415.0,,55468.0,,,25000.0,,,,,,,,575497.0,575497.0,,240000.0,-1811792.0,46808.0,46808.0,,,,355792.0,-22346418.0,,0.0,357750.0,,,,,,41375196.0,,-4564762.0,-4564762.0,,,1000000.0,1250000.0,,,,,,,240000.0,25000.0,,240000.0,,,,25041880.0,,25041880.0,
2013-03-31,2013-05-20,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1114258.0,178461.0,,,,,,1973572.0,,,,,,17842532.0,,,,,,,100000.0,,,51223.0,1121.0,50102.0,,,,,,,,,,,1121.0,66.0,,,0.001,300000000.0,26960596.0,25960596.0,,,26960.0,,,,882716.0,,,,,,,,,,,4863.0,,,4863.0,,,,,,645271.0,-0.01,-0.01,-0.01,,,,-1590.0,,,-10681.0,-10681.0,,,,,,,,,160013.0,,,,-286306.0,,2987.0,,,,,,,,,,,175280.0,4888.0,,5718.0,,,,,,,,,,,,,,,,,,,1072.0,,,,,100000.0,96000.0,,,4805078.0,51223.0,,,,,,-6038.0,200.0,,0.0,,1456.0,-289293.0,8131.0,,,-1072.0,,10800.0,,278612.0,-278612.0,,,,,,7000.0,,,4863.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,200.0,,,,,,,,,,,,-289293.0,,43102.0,,,,,-22632724.0,,0.0,,,403322.0,,,,,,,-4753855.0,,,,,,,,,,,,,,,,,,26805040.0,26805040.0,26805040.0,
2013-06-30,2013-08-16,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1161393.0,,283438.0,203438.0,,,,2069572.0,,,774235.0,,,17872179.0,,,,,,,,,,47616.0,928.0,46688.0,,,,,,,,,,928.0,928.0,,,,0.001,300000000.0,27643851.0,27643851.0,,,27644.0,,,,880162.0,,,,,,,,,,,3414.0,,,,,645271.0,,,,645271.0,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,182636.0,,,,-282050.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000.0,,,5050636.0,47616.0,,,,,,-6038.0,,,,,,-282050.0,,,,,,10800.0,,282050.0,-282050.0,,,,2069572.0,7000.0,7000.0,,,3414.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,-282050.0,,39688.0,,,,,-22912220.0,,,,,,,,,,,,-5003020.0,,,,,,,,,,,,,,,,,,26855745.0,26855745.0,26855745.0,
2013-09-30,2013-12-16,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1210857.0,,285621.0,,,,,2165572.0,,,,,,18071370.0,,,,,,,,,,44217.0,943.0,43274.0,,,,,,,,,,,943.0,,,,0.001,300000000.0,31481590.0,31481590.0,,,31482.0,-354075.0,,,880162.0,,,,,,,,,,,,,,,,,,,,,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,254661.0,,,,-354075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000.0,,,5198283.0,44217.0,5198283.0,,645271.0,,,-6038.0,,,,,,-354075.0,,,,,,10800.0,,354075.0,-354075.0,,,,,,7000.0,,,3414.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,-354075.0,36274.0,,,,,,-23266295.0,,,,,,,,,,,,-5154066.0,,,,,,,,,,,,,,,,,,29828850.0,29828850.0,29828850.0,
2013-12-31,2014-04-15,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,384000.0,1191148.0,,314652.0,,15000.0,15000.0,,2261572.0,,2130904.0,-771567.0,,,18073871.0,,,-761797.0,2500.0,2500.0,,333306.0,,,36093.0,16331.0,19762.0,,,,,,,,,,1331.0,1331.0,276.0,,,0.001,300000000.0,34473056.0,31481590.0,,,31481.0,-1056861.0,,,895162.0,,,,,3409628.0,,,,7000.0,24237.0,15538.0,15538.0,,,,,15000.0,,,,-0.04,,-0.04,,,,-1590.0,,,-10681.0,-10681.0,,50793.0,50793.0,,,,,,682686.0,-1099960.0,,,-1059848.0,,2987.0,,,,,,,,,,,625936.0,,,2827.0,,,,,,,,-2827.0,625936.0,,,,,,-2827.0,,,,,,,,,,384000.0,149394.0,,5318605.0,36093.0,5318605.0,,645271.0,,,0.0,141279.0,,-725.0,,-138688.0,-1059848.0,-2987.0,,,40112.0,,10800.0,,1099960.0,-1099960.0,9741795.0,,106431.0,,7000.0,7000.0,,,15538.0,-40112.0,,17736.0,,,,,,,,,,,,-725.0,,,,,0.001,50000000.0,15414600.0,15414600.0,15415.0,,,,,200.0,,,,,,,,,,141079.0,,-1059848.0,784330.0,12762.0,,6038.0,,-50793.0,-23403279.0,,,384000.0,,,,333306.0,,46896190.0,,-5765840.0,-5282512.0,,,4393294.0,1000000.0,127700.0,,,,,200.0,330806.0,200.0,2554.0,,,,,28825496.0,,28825496.0,
2014-03-31,2014-05-13,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1214127.0,,356611.0,,,34582.0,,2357572.0,,,774982.0,,,18073871.0,,,,,,,,,,51055.0,34707.0,,,,,,,,,,,125.0,125.0,-1206.0,,,0.001,300000000.0,31481590.0,31481590.0,,,31481.0,,,,915162.0,,,,,,,,,,,3414.0,3414.0,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,66562.0,-165976.0,,,-165976.0,,0.0,,,,,,,,,,,118979.0,,,-418.0,,,1331.0,,,,,,,,,,,,,,,,,,,,,,96000.0,,,,51055.0,5499543.0,,645271.0,,,0.0,41959.0,,,,-43165.0,-165976.0,,,,,,10800.0,,165976.0,-165976.0,,,,,7000.0,,165976.0,,3414.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,41959.0,,-165976.0,784330.0,9348.0,,,,,-23569255.0,,,96000.0,,,,,,,,-5448488.0,-5448488.0,,,,,,,,,,,,,,,,,,,31484590.0,,
2014-06-30,2014-08-19,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1249265.0,,356611.0,,,54226.0,,2453572.0,,,778396.0,,,18098038.0,,,,,,,,,,67326.0,54392.0,,,,,,,,,,,166.0,166.0,,,,0.001,300000000.0,32314923.0,32314923.0,,,32314.0,-214093.0,,,935162.0,,,,,,,,,,,,,,,,,,,,,-0.01,0.0,-0.01,,,,,,,,,,,,,,,,,114679.0,,,,-214093.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28500.0,,96000.0,,,,67326.0,5650681.0,,645271.0,,,0.0,,,,,,-214093.0,,,,,,10800.0,,214093.0,-214093.0,,,,,7000.0,,,,3414.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,,784330.0,5934.0,,,,,-23729122.0,,,,,,,,,,,-5583355.0,-5583355.0,,,,,,,,,,,,,,,,,,32123479.0,32123479.0,32123479.0,
2014-09-30,2014-11-19,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1298789.0,,292691.0,,,1775.0,,2549572.0,,,781810.0,,,18148674.0,,,,,,,,,,11490.0,1970.0,,,,,,,,,,,195.0,195.0,,,,0.001,300000000.0,34473056.0,34473056.0,,,34472.0,-118765.0,,,918162.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19351.0,,,,-118765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000.0,,,,11490.0,5715285.0,,645271.0,,,,,,,,,-118765.0,,,,,,10800.0,,118765.0,-118765.0,,,,,7000.0,,,,3414.0,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,15414600.0,15414600.0,15415.0,,,,,,,,,,,,,,,,,-118765.0,784330.0,2520.0,,,,,-23902356.0,,,,,,,,,,,-5703795.0,-5703795.0,,,,,,,,,,,,,,,,,,33448909.0,33448909.0,33448909.0,
2014-12-31,2015-04-14,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,384000.0,1245105.0,,271858.0,,15330.0,15331.0,,2630069.0,,2514904.0,-784329.0,,,18160622.0,,,-527309.0,,,,,,,15424.0,15424.0,,,,7000.0,,,,,,,,94.0,-1237.0,,,0.001,300000000.0,34473056.0,34473056.0,18160622.0,,34473.0,-546071.0,,,951161.0,,,,,,,,,,8734.0,12762.0,12762.0,,,,,15330.0,,,,-0.02,,-0.02,,,,,6000.0,,,,1465.0,,,,,,66869.0,,211843.0,-608605.0,,,-546071.0,,,,,,,,,,,,,395696.0,,,330.0,,,,,,,,6670.0,395696.0,,,,7000.0,,-330.0,,-62534.0,,4335.0,,,,,,384000.0,,,5754264.0,15424.0,5754264.0,,645271.0,,775864.0,,123706.0,,,,-124943.0,-546071.0,,,,,,10800.0,2514904.0,608605.0,-608605.0,,,106431.0,,,,,,12762.0,-62534.0,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,123706.0,,-546071.0,,,,,,,-23949350.0,,,384000.0,,,,,,,,-5765840.0,-5738840.0,,,6000.0,,,,,,,,6000.0,,,,,,,32802249.0,,32802249.0,
2015-03-31,2015-05-20,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1192777.0,,498736.0,,,256000.0,,2774202.0,,,,,,18254139.0,,,-301383.0,,,,,,,319141.0,287402.0,,,,,,,,,,,,15334.0,15240.0,,,15454.0,300000000.0,515133.0,31481590.0,1783332.0,,15454.0,-356463.0,,,2298465.0,,,,,,,,,,,80.0,,,,,,272068.0,,,,-0.01,-0.01,-0.01,,,,,55000.0,,,,,,,,,,,,162806.0,-348806.0,,,-356463.0,,,,,,,,,,,,461788.0,96222.0,461788.0,,-256738.0,96222.0,,,,,,,-256738.0,558010.0,,,,,,-256738.0,,7577.0,,7577.0,,,,,,186000.0,,,,319061.0,6264336.0,,,,,,15351.0,,,,-111.0,-356463.0,,,,,,10800.0,,348886.0,-348886.0,,,,,,,356463.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15351.0,,-356463.0,,31739.0,,,,,-24305813.0,,,186000.0,,,,55000.0,,,,,-5994275.0,,,,1683574.0,,50572.0,,,,,,,,,,,,34707095.0,,34707095.0,
2015-06-30,2015-08-19,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,1181630.0,,547553.0,,161971.0,,,2876635.0,,,,,,18307711.0,,,,,,,,,,305200.0,163002.0,,,,,,,,,,,,1031.0,,,,0.001,300000000.0,37410636.0,37410636.0,,,37412.0,-157851.0,,,1138661.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,51450.0,,,,-157851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10321.0,,10321.0,,,,,,96000.0,,,6408326.0,305200.0,6408326.0,,653047.0,,,,,,,,,-157851.0,,,,,,10800.0,,147530.0,-147530.0,,,,,,110620.0,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,,,31578.0,,,,,-24463664.0,,,,,,,,,,,,-6103126.0,,,,,,,,,,,,,,,,,,37410636.0,,37410636.0,
2015-09-30,2015-11-23,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,245656.0,,1294159.0,,276002.0,,,3292866.0,,,,,,18441512.0,,,,,,,,,,396792.0,276174.0,,,,,,,,,,,,172.0,,,,0.001,300000000.0,36610636.0,36610636.0,,,36611.0,-304007.0,,,1170487.0,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,,,,107282.0,,,,-304007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100645.0,,100645.0,,,,28500.0,,96000.0,,,6670926.0,396792.0,6670926.0,,656958.0,,,,,,,,,-304007.0,,,,,,10800.0,,203362.0,-203362.0,,,,,,115120.0,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,,,,,,,,-24767672.0,,,,,,,,,,,,-6274134.0,,,,,,,,,,,,,,,,,,37067158.0,,37067158.0,
2015-12-31,2016-05-13,10-K,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,925652.0,,268282.0,,22492.0,,,3216564.0,,,,,,18405246.0,,,-785135.0,,1.0,,,,,146112.0,22492.0,123620.0,33.0,,7000.0,,,,,,,,0.0,-94.0,,,0.001,300000000.0,36610636.0,36610636.0,53572.0,53572.0,90183.0,-1085471.0,,,1262002.0,,,,,,,,,,,,,,,,,,,929151.0,,-0.03,,-0.03,,,,,300336.0,,,,1465.0,,,-110620.0,,,,189567.0,680067.0,,-778920.0,,-1085471.0,-0.02,,,0.0,,,,,,,,598517.0,604981.0,,,,6465.0,,,,,,,-7162.0,604982.0,,,,,,-7162.0,,-288420.0,,-184573.0,-137705.0,,,13000.0,,474000.0,,,6670088.0,146112.0,6670088.0,325885.0,1262002.0,,775864.0,,310841.0,,-123620.0,,-187315.0,-1085471.0,,-778920.0,189567.0,,,10800.0,,900898.0,-680067.0,,,325885.0,,,110620.0,,,,,206067.0,,,,325886.0,0.0,-13000.0,,,,,-110620.0,,-110620.0,,,-13000.0,,0.001,20000000.0,15414600.0,,15415.0,,,,,,,,,,,,,,,310841.0,,-1085471.0,,13000.0,13000.0,,,,-25034820.0,,,,,,325885.0,,,52078809.0,,,-6523976.0,53573.0,,,2137580.0,,,,,,,,246761.0,,,,,,36558258.0,38688623.0,36558258.0,
2016-03-31,2016-05-23,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,950951.0,,255759.0,,22569.0,,,3366896.0,,,,,,18501724.0,,,-151951.0,,,,,42460.0,,133189.0,22569.0,,41.0,,,,,,,,,,,,,,0.001,300000000.0,38183086.0,38183086.0,,53572.0,38183.0,-329461.0,,,1313463.0,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,,122050.0,,,,,,,,13000.0,,,,74756.0,,,,-329461.0,,,,,,,,,,,,96721.0,,,,,25300.0,7.0,,,,,,-77.0,122021.0,,,,,,-77.0,,55705.0,,55705.0,,,,,,186000.0,,,6888575.0,133189.0,6888575.0,325885.0,664780.0,,,,30007.0,,,,-30007.0,-329461.0,,,,-13000.0,,10800.0,,260756.0,-260756.0,,,,,,110620.0,,,,,,,,,,,,-13000.0,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,30000.0,,-329461.0,,,,,,,-25364280.0,,,,,,,,,,,,-6755386.0,,,,,,,,,,,,,,,,,,36783433.0,,36783433.0,
2016-06-30,2016-08-22,10-Q,"GeneThera, Inc.",GTHR,CIK0001017110,USD,,,968821.0,,281087.0,,54591.0,,,3473584.0,,,,,,18561342.0,,,,,,,,,,165211.0,54591.0,,719.0,,,,,,,,,,,,,,0.001,300000000.0,40064983.0,40064983.0,,53572.0,40065.0,-223817.0,,,1353328.0,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,,,,95353.0,,,,-223817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32464.0,,32464.0,,,,,,96000.0,,,7082915.0,165211.0,7082915.0,,668691.0,,,,,,,,,-223817.0,,,,,,10800.0,,191353.0,-191353.0,,,,,,110620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15415.0,,,,,,,,,,,,,,,,,,,,,,,,-25588098.0,,,,,,325885.0,,,,,,-6917704.0,,,,,,,,,,,,,,,,,,38183086.0,,38183086.0,
