end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleEquitySecuritiesGrossUnrealizedGain,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,DebtInstrumentInterestRateIncreaseDecrease,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsValuationAllowance,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeInvestmentExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LitigationSettlementAmount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermNotesPayable,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RepaymentsOfDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharesIssuedPricePerShare,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,PreferredStockConvertibleConversionRatio,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,StockIssuedDuringPeriodValueAcquisitions
2017-12-31,2018-03-15,10-K,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,773000.0,,2432000.0,298000.0,1655000.0,,183224000.0,2007000.0,,2007000.0,,155000.0,285731.0,17897000.0,17463000.0,,0.0,,,,,,4000.0,,,,,2781000.0,,16369000.0,-7227000.0,,16482000.0,-7227000.0,,,,421835.0,0.0,0.001,150000000.0,2364526.0,2364526.0,2000.0,-27360000.0,,,,,89000.0,51415000.0,,41436000.0,1048000.0,5896000.0,,1879000.0,1156000.0,51415000.0,304000.0,,,,-14.989999999999998,,,0.34,0.3157,,,-0.0036,0.058,0.0236,632000.0,0.0,,,,,,,,,30000.0,,8912000.0,-632000.0,-1215000.0,,,93000.0,462000.0,,327000.0,160000.0,,,,,,,,,6105000.0,17897000.0,6016000.0,,,2500000.0,2479000.0,2500000.0,,,,,,13588000.0,4726000.0,,14883000.0,,-26836000.0,,-32861000.0,,-270000.0,2479000.0,1.0,33306000.0,-32591000.0,,,,,,,,2142000.0,1421000.0,,721000.0,721000.0,,1300000.0,,145000.0,,4000.0,4000.0,4000.0,332000.0,,,32000.0,,,,57000.0,,0.001,5000000.0,0.0,0.0,,1094000.0,,,,,,14910000.0,,14910000.0,0.0,30000.0,,23000.0,-27364000.0,1976000.0,321000.0,,3333000.0,18682000.0,113000.0,,,,-171434000.0,750000.0,124000.0,750000.0,100000.0,2007000.0,0.0,,,,,292404.0,7.13,,890740.0,,216000.0,283277.0,45.42,,,,,1265411.0,5.91,1.01,,,1.26,,,0.001,0.0,11792000.0,,,22879.0,,8036000.0,23000.0,,,,,,-8400000.0,,,4490000.0,,,,,,,,
2018-03-31,2018-05-10,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1115000.0,,2164000.0,241000.0,,,191988000.0,479000.0,,479000.0,,20000.0,380017.0,18290000.0,17919000.0,,0.0,,,,,,,,,,,,,17030000.0,,,17143000.0,661000.0,,315688.0,,5589766.0,,0.001,150000000.0,29035502.0,29035502.0,29000.0,-7652000.0,,,,,82000.0,,,,,,,,,,62000.0,,,,-2.88,,,,,,,,,,512000.0,,,,,,,,,,,,2392000.0,342000.0,-277000.0,,2000.0,-205000.0,57000.0,,42000.0,32000.0,,,,,,,,,5359000.0,18290000.0,5277000.0,,,1667000.0,1657000.0,,,,,1667000.0,,,7480000.0,,,,-6819000.0,,-7652000.0,,-13000.0,1657000.0,,7639000.0,-7639000.0,,,,,,,,3182000.0,1421000.0,,,721000.0,1040000.0,300000.0,,199000.0,,,,,341000.0,,,12000.0,,,,,,0.001,5000000.0,0.0,0.0,,889000.0,,,,,,,,,0.0,,0.0,,-7652000.0,,258000.0,,833000.0,5247000.0,113000.0,,,,-179086000.0,,,,,479000.0,,,,,,,,,930000.0,,1001000.0,3775626.0,3.73,,,,140000.0,1573375.0,5.3,,,,1.28,,,,,12931000.0,,,,,8313000.0,,,,,,,,,,2655584.0,,,,,,,,
2018-06-30,2018-08-09,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,785000.0,,2999000.0,142000.0,,,231306000.0,,,446000.0,,,4571379.0,50847000.0,50683000.0,,0.0,,,,,,,,,,,,,49931000.0,,,50044000.0,,,315688.0,,47397361.0,,0.001,150000000.0,71038419.0,71038419.0,71000.0,-6479000.0,,,,,74000.0,,,,,,,,,,,,,,-1.98,,,,,,,,,,841000.0,,,,,,,,,,,,2397000.0,,,,,,33000.0,,,43000.0,,,,,,,,,5035000.0,50847000.0,4961000.0,,,833000.0,831000.0,,,,,,,,,,,,,,-6479000.0,,157000.0,831000.0,,6636000.0,-6636000.0,,300000.0,,,,,,2842000.0,1421000.0,,,721000.0,700000.0,300000.0,,291000.0,,,,,346000.0,,,147000.0,468000.0,,,,,0.001,5000000.0,0.0,0.0,,752000.0,,,,,,,,,,,0.0,,,,51000.0,,,4239000.0,113000.0,,900000.0,432000.0,-185565000.0,,,,,,,,,,,,,,,,,3689220.0,3.73,,,,,1738080.0,5.2,,,,,,,,,45813000.0,,,,,,,,,,,,,,,3272877.0,,,,,,,,
2018-09-30,2018-11-13,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1047000.0,,2730000.0,193000.0,,-5000.0,231697000.0,,,416000.0,,,4651403.0,44699000.0,44541000.0,,,,,,,,,,,,,,,19876000.0,,43200000.0,19989000.0,,,,,47397361.0,,0.001,150000000.0,71038419.0,71038419.0,71000.0,-5684000.0,,,,,55000.0,,,,,,,,,,,,,,-0.8,,,,,,,,,,1072000.0,,,,,,,,,,,,2111000.0,,,,,,10000.0,,,177000.0,10000.0,,,,,,,,4180000.0,44699000.0,4125000.0,,,,,,,,,,,,,,,,,,-5679000.0,,329000.0,,,6008000.0,-6008000.0,300000.0,300000.0,,,,,,2492000.0,1421000.0,,,721000.0,350000.0,300000.0,,202000.0,,-5000.0,-5000.0,-5000.0,348000.0,,,162000.0,,,,,,0.001,5000000.0,0.0,0.0,,1302000.0,,,,,,,,,,,0.0,,,,45000.0,,,3897000.0,113000.0,,0.0,204000.0,-191244000.0,,,,,,,,,,,,,,,,102000.0,4489457.0,3.02,,,,,1734044.0,5.24,,,,,,,,23363000.0,40519000.0,,,,,,,,,,,,,,,7103841.0,,,,,,,,
2018-12-31,2019-03-14,10-K,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1408000.0,,2763000.0,393000.0,321000.0,-4000.0,232243000.0,1771000.0,,1771000.0,,37000.0,4635838.0,39169000.0,38915000.0,,,,,,,,,,,,18000.0,,,15294000.0,,37600000.0,15407000.0,-1075000.0,,2454.0,,5589766.0,0.0,0.001,150000000.0,7141996.0,7141996.0,7000.0,-25874000.0,,,,,9000.0,59177000.0,,48107000.0,1370000.0,7174000.0,7174000.0,1394000.0,1132000.0,59177000.0,119000.0,,,,-4.2700000000000005,,0.0,0.21,-0.3,0.0068,-0.0141,-0.0141,0.0684,0.0425,1241000.0,0.0,,,,,,,,,297000.0,,9329000.0,662000.0,396000.0,85000.0,-34000.0,177000.0,100000.0,,79000.0,425000.0,100000.0,1100000.0,,,,,,,4227000.0,39169000.0,4171000.0,,,,,,,,,,,,44295000.0,,-21905000.0,,-23465000.0,,-31930000.0,,501000.0,,1.0,32459000.0,-26371000.0,,1400000.0,,,,,,,,,,,,1100000.0,,109000.0,254000.0,-4000.0,-4000.0,-4000.0,,56000.0,,176000.0,,,,,70364000.0,0.001,5000000.0,0.0,0.0,,1345000.0,38886000.0,,,,,,,48090000.0,,369000.0,,4000.0,-25870000.0,377000.0,56000.0,,2848000.0,17042000.0,113000.0,,,,-197304000.0,0.0,,,100000.0,1771000.0,0.0,,,,,62981.0,37.64,,213384.0,,,433389.0,29.05,,,,,168566.0,50.91,12.4,,,9.84,,,,22276000.0,34942000.0,,,291.0,,8363000.0,4000.0,300000.0,,,,,-7800000.0,,,12170330.0,,,,,,,,
2019-03-31,2019-05-14,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1588000.0,,1451000.0,346000.0,,,253200000.0,408000.0,,408000.0,7000.0,,6960253.0,54497000.0,52649000.0,,,,,,,,,,,,,,,11652000.0,,51700000.0,11765000.0,-3642000.0,,,,7625748.0,,0.001,150000000.0,11496242.0,11496242.0,11000.0,-6034000.0,,,,,,,,,,,,,,,8000.0,,,,-0.62,,,,,,,,,,436000.0,,0.0,0.0,0.0,0.0,,,,,,4000.0,2137000.0,48000.0,-1313000.0,25000.0,-54000.0,-354000.0,,,,226000.0,,,,,,,,,4628000.0,54497000.0,4298000.0,,,,,,,,,,,,20683000.0,,-17738000.0,,-6587000.0,,-6038000.0,,296000.0,,,6334000.0,-6334000.0,100000.0,300000.0,,1259000.0,330000.0,300000.0,,1792000.0,1071000.0,,,721000.0,,100000.0,,87000.0,110000.0,4000.0,4000.0,4000.0,,,-416000.0,70000.0,,,,,47015000.0,0.001,5000000.0,0.0,0.0,,985000.0,18635000.0,,,,,,,29277000.0,,,0.0,3000.0,-6038000.0,,48000.0,,,4197000.0,113000.0,,,,-203342000.0,,,,,408000.0,,,,,,24585.0,14.35,,349500.0,,1318000.0,758304.0,18.16,,,,2000.0,197643.0,46.85,,,,4.39,,,,40012000.0,49869000.0,,,,,2045000.0,3000.0,300000.0,,,,,,,,9686224.0,,,,,,,,
2019-06-30,2019-08-08,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1390000.0,,2512000.0,291000.0,,1000.0,253821000.0,,,441000.0,,,6957341.0,48529000.0,46991000.0,,,,,,,,,,,,,,,9615000.0,,46100000.0,9728000.0,,,,,7617536.0,,0.001,150000000.0,11553937.0,11553937.0,12000.0,-7130000.0,,,,,,,,,,,,,,,,,,,-0.62,,,,,,,,,,789000.0,,0.0,0.0,0.0,0.0,,,,,,,2165000.0,,,,,,,,,257000.0,,,,,,,,,5168000.0,48529000.0,5168000.0,,,,,,,,,,,,,,,,,,-7131000.0,,194000.0,,,7325000.0,-7325000.0,100000.0,300000.0,,1266000.0,,300000.0,,1442000.0,721000.0,,,721000.0,,100000.0,,174000.0,264000.0,1000.0,1000.0,1000.0,,,,-63000.0,,,,,,0.001,5000000.0,0.0,0.0,,880000.0,,,,,,,,,,,,,,,,,,5160000.0,113000.0,,,,-210473000.0,,,,,,,,,,,,,,,,1421000.0,763592.0,17.04,,,,9000.0,201831.0,44.29,,,,,,,,36496000.0,43361000.0,,,,,,,300000.0,,,,,,,,11505542.0,,,,,,,,
2019-09-30,2019-11-07,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,2156000.0,,2476000.0,388000.0,,,255248000.0,,,378000.0,,,7036932.0,43834000.0,42726000.0,,,,,,,,,,,,,,,17765000.0,,40600000.0,17878000.0,,,,,7617536.0,,0.001,150000000.0,11715286.0,11715286.0,12000.0,-6515000.0,,,,,,,,,,,,,,,,,,,-0.56,,,,,,,,,,1033000.0,,0.0,0.0,0.0,0.0,,,,,,,1985000.0,,,,,,,,,214000.0,,,1081000.0,360000.0,,721000.0,,,5561000.0,43834000.0,5561000.0,,,,,,,,,,,,,,,,,,-6514000.0,,168000.0,,,6682000.0,-6682000.0,100000.0,400000.0,,929000.0,,400000.0,965000.0,,,,,,,,,106000.0,143000.0,-1000.0,-1000.0,,,,,-46000.0,,,,,,0.001,5000000.0,0.0,0.0,,2111000.0,,,,,,,,,,,,,,,,,,4697000.0,113000.0,,,,-216987000.0,,,,,,,,,,,,,,,,352000.0,843183.0,15.85,4000.0,265475.0,35.74,,,,,,,,,,,22850000.0,38273000.0,,,,,,,300000.0,,,,,,,,11624232.0,,,,,,,,
2019-12-31,2020-03-10,10-K,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1197000.0,,2610000.0,370000.0,,,259305000.0,1512000.0,,1512000.0,,,6979581.0,41780000.0,38958000.0,,,,,,,,,,,,,,,9899000.0,,36200000.0,10376000.0,-5031000.0,,,,7617546.0,0.0,0.001,150000000.0,12433600.0,12433600.0,12000.0,-26289000.0,,,,,,67400000.0,0.0,55283000.0,1453000.0,,8030000.0,922000.0,1073000.0,66761000.0,26000.0,,,,-2.9000000000000004,,0.0,0.21,-0.2885,0.0057,0.0049,,0.055,0.0242,1365000.0,0.0,0.0,0.0,0.0,0.0,,,,,-18000.0,,8771000.0,-211000.0,-205000.0,,-69000.0,1289000.0,,,,845000.0,,,2627000.0,1449000.0,438000.0,740000.0,,,6060000.0,41780000.0,5032000.0,,,,,,,,,,,,25620000.0,,-4082000.0,,-26569000.0,,-32903000.0,,795000.0,,1.0,33835000.0,-27088000.0,400000.0,1400000.0,,1225000.0,1028000.0,1400000.0,2349000.0,,,,,,,,,138000.0,473000.0,4000.0,4000.0,4000.0,,,-1594000.0,-50000.0,,,,12000.0,155197000.0,0.001,5000000.0,0.0,0.0,,2714000.0,18505000.0,,,,,,,151127000.0,,,,,-26293000.0,,,,,18317000.0,477000.0,,,,-223597000.0,,,,,1512000.0,0.0,,,,,101977.0,18.12,,454420.0,,470000.0,785832.0,16.48,9000.0,289782.0,33.91,,,,,,,4.86,,,,26345000.0,35720000.0,,,0.0,,6996000.0,54000.0,1000000.0,,,,,7600000.0,,,23149731.0,,,,,,,,
2020-03-31,2020-05-12,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,709000.0,,3002000.0,528000.0,,-15000.0,285257000.0,,,339000.0,2000.0,,7400393.0,59176000.0,57140000.0,,,,,,,,,,,,9000.0,,,13344000.0,,55100000.0,13579000.0,3203000.0,,,,7653455.0,,0.001,150000000.0,17897172.0,17897172.0,18000.0,-7967000.0,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,545000.0,,0.0,0.0,0.0,0.0,,,,,,,2753000.0,-501000.0,393000.0,,,-669000.0,,,,167000.0,,,2085000.0,,438000.0,740000.0,907000.0,,5465000.0,59176000.0,4590000.0,,,,,,,,,,,,25624000.0,,-15432000.0,,-6989000.0,,-7952000.0,,90000.0,,,8042000.0,-8042000.0,200000.0,,,879000.0,875000.0,500000.0,1799000.0,,,,,,,,,312000.0,237000.0,-15000.0,-15000.0,,,,-351000.0,-77000.0,,,,,42777000.0,0.001,5000000.0,0.0,0.0,,2037000.0,24564000.0,,,,,,,27345000.0,,,,,-7952000.0,,,,,5289000.0,235000.0,,,,-231549000.0,,,,,,,,,,481.0,,,31207.0,452500.0,,,1206644.0,12.01,,366105.0,26.33,,,,,32.1,27.25,5.32,,,,41759000.0,53711000.0,,,,,,,,,,,,,,,15898664.0,,,,,,,,
2020-06-30,2020-08-10,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1169000.0,,3695000.0,540000.0,,1000.0,291897000.0,,,371000.0,,,7495011.0,57087000.0,55598000.0,,,,,,,,,,,,,,,51885000.0,,53900000.0,52120000.0,,,,,9653534.0,,0.001,150000000.0,18823601.0,18823601.0,19000.0,-9492000.0,,,,,,,,,,,,,,,,,,,-0.53,,,,,,,,,,1026000.0,,0.0,0.0,0.0,0.0,,,,,,,2803000.0,,,,,,,,,60000.0,,,1542000.0,,438000.0,740000.0,364000.0,,6227000.0,57087000.0,5509000.0,,,,,,,,,,,,,,,,,,-9508000.0,-9508000.0,45000.0,,,9553000.0,-9553000.0,200000.0,,,645000.0,718000.0,500000.0,1326000.0,,,,,,,,,301000.0,163000.0,16000.0,16000.0,,,,,-15000.0,,,,,,0.001,5000000.0,0.0,0.0,,1712000.0,,,,,,,,,,,,,,,,,,6750000.0,235000.0,,,,-241057000.0,,,,,,,,,,,,,,,,1180000.0,1301262.0,11.58,219000.0,426375.0,23.7,,,,,,,,,,,2001000.0,50860000.0,,,,,,,,,,,,,,,17967495.0,,,,,,,,
