end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AdditionalPaidInCapitalCommonStock,AssetManagementCosts,Assets,AssetsHeldInTrust,AssetsUnderManagementCarryingAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashSegregatedUnderCommodityExchangeActRegulation,CommissionsPayableToBrokerDealersAndClearingOrganizations,DepreciationAmortizationAndAccretionNet,DerivativeAssetFairValueGrossLiability,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeFairValueAmountOffsetAgainstCollateralNet,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilityFairValueGrossAsset,DistributedEarnings,DividendIncomeOperating,DividendsReceivable,DueFromAffiliates,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,FairValueAssetsLevel1ToLevel2TransfersAmount,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FloorBrokerageExchangeAndClearanceFees,GainLossOnInvestments,GainLossOnSaleOfCommodityContracts,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsIssued,GeneralPartnersCapitalAccountUnitsOutstanding,GoodFaithAndMarginDepositsWithBrokerDealers,IncentiveDistributionDistributionPerUnit,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBrokerageReceivables,IncreaseDecreaseInCashCollateralForBorrowedSecurities,IncreaseDecreaseInClientFundsHeld,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPayablesToBrokerDealers,IncreaseDecreaseInRestrictedCash,InterestAndDividendIncomeOperating,InterestBearingDepositsInBanks,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentCompanyContractualFeeWaived,InvestmentCompanyExpenseRatioIncludingVoluntaryFeeWaiver,InvestmentCompanyGainLossOnInvestmentPerShare,InvestmentCompanyGeneralPartnerAdvisoryService,InvestmentCompanyInvestmentIncomeLossFromOperationsPerShare,InvestmentCompanyInvestmentIncomeLossPerShare,InvestmentCompanyInvestmentIncomeLossRatio,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTotalReturn,InvestmentIncomeDividend,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,InvestmentOwnedUnrecognizedUnrealizedDepreciation,InvestmentsInAndAdvancesToAffiliatesAtFairValue,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsIssued,LimitedPartnersCapitalAccountUnitsOutstanding,ManagementFeePayable,MarginDepositAssets,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,OperatingExpenses,OperatingIncomeLoss,OtherInvestmentsAndSecuritiesAtCost,OtherNonrecurringExpense,PartnersCapitalAccountContributions,PartnersCapitalAccountReturnOfCapital,PartnersCapitalAccountUnits,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfSecuritiesOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToMinorityShareholders,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,ProceedsFromMinorityShareholders,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfSecuritiesOperatingActivities,ProfessionalFees,ProfitLoss,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,ReceivablesFromClearingOrganizations,RestrictedCashAndCashEquivalents,RestrictedInvestments,RestrictedInvestmentsPercentOfNetAssets,RetainedEarningsAccumulatedDeficit,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,TreasuryStockValue,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,InvestmentInterestRate,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments
2012-03-31,2012-05-09,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1459693.0,2269050899.0,4318213.0,1974997714.0,,,,151832375.0,-59075038.0,,,,,6437.0,-130631.0,,,,,,,,,,,,,,0.0,,,,,-0.7,,,-116656246.0,1939821585.0,356840.0,-45055549.0,,-1519.0,-63861172.0,,-1519.0,1124.0,,,1974997714.0,,,-63833.0,,2676.0,,,,,-60776964.0,,,,,,,,,130631.0,,,,,,,,,,,,,,,-4544422.0,,,,,,,,,1466130.0,1974997714.0,,,,,116656246.0,,,,,,,-22702813.0,,-36372225.0,,-49599971.0,,4675053.0,,,,,,,,,,115310941.0,,,,,1974672330.0,,92608128.0,,,1994897561.0,,,,-49599971.0,,-63862691.0,,,,120992249.0,,-295520439.0,70200000.0,70200000.0,1973531584.0,,-11176993.0,3200000.0,-400000.0,92608128.0,,,3600000.0,103785121.0,,,,18764598.0,18807142.0,,42544.0,,,
2012-06-30,2012-08-03,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1170202.0,2136001891.0,3762544.0,1836209143.0,,,,76126022.0,,,,,,709.0,,,,,,,,,,,,,,,,,,,,0.03,,,118258195.0,1641824926.0,495244.0,-1494809.0,,,-236410332.0,,2487.0,1126.0,,,1836209143.0,,,,,,,,,,-138493352.0,,,,,,,,,308253.0,,,,,,,,,,,,,,,-3949535.0,,,,,,,,,1170911.0,1836209143.0,,,,,,,,,,,,,,,,-5444344.0,,4257788.0,,,,,,,,,,,,,,,,,,,,,,,,-5444344.0,,-236407845.0,,,,110768235.0,,-300964785.0,65200000.0,65200000.0,1835038232.0,,-133049008.0,2200000.0,-5000000.0,61003354.0,,,7200000.0,194052362.0,,,,234914441.0,234913036.0,,-1405.0,,,
2012-09-30,2012-11-02,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,2891036.0,2129667932.0,4303084.0,1919469096.0,,,,114201676.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,,1.35,,,175469983.0,1629797437.0,301492.0,92082276.0,,,34861538.0,,6213.0,1180.0,,,1919469096.0,,,,,,,,,,81539758.0,,,,,,,,,396017.0,,,,,,,,,,,,,,,-4208559.0,,,,,,,,,2891106.0,1919469096.0,,,,,,,,,,,,,,,,87873717.0,,4604576.0,,,,,,,,,,,,,,,,,,,,,,,,87873717.0,,34867751.0,,,,118417674.0,,-213091122.0,65000000.0,65000000.0,1916577990.0,,-6333959.0,4200000.0,-200000.0,124516164.0,,,4400000.0,130850123.0,,,,57211788.0,57214525.0,,2737.0,,,
2012-12-31,2013-02-22,10-K,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1244355.0,,16202363.0,1668149214.0,0.0,,,219761621.0,8854208.0,,0.0,,,204.0,-1202371.0,,,,,,,,,,59244096.0,,36045911.0,,0.0,,,,,-1.52,,,-23198185.0,1465964764.0,1457657.0,-135508668.0,,11358.0,-157308710.0,,11358.0,1119.0,,40.0,1662528200.0,,,-279171.0,,-3557.0,,23198185.0,5621014.0,,-255294349.0,,,-3557.0,5621014.0,,5621014.0,,,1567239.0,,,,,,,,,,,,,,,-20215384.0,,,,1900000000.0,,-23198185.0,,,6865573.0,1668149214.0,1661282522.0,,59400000.0,,,,,,,,,-317482388.0,-317482388.0,326336596.0,326336596.0,-155724052.0,,17660020.0,,,0.0,,,,,,,595610034.0,,,,,6958265186.0,,278127646.0,,,7465475555.0,,,,-61447325.0,,-157297352.0,,,,98465174.0,,,,59400000.0,1661283641.0,,-373024907.0,9600000.0,-11200000.0,278127646.0,311577582.0,373024907.0,20800000.0,589705228.0,,,,112222659.0,112308977.0,,86318.0,,,
2013-03-31,2013-05-03,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1223724.0,,3482390.0,1691239519.0,0.0,,,141895145.0,-77866476.0,,,,,5010.0,-316512.0,,,,,,,,,,,,,,0.0,,,,,-2.05,,,-96579495.0,1645923869.0,295509.0,-122827927.0,,,-49424338.0,,3300.0,1037.0,,,1691239519.0,,,-20631.0,,4806.0,,,-5621014.0,,28727144.0,,,4806.0,-5621014.0,,,,,316424.0,,,,,,,,,,,,,,,-3461475.0,,,,1689000000.0,,,,,1228734.0,1691239519.0,,,,,,,,,,,,149395532.0,149395532.0,-227262008.0,-227262008.0,-126289402.0,,3777899.0,,,0.0,,,,,,,60165112.0,,,,,1705662319.0,,209560644.0,,,1525997447.0,,,,-126289402.0,,-49421038.0,,,,98573923.0,,,,65200000.0,1690010785.0,,155016546.0,7800000.0,5800000.0,209560644.0,155016546.0,28727144.0,2000000.0,54544098.0,,,,-73381310.0,-73406889.0,,-25579.0,,,
2013-06-30,2013-08-08,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1109645.0,,3466698.0,1529166784.0,0.0,,,98702362.0,,,0.0,,,4711.0,,,,,,,,,,,,,,,,,,,,-1.03,,,-86510705.0,1516975127.0,489555.0,-61065732.0,,,-71120762.0,,4629.0,996.0,,,1529166784.0,,,,,,,,,,-161958357.0,,,,,,,,,269514.0,,,,,,,,,,,,,,,-3686739.0,,,,,,,,,1114356.0,1529166784.0,,,,,,,,,,,,,,,,-64752471.0,,3956253.0,,,,,,,,,,,,,,,,,,,,,,,,-64752471.0,,-71116133.0,,,,90414533.0,,,,61400000.0,1528052428.0,,-161958357.0,600000.0,-3800000.0,15346524.0,,,4400000.0,112552410.0,,,,10068790.0,10050401.0,,-18389.0,,,
2013-09-30,2013-11-05,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1063896.0,,3195560.0,1858125347.0,0.0,,,102133066.0,,,0.0,,,10010.0,,,,,,,,,,,,,,,,,,,,0.43,,,-56984886.0,1812977167.0,354017.0,28197330.0,,,-1317838.0,,1962.0,1013.0,,,1858125347.0,,,,,,,,,,-3992569.0,,,,,,,,,154508.0,,,,,,,,,,,,,,,-3395069.0,,,,,,,,,334065488.0,1858125347.0,,,,,,,,,,,,,,,,24802261.0,,3549577.0,,,,,,,,,,,,,,,,,,,,,,,,24802261.0,,-1315876.0,,,,80365386.0,,,,60200000.0,1524059859.0,,-3992569.0,2800000.0,-1200000.0,71130304.0,,,4000000.0,99925134.0,,,,29525819.0,29513206.0,,-12613.0,,,
2013-12-31,2014-03-03,10-K,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,933883.0,,13162619.0,1547352039.0,0.0,,45303391.0,45303391.0,-174458230.0,,0.0,,,562.0,-839995.0,10520251.0,0.0,0.0,40865651.0,,,10520251.0,0.0,0.0,51385902.0,40865651.0,0.0,10520251.0,0.0,,,,,-4.73,,,,1532914377.0,1421170.0,-263421945.0,,,-191843053.0,-191843053.0,11099.0,971.0,,40.0,1537352117.0,,,-310472.0,-310472.0,358.0,,40865651.0,-5621014.0,,305302889.0,,,358.0,,,,,,938754.0,395.0,,,,,,,,,,,,,,-16945095.0,,,,1600000000.0,,-40865651.0,,,328595069.0,1547352039.0,1218755999.0,,50200000.0,,,,11099.0,-59717.0,,,,-215131486.0,-215131486.0,40673256.0,40673256.0,-280367040.0,,14583789.0,-13744189.0,,,,,,317947751.0,,6107198269.0,546709979.0,,,,,6107198269.0,,331578493.0,,,6348987862.0,,6348987862.0,13162619.0,,-191831954.0,-191831954.0,,,,62577522.0,,,,,1218756970.0,,-442526671.0,,,331578493.0,219223345.0,442526671.0,200000.0,550801838.0,,318000000.0,,-17667466.0,-17667466.0,-17727183.0,-59717.0,,,
2014-03-31,2014-05-09,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1091594.0,,2783428.0,1827712410.0,0.0,,,7536549.0,-37766842.0,,0.0,,,7976.0,-164060.0,,,,,,-9387156.0,87617208.0,,,,,,,0.0,,,,,4.07,,,,1735945994.0,228939.0,202280809.0,,,83161417.0,,1839.0,1134.0,,40.0,1821712595.0,,,157711.0,,,,,,,312214930.0,,,7414.0,,,,,,164033.0,,,,,,,,,,,,,,,-2848334.0,,,,1348000000.0,,78230052.0,,,296740510.0,1827712410.0,1530970766.0,,54000000.0,,,,,,,,,,108739844.0,,-146506686.0,199432475.0,,3012367.0,-2848334.0,,,,,,289970678.0,,,102911310.0,,,,,1490819290.0,,211651154.0,,,1263998456.0,,,,,,83163256.0,,,,91960523.0,,,,,1530971900.0,,312214930.0,,,211651154.0,112782455.0,312214930.0,,98868699.0,,,,119095703.0,119117553.0,,21850.0,,,
2014-06-30,2014-08-06,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,1007247.0,,3206209.0,1696054874.0,0.0,,,5809317.0,,,0.0,,,4914.0,,29012872.0,,,,,,39811297.0,10798425.0,,,,,,0.0,,,,,-0.88,,,,1673952709.0,374522.0,-44155360.0,,,23300585.0,,1952.0,1099.0,,40.0,1690560451.0,,,,,,,,,,-118904149.0,,,,,,,,,137246.0,,,,,,,,,,,,,,,-3443485.0,,,,,,10798425.0,,,283987123.0,1696054874.0,1412066652.0,,51400000.0,,,,,,,,,,,,,-47598845.0,,3580731.0,-3443485.0,,,,,,282974962.0,,,,,,,,,,,,,,,,,,,23302537.0,,,,78188220.0,,,,,1412067751.0,,-118904149.0,,,86091526.0,,,,157396830.0,,,,-67431627.0,-67457897.0,,-26270.0,,,
2014-09-30,2014-11-05,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,828708.0,,2638803.0,1371418059.0,0.0,,,148876857.0,,,0.0,,,4763.0,,15885327.0,,,119437926.0,,,15885327.0,,,135323253.0,119437926.0,,15885327.0,0.0,,,,,-1.93,,,,1341979128.0,194716.0,-90625482.0,,,39612042.0,,5280.0,1022.0,,40.0,1371418059.0,,,,,,,,,,-247477898.0,,,,,,,,,88736.0,,,,,,,,,,,,,,,-2744783.0,,,,,,-119437926.0,,,206828206.0,1371418059.0,1164588831.0,,45600000.0,,,,,,,,,,,,,-93370265.0,,2833519.0,-2744783.0,,,,,,205994735.0,,,,,,,,,,,,,,,,,,,39617322.0,,,,58910665.0,,,,,1164589853.0,,-247477898.0,,,31740068.0,,,,185847701.0,,,,-130236351.0,-130242804.0,,-6453.0,,,
2014-12-31,2015-03-02,10-K,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,810806.0,,11082080.0,1239711886.0,0.0,1234711913.0,50738487.0,50738487.0,5435096.0,,0.0,5435096.0,50738487.0,4267.0,-445474.0,9629931.0,0.0,0.0,50738487.0,5253713.0,,9629931.0,0.0,0.0,65622131.0,55992200.0,0.0,9629931.0,0.0,,,,810806.0,-0.15999999999999992,,,,1239965626.0,1032080.0,13521605.0,,,55645293.0,55645293.0,10140.0,993.0,,40.0,54266610.0,,,-123077.0,-123077.0,,,,,,-126642144.0,,,3705.0,,444293.0,,,,498571.0,1181.0,,,,,,,,,,,,,,-14303132.0,,,,,,-55992200.0,,,201764177.0,1239711886.0,1037946716.0,,41800000.0,810806.0,,,10140.0,-18098.0,,,24.83,,-214396799.0,,219831895.0,-781527.0,,12114160.0,-14303132.0,,,,,1037947709.0,195982850.0,,5301570025.0,564585548.0,,,,,5301570025.0,,350188749.0,,,5477991340.0,,5477991340.0,11082080.0,,55655433.0,55655433.0,4999973.0,,,54266610.0,0.0438,,,,1037947709.0,,-180809261.0,,,350188749.0,,,,559838929.0,-55992200.0,,,-15126549.0,-15126549.0,-15144647.0,-18098.0,,,
2015-03-31,2015-05-11,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,606062.0,,1876307.0,1172454157.0,,,,159484815.0,108746328.0,,0.0,,,2170.0,-51523.0,7584809.0,0.0,0.0,,-93590583.0,,7584809.0,0.0,0.0,101175392.0,93590583.0,0.0,7584809.0,0.0,,,,,-2.7,196000000.0,,,1012969342.0,153983.0,-103446945.0,,,-65851176.0,-65851176.0,2256.0,885.0,,40.0,94990500.0,,,-204744.0,-204744.0,,,,,,-174971859.0,,,-2097.0,,,,,,49828.0,,,,,,,,,,,,,,,-1980462.0,,,,,,-93590583.0,,,309478307.0,1172454157.0,862974965.0,,39000000.0,,,,2256.0,358.0,,,,,-74510706.0,,183257034.0,-105427407.0,,2030290.0,-1980462.0,,,,,,299979147.0,,712952177.0,128104594.0,,,,,712952177.0,,53593888.0,,,1048998868.0,,1048998868.0,1876307.0,,-65848920.0,-65848920.0,,,,156092572.0,,,,,862975850.0,,-174971859.0,,,53593888.0,,,,123138340.0,,,,-37598383.0,-37598383.0,-37598025.0,358.0,,,
2015-06-30,2015-08-10,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,628068.0,,1868253.0,963605251.0,,,,73795593.0,,,,,,4081.0,,9648378.0,0.0,0.0,,,,40901234.0,31252856.0,31252856.0,9648378.0,,0.0,9648378.0,0.0,,,,,1.24,,,,857007407.0,206595.0,52491596.0,,,-72361799.0,-72361799.0,281.0,935.0,,40.0,118453007.0,,,,,,,,,,99997252.0,,,,,,,,,40889.0,,,,,,,,,,,,,,,-2033959.0,,,,,,31252856.0,,,632149.0,963605251.0,962972167.0,,41200000.0,,,,281.0,9676.0,,,,,,,,50457637.0,,2074848.0,-2033959.0,,,,,,,,,,,,,,,,,,,,,,1868253.0,,-72361518.0,-72361518.0,,,,95000000.0,,,,,962973102.0,,99997252.0,,,58504519.0,,,,8964904.0,,,,124843438.0,124843438.0,124853114.0,9676.0,,,
2015-09-30,2015-11-06,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,1884523.0,821229319.0,,,36209115.0,36209115.0,,,,,,3411.0,,5345092.0,0.0,0.0,,38188429.0,,5345092.0,0.0,0.0,43533521.0,38188429.0,0.0,5345092.0,0.0,,,,,-2.47,,,,785020204.0,164285.0,-100895590.0,,,-31480398.0,-31480398.0,1685.0,836.0,,40.0,108742743.0,,,,,,,,,,-147762451.0,,,,,41677.0,,4579.0,,41677.0,,,,,,,,,,,,,,,-2011710.0,,,,,,,,,6018668.0,821229319.0,815209815.0,,39000000.0,577437.0,,,1685.0,24407.0,,,,,,,,-102907300.0,,2053387.0,-2011710.0,,,,,,,,,,,,,,,,,,,,,,1884523.0,,-31478713.0,-31478713.0,,,,108742743.0,,,,,815210651.0,,-147762451.0,,,27775130.0,,,,72630281.0,-38188429.0,,,-69441284.0,-69441284.0,-69416877.0,24407.0,,,
2015-12-31,2016-02-29,10-K,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,674419744.0,,97148736.0,45309372.0,45309372.0,-5429115.0,,0.0,-5429115.0,,4999.0,-213932.0,,,,,,,,,,,,,,0.0,,,,536118.0,-4.390000000000001,,626094957.0,,626952136.0,676093.0,-168727565.0,-215438348.0,,,-215438348.0,,827.0,,40.0,94990500.0,,,,-274688.0,,2158236.0,,,,-141332024.0,,,732.0,,213932.0,,11025.0,,295470.0,11025.0,,0.0,0.0093,-3.96,7307551.0,-4.16,-0.2,-0.0091,,,,-0.1675,,,626932029.0,626952136.0,0.9304,,,-857179.0,,,541117.0,674419744.0,673877800.0,,32600000.0,,,,-236.0,14311.0,,,20.67,,-200965347.0,,195536232.0,-178262908.0,,7994669.0,-9535343.0,,,,,,0.0,,3274025322.0,340838884.0,,,,,,,139873537.0,,,,,3696283942.0,7307551.0,,-215438584.0,,0.0,2158236.0,45309372.0,,0.1408,,,,673878627.0,,-364069082.0,,,139873537.0,,,,335872630.0,,,55135021.0,,55135021.0,55149332.0,,,,
2016-03-31,2016-05-10,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,671160967.0,,,23290829.0,23290829.0,-22018543.0,,0.0,-22018543.0,,4997.0,-319313.0,,,,,,,,,,,,,,0.0,,,,471568.0,-0.08,,,,644870145.0,93154.0,-2692448.0,,,,-7117806.0,,824.0,,40.0,81357933.0,,,,-64550.0,,,,,,,,,-2.0,,319313.0,,2387.0,,319313.0,2387.0,,,,,,,,,,,,,,,644799942.0,,0.9667,,,3517993.0,,,4110132.0,671160967.0,667050011.0,,32400000.0,,,,90.0,50096.0,,,20.59,,-3001461.0,,-19017082.0,-3826331.0,,1453196.0,-1133883.0,,,,,,,,647548502.0,48471519.0,,,,,,,45470058.0,,,,,626999999.0,1357655.0,,-7117716.0,,2999993.0,,23290829.0,,,,,,667050835.0,,-6827792.0,,,45470058.0,,,,48471519.0,,,,,4375172.0,4425268.0,,,,
2016-06-30,2016-08-09,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,877574475.0,,,58744297.0,58744297.0,,,0.0,,,3521.0,,,,,,,,,,,,,,,0.0,,,,616114.0,1.45,,,,818830178.0,155661.0,54289110.0,2264471.0,,,2264471.0,,882.0,,40.0,,,,,,,,,,,,,,,,494163.0,,2769.0,,494163.0,,,,,,,,,,,,,,,,,,,,,55558363.0,,,4958634.0,877574475.0,872614959.0,,39600000.0,,,,536.0,-16267.0,,,22.04,,,,,52956107.0,,1827166.0,-1333003.0,,,,,,,,,,,,,,,,,,,,,,1668736.0,,2265007.0,,,,58744297.0,,,,,,872615841.0,,205565006.0,,,204171063.0,,,,51562164.0,,,52040370.0,,52040370.0,52024103.0,,,,
2016-09-30,2016-11-08,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,782155580.0,,,,,,,,,,4944.0,,,,,,,,,,,,,,,0.0,18692.0,,8307.0,543700.0,-2.01,,,,761915903.0,186413.0,-77005592.0,2343714.0,,,2343714.0,,801.0,,40.0,,,,,,,,,,,,,,,,566268.0,,5476.0,,547576.0,,,9870.0,0.0094,-1.97,1737549.0,-2.01,-0.04,-0.0066,,,,-0.0912,,,782066296.0,782147273.0,1.0066,,,-23817984.0,,20231370.0,5138469.0,782155580.0,777016310.0,,38800000.0,,,,,27041.0,,,20.03,,,,,-78358892.0,,1929438.0,-1353300.0,,,,,,,,,,,,,,,,,,,,,,1737549.0,,2343714.0,,,,,,,,,,777017111.0,,-95598730.0,,,29436290.0,,,,46676128.0,,,-79376347.0,,-79376347.0,-79349306.0,,,,
2016-12-31,2017-03-01,10-K,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,723863618.0,,,2181236.0,,,,0.0,-43128136.0,,3102.0,-2074961.0,,,,,,,,,,,,,,0.0,44644.0,,10304.0,516160.0,-0.69,,697571910.0,,702215941.0,553138.0,-26099206.0,-2817129.0,,,-2817129.0,,799.0,,40.0,,,,,-19958.0,,,,,10304.0,,,,-1897.0,,2119605.0,,13261.0,,2074961.0,13261.0,13261.0,24645.0,0.0092,-0.56,6370834.0,-0.69,-0.13,-0.0064,-26099206.0,,,-0.0334,,,721689108.0,721672078.0,0.9978,,,-24100168.0,,19456137.0,634048.0,723863618.0,723228771.0,,36200000.0,,,,-1951.0,-37137.0,,,19.98,80243132.0,80243132.0,-123371268.0,-123371268.0,-30892189.0,,6937233.0,-4792983.0,,,,,,,19456137.0,2811201297.0,234961105.0,,,,297350547.0,,,315204237.0,,,,277894410.0,2737973365.0,6370834.0,,-2819080.0,-2819080.0,,,,,,,,,723229570.0,,49350943.0,,,315204237.0,,,,234961105.0,,,-23242989.0,,-23280126.0,-23280126.0,,,,
2017-03-31,2017-05-08,10-Q,INVESCO DB AGRICULTURE FUND,DBA,CIK0001383082,USD,,,,727543767.0,,,0.0,,,,,-2181236.0,,4992.0,-851088.0,,,,,,,,,,,,,,0.0,51576.0,,11613.0,545120.0,-0.22,,700587678.0,,626613653.0,141187.0,-9409127.0,-8135085.0,,,-8135085.0,,790.0,,40.0,,,,,28960.0,,,,,1309.0,,,,1890.0,,902664.0,,2184.0,,851088.0,2184.0,,33166.0,0.0091,-0.2,1632925.0,-0.22,-0.02,-0.0044,,,,-0.011,,,725974154.0,725949483.0,0.9986,,,-25361805.0,,99335830.0,550112.0,727543767.0,726992865.0,,36800000.0,,,,-4764.0,-34330.0,,,19.76,,14013678.0,,-16194914.0,-10249593.0,,1776296.0,-840466.0,,,,,,,,317560413.0,105087105.0,,,,430944975.0,,,119100783.0,,,,351091971.0,393974695.0,1632925.0,,-8139849.0,,,1582671.0,,,,,,,726993655.0,,3764085.0,,,119100783.0,,,,105087105.0,,,-1261637.0,,-1261637.0,-1269278.0,,,,
