end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,CapitalUnitsNetAmount,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommodityContractAssetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSoldDirectLabor,CostOfGoodsSoldDirectMaterials,CostOfRevenue,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtIssuanceCosts,DeferredCompensationArrangementWithIndividualContributionsByEmployer,DeferredCompensationArrangementWithIndividualEmployerContribution,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet,DeferredRevenue,DeferredRevenueAndCreditsCurrent,DeferredRevenueAndCreditsNoncurrent,DeferredTaxAssetsNet,DefinedBenefitPlanBenefitsPaid,DefinedContributionPlanCostRecognized,Deposits,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssets,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,DerivativeLiabilities,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,DisposalGroupIncludingDiscontinuedOperationInventory,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FinancingReceivableRecordedInvestment1To29DaysPastDue,FinancingReceivableRecordedInvestment30To59DaysPastDue,FinancingReceivableRecordedInvestmentCurrent,FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,FinancingReceivableRecordedInvestmentPastDue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FreightCosts,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInMarginDepositsOutstanding,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOutstandingChecksFinancingActivities,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidDiscontinuedOperations,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeDividend,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityFairValueOfAmountOutstanding,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPaymentPrincipal,LineOfCreditFacilityRemainingBorrowingCapacity,LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MarginDepositAssets,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableGrossNoncurrent,NotesPayable,NotesReceivableRelatedPartiesNoncurrent,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherIntangibleAssetsNet,OtherInventory,OtherLiabilitiesNoncurrent,OtherLongTermInvestments,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromOtherShortTermDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleAndMaturityOfOtherInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,ReceivableWithImputedInterestEffectiveYieldInterestRate,RepaymentsOfLongTermDebt,RepaymentsOfOtherShortTermDebt,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SegmentReportingInformationRevenue,ShippingHandlingAndTransportationCosts,ShortTermBankLoansAndNotesPayable,TradingSecuritiesCurrent,UnrecognizedTaxBenefits,LoansReceivableHeldForSaleAmount,NotesReceivableGross
2012-09-30,2012-11-14,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1124430.0,,,26564252.0,35890518.0,,,0.0,,,,,161975506.0,127195549.0,,323301.0,18285816.0,,50.0,50.0,,,,,,,,,,,,,90108261.0,100045266.0,,,,,,,,,,,,,,,,,,,,3922787.0,,,-1405887.0,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,534618.0,3490602.0,,,2970722.0,,2970722.0,0.1,-63551.0,0.0,,0.0,,,,,,,,,,,,,,8693.0,531847.0,,,,422314.0,15484546.0,99591827.0,84011503.0,0.0,,,,,,,,,,161975506.0,113910965.0,11754200.0,,735.0,14200000.0,26505978.0,,,0.0457,40000000.0,,13500000.0,,14200000.0,2600000.0,1200000.0,2600000.0,2600000.0,2600000.0,2600000.0,2600000.0,11600000.0,38892.0,,,,,,,2907171.0,,14738.0,,,,147056.0,,2955984.0,,,,,,,,,,,,,,,,,2125641.0,,95778.0,,,546585.0,,,,,,,998493.0,677227.0,,,,,,,62316894.0,26426376.0,,,,,,,0.0,0.0,,103535868.0,,,,,,,
2012-12-31,2013-03-25,10-K,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1812186.0,,,30596162.0,35989551.0,12000.0,52000.0,0.0,,,1932.0,0.0,141045236.0,106224087.0,216105.0,216105.0,0.0,36348365.0,292874.0,,292724.0,,,0.0,108503.0,324843.0,,,,,,,353641110.0,395072744.0,,,,,,,40634.0,,,,,,7900000.0,11827.0,,,1783322.0,1785254.0,,1601219.0,,5250266.0,5803080.0,3649047.0,,2791.0,0.0,0.0,0.0,0.0,0.0,,213314.0,,5076105.0,0.0,,,,,,,5076105.0,0.48,,,22568.0,10616.0,547005.0,123752.0,,216105.0,2717120.0,,27693829.0,45.0,2902333.0,4990.0,1932.0,482.0,1932.0,1932.0,1932.0,13200.0,8210.0,,,,-161812.0,-1161.0,2415460.0,16913169.0,,0.0,14739933.0,,14740933.0,0.48,-236800.0,-0.01,,1000.0,0.0,,0.0,817518.0,-11965822.0,1380546.0,-42755845.0,3993901.0,-50924357.0,26411714.0,24512643.0,,-196591.0,8210.0,1928660.0,1758531.0,0.0,,448795.0,28345806.0,72469499.0,44003018.0,576728.0,183771.0,,,,,,,,,141045236.0,92970658.0,11726213.0,0.0,0.0,14200000.0,16917303.0,,,0.0396,50000000.0,1300000.0,33100000.0,,14200000.0,2600000.0,1200000.0,2600000.0,2600000.0,2600000.0,2600000.0,2600000.0,11600000.0,1624565.0,11925520.0,11925520.0,-1745104.0,-1853607.0,-9887692.0,-10212535.0,14503133.0,,243224.0,,,0.0,147056.0,,14497709.0,,,,,,,,10737000.0,2340000.0,1278000.0,1489000.0,1888000.0,2151000.0,1591000.0,1535316.0,,2241614.0,,120675.0,,,1595156.0,,0.0,,,,,1854226.0,1024882.0,1547999.0,,-4386782.0,,,0.0,62457602.0,26468051.0,,30594924.0,,2153000.0,,,0.0,0.0,,411985913.0,411985913.0,,,,0.0,,
2013-03-31,2013-05-14,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1409373.0,,,28735562.0,36464611.0,,,0.0,,,,,142290438.0,109548047.0,,213314.0,2386413.0,,50.0,,-292824.0,,,,,-5937.0,,,,,,,92186838.0,103784311.0,,,,,,,,,,,,,,,,,475060.0,475543.0,,1755919.0,,4407769.0,1843403.0,2651850.0,,,,,,,,,,,,,,,,,5100000.0,16.7,,0.23,,,2657.0,0.0,0.0,5448.0,,213314.0,3005506.0,,24999543.0,0.0,3736019.0,,,,,,,,,,,,,0.0,760970.0,6735721.0,,,6888964.0,,6889964.0,0.23,-8728.0,0.0,,1000.0,1000.0,,,,,,,,,28010623.0,,,,7727.0,500113.0,578096.0,,,370812.0,34740549.0,78259999.0,43398775.0,1074734.0,,,,,,,,,,142290438.0,88648362.0,10411216.0,,,12900000.0,39660750.0,,,0.0296,50000000.0,1300000.0,10300000.0,,13864000.0,2600000.0,733000.0,2600000.0,2560000.0,2658000.0,2657000.0,2656000.0,10300000.0,1317530.0,18756014.0,,2194314.0,,-21243152.0,-21237215.0,6880236.0,,915213.0,,,,146073.0,,5974751.0,,,,,,,,,,,,,,,,,2044456.0,,120675.0,,,340592.0,,,,,,,531119.0,1021592.0,0.0,,2386413.0,,,0.0,62988721.0,26524110.0,,,,1300000.0,,,0.0,0.0,,110520032.0,,,,,,,
2013-06-30,2013-08-09,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1364074.0,,,30048981.0,36904700.0,,,0.0,,,,,133649768.0,99056721.0,,213314.0,5133262.0,,50.0,,,,,,,,,,,,,,91001460.0,102421530.0,,,,,,,,,,,,,,,,,,,,831296.0,,5340970.0,-1929054.0,4509674.0,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,213314.0,3025616.0,,25974561.0,0.0,4074420.0,,,,,,,,,,,,,,568364.0,2118574.0,,,1477695.0,,1477695.0,0.05,7500.0,0.0,,0.0,,,,,,,,,,,,,,7244.0,429941.0,,,,399539.0,34649380.0,66557807.0,31787752.0,0.0,,,,,,,,,,133649768.0,78537684.0,10396029.0,,,12900000.0,38216294.0,,,0.0295,,,1784000.0,,13864000.0,2600000.0,733000.0,2600000.0,2560000.0,2658000.0,2657000.0,2656000.0,10300000.0,1307823.0,,,,,,,1485195.0,,-72515.0,,,,145707.0,,1550210.0,,,,,,,,,,,,,,,,,2355060.0,,120675.0,,,357426.0,,,,,,,2336123.0,928746.0,,,,,,,65280315.0,28375615.0,,,,,,,0.0,,,104540104.0,,6551271.0,,,,,
2013-09-30,2013-11-06,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1149124.0,,,30239023.0,37356436.0,,,0.0,,,,,104102124.0,68244277.0,,213314.0,,,3047352.0,,,,,,,,,,,,,,120321924.0,132014917.0,,,,,,,,,,,,,,,,,,,,3112401.0,,8043081.0,2344569.0,4930680.0,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,213314.0,3025616.0,,26945701.0,0.0,3293322.0,,,,,,,,,,,,,,695233.0,7354359.0,,,6577070.0,,6577070.0,0.22,10000.0,0.0,,0.0,,,,,,,,,,,,,,6762.0,434421.0,,,,477270.0,17927600.0,33349175.0,15300900.0,0.0,,,,,,,,,,104102124.0,43717233.0,9081766.0,,,9420043.0,0.0,,,0.0293,,,50000000.0,,12564070.0,420043.0,676814.0,2651359.0,1260749.0,2659558.0,2658344.0,2657246.0,9000000.0,550824.0,,,,,,,6587070.0,,-82056.0,,,,145707.0,,6659126.0,,,,,,,,,,,,,,,,,2384552.0,,120675.0,,,352365.0,,,,,,,1748938.0,844589.0,,,,,,,66997333.0,29640897.0,,,,,,,0.0,,,139369276.0,,7254752.0,,,,,
2013-12-31,2014-03-21,10-K,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1929317.0,,,30928277.0,37914238.0,26000.0,0.0,0.0,,20487.0,1932.0,,135156519.0,99101262.0,155421.0,155421.0,12369865.0,46541671.0,50.0,,-292824.0,,,0.0,0.0,69956.0,,,,,,,399246411.0,446180873.0,,,,,,11827.0,38663.0,,,,858468.0,55435.0,8900000.0,11827.0,125000.0,0.0,2057935.0,2059867.0,,1095316.0,,5091949.0,1122278.0,3996633.0,,0.0,0.0,0.0,0.0,0.0,0.0,,155421.0,,11000000.0,5076105.0,,,,,,,11000000.0,0.7,,,,,,,0.0,,3344540.0,,27012040.0,0.0,3916237.0,6922.0,1932.0,0.0,482.0,1932.0,1932.0,13200.0,6278.0,,,,-161812.0,7391.0,2884760.0,22653119.0,,0.0,21181775.0,,21182775.0,0.7,9272.0,0.0,,1000.0,0.0,,-2259.0,117131.0,-332115.0,-665742.0,7671042.0,-62615.0,6769317.0,576878.0,-7346195.0,,-506995.0,6278.0,1665339.0,1786707.0,0.0,,327427.0,16690431.0,64798457.0,47890986.0,1169071.0,144344.0,,,,,,,,,135156519.0,84523057.0,4091791.0,0.0,,3123645.0,0.0,,8500000.0,0.0293,50000000.0,1300000.0,50000000.0,,4087715.0,51359.0,676814.0,51359.0,1260749.0,1983203.0,58344.0,57246.0,4036356.0,1687180.0,-19733569.0,-19733569.0,-2695485.0,-2695485.0,22136230.0,22066274.0,21191047.0,,1414416.0,,,964070.0,145707.0,,19768359.0,,,,,,,,10751000.0,2431000.0,946000.0,1627000.0,1840000.0,2190000.0,1717000.0,760201.0,,3313309.0,,217040.0,,,1910684.0,,0.0,,,,,5435284.0,1531877.0,23157209.0,,12369865.0,,,14000.0,67753029.0,29838791.0,20487.0,30833839.0,,33269494.0,,,0.0,,,468833992.0,,,0.0,,0.0,,
2014-03-31,2014-05-09,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1162344.0,,,22128223.0,38455493.0,,1500000.0,1500000.0,,,,,120921686.0,84327750.0,,155421.0,2313487.0,,11510810.0,,49094.0,,,,,0.0,,,,,,,86333181.0,98458471.0,,,,,,,,,,,,,,,,,543112.0,543595.0,,1112109.0,,8274650.0,-3643517.0,7162541.0,,,,,,,,,,,,11000000.0,,,,,,,715620.0,0.08,,,,,,,,,2759651.0,,17533610.0,644421.0,4594613.0,,,,,,,,,,,,,,2157468.0,2812357.0,,,2385398.0,,2385398.0,0.08,0.0,0.0,,0.0,0.0,,,,,,,,,16120594.0,,,,5795.0,303696.0,283151.0,,,347972.0,18576170.0,58704980.0,39821990.0,1518032.0,,,,,,,,,,120921686.0,64042108.0,8668129.0,,,10300000.0,28202992.0,,,0.0291,,1300000.0,21800000.0,,11264070.0,2651359.0,676814.0,2651359.0,60749.0,2559558.0,2658344.0,2657246.0,8612711.0,2057598.0,14322969.0,,-185475.0,,-14088400.0,-14088400.0,2385398.0,,1730509.0,,,964070.0,0.0,2.0,654889.0,,,,,,,,,,,,,,,,,2179144.0,,306820.0,,,516173.0,,0.0,,,,,456001.0,1232384.0,14726031.0,,-10056378.0,28202992.0,0.0,,68207173.0,29751680.0,,,,7549676.0,,,0.0,,,101270828.0,,6701354.0,,,,,
2014-06-30,2014-08-12,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1300907.0,,,23205601.0,38978540.0,,,0.0,,,,,114791674.0,77356596.0,,155121.0,3064879.0,52131017.0,50.0,,,,,,,,,,,,,,98365516.0,110194347.0,,,,,,,,,,,1144344.0,59363.0,,,,,,,,-1125889.0,,6926168.0,-503038.0,8052057.0,,,,,,,,,,,,,,,,,,,0.0,0.11,,,,,,,,,3036964.0,,20141693.0,7.0,3063908.0,,,,,,,,,,,,,,626986.0,3632595.0,,,3203948.0,,3205818.0,0.11,0.0,0.0,,1870.0,,,,,,,,,,,,,,5312.0,303983.0,,,,371168.0,31626724.0,48467712.0,16535608.0,0.0,,,,,,,,,,114791674.0,54056816.0,8603841.0,,,10300000.0,3424189.0,,,0.0291,,,46600000.0,,11201724.0,2657246.0,0.0,2657246.0,665827.0,2560749.0,2659558.0,2658344.0,8544478.0,4473019.0,,,,,,,3203948.0,,200209.0,,,901724.0,0.0,,3005609.0,,,,,,,,,,,,,,,,,2064002.0,,305380.0,,,504192.0,,,,,,,1364672.0,1055093.0,,,,,,,69571845.0,30593305.0,,,,,,,0.0,,,113826942.0,,6396848.0,3424189.0,,,,
2014-09-30,2014-11-10,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1453453.0,,,18317486.0,39506998.0,,,0.0,,,,,96554222.0,58412921.0,,151421.0,4257083.0,56583435.0,11510810.0,,,,,,,,,,,,,,100675489.0,113543755.0,,,,,,,,,,,567031.0,62900.0,,,,2810531.0,,,,287543.0,,23986598.0,2024864.0,23699055.0,,,,,,,,,,,,,,,,,,,0.0,0.15,,,,,,,,,1485544.0,,16748788.0,4.0,1568698.0,,,,,,,,,,,,,,672129.0,4945339.0,,,4452418.0,,4452418.0,0.15,0.0,0.0,,0.0,,,,,,,,,,,,,,4829.0,240502.0,,,,455927.0,41468829.0,27533899.0,-14240310.0,0.0,,,,,,,,,,96554222.0,39063409.0,907378.0,,,0.0,0.0,,,0.0291,,,40000000.0,,901724.0,57246.0,,57246.0,665827.0,60749.0,59558.0,58344.0,844478.0,0.0,,,,,,,4452418.0,,179208.0,,,901724.0,0.0,,4273210.0,,,,,,,,,,,,,,,,,1956084.0,,305380.0,,,419710.0,,,,,,,1323936.0,899305.0,,,,,,,70807009.0,31300011.0,,,,,,,0.0,,,118489094.0,,7807310.0,,,,,
2014-12-31,2015-03-25,10-K,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,1318838.0,,23107816.0,23107816.0,39832461.0,28000.0,,0.0,,1516052.0,1932.0,,117137344.0,71545645.0,0.0,0.0,4552153.0,66604997.0,10743946.0,,10743896.0,,,,3500.0,1500.0,,,,,,,362027780.0,412855361.0,,,,,,11827.0,51782.0,,,,961967.0,51782.0,3000000.0,11827.0,116000.0,,2186958.0,2188890.0,,-1870229.0,,8293020.0,-1193167.0,10163249.0,,,0.0,0.0,,,,0.0,0.0,,1312.0,11001312.0,,,,,,,0.0,0.66,,,,,,,150421.0,,1732449.0,430672.0,20882304.0,38892.0,2225512.0,8854.0,1932.0,0.0,0.0,482.0,1932.0,13200.0,4346.0,,,,,19401.0,4338147.0,21986815.0,,,20064638.0,,20066508.0,0.66,0.0,0.0,,1870.0,0.0,,0.0,-610479.0,7820461.0,99846.0,31110215.0,-862685.0,38144092.0,-22065294.0,-16078798.0,,76101.0,4346.0,1076620.0,1044151.0,,,359896.0,16712923.0,33688242.0,16695668.0,1564032.0,126662.0,,,,,,,,,117137344.0,49636087.0,896260.0,0.0,,0.0,0.0,,9000000.0,0.0291,40000000.0,1300000.0,40000000.0,,901724.0,57246.0,603863.0,57246.0,61964.0,60749.0,59558.0,58344.0,844478.0,2549865.0,-22005015.0,,-10655211.0,-10658711.0,43404122.0,43402622.0,20064638.0,,2417840.0,,,901724.0,0.0,,17648668.0,,,,,,,,13173000.0,2742000.0,1619000.0,1698000.0,2375000.0,2584000.0,2155000.0,679.0,,2638130.0,,279651.0,,6836461.0,1930428.0,,0.0,,,,0.0,10981737.0,1455776.0,20103229.0,,-7817712.0,,,52500.0,78583353.0,38750892.0,1516052.0,23078461.0,,23289220.0,,,,,,434842176.0,,,,,0.0,,
2015-03-31,2015-05-13,10-Q,"South Dakota Soybean Processors, LLC",SDSYA,CIK0001163609,USD,2135256.0,,,19972044.0,40422710.0,,,16404.0,,0.0,,,97451926.0,51910698.0,,,2912562.0,58998444.0,74810.0,,-10669136.0,,,,,,,,,,,,78804782.0,91897394.0,,,,,,,,,,,819236.0,9686.0,,,,-2461722.0,590338.0,591381.0,,373127.0,,5575990.0,2290864.0,5202863.0,,,,,,,,,,,,15048481.0,,,,,,,,0.24,,,,,,,0.0,,3794818.0,110561.0,16050114.0,16551.0,3921930.0,,,,,,,,,,,,,0.0,721971.0,7110210.0,,,,,7441928.0,,,,,0.0,0.0,,,,,,,,,11355039.0,,,,9713.0,157463.0,218275.0,,,299084.0,13171719.0,28117505.0,14666135.0,815798.0,,,,,,,,,,97451926.0,27717742.0,10735740.0,,,9881576.0,0.0,,,0.0293,,1300000.0,15000000.0,,10783300.0,57246.0,,57246.0,3265827.0,2660749.0,2659558.0,939920.0,10726054.0,2461722.0,-6812996.0,,-534410.0,,-3321730.0,,7441928.0,,1053689.0,,,901724.0,,,6388239.0,,,,,,,,,,,,,,,,,2045361.0,,279651.0,,6300008.0,395354.0,,6500.0,,,,0.0,1070863.0,1284617.0,24691691.0,,-1639591.0,0.0,536453.0,0.0,79654217.0,39231507.0,16404.0,,,14810115.0,,,,,,99007604.0,,7696470.0,,,,,
