end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNet,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,Assets,AssetsFairValueDisclosure,AssetsFairValueDisclosureNonrecurring,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertiblePreferredStockSharesIssuedUponConversion,CostMethodInvestments,CostOfGoodsAndServicesSold,CostsAndExpenses,CostsAndExpensesRelatedParty,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateStatedPercentage,DebtSecuritiesTradingGainLoss,DebtSecuritiesTradingRealizedGain,DebtSecuritiesTradingRealizedGainLoss,DebtSecuritiesTradingRealizedLoss,DebtSecuritiesTradingUnrealizedGainLoss,DebtSecuritiesTradingUnrealizedLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesTaxDeferredIncome,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanFundedPercentage,DepositLiabilitiesAccruedInterest,DepositsReceivedForSecuritiesLoanedAtCarryingValue,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectCostsOfHotels,DividendsCommonStockCash,DueToOtherRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentOwnershipPercentage,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,GainContingencyUnrecordedAmount,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInTradingSecurities,InitialFranchiseFees,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentIncomeInterestAndDividend,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityPeriodicPaymentPrincipal,LitigationSettlementAmount,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,ManagementFeeAmountPaid,ManagementFeeExpense,ManagementFeePayable,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,MinorityInterestPeriodIncreaseDecrease,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateInterestRate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssets,OtherAssetsMiscellaneous,OtherInvestments,OtherNotesPayable,PaymentForManagementFee,PaymentsForLegalSettlements,PaymentsForProceedsFromLimitedPartnership,PaymentsForProceedsFromRealEstateHeldforinvestment,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsMinorityInterest,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PaymentsToAcquireRealEstateHeldForInvestment,PaymentsToMinorityShareholders,PrepaidExpenseCurrentAndNoncurrent,PrincipalAmountOutstandingOnLoansSecuritized,ProceedsFromLegalSettlements,ProceedsFromLoans,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleAndMaturityOfOtherInvestments,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,ProceedsFromSaleOfOtherInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,QualifiedAffordableHousingProjectInvestmentsCommitment,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestments,RealEstateInvestmentsUnconsolidatedRealEstateAndOtherJointVentures,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RestrictedCash,RestrictedCashAndCashEquivalentsAtCarryingValue,RestructuringCharges,RestructuringCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromLeasedAndOwnedHotels,Revenues,SalariesAndWages,SecurityDeposit,SecurityDepositLiability,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,TaxesPayableCurrentAndNoncurrent,TechnologyServicesCosts,TradingSecurities,TradingSecuritiesFairValueDisclosure,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingGainLoss,TradingSecuritiesUnrealizedHoldingLoss,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,UnsecuredDebt,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost
2012-09-30,2012-11-09,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,8314000.0,,,,,1902000.0,-38226000.0,916000.0,,,,,,51698000.0,,5192000.0,,,,,,,,,,,,,,1599000.0,567000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,2670000.0,,9891000.0,18000.0,,,,,,,,,,,,,,,324000.0,,,,,2912000.0,,,,,,,,,,,,,,,,,558000.0,558000.0,9164000.0,,,1.09,,,,,,,,,,,,,,,,,,,,,-85000.0,,,169000.0,,648000.0,,,1943000.0,362000.0,324000.0,,,,-124000.0,,,261000.0,51000.0,569000.0,,,664000.0,,,672000.0,,,,7000.0,,55082000.0,51698000.0,,,,,,,,,,,,,,,,,,,,,,494000.0,23000.0,471000.0,-7457000.0,,,,,,,,-464000.0,,-677000.0,,1708000.0,,802000.0,817000.0,,,-302000.0,,,,,,,,9333000.0,2245000.0,,,,2404000.0,,5226000.0,1830000.0,,,,,,,,,,,677000.0,,,,,,,,,,,,,,,,,1619000.0,71185000.0,32959000.0,,,,973000.0,,,,,,242000.0,,,,,1065000.0,,,12136000.0,12136000.0,,,,,4073000.0,-3384000.0,0.5,,,3723000.0,3723000.0,,,471000.0,,,,1053000.0,1765000.0,-712000.0,,734183.0,
2012-12-31,2013-02-13,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,8661000.0,,,,,1745000.0,-38776000.0,916000.0,,,,,,50624000.0,,5192000.0,,,,,,,,,,,,,,1121000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,2280000.0,,10137000.0,18000.0,,,,,,,,,,,,,,,,,,,,3077000.0,,,,,,,,,,,,,,,,,568000.0,,9398000.0,,,-0.6,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,171000.0,,728000.0,,,-475000.0,-648000.0,-165000.0,,,,,,,,,,,,660000.0,,,,,,,171000.0,,55099000.0,50624000.0,,,,,,,,,,,,,,,,,,,,,,-737000.0,1000.0,-738000.0,-7930000.0,,,,,,,,,,,,,,-437000.0,127000.0,-737000.0,,-1308000.0,,,,,,,,9569000.0,833000.0,,,,2830000.0,,5199000.0,2097000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-310000.0,71849000.0,33073000.0,,,,973000.0,,,,,,,,,,0.0,447000.0,,,10970000.0,10970000.0,,,,,3455000.0,-4475000.0,,,,2606000.0,2606000.0,1000.0,,-738000.0,,,,,,,,734183.0,
2013-03-31,2013-05-10,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,9618000.0,,,,,1943000.0,-39290000.0,916000.0,,,,,,51029000.0,,5192000.0,,,,,,,,,,,,,,255000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,3057000.0,,10292000.0,18000.0,,,,,,,,,,,,,,,,,,,,3218000.0,,,,,,,,,,,,,,,,,560000.0,,9563000.0,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,169000.0,,761000.0,,,-539000.0,-74000.0,-141000.0,,,,,,,,,,,,648000.0,,,,,,,3000.0,,55905000.0,51029000.0,,,,,,,,,,,,,,,,,,,,,,-17000.0,56000.0,-73000.0,-8124000.0,,,,,,,,,,,,,,-204000.0,-194000.0,-17000.0,,-722000.0,,,,,,,,9732000.0,183000.0,,,,2405000.0,,5199000.0,1646000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-398000.0,73019000.0,33729000.0,,,,973000.0,,,,,,,,,,0.0,240000.0,,,10475000.0,10475000.0,,,,,3248000.0,-4876000.0,,,,3307000.0,3307000.0,56000.0,,-73000.0,,,,,,,,734183.0,
2013-06-30,2013-09-18,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,9176000.0,,,,,1957000.0,39819000.0,916000.0,,419000.0,3000.0,,,51327000.0,,5157000.0,,,2131000.0,429000.0,,,,,,,,,1930000.0,668000.0,-364000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,3104000.0,,41534000.0,72000.0,10000.0,6000.0,,,0.04,,,,,,,116000.0,,,43000.0,,-73000.0,5011000.0,955000.0,3193000.0,,4307000.0,10700000.0,8828000.0,592000.0,-843000.0,,2661000.0,,1818000.0,1553000.0,56000.0,0.04,,,,2257000.0,2257000.0,38635000.0,184000.0,,0.67,0.031,0.34,,,-0.241,-0.044,-0.024,,,126000.0,,,,,,,,,,0.0,-35000.0,0.0,,642000.0,,,637000.0,35000.0,1879000.0,-540000.0,59000.0,119000.0,,,738000.0,,,316000.0,-243000.0,1097000.0,3374000.0,,2612000.0,,,2659000.0,,,918000.0,349000.0,365000.0,55294000.0,51327000.0,71000.0,1167000.0,2500000.0,0.0575,,,,,45008000.0,47000.0,,51000.0,41483000.0,1075000.0,2352000.0,,,,,,,-507000.0,-51000.0,-456000.0,-7549000.0,600000.0,,,,,,,-2169000.0,-2169000.0,-3359000.0,-3359000.0,5164000.0,5164000.0,495000.0,1325000.0,-507000.0,,-3152000.0,71000.0,,,,,,,39277000.0,5031000.0,,,,2004000.0,505000.0,5160000.0,1595000.0,,,,,,,,784000.0,,0.0,3359000.0,,,477000.0,581000.0,,,,0.0,,,,-908000.0,,,,,1820000.0,73867000.0,34048000.0,,,,34048000.0,,973000.0,,,,0.0,,,,0.0,574000.0,,,46565000.0,46565000.0,,,,-67000.0,3582000.0,-3967000.0,0.5,,236000.0,3324000.0,,-51000.0,,-456000.0,,,,220000.0,992000.0,772000.0,,734183.0,
2013-09-30,2013-11-08,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,7678000.0,,,,,2129000.0,40435000.0,916000.0,,,,,,51534000.0,,5157000.0,,,,,,,,,,,,,,1293000.0,625000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,3163000.0,,10301000.0,18000.0,,,,,,,,,,,,,,,471000.0,,,,,2722000.0,,,,,,,,,,,,,,,,,600000.0,600000.0,9532000.0,,,0.98,,,,,,,,,,,,,,,,,,,,,0.0,,,169000.0,,,561000.0,,2400000.0,31000.0,471000.0,,,,-1498000.0,,,172000.0,-351000.0,147000.0,,,635000.0,,,658000.0,,,,4000.0,,53572000.0,51534000.0,,,,,,,,,,,,,,,,,,,,,,93000.0,-72000.0,165000.0,-6337000.0,,,,,,,,-462000.0,-462000.0,-520000.0,-520000.0,1607000.0,1607000.0,717000.0,1212000.0,93000.0,,-604000.0,,,,,,,,9701000.0,3004000.0,,,,1669000.0,,5160000.0,1368000.0,,,,,,,,,,,520000.0,,,,,,,,0.0,,,,0.0,,,,,1929000.0,74387000.0,33952000.0,,,,973000.0,,,,,,462000.0,,,,,1291000.0,,,13305000.0,13305000.0,,,,,4299000.0,-2038000.0,0.5,,,3636000.0,,-72000.0,,165000.0,,,,473000.0,1166000.0,693000.0,,734183.0,
2013-12-31,2014-02-14,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,13884000.0,,,,,1580000.0,,0.0,,,,,,75706000.0,,5157000.0,,,,,,,,,,,,,,2426000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,18744000.0,36000.0,,,,,,,,,,,,,,,,,,,,5454000.0,,,,,,,,,,,,,,,,,698000.0,,9493000.0,,,-11.79,,,,,,,,,,,,,,,,,,,,-1092000.0,,-3910000.0,,174000.0,,,,,-12346000.0,221000.0,-2732000.0,,,,,,,,,,,,767000.0,,,,,,,167000.0,,151510000.0,75706000.0,,,,,,,,,,,,,,,,,,,,,,114000.0,,,-6146000.0,,,,,,,,,,,,,,-8659000.0,-955000.0,114000.0,,-5876000.0,,,,,,,,18046000.0,-6470000.0,,,,3594000.0,,5157000.0,731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9614000.0,,,,,,33219000.0,,973000.0,,,,,,,,7295000.0,-71750000.0,,,12274000.0,12274000.0,,,,,-69658000.0,-75804000.0,,,,3360000.0,,78000.0,,36000.0,,,,,,,,734183.0,
2014-03-31,2014-05-16,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,15390000.0,,,,,1741000.0,,0.0,,,,,,74194000.0,,5231000.0,,,,,,,,,,,,,,999000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,10940000.0,18000.0,,,,,,,,,,,,,,,,,,,,5786000.0,,,,,,,,,,,,,,,,,441000.0,,10620000.0,,,-0.66,,,,,,,,,,,,,,,,,,,,,,,,179000.0,,,,,-874000.0,-17000.0,-332000.0,,,,,,,,,,,,1766000.0,,,,,,,0.0,,150540000.0,74194000.0,,,,,,,,,,,,,,,,,,,,,,24000.0,,,-6201000.0,,,,,,,,,,,,,,-487000.0,-55000.0,24000.0,,-1783000.0,,,,,,,,10499000.0,909000.0,,,,4554000.0,,5266000.0,531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-542000.0,,,,,,33425000.0,,973000.0,,,,,,,,-300000.0,-72237000.0,,,11849000.0,11849000.0,,,,,-70145000.0,-76346000.0,,,,2987000.0,,183000.0,,-159000.0,,,,,,,,734183.0,
2014-06-30,2014-09-29,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,15863000.0,,,,,1964000.0,,0.0,,434000.0,25000.0,,,75152000.0,,5232000.0,,0.5,2131000.0,,,,,,,,,,2098000.0,1058000.0,390000.0,,,,,0.0,750000.0,734183.0,734183.0,2092000.0,,,,,,51790000.0,72000.0,0.0,0.0,,,0.05,,,,,,,3061000.0,,,-4053000.0,,992000.0,9440000.0,968000.0,7246000.0,,6058000.0,14364000.0,13280000.0,691000.0,1723000.0,,,,2194000.0,1593000.0,53000.0,0.04,,,,2375000.0,2375000.0,40805000.0,,,-9.43,0.376,0.34,,,-0.033,0.008,0.061,,,3061000.0,,,,,,,,,,-1092000.0,-37000.0,-3910000.0,,651000.0,,,634000.0,37000.0,-10780000.0,337000.0,-4053000.0,3000.0,,,6687000.0,,,7000.0,1939000.0,-78000.0,4100000.0,,4960000.0,,,5010000.0,,,653000.0,348000.0,365000.0,149998000.0,75152000.0,91000.0,,2500000.0,,,,,,117282000.0,1473000.0,,1398000.0,722000.0,66000.0,166000.0,113457000.0,,,,,,237000.0,,,-6206000.0,,,,,,97000000.0,0.0528,,3266000.0,,-3817000.0,,941000.0,-6924000.0,197000.0,237000.0,,-9953000.0,,,,,,,,49415000.0,-827000.0,,,,3810000.0,876000.0,5297000.0,282000.0,1550000.0,525000.0,,,,,,2928000.0,,116000.0,3701000.0,,,47989000.0,1220000.0,,4700000.0,,117000000.0,,,-48637000.0,-17108000.0,,,,,-6727000.0,,,,,,34416000.0,973000.0,973000.0,,,,48637000.0,,,,6681000.0,-70732000.0,,,50963000.0,50963000.0,473000.0,,,992000.0,-68640000.0,-74846000.0,,,270000.0,3280000.0,,203000.0,,34000.0,,,58000.0,,,,,734183.0,
2014-09-30,2014-11-14,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,12529000.0,,,,,2347000.0,,,,,,,,80334000.0,,5232000.0,,,,,,,,,,,,,,1774000.0,716000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,12668000.0,18000.0,,,,,,,,,,,,,,,-182000.0,,,,,7428000.0,,,,,,,,,,,,,,,,,642000.0,642000.0,11838000.0,,,-0.39,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,188000.0,,,637000.0,,-454000.0,-592000.0,-182000.0,,,,-3333000.0,,,383000.0,-339000.0,-173000.0,,,2024000.0,,,2038000.0,,,,3000.0,,155453000.0,80334000.0,,,,,,,,,,,,,,,,,,,1250000.0,,,-479000.0,,,-6194000.0,,,,,,,,,4458000.0,,-1314000.0,,-2428000.0,-285000.0,13000.0,-479000.0,,-2616000.0,,,,,,,,12026000.0,2162000.0,,,,3496000.0,,5272000.0,4642000.0,,,,,,,,,,,1314000.0,,,,,,,,4469000.0,,,4360000.0,98000.0,,,,,-272000.0,,,,,,35061000.0,,973000.0,,,,109000.0,,,,,-71017000.0,,,14830000.0,14830000.0,,,,,-68925000.0,-75119000.0,,,,2585000.0,,43000.0,,-522000.0,,,-25000.0,,,,,734183.0,
2014-12-31,2015-02-11,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,12495000.0,,,,,1368000.0,,,,,,,,60738000.0,,5232000.0,,,,,,,,,,,,,,476000.0,,,,,,0.0,750000.0,734183.0,734183.0,2092000.0,,,,,,12854000.0,18000.0,,,,,,,,,,,,,,,,,,,,7975000.0,,,,,,,,,,,,,,,,,664000.0,,12033000.0,,,-0.89,,,,,,,,,,,,,,,,,,,,-51000.0,,0.0,,157000.0,,,,,-1254000.0,-454000.0,-547000.0,,,,,,,,,,,,1939000.0,,,,,,,166000.0,,136563000.0,60738000.0,,,,,,,,,,,,,,,,,,,1250000.0,,,-554000.0,,,-6247000.0,,,,,,,,,,,,,,-653000.0,-54000.0,-554000.0,,-2444000.0,,,,,,,,12190000.0,1190000.0,,,,4297000.0,,5276000.0,4958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-707000.0,,,,,,35880000.0,973000.0,,,,,,,,,0.0,-71670000.0,,,14044000.0,14044000.0,,,,,-69578000.0,-75825000.0,,,,2059000.0,,13000.0,,-567000.0,,,,,,,,734183.0,
2015-03-31,2015-05-11,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,14419000.0,,,,,1663000.0,,,,,,,,60162000.0,,5112000.0,,,,,,,,,,,,,,1109000.0,,,,,,0.0,750000.0,734183.0,734183.0,2092000.0,,,,,,12852000.0,18000.0,,,,,,,,,,,,,,,,,,,,8478000.0,,,,,,,,,,,,,,,,,696000.0,,11997000.0,,,-0.96,,,,,,,,,,,,,,,,,,,,,,,,159000.0,,,,145000.0,-1261000.0,-479000.0,-503000.0,,,,,,,,,,,,1913000.0,,,,,,,0.0,,136745000.0,60162000.0,,,,,,,,,,,,,,,,,,,1250000.0,,,-244000.0,,,-6300000.0,,,,,,,,,,,,,,-705000.0,-53000.0,-244000.0,,-2392000.0,,,,,,,,12156000.0,1131000.0,,,,4080000.0,,5138000.0,4791000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-758000.0,,,,,,36303000.0,973000.0,,,,,,,,,0.0,-72375000.0,,,13983000.0,13983000.0,,,,,-70283000.0,-76583000.0,,,,1814000.0,,-41000.0,,-203000.0,,,,,,,,734183.0,
2015-06-30,2015-09-04,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,14622000.0,,,,,6791000.0,,,,459000.0,,,,64049000.0,,4978000.0,,0.5,,,,,,,,,,,,1077000.0,19000.0,,,,,0.0,750000.0,734183.0,734183.0,2092000.0,,,,,,50362000.0,72000.0,0.0,0.0,,,,,,,,,,-878000.0,,,-1105000.0,,-227000.0,10460000.0,1074000.0,8351000.0,,8695000.0,20480345.0,19595000.0,691000.0,0.0,,,243000.0,2109000.0,1187000.0,61000.0,0.04,,,,2705000.0,2705000.0,47016000.0,,,-2.44,0.37,0.34,,,-0.026,0.002,0.054,,,-878000.0,,,,,,,,,,-47000.0,-254000.0,0.0,,641000.0,940000.0,,940000.0,254000.0,-2987000.0,-1602000.0,-1105000.0,1000.0,,,-1241000.0,,,597000.0,-602000.0,-1097000.0,3600000.0,,7787000.0,,,7824000.0,,,256000.0,343000.0,0.0,140777000.0,64049000.0,,,,,,,0.0,,117000000.0,1553000.0,,1473000.0,1398000.0,677000.0,0.0,111899000.0,,,1200000.0,,,-1320000.0,,,-6297000.0,,,,,,97000000.0,0.0528,,5001000.0,,-5119000.0,,137000.0,-1791000.0,-91000.0,-1320000.0,,-9436000.0,,,158000.0,,,,,47657000.0,6449000.0,,,,3399000.0,1301000.0,5003000.0,9155000.0,1550000.0,,,,16162000.0,,,,,25000.0,5094000.0,,,16162000.0,781000.0,,4700000.0,,0.0,,4643000.0,4643000.0,16520000.0,,,,,-1882000.0,,,,,,36567000.0,973000.0,,,,,,,,,0.0,-72523000.0,,,56811000.0,56811000.0,565000.0,,,-227000.0,-70431000.0,-76728000.0,,,,1301000.0,,-438000.0,,-882000.0,,,-65000.0,,,,,734183.0,
