end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DepositLiabilitiesAccruedInterest,DepositLiabilityCurrent,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,ExplorationAbandonmentAndImpairmentExpense,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLossNetOfTax,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IndefinitelivedIntangibleAssetsAcquired,IntangibleAssetsCurrent,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherLongTermDebtNoncurrent,OtherNotesPayable,OtherPaymentsToAcquireBusinesses,PaymentsForLoans,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfIntangibleAssets,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssued,ShortTermLeaseCost,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrealizedGainLossOnDerivatives,ValuationAllowanceAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-09-30,2014-11-14,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,89391.0,,101566.0,,,,1984.0,,170984.0,213462.0,,463802.0,,,,,,,,,,,,17493.0,16643.0,850.0,16322.0,16322.0,,,,,,0.001,900000000.0,16142420.0,16142420.0,16142.0,,,,,50000000.0,,,,,,,,,,,,,,,339477.0,,339477.0,,,,,,,,998463.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,91688.0,,,,-115566.0,,,-116363.0,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,797.0,,,,,,,,,,,,,,,,486012.0,17493.0,486012.0,,,,,,,,,,,,,,,-116363.0,,,,,169000.0,169000.0,115566.0,,,,,,,,,,998463.0,,,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,321.0,,,,,,,,,,,15378.0,,,,,,8500.0,,,,,,,,,,,,,,-468519.0,,,,,,,,,,,,,,,16142420.0,
2014-12-31,2015-03-24,10-K,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,361847.0,12866.0,,,,3148.0,,361847.0,,,583577.0,200.0,,,,,,,,,,,5017.0,4217.0,800.0,4217.0,4217.0,304.0,,,,,0.001,900000000.0,16366850.0,16366850.0,16367.0,,,,,50000000.0,,,,,,,,,,,,466000.0,467000.0,,,,-466000.0,-467000.0,3148.0,,,200.0,,,1241788.0,,-0.04,,,,,,,0.0,5.601,0.0248,,,,,,,,,,,,,,249723.0,,,,-564325.0,-567129.0,,-567129.0,,,,213000.0,-20000.0,-193000.0,-193000.0,3876.0,,,2804.0,,,,,,,,,252000.0,,,609.0,,200.0,800.0,2804.0,,,,,,,,,,,,,,,,596861.0,5017.0,596861.0,,,,,,,,,,,,187944.0,,-187640.0,-567129.0,,,,,219000.0,,564325.0,-564325.0,,,,,,,,,1241000.0,,,,,,,219000.0,,,2455.0,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,28944.0,,,,159000.0,,,,,262110.0,,,,,,52492.0,,,,,,120000.0,,,,,,,,-591844.0,,,50000000.0,,,,,,120000.0,,,,,50000000.0,16066425.0,
2015-03-31,2015-05-11,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,424846.0,4887.0,,,,4462.0,,,,,633527.0,250.0,,,,,,,,,,,3571.0,2821.0,750.0,2821.0,2821.0,-1396.0,,,,,0.001,900000000.0,16416950.0,16416950.0,16417.0,,,,,50000000.0,,,,,,,,,,,,,,,475853.0,,475853.0,,4462.0,,,50.0,,,1399568.0,,-0.01,0.34,,,,,,0.0,5.601,0.0248,,,,,,,,,,,,,,57020.0,,,,-156467.0,,,-157780.0,,,,,,,,-7979.0,,,-1313.0,,,,,,,,,63000.0,,,,,250.0,750.0,1313.0,,,,,,,,,,,,,,,,703195.0,3571.0,703195.0,,,,,,,,,,,,50000.0,,-51396.0,-157780.0,,,,,269000.0,,156467.0,-156467.0,,,,,,,,,1399568.0,,,,,,,,,,4959.0,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,50000.0,,,,,85161.0,,,,,,14286.0,,,,,,50000.0,,,,,,,,-699624.0,,,50000000.0,,,,,,,,,,,50000000.0,16402506.0,
2015-06-30,2015-08-14,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,487846.0,5362.0,,,,6106.0,,,,,633527.0,,,,,,,,,,,,9638.0,33.0,9605.0,33.0,33.0,,,,,,0.001,900000000.0,16416950.0,16416950.0,16417.0,,,,,50000000.0,,,,,,,,,,,,,,,,,,,6106.0,,,50.0,,,1511620.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,60594.0,,,,-110408.0,,,-112052.0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,9605.0,1644.0,,,,,,,,,,,,,,,,821314.0,9638.0,821314.0,,,,,,,,,,,,,,,-112052.0,,,,,322000.0,,110408.0,-110408.0,,,,,,,,,,,,,,,,322000.0,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,25999.0,,,,,,23815.0,,,,,,0.0,,,,,,,,-811676.0,,,,,,,,,,,,,,,16416950.0,
2015-09-30,2015-11-16,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,550846.0,63.0,,,,8040.0,,,,,762247.0,,,,,,,,,,,,13227.0,3122.0,10105.0,3122.0,3122.0,,,,,,0.001,900000000.0,16572350.0,16572350.0,16572.0,,,,,50000000.0,,,,,,,,,,,,,,,,,,,8040.0,,,50.0,,,1752041.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,60284.0,,,,-238486.0,,,-240421.0,,,,,,,,,,,,,,,,,,,,,,,,,350.0,10105.0,1935.0,,,,,,,,,,,,,,,,936449.0,13227.0,936449.0,,,,,,,,,,,,,,,-240421.0,,,,,377500.0,,238486.0,-238486.0,,,,,,,,,,,,,,,,377500.0,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,166571.0,,,,,,11631.0,,,,,,128875.0,,,,,,,,-923222.0,,,,,,,,,,,,,,,16453850.0,
2015-12-31,2016-04-14,10-K,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,613846.0,2437.0,,,,10259.0,,,,,797615.0,400.0,,,,,,,,,,,24077.0,12822.0,11255.0,,12822.0,8605.0,,,,,0.001,900000000.0,16694017.0,16694017.0,16694.0,,,,,50000000.0,,,,,,,,,,,,,715000.0,,,,,-715000.0,10259.0,,,200.0,,,1902274.0,,-0.04,,,,,,,0.0,1.7285,0.0233,,,,,,,,,,,,,,246627.0,0.0,,,,,,-660486.0,,,,249000.0,-24000.0,,-225000.0,-10428.0,,,7111.0,,,,,,,,,252000.0,,,,,400.0,11255.0,7111.0,,,,,,,,,,,,,,,,1062042.0,24077.0,1062042.0,,,,,,,,,,,,216500.0,-10655.0,-197240.0,-660486.0,,,,,435500.0,,653375.0,-653375.0,,,,,,,,,1902000.0,,,,,,,,,,4959.0,10655.0,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,216500.0,,,,,353761.0,,,,,,52987.0,,-1902274.0,,,,214365.0,,,,,,,,-1037965.0,,,50000000.0,,,,,,214365.0,,,,,50004959.0,16469942.0,
2016-03-31,2016-05-13,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,676846.0,239.0,,,,12672.0,,,,,800477.0,450.0,,,,,,,,,,,25712.0,13582.0,12130.0,,13582.0,760.0,,,,,0.001,900000000.0,16712017.0,16712017.0,16712.0,,,,,50000000.0,,,,,,,,,,,,,,,,,,,12672.0,,,50.0,,,,,-0.01,,,,,,,0.0,1.7285,0.0233,,,,,,,,,,,,,,58624.0,,,,,,,-85460.0,,,,,,,,-2198.0,,,2413.0,,,,,,,,,63000.0,,,,,450.0,12130.0,2413.0,,,,,,,,,,11580.0,,,,,,1146257.0,25712.0,1146257.0,,,,,,,,,,,,21000.0,-925.0,-19315.0,-85460.0,,,,,456500.0,,94987.0,-83047.0,,,,,,,,,,,,,,,,,,,4959.0,925.0,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,21000.0,,,,,21595.0,,,,,,14768.0,,-1987734.0,,11940.0,,2880.0,,,,,,,,-1120545.0,,,50000000.0,,,,,,,,,,,50004959.0,16969588.0,
2016-06-30,2016-08-15,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,739846.0,100.0,,,,15247.0,,,,,841005.0,,,,,,,,,,,,18527.0,3707.0,14820.0,,3707.0,,,,,,0.001,900000000.0,16984017.0,16984017.0,16984.0,,,,,50000000.0,,,,,,,,,,,670.0,,,,,,,,15247.0,,,50.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,55287.0,,,,,,,-145421.0,,,,,,,,,,,,,,,,,,,,,,,,,450.0,14820.0,2575.0,,,,,,,,,,,,,,,,1243693.0,18527.0,1243693.0,,,,,,,,,,,,,,,-145421.0,,,,,488500.0,,143516.0,-142846.0,,,,,,,,,,,,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,77659.0,,,,,,10570.0,14768.0,-2133155.0,,670.0,,40800.0,,,,,,,,-1225166.0,,,,,,,,,,,,,,,16979819.0,
2016-09-30,2016-11-10,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,802846.0,335.0,,,,18012.0,,,,,859586.0,,,,,,,,,,,,22433.0,7663.0,14770.0,,7663.0,,,,,,0.001,900000000.0,17078743.0,17078743.0,17079.0,,,,,50000000.0,,,,,,,,,,,,,,,,,,,18012.0,,,50.0,,,,,-0.01,,,,,,,,,,,550.0,,,,,,,,,,,,57610.0,,,,,,,-109270.0,,,,,,,,,,,,,,,,,,,,,,,,,550.0,14770.0,2764.0,,,,,,,,,,,,,,,,1338193.0,22433.0,1338193.0,,,,,,,,,,,,,,,-109270.0,,,,,517000.0,,106506.0,-106506.0,,,,,,,,,,,,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,42389.0,,,,,,6507.0,,-2242425.0,,,,18676.0,,,,,,,,-1315760.0,,,,,,,,,,,,,,,17020019.0,
2016-12-31,2017-04-14,10-K,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,865846.0,,,,,20905.0,,,,,877908.0,600.0,,,,,0.0,,,,,,1361.0,961.0,400.0,,961.0,-11861.0,,,,,0.001,900000000.0,17136743.0,17136743.0,17137.0,,0.0,0.0,0.0,50000000.0,,,,,0.0,,0.0215,0.0,,,,,888000.0,,,,,-888000.0,20905.0,,,200.0,,,,,-0.03,,,,,,14320.0,0.0,2.9378,0.0158,,,,,,,,,,,,,,231214.0,14320.0,,,,,,-460661.0,,,,174000.0,-17000.0,,-157000.0,-2437.0,,,10646.0,,,,,,,,,252000.0,,,,,14920.0,400.0,10646.0,,,,,0.0,,,,,,,,,,,1419251.0,1361.0,1419251.0,,,,,,,,,,,,97000.0,-3655.0,-105196.0,-460661.0,,,,,532500.0,,463526.0,-450015.0,,,,,,,,,2363000.0,,,,,,,,,,7530.0,3655.0,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,97000.0,,,,,186027.0,,,,,,31965.0,,-2362935.0,,13511.0,231214.0,80736.0,,,,7530.0,0.4875,,,-1417890.0,,,50000000.0,,,,,,80737.0,,,,,50004959.0,16950902.0,
2017-03-31,2017-05-15,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,928846.0,,,,,24047.0,,,,,895545.0,650.0,,,,,,,,,,,49384.0,49034.0,350.0,,49034.0,-48073.0,,,,,0.001,900000000.0,17398743.0,17398743.0,17399.0,,,,5006.0,50000000.0,,,,,,,0.0215,47994.0,,,,,,,,,,,23849.0,,,50.0,,94601.0,,,-0.01,,,,,,,0.0,2.9378,0.0158,,,,,,,,,,,,,,56131.0,14320.0,,,,,,-161125.0,,,,,,,,,,,3142.0,,,,,,,,,63000.0,,,,,14970.0,350.0,3142.0,,,5006.0,,197.0,,,,,,,,,,,1610500.0,49384.0,1610500.0,,,,,,,,,,,,78500.0,,-30427.0,-161125.0,,,,,558000.0,,152977.0,-152977.0,,,,,,,,,,,,,,,,,,,7530.0,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,53000.0,25500.0,,,,,87060.0,,,,,,9786.0,,-2524060.0,,,56131.0,59500.0,,,,7530.0,0.4875,,,-1561116.0,,,50000000.0,,,,,,,,,,,50007530.0,17366065.0,
2017-06-30,2017-08-11,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,,,,,,28100.0,,,,,1908641.0,,,,,,,,,,,,60391.0,60091.0,300.0,,60091.0,,,,,,0.001,900000000.0,34249512.0,34249512.0,34250.0,,,,31800.0,50000000.0,,,,,,,0.0215,21200.0,,,,,,,,,,,26845.0,120067.0,,,,213299.0,,,-0.02,,,,,,,,,,-118698.0,,,,,,,,,,,,,73028.0,,,,,,,-333704.0,,,,,,,,,,,,,,,,,,,,,,,,,15020.0,300.0,4052.0,,,26794.0,,1255.0,,,,,,,,,,,925266.0,60391.0,925266.0,,,,,,,,,,,,,,,-333704.0,,,,,532000.0,,184160.0,-184160.0,,,,,,,,,,,,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,95337.0,,,,,,15795.0,9786.0,-2857764.0,,,73028.0,,,,,7530.0,0.4875,,,-864875.0,,,,,,,,,,,,,,,21592885.0,
2017-09-30,2017-11-14,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,63000.0,450.0,,,,29728.0,,,,,2043885.0,,,,,,,,,,,,36790.0,36540.0,250.0,,36540.0,,,,,,0.001,900000000.0,42519708.0,42519708.0,42520.0,,,,,50000000.0,,,,,,,0.0215,,,,,,,,,,,,,170012.0,,,,,,,0.0,,,,,,,,,,118698.0,,,,,,,,,,,,,51881.0,,,,,,,-27041.0,,,,,,,,,,,,,,,,,,,,,,,,,15070.0,250.0,24654.0,,,-31800.0,,,,,,,,,,,,,785190.0,36790.0,785190.0,,,,,,,,,,,,,,,-27041.0,,,,,522000.0,,152885.0,-152885.0,,,,,,,,,,,,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,55775.0,,,,,,45229.0,,-2884805.0,,,51881.0,,,,,7530.0,0.4875,,,-748400.0,,,,,,,,,,,,,,,36487737.0,
2017-12-31,2018-04-02,10-K,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,0.0,,24469.0,,,33262.0,33262.0,,,,2236440.0,800.0,,-50840.0,,,0.0,,,,,,26552.0,26352.0,200.0,1883.0,1883.0,922.0,,,,,0.001,900000000.0,44904708.0,44904708.0,44905.0,,66000.0,17531.0,16866.0,,,,,,-49134.0,,0.0215,,,,,,1125000.0,,,,,-1125000.0,,,,200.0,,116654.0,,,-0.02,,0.34,,,0.036,,0.0,1.614,0.0124,186.0,,,,,,,,,,,,,,14320.0,,,,,,-628641.0,,,,237000.0,-23000.0,,-214000.0,,,-24469.0,12357.0,,,,,,,,,-865846.0,,,,,15120.0,200.0,35383.0,,,16866.0,,665.0,,,,,,,,,,,686782.0,26552.0,686782.0,,,,,,,,,,,,133500.0,,-132578.0,-628641.0,,,,,520000.0,,771059.0,-576578.0,,,,,,,,,2991576.0,,,,,,,,,60200.0,14265.0,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,66000.0,80000.0,,,66000.0,47700.0,,,,,403164.0,,,,,,125664.0,,-2991576.0,,194481.0,242231.0,1357141.0,0.0,1.614,0.0124,,0.3498,,,-660230.0,,,50000000.0,,,14265.0,,,239294.0,,4540.0,,,50014265.0,29743242.0,
2018-03-31,2018-05-14,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,0.0,27000.0,,,,38121.0,,,,,2335384.0,850.0,,-52461.0,,,0.0,,,52988.0,,,7923.0,7773.0,150.0,,7773.0,5890.0,,,,,0.001,900000000.0,46333564.0,46333564.0,46334.0,,129000.0,72611.0,69855.0,,,,,,-59145.0,,0.0215,,,,,,,,,,,,,,,50.0,,231303.0,,,-0.01,,,,,,,0.0,1.614,0.0124,812.0,,,,,,,,,,,,,,14320.0,,,,,,-314997.0,,,,,,,,27000.0,,24469.0,4858.0,,,,,,,,,,,,,,15170.0,150.0,4858.0,,,52989.0,,2756.0,,,,,,,,,,,882779.0,7923.0,882779.0,,,,,,,,,,,,59500.0,,-53610.0,-314997.0,,,,,516500.0,,257962.0,-257962.0,,,,,,,,,,,,,,,,,,13000.0,29887.0,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,63000.0,,,,63000.0,9500.0,,,,,168737.0,-314997.0,,,,,25487.0,,-3306573.0,,,63738.0,152834.0,,,,,0.3498,,,-874856.0,,,50000000.0,,,14265.0,,,89834.0,,4540.0,,,50029265.0,45345349.0,
2018-06-30,2018-08-13,10-Q,THUNDER     ENERGIES CORPORATION,TNRG,CIK0001524872,USD,,63000.0,25780.0,,,,41214.0,,,,,2500279.0,,,25363.0,,,0.0,,,,,,1528.0,1428.0,100.0,,1428.0,,,,,,0.001,900000000.0,56841499.0,56841499.0,56842.0,,96000.0,71193.0,67606.0,,,,,,-28394.0,,0.0215,,,,,,,,,,,,,,,,,189159.0,,,-0.22,,,,,,,,,,-16219.0,,,,,,,,,,,,,,,,,,,,-207278.0,,,,,,,,,,,,,,,,,,,,,,,,,15220.0,100.0,-5733.0,,,2249.0,,3587.0,,,,,,,,,,,908259.0,1528.0,908259.0,,,,,,,,,,,,,,,-207278.0,,,,,521500.0,,187575.0,-187575.0,,,,,,,,,,,187575.0,,,,,,,,,,,0.001,750000000.0,50000000.0,50000000.0,50000.0,,,,,,,,,,,,119865.0,-207278.0,,,,,12106.0,,-3513851.0,,,55604.0,,,,,,0.3498,,,-906730.0,,,,,,,,,81399.0,,,,,,952164.0,
