end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivable,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,BusinessAcquisitionContingentConsiderationPotentialCashPayment,BusinessAcquisitionContingentConsiderationSharesIssuable,BusinessAcquisitionCostOfAcquiredEntityCashPaid,CapitalizedCostsMineralInterestsInProvedProperties,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CertainLoansAcquiredInTransferAccountedForAsHeldToMaturityDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,CostOfGoodsSoldDirectLabor,CostOfGoodsSoldDirectMaterials,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredOtherTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FederalIncomeTaxExpenseBenefitContinuingOperations,FinancialAssetAmortizedCostAccruedInterestAfterAllowanceForCreditLoss,GainsLossesOnExtinguishmentOfDebt,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventoriesAndOtherOperatingAssets,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryGross,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesRelatedToInvestmentContractsFairValueDisclosure,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,OilAndGasJointInterestBillingReceivables,OilAndGasPropertyFullCostMethodGross,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherLongTermDebtNoncurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,OtherSellingGeneralAndAdministrativeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RevenuesNetOfInterestExpense,SalariesWagesAndOfficersCompensation,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,ShortTermNonBankLoansAndNotesPayable,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-12-31,2013-04-16,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,0.0,145638.0,,6836.0,-97086.0,97086.0,0.0,0.0,266125.0,5052509.0,,765150.0,0.0,1800.0,1800.0,5952.0,90.0,90.0,,,145000.0,,90.0,-631.0,250000.0,,,0.0,500000000.0,109165000.0,109165000.0,,,10917.0,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,20231.0,,,69048.0,0.0,0.0,,,1800.0,-1725000.0,,,,205000.0,5548971.0,59609.0,,,-0.08,0.34,0.34,1702676.0,,-1910000.0,,,-5616108.0,,1840000.0,0.0,,0.0,664044.0,0.0,-314.0,-60220.0,,,,145638.0,0.0,,-14504.0,12013.0,0.0,,,,-127381.0,,215888.0,17272.0,17272.0,0.0,0.0,1702676.0,10701.0,,1063545.0,90.0,1063545.0,,,,0.0,-765150.0,764519.0,0.0,,-5616108.0,,,547860.0,,547860.0,547860.0,97086.0,,2560000.0,2560000.0,5488727.0,-5488727.0,-1725000.0,,2560000.0,,,,,127381.0,,,,,0.0001,100.0,0.0,0.0,,0.0,22645000.0,,,300000.0,,500000.0,,,0.0,,166116.0,-5616108.0,,32990.0,,,-5921881.0,0.0,,5082739.0,,0.0,0.0,,34872.0,4688426.0,,,,,,0.0,0.0,,10500000.0,10500000.0,0.65,10500000.0,0.0,0.0,0.0,0.0,2625000.0,10500000.0,1702676.0,547860.0,-281000.0,-1063455.0,,,,0.0,50000.0,,300000.0,0.0,,22500000.0,4688426.0,0.0,0.0,,1526956.0,
2013-03-31,2013-05-14,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,117237.0,,,,,456728.0,30052509.0,,,,,,0.0,25205628.0,22645628.0,,,,,628.0,538.0,,,,0.0001,500000000.0,109165000.0,109165000.0,,,10917.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,-155428.0,,,0.0,,,,,0.0,0.0,,,,155366.0,,,0.0,600.0,0.0,,,,-18243.0,,8361.0,,,,,,,,1219511.0,25205628.0,1219511.0,,,,,-62.0,600.0,0.0,,,,,,,,,97686.0,,,2560000.0,137185.0,-137185.0,,,2560000.0,,,,,18243.0,,,,,0.0001,100.0,100.0,100.0,,0.0,22645000.0,,,0.0,,0.0,,600.0,,,49555.0,-155428.0,,0.0,,0.0,-6077309.0,,0.0,87500.0,,,,,130.0,0.0,,,,,,,,,,,,,,,,,,,,547860.0,,23986117.0,,,,,,,,0.0,,,,,,,,109165000.0
2013-06-30,2013-08-08,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,166615.0,,,,,569759.0,30052509.0,,,,,,,25206735.0,22646735.0,,,,,1735.0,,,,,0.0001,500000000.0,109165000.0,109165000.0,,,10917.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,-161302.0,,,,,,,,,,,,,,,,,,,,,,-18300.0,,,,,,,,,,1381920.0,25206735.0,1381920.0,,,,,,,,,,,,,,,,97686.0,,,2560000.0,143002.0,-143002.0,,,2560000.0,,,,,18300.0,,,,,0.0001,100.0,100.0,100.0,,0.0,22645000.0,,,,,,,,,,55387.0,-161302.0,,,,,-6238611.0,,0.0,87500.0,,,0.0,,115.0,,,,,,,,,,,,,,,,,,,,,547860.0,,23824815.0,,,,,,,,,,,,,,,,109165000.0
2013-09-30,2013-11-13,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,213154.0,,,,,806926.0,30052509.0,,,,,,,25355189.0,22645189.0,,,,,189.0,,,,,0.0001,500000000.0,109165000.0,109165000.0,,,10917.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,-135852.0,,,,,,,,,,,,,,,,,,,,,,-18636.0,,,,,,,,,,1666226.0,25355189.0,1666226.0,,,,,,,,,,,,,,,,98286.0,,,2710000.0,117216.0,-117216.0,,,2710000.0,,,,,18636.0,,,,,0.0001,100.0,100.0,100.0,,0.0,22645000.0,,,,,,,,,,48271.0,-135852.0,,,,,-6374463.0,,0.0,68750.0,,,0.0,,195.0,,,,,,,,,,,,,,,,,,,,,547860.0,,23688963.0,,,,,,,,,,,,,,,,109165000.0
2013-12-31,2014-10-09,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,0.0,382600.0,,10940.0,246757.0,98486.0,0.0,,626656.0,6106547.0,,,,,0.0,0.0,8799.0,8799.0,,,,,8799.0,8709.0,,,,0.0001,500000000.0,109165000.0,109165000.0,,,10917.0,,,,,,,,,,,,,0.0,0.0,,,,,52267.0,,,0.0,0.0,0.0,,,,-1957000.0,,,,0.0,7197297.0,90840.0,,,-0.02,0.34,,1054038.0,,-561000.0,,,-1648326.0,,,0.0,,0.0,411000.0,0.0,0.0,364635.0,,,,236962.0,0.0,,0.0,1400.0,0.0,,,,-73553.0,,2390.0,45003.0,,,0.0,1054038.0,0.0,,1666542.0,8799.0,1666542.0,,,,0.0,7309.0,1400.0,0.0,,-1648326.0,,,-547860.0,,547860.0,547860.0,98486.0,,,,1574773.0,-1574773.0,-1957000.0,5018500.0,,,,,,73553.0,,8107.0,,,0.0001,100.0,0.0,0.0,,0.0,,,,0.0,,0.0,,1400.0,0.0,,201478.0,-1648326.0,,0.0,,,-577910.0,0.0,0.0,1365188.0,,,,,8107.0,1054038.0,,,,,,,10500000.0,,,0.0,,0.0,0.65,0.0,0.65,0.0,,,1054676.0,,-82000.0,-1657743.0,,,,0.0,0.0,,,1054038.0,,,0.0,0.0,0.0,,232000.0,
2014-03-31,2014-11-26,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,459018.0,,10907.0,,,,,616909.0,7071397.0,,,,,,0.0,282.0,282.0,,,,,282.0,-8517.0,,,,0.0001,500000000.0,125665000.0,125665000.0,,,11067.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,8240696.0,,,,0.01,,,,,,,,-1043399.0,,,0.0,,,,,0.0,-9780.0,,,0.0,76418.0,,,0.0,550.0,0.0,,,,-18241.0,,2390.0,,,,,,,,1736424.0,282.0,1736424.0,,0.0,,,-9067.0,550.0,0.0,,,,,,,,547860.0,101730.0,,,,1025158.0,-1025158.0,,,,,0.0,,,18241.0,,70.0,,,0.0001,100.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,47588.0,-1043399.0,,,,,-577910.0,,0.0,977500.0,,,,,70.0,965000.0,,,,,,,,,,,,,,,,,,,,,,-1736142.0,,,,,,,,965000.0,,,,,,,,
2014-06-30,2014-11-21,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,510949.0,,21721.0,,,,,631111.0,7071397.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0001,500000000.0,110665000.0,110665000.0,,,11067.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,8319075.0,,,,0.0,,,,0.0,,,,-78379.0,,,,,,,,,,,,,,,,,,,,,,10587.0,7749.0,,,,,,,,,1814521.0,0.0,1814521.0,,,,,,,,,,,,,,,547860.0,102880.0,,,,60043.0,-60043.0,,,,,,,,-18336.0,,79.0,,,0.0001,100.0,100.0,100.0,,0.0,,,,,,,,,,,55797.0,-78379.0,,,,,-577910.0,,0.0,4167.0,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,-1814521.0,,,,,,,,,,,,,,,,
2014-09-30,2014-11-21,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,562890.0,112604.0,20659.0,,,,,642545.0,12619897.0,,,,,,0.0,27.0,27.0,,,,,27.0,,,,,0.0001,500000000.0,125665000.0,125665000.0,,,12567.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,13933640.0,,,,0.05,,,,0.0,,,,-5614565.0,,,,,,,,,,,,,,,,,,,,,,11488.0,6940.0,,,,,,,,,1879113.0,27.0,1879113.0,,,,,,,,,,,,,,,547860.0,105159.0,,,,5596137.0,-5596137.0,,,,,,,,-18428.0,,210.0,,,0.0001,100.0,100.0,100.0,,0.0,,,,,,,,,,,45927.0,-5614565.0,,,,,-577910.0,,0.0,5550000.0,,,,,210.0,,,,,,10500000.0,,,,,,,,,,,,,,,,,-1879086.0,,,,,,,,,,,,,,,,
2014-12-31,2015-03-26,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,0.0,604829.0,,12120.0,416757.0,131830.0,,,652986.0,12619897.0,,,,,,0.0,452.0,452.0,,,,,452.0,-8347.0,,,,0.0001,500000000.0,125665000.0,125665000.0,,,12567.0,,,,,,0.0,,,,,,,0.0,0.0,,,,,95546.0,,,0.0,0.0,0.0,,,,-2070000.0,,,0.0,0.0,14003727.0,115340.0,,,-0.06,,,0.0,,-2314000.0,,,-6806430.0,,,0.0,,0.0,2541000.0,,0.0,27510.0,,,,222229.0,,,-550.0,27804.0,0.0,,,,-73431.0,,2421.0,72732.0,,,0.0,,,,1949625.0,452.0,1949625.0,,0.0,,0.0,-35601.0,27254.0,0.0,,-6806430.0,,,-547860.0,,547860.0,547860.0,131830.0,,,,6732999.0,14581637.0,14581637.0,5610000.0,,,,,,73431.0,,379.0,,,0.0001,100.0,0.0,0.0,,0.0,,,,,,0.0,,27804.0,550.0,,200953.0,-6806430.0,,,,,15941612.0,,0.0,6531667.0,,,,,,6515000.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,-340000.0,-1949173.0,,,,0.0,,,,6515000.0,,,,0.0,0.0,,113000.0,
2015-03-31,2015-05-14,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,603563.0,,28997.0,,,,,621069.0,13669297.0,,,,,,14527.0,5431.0,5431.0,,,,,5431.0,4979.0,,,,0.0001,500000000.0,131665000.0,131665000.0,,,13167.0,,,,,,14527.0,,,,,,,0.0,,,,,,,,,,,,,,,,-44456.0,269930.0,269930.0,,,,,,0.01,,,,,,,,-1290672.0,,,0.0,,,,,,-15040.0,,,44456.0,-1266.0,,,-22500.0,0.0,,,,,118835.0,,614.0,,,,,,,,2195276.0,5431.0,2195276.0,,125973.0,,,-113021.0,118000.0,0.0,,,,,,,,547860.0,109330.0,,,,1127381.0,-1127381.0,,,,,84974.0,,,-163291.0,,824.0,,,0.0001,100.0,100.0,100.0,,0.0,,,140500.0,,,,,,,,76557.0,-1290672.0,,,22500.0,,,,0.0,1050000.0,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,,,,-2189845.0,,,6000000.0,,,,,1050000.0,,,,,,,,
2015-06-30,2015-08-14,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,665493.0,,16162.0,,,,,626022.0,13669297.0,,,,,,46747.0,47.0,47.0,,,,,47.0,,,,,0.0001,500000000.0,131665000.0,131665000.0,,,13167.0,,,,,,61274.0,,,,,,,0.0,,,,,,,,,,,,,,,,103656.0,242854.0,242854.0,,,,,,0.0,,,,103656.0,,,,-69303.0,,,,,,,,,,,,,,,,,,,,,,84414.0,7749.0,,,,,,,,,2259195.0,47.0,2259195.0,,132726.0,,,,,,,,,,,,,547860.0,99530.0,,,,80796.0,-80796.0,14581637.0,,,,,,,11493.0,,10138.0,,,0.0001,100.0,100.0,100.0,,0.0,,,,,,,,,,,55658.0,-69303.0,,,,,,,0.0,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2259148.0,,,,,,,,,,,,,,,,
2015-09-30,2015-11-13,10-Q,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,717433.0,,22103.0,,,,,641747.0,13776732.0,,,,,,59425.0,5.0,5.0,,,,,5.0,,,,,0.0001,500000000.0,138896453.0,138896453.0,,,13890.0,,,,,,92699.0,,,,,,,0.0,,,,,,,,,,,,,,,,85951.0,244921.0,244921.0,,,,,,0.0,,,,-85951.0,,,,-215598.0,,,,,,,,,,,,,,,,,,,,,,75357.0,6940.0,,,,,,,,,2366593.0,5.0,2366593.0,,73301.0,,,,,,,,,,,,,547860.0,99830.0,,,,51194.0,-51194.0,,,,,,,,-164404.0,,275.0,,,0.0001,100.0,100.0,100.0,,0.0,,,,,,,,,,,50919.0,-215598.0,,,,,16157210.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2366588.0,,,,,,,,,,,,,,,,
2016-12-31,2018-05-30,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2544065.0,,,,,,,,,,,,,,,
2017-12-31,2018-08-30,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,17799.0,,,,,766604.0,14338103.0,1183.0,,,,,1183.0,0.0,,,,,,0.0,0.0,,,0.0,1e-05,5000000000.0,373174.0,373174.0,,,4.0,,,4302.0,0.0,,89215.0,89215.0,0.0,59038.0,,,,-1176.0,,-280.0,0.0,0.0,106000.0,,,,,9518.0,,0.0,126256.0,,126256.0,,201643.0,201643.0,,,771618.0,90393.0,0.0,-0.02,,,,,,25294.0,0.0,,0.0,,,0.0,-8062.0,,,,,4312.0,58383.0,,,,,,,,,8826.0,,74986.0,1549.0,0.0,,,,,,,,2504282.0,0.0,2504282.0,,,567010.0,0.0,,22887.0,0.0,-22887.0,-8324.0,-8324.0,1906.0,,,,567010.0,,,,,10230.0,-10230.0,,,,567010.0,,78441.0,78441.0,,,,0.0,43805.0,1e-05,100.0,100.0,100.0,0.0,,,,,,,,19150.0,3737.0,,,5630.0,-8324.0,,,,,-16842389.0,0.0,,,,,,,4600.0,,,,,,,,,,,,,,,,,,,,,,,-2504282.0,-2504282.0,,,,,48107.0,,,,,,,,90393.0,,373174.0
2018-12-31,2021-07-08,10-K,"Start Scientific, Inc.",STSC,CIK0001368761,USD,,,,17242.0,,,,,371008.0,15399580.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,1e-05,5000000000.0,373174.0,373174.0,,,4.0,,,1500.0,2982.0,,87715.0,87715.0,0.0,28155.0,,,,-100800.0,,-24000.0,7500.0,196233.0,106000.0,,,,,1404000.0,,0.0,1456.0,,1456.0,,117796.0,117796.0,,,32593.0,204380.0,0.0,-0.05,,,,,,31002.0,53029.0,,0.0,,,0.0,-1279200.0,,,,,-15667.0,111108.0,,,,,,,,,8690.0,,74114.0,11513.0,0.0,,,,,,,,1460090.0,0.0,1460090.0,,,629356.0,0.0,,58720.0,0.0,-58720.0,-17285.0,-17285.0,51249.0,,,,629356.0,,,,,68534.0,-68534.0,,,,629356.0,,83847.0,83847.0,,,,1056995.0,0.0,1e-05,100.0,100.0,100.0,0.0,,,,,,,,54846.0,3874.0,,,68339.0,-17285.0,,,,,-16859674.0,0.0,,,,,,,195.0,,3.6872,1.7791,0.27,0.0015,,,,,,,,,,,,,,,,,,-1460090.0,-1460090.0,,,,,4482.0,,,1056995.0,,,,,204380.0,,373174.0
