end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareAmortization,CapitalizedComputerSoftwareNet,CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DebtSecuritiesRealizedGainLoss,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsGross,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueOfAssetsAcquired,FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresRepaymentAndPenalties,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairedFinancingReceivableAverageRecordedInvestment,ImpairedFinancingReceivableUnpaidPrincipalBalance,IncentiveToLessee,IncomeTaxesPaid,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseTradingLiabilities,InterestPaid,InvestmentCompanyDistributableEarningsLossAccumulatedLongTermCapitalGainLoss,LaborAndRelatedExpense,LandUnderPurchaseOptionsNotRecorded,LandUnderPurchaseOptionsRecorded,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MineralPropertiesAccumulatedImpairment,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansReceivableGrossNoncurrent,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherCommitmentDueInNextTwelveMonths,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,OtherCostAndExpenseOperating,OtherGeneralAndAdministrativeExpense,OtherNoncashExpense,OtherResearchAndDevelopmentExpense,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDerivativeIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireMineralRights,PremiumsAndOtherReceivablesNet,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedGoodsAndNonemployeeServicesTransactionSharesApprovedForIssuance,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharesIssued,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,SubscriptionRevenue,TechnologyServicesCosts,TreasuryStockShares,UnrealizedGainLossOnDerivatives,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2013-10-31,2014-01-29,10-K,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,1878.0,,,,,,,-2892502.0,-25000.0,1270079.0,,,6406.0,,,,,,,,29005.0,4005.0,,2500000.0,,,,,,4005.0,,3189.0,,3189.0,,0.0,2475000000.0,71725925.0,71725925.0,1500000.0,717.0,717.0,,,,,,,,,,,,,,,,,,,0.08,,,,,,,133451.0,133451.0,,133451.0,25000.0,,,,,,,2892502.0,,,,148833.0,,148833.0,,-0.04,,,,,,,,,,,,,99868.0,,,25000.0,,,,768.0,,,,,,,,,,6000.0,,25000.0,,6406.0,,,,,40000.0,100000.0,250000.0,14555.0,27214.0,150711.0,29005.0,150711.0,2500000.0,333833.0,-25000.0,-305644.0,-2818818.0,,2500000.0,-6406.0,,,,,,2812412.0,392502.0,2500000.0,,,,6406.0,3000.0,6000.0,76845.0,,,,,10000.0,,,185000.0,,,,,,148833.0,27214.0,,,,6000.0,-14001.0,,76845.0,-2892502.0,,,,,2500000.0,,,,,,,,,,,,,,-121706.0,33.0,,,,,,,,,2000000.0,,,,,185000.0,,2500000.0,,1287.0,,,,,,,76435068.0,1287.0,,
2014-01-31,2014-03-18,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,12500.0,,,,,,,,,1438995.0,,,1500.0,525205.0,525205.0,,,2050.0,,,156037.0,106037.0,,,,,,,,106037.0,,102032.0,,102032.0,,0.0,2475000000.0,72093414.0,72093414.0,,721.0,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,167812.0,,167812.0,50000.0,,,,,,,3535307.0,,,,13923.0,,,,0.0,,,148833.0,,,,,,,,,16537.0,17905.0,,,,,,,10622.0,,,,,,,,,,1500.0,,-25000.0,,2050.0,,,,,570205.0,100000.0,250000.0,4537.0,5821.0,26423.0,156037.0,,,213923.0,,-111891.0,-642805.0,,,-2050.0,,,,120000.0,,640755.0,493565.0,,,,,2050.0,750.0,1500.0,25000.0,,,,,,,,200000.0,,,,,,13923.0,5821.0,,,,1500.0,,,25000.0,,,,,,,,525205.0,1167123.0,3000000.0,,,,,,525205.0,,,,129614.0,,,,,,,,,148833.0,,,,,,200000.0,,,,,,,,,,,71929642.0,,,
2014-04-30,2014-06-16,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,8301.0,,,,,,,,,1673320.0,,,,,,,,85.0,,,201490.0,51490.0,,,,,,,,51490.0,,,,,,0.0,2475000000.0,72712549.0,72712549.0,,727.0,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,222012.0,,222012.0,150000.0,,,,,,,3825789.0,,,,,,,,0.0,,,,,,,,,,,,,50585.0,,,,,,,,,,,,,,,,,,,,,85.0,,,,,138726.0,100000.0,250000.0,4843.0,17304.0,8301.0,201490.0,,,,,,-290482.0,,,-85.0,,,,,,290397.0,652977.0,,,,,85.0,52747.0,,8678.0,,,,,,,,,,,,,,,17304.0,,,,,,,8678.0,,,,,,,,,,3000000.0,,,,,,,,,,193189.0,,,,,,,,,,,,,,,,,,,,,,,,,,72446978.0,,,
2014-07-31,2014-09-22,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,32812.0,,,,,,,,,1910454.0,,,,,,,,,,,150151.0,151.0,,,,,,,,151.0,,,,,,0.0,2475000000.0,73231067.0,73231067.0,,732.0,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,247801.0,,247801.0,150000.0,,,,,,,4042203.0,,,,,,,,0.0,,,,,,,,,,,,,22019.0,,,,,,,,,,,,,,,,,,,,,,,,,,143425.0,100000.0,250000.0,5842.0,14740.0,32812.0,150151.0,,2500000.0,,,,-216414.0,,,,,,,,,216414.0,728827.0,,,,,,29388.0,,1000.0,,,,,,,,,,,,,,,14740.0,,,,,,,1000.0,,,,,,,,,,3000000.0,,,806741.0,,,,,,,117339.0,,,,,,,,,,,,,,,,,,,,,,,,,,73107074.0,,,
2014-10-31,2016-06-10,10-K,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,25961.0,,,,,,,4393053.0,-125000.0,1930090.0,,,2156.0,,,,,,,2500000.0,14586.0,14586.0,,5000000.0,,,,,,14586.0,,,,10581.0,,0.0,2475000000.0,73231067.0,73231067.0,2450856.0,,732.0,,,,,,,,,,250.0,,,,,,,,,,,,,,,,592638.0,,,,,,,,,,,,,,,,,,,-0.02,,76500.0,,,,,,,,,,16537.0,107224.0,150000.0,150000.0,,,,,24083.0,,,,,,,,,,6000.0,,,,2156.0,,,,,1001786.0,,,21593.0,45312.0,,14586.0,25961.0,,500000.0,-125000.0,-364419.0,-1500551.0,,,,,,,,,1498395.0,1743053.0,,,,,2156.0,,,,,,,10000.0,,,,500000.0,,,,,,,,,,148833.0,,-63883.0,,36678.0,-4393053.0,,,,250.0,,,937356.0,,,,1665014.0,860856.0,3000000.0,,,73231067.0,,165370.0,-11375.0,,,,,,,,,148833.0,,,,,,500000.0,,,,,,,,,,,72443593.0,,,
2015-01-31,2016-06-15,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,30283.0,,,,,,,4538675.0,,1931683.0,,,,,,,6086.0,,,,1293.0,1293.0,,,,,,,,1293.0,,,,-13293.0,,0.0,2475000000.0,73231067.0,73231067.0,2563356.0,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13914.0,,0.0,,,,,,,,,,,,,8532.0,150000.0,,,,,,4322.0,,,,,,,,,13914.0,1500.0,,,,93.0,,,,,112500.0,,,4497.0,,,1293.0,44197.0,,13914.0,,-27207.0,-145622.0,,,,,,,,,145529.0,,,,,,93.0,,,,,,,,,,,,,,,,20000.0,,,,,,,-6086.0,,,-4538675.0,,,,1500.0,,,112500.0,,,,1913009.0,937356.0,3000000.0,,,73231067.0,,,-42904.0,,,,,,,,,,,,,,,,,,,,,,,,,,73231067.0,,,
2015-04-30,2016-06-17,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,30958.0,,,,,,,4684087.0,,1933833.0,,,,,,,,,,,146.0,146.0,,,,,,,,146.0,,,,,,0.0,2475000000.0,73231067.0,73231067.0,2675856.0,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42854.0,,0.0,,,,,,,,,,,,,1513.0,,,,,,,,,,,,,,,,,,,,,649.0,,,,,112500.0,,,750.0,,,146.0,73812.0,,,,,-145412.0,,,,,,,,,144763.0,,,,,,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4684087.0,,,,,,,,,,,2161004.0,1013856.0,,,,73231067.0,,,-73666.0,,,,,,,,,,,,,,,,,,,,,,,,,,73231067.0,,,
2015-07-31,2016-06-23,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,31633.0,,,,,,,4830064.0,,1936593.0,,,,,,,,,,,104.0,104.0,,,,,,,,104.0,,,,,,0.0,2475000000.0,73231067.0,73231067.0,2788356.0,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72854.0,,0.0,,,,,,,,,,,,,1466.0,,,,,,,,,,,,,,,,,,,,,1261.0,,,,,112500.0,,,750.0,,,104.0,104487.0,,,,,-145977.0,,,,,,,,,144716.0,,,,,,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4830064.0,,,,,,,,,,,,337500.0,,,,73231067.0,,,-104383.0,,,,,,,,,,,,,,,,,,,,,,,,,,73231067.0,,,
2015-10-31,2016-06-28,10-K,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,35023.0,,0.0,,,,,4979362.0,,1500.0,,,3869.0,,,,7146.0,,,2500000.0,62.0,62.0,,,,,,,,62.0,,,,-14524.0,,0.0,4950000000.0,73231067.0,73231067.0,2900856.0,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,635628.0,,,,,,,,,,,,,102854.0,,,,102854.0,,-0.01,,,,,,,,,,,,,14555.0,150000.0,,,,,,9062.0,,,,,,,,,,6000.0,,,,3869.0,,,,,450000.0,,,6747.0,1138.0,,62.0,137877.0,,102854.0,,-117378.0,0.0,,,,,,,,,582440.0,0.0,,,,,3869.0,,,,,,,10000.0,,,,,,,,,110000.0,,,,,,,-7146.0,,,-1500.0,,,,6000.0,,,450000.0,,,,,450000.0,3000000.0,,,,,,-137815.0,,,,,,,,,,,,,,,,,,,,,,,,,,73231067.0,,,
2016-01-31,2016-07-01,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,37598.0,,,,,,,5505090.0,,1943926.0,,,,,489144.0,,,,,,,20.0,,,,,,,,20.0,,,,-42.0,,0.0,2475000000.0,73231067.0,73231067.0,3390000.0,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132854.0,,0.0,,,,,,,,,,,,,3367.0,,,,,,,2575.0,,,,,,,,,132854.0,1500.0,,,,2467.0,,,,,489144.0,,,750.0,,,20.0,170452.0,,30000.0,,-30042.0,-525728.0,,,,,,,,,523261.0,,,,,,2467.0,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,-5505090.0,,,489144.0,1500.0,,,489144.0,,,,4000000.0,,3000000.0,,,73231067.0,,,-170432.0,,,,,,,,,,,,,,,,,,,,,,,,,,73231067.0,,,
2016-04-30,2016-07-20,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,26617.0,,,,12500.0,,,1135377.0,,950572.0,,,,,,,,,,,69563.0,3000.0,66563.0,,,100000.0,8000.0,66563.0,,3000.0,,,,,,0.0,2475000000.0,110401696.0,110401696.0,100000.0,,1100.0,,,,,,,,11151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,0.0,,,,,,,,,,,,,975.0,,,,,,,,,,,,,,,,,,,,,-12858.0,,,,,89987.0,,,,,,69563.0,153268.0,,,,,-1133877.0,,,,,133849.0,100000.0,,,1121019.0,,,,,,-12858.0,,,,,,,,,,,,,,,,,,26500.0,,,,,,,,-1135377.0,,,,,,,,,,,,,,,,,,,-83705.0,,,,22000000.0,2000000.0,,13170629.0,,,,,,,,,,,,,,,,,,,82643970.0,,,
2016-07-31,2016-09-13,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,54950.0,,,16856.0,12500.0,,3439.0,481841.0,,1879893.0,,,,,,,,,,,80198.0,14367.0,65831.0,,,100000.0,,65831.0,,14367.0,,,,,,0.0,2475000000.0,126251696.0,126251696.0,,,1263.0,,,,562100.0,,,,97158.0,,791355.0,,,,,,,,,,,35100.0,,,,,,,,,,,,,,1046620.0,,,,,,100000.0,,,,-0.02,,,,,72940.0,,,,,,72940.0,,360346.0,,,,,,,,,,,,,,,,,,,,,-693366.0,,,,,221538.0,,,,,,80198.0,1328084.0,,,,,-1993665.0,,,,,,,,1373239.0,-1373239.0,,,,,,-620426.0,,,,,,,,,,,,,,,,,,55000.0,,,,,,,,-3129042.0,,,,,,,,,,,,,,,,,,,-1247886.0,,,,,,,,,,,,,,,,,,,,,791355.0,,,,,122264196.0,,,
2016-10-31,2017-02-21,10-K,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,189024.0,,5699.0,43426.0,148242.0,148242.0,,,,2204879.0,,45000.0,,,,367323.0,,,,,61807.0,385.0,61422.0,,,,,,68553.0,385.0,,,,385.0,,0.0,6900000000.0,130166696.0,130166696.0,512400.0,512400.0,1302.0,2743585.0,,,100000.0,,,975100.0,367323.0,,,,,,,,1731426.0,,37727.0,,,44500.0,,,512400.0,,740837.0,,,,,7131.0,-374454.0,-482737.0,,1248689.0,,,1808250.0,,,,,,,-0.05,,,,901326.0,,-171504.0,,,7131.0,61422.0,482737.0,,375906.0,,,,,,,183934.0,,156758.0,,,-68553.0,,-482737.0,,,,340692.0,,-1319206.0,-43426.0,901326.0,,,,525480.0,,,,,,61807.0,2096704.0,,792100.0,-171504.0,-620211.0,-4751978.0,,,,100000.0,,,,-3915509.0,-3915509.0,2116676.0,,61422.0,,-901326.0,-836469.0,,,,,,,,,,652000.0,,652100.0,,100000.0,,40000.0,,120538.0,,,,,,100000.0,,-4753478.0,,,,,,,,,,,,,,,,,,,-2035045.0,,,33085629.0,,,,,,,,-171504.0,100000.0,,2743585.0,,,,2743585.0,,,,,,,,102931195.0,,,3390000.0
2017-01-31,2017-04-06,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,263549.0,,,68353.0,246544.0,246742.0,,,,2673844.0,,,,,,353405.0,,,,,74741.0,15027.0,59714.0,,,,,,,15027.0,,,,14642.0,,0.0,2400000000.0,247815148.0,247815148.0,,512464.0,2478.0,81664.0,,,100000.0,,,,515359.0,,,5732298.0,214905.0,96448452.0,,,1874658.0,,,,,,,,512464.0,,,,,,,1708.0,,262855.0,,1393168.0,,,,,512400.0,31280.0,,,,-0.01,,,,33529.0,,,,,8839.0,59714.0,-262855.0,10590.0,92041.0,,,,,,,44365.0,,166655.0,,98302.0,,,262855.0,,,,44365.0,,-490006.0,-490006.0,1003100.0,33529.0,,,118842.0,,,,,,74741.0,2618253.0,,49280.0,,-34638.0,-978819.0,,,,100000.0,,,,-236548.0,-236548.0,,,,,,-742271.0,,,,,,63000.0,,,,28000.0,,,,,,21280.0,,,,,,,,,,-5732298.0,,,,,,,,,,,,,,,,,,,-2543512.0,,,,,,,,,,,,,,,,,,,,,,,,,,102931195.0,,,3390000.0
2017-04-30,2017-07-14,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,263549.0,,,69308.0,329840.0,329840.0,,,,13106133.0,,,,,,,,,,,58354.0,372.0,,,,,,,,372.0,,,,,,0.0,2400000000.0,926810436.0,926810436.0,,12600.0,9268.0,,,,100000.0,,,,545779.0,,,15379416.0,,,,,,,,,,,,,12600.0,,,,,,,,,,,1064233.0,,,,,12600.0,37060.0,,,,-0.01,,,,,,,,,10571.0,57982.0,,420.0,480544.0,,,,,,,,,,,,,,,,,,,,-388405.0,-400332.0,,,,,8768449.0,,,,,,58354.0,2309769.0,,,,,-9647118.0,,,,,,,,9259113.0,-9259133.0,,,,,,-387985.0,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,-15379416.0,,,,,,,,,,,,,,,,,,,-2251415.0,,,,,,,,,,,,,,,,,,,,,6640.0,,,,,794350790.0,,,
2017-07-31,2017-11-03,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,263549.0,,,71587.0,384936.0,384936.0,,,,14461362.0,,,,,,,,,,,96865.0,40615.0,,,,,,,,40615.0,,,,,,0.0,6900000000.0,3912154060.0,3912154060.0,,3079200.0,39122.0,,,,100000.0,,,,336419.0,3000.0,,20127709.0,,,,,,,,,,,,,3079200.0,,,,,,,,,,,1499146.0,,,,,1929200.0,112070.0,,,,0.0,,,,,-894165.0,,,,12303.0,56250.0,-894165.0,-300323.0,26.0,,,,,,,,,,,,,,,,,,,,-232346.0,-232346.0,,,,,98096.0,,,,,,96865.0,2719557.0,,,,,-4822960.0,,,,51850.0,,,,3399126.0,-3396126.0,,,56250.0,,,-1426834.0,,,,,,,,,,,,,,,,,,,,,,,,,,-20202376.0,,3000.0,,,,,,,,,,,,,,,,,-2622692.0,,,,,,,,,,,,,,,,,,,,3000.0,3032214.0,,,,,2686505096.0,,,
2017-10-31,2018-05-07,10-K,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,413549.0,,,61520.0,439343.0,439343.0,,,,15054235.0,,,,,,1335747.0,,,,,57200.0,2682.0,,,,,,,68553.0,2682.0,,,,2297.0,,0.0,41000000.0,8269580.0,8269580.0,3079200.0,,83.0,,,,100000.0,,,,514402.0,27125.0,,2955249.0,1837899.0,,,,,,,,,,,,,,1333091.0,,,,,6904.0,,,,1463047.0,,,1808250.0,,,66070.0,,,,-4.17,,,,,,,-120408.0,,14035.0,54518.0,-403864.0,-328903.0,1015518.0,,,,,,,,,,,,,,403864.0,,,,407180.0,,-1988515.0,,,,,21034249.0,9411831.0,,,,,,57200.0,2957931.0,,1079222.0,,-1076925.0,-16280770.0,,,,,,,,13586613.0,-13559488.0,380883.0,,54518.0,,,-2721282.0,,,,,,,,,,1026202.0,,,12000.0,,,89100.0,,53563.0,,,,,,-48170.0,,-21034249.0,,,,,,,,,,,,,,,,,,,-2900731.0,,1837899.0,3892073313.0,,,,,,,,,1285686.0,,12279798.0,,12145.0,,1285688.0,-444.0,27125.0,,,,,,3907094.0,,,3390000.0
2018-01-31,2018-05-24,10-Q,VIVA ENTERTAINMENT GROUP INC.,OTTV,CIK0001479000,USD,413549.0,,,55813.0,415248.0,415248.0,,,,16619489.0,,,,,,281766.0,,,,,110821.0,58035.0,,,,,,,,58035.0,,,,55353.0,,0.0,6900000000.0,5066026602.0,5066026602.0,3079200.0,3079200.0,50659.0,,,,,,,,510818.0,13101.0,,22614841.0,589572.0,,,,,,,,,,,,,,,,,,,1732.0,,,,1514816.0,,,,,,66070.0,,,-0.13,0.0,-0.13,,,,,,5165.0,,15767.0,52786.0,-195850.0,-33763.0,734162.0,,,,,,,,,30107.0,,,,,328940.0,,,,-24095.0,,-163319.0,,,,,22614841.0,102365.0,,,,,,110821.0,2976314.0,,312400.0,,-257047.0,-1580592.0,,,,,,,,1200761.0,-1187660.0,,,52786.0,,,-392932.0,,,,,,,,,,312400.0,,,,,,,,259346.0,,66070.0,,,,,,-22614841.0,,,,,,,,,,,,,,666167.0,,,,,-2865493.0,,,552903260.0,,,,378333333.0,,,,,,,,,,,360092.0,,13101.0,,,,9660722.0,,4860360832.0,,9660722.0,
