end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleNotesPayableCurrent,CostOfRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,Dividends,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectOfExchangeRateOnCash,EmployeeBenefitsAndShareBasedCompensation,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsCurrent,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPayableCurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,LongTermLoansPayable,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableInterestEntityConsolidatedAssetsCurrent,VariableInterestEntityConsolidatedAssetsNoncurrent,VariableInterestEntityConsolidatedCarryingAmountAssets,VariableInterestEntityConsolidatedCarryingAmountLiabilities,VariableInterestEntityConsolidatedLiabilitiesCurrent,VariableInterestEntityConsolidatedLiabilitiesNoncurrent,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-11-30,2017-01-10,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,23753.0,,,,,,,,65219.0,0.0,,,2549.0,,,-101806.0,,,,0.0001,18000000.0,10307000.0,10307000.0,,1031.0,,,,,12721.0,,,,,,,,,0.0,,,,9356.0,,,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,37290.0,,2796.0,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,1050.0,,,,,2549.0,51253.0,,,,,,,,,,,-34494.0,,,,27500.0,37290.0,-34494.0,,,,,,,,,,,-103.0,,,,,,0.0001,1000000.0,0.0,0.0,0.0,,,,,,,,2000.0,,,,,,,-114954.0,,15517.0,,-48704.0,,,,,,,,,,,,,,,,,0.0,2576750.0,10307000.0,2576750.0
2017-02-28,2017-06-14,10-K,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,131580.0,,,54793.0,,0.0,,,65992.0,0.0,,,73728.0,,,13346.0,13346.0,,-838.0,0.0001,19000000.0,12000000.0,12000000.0,,1200.0,,,,,6320.0,19240.0,49077.0,,,120000.0,19240.0,49077.0,,0.0,,,,1646.0,,,-0.06,0.0,-0.06,0.0,0.34,-0.34,0.0,,,,0.0,,,,,,,,6432.0,,7734.0,,0.0,,,0.0,,14584.0,,54793.0,,,,,,,4389.0,,,,413.0,,,413.0,,,,4200.0,,,,,73728.0,230921.0,,,,,,,,,13346.0,-838.0,-13749.0,,,,27500.0,21070.0,-13336.0,,,,,,,97695.0,,,,,5589.0,,,,,0.0001,1000000.0,0.0,0.0,0.0,,,,,,,,10438.0,,,,,,,-158393.0,,14054.0,,-157193.0,,,,,,,,,0.0,,,,,,,,0.0,2576750.0,10307000.0,2576750.0
2017-05-31,2017-09-21,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,,,,,,,114551.0,0.0,,,1.0,,,557.0,,,-12789.0,0.0001,,2576750.0,2576750.0,,258.0,,,,,7066.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.34,0.34,,0.0,,,,,,,,,,,5076.0,50926.0,,6366.0,,,,,,539.0,90024.0,,12083.0,,,,,,,,40000.0,,,35.0,,,1057.0,,,,350.0,,,,,1.0,,,,,,,129.0,21059.0,,-12918.0,-22374.0,-50859.0,,,,,57225.0,-50859.0,,,,,,,,,,,5041.0,,,,,,0.0001,1000000.0,0.0,0.0,,,,48559.0,129.0,,-27500.0,,6299.0,,,,,,,-114808.0,,13432.0,,1.0,,,,,,,,,,,,,,,,,0.0,12000000.0,10307000.0,12000000.0
2017-08-31,2017-12-01,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,168933.0,,,102836.0,,,,,221261.0,0.0,,,1183067.0,,,864549.0,,,,0.0001,19000000.0,16116750.0,16116750.0,1275000.0,1612.0,,,,,119892.0,137812.0,,,,,137812.0,,29633.0,,14583.0,,,,,,-0.04,-0.04,-0.04,,,,,,,,,,185417.0,,,-13.0,,,251188.0,,-62886.0,,,,,,,,,,,,,,,,,,185417.0,,,,,,,,,,,,,,1183067.0,248917.0,,,,,,,,,,,-354471.0,,,,,291572.0,-354458.0,,,,,,,79984.0,,,,-13.0,632.0,,,,,0.0001,1000000.0,0.0,0.0,,,,,,,,,25801.0,,,,,,,-563723.0,,57006.0,,934150.0,,940000.0,,,,,,,,,,,,,,,,9977383.0,,9963524.0
2017-11-30,2018-01-22,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,111462.0,,,126858.0,,58.0,,,1385146.0,14583.0,,,787783.0,,,436531.0,,,,0.0001,19000000.0,17262753.0,17262753.0,270000.0,1727.0,-465859.0,,,,125923.0,296204.0,,,,,296204.0,,13849.0,58.0,50000.0,,,,,,-0.03,-0.03,-0.03,,,,,,,,64583.0,,135417.0,,135417.0,,,,452702.0,,36936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787783.0,160492.0,,,,,,,,,,,-465859.0,,,,,502702.0,-465766.0,,,,,,,49030.0,,,,-93.0,73447.0,,,,,0.0001,1000000.0,0.0,0.0,,,,,,,,,,,1739.0,1681.0,,,,-1029582.0,,162859.0,,627291.0,,,,,,,,,,,,,,,,,,17402610.0,,16932610.0
2018-02-28,2018-08-07,10-K,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,107082.0,,107082.0,296249.0,385398.0,145.0,,,1655130.0,114583.0,,439839.0,439839.0,,,10551.0,10551.0,-2795.0,-2795.0,0.0001,200000000.0,17432753.0,17432753.0,150000.0,1743.0,-1751121.0,,,50000.0,434717.0,367735.0,,,,,367735.0,,,2931.0,114728.0,114728.0,0.0,,,,-0.15,,-0.15,0.0,0.34,,-0.34,,,,114583.0,85417.0,,,,-1279.0,,-47250.0,1653666.0,,18826.0,,0.0,,,,,,-24498.0,241456.0,,,274.0,,,286057.0,-95.0,40534.0,85417.0,,274.0,,-274.0,,274.0,,47250.0,,,,,,439839.0,542480.0,,,,,,1808423.0,,-201739.0,-1609479.0,,-1751121.0,,,,,1768394.0,-1749568.0,,,,,,,385124.0,,,,,5494.0,,200000.0,,1739.0,0.0001,1000000.0,0.0,0.0,,,40534.0,,1624000.0,50000.0,,50000.0,,,1739.0,1594.0,,,,-1909514.0,,453543.0,,-102641.0,-102641.0,2856000.0,,,,47250.0,,,,,,,,,,,,11760199.0,,11729514.0
2018-05-31,2018-10-01,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,493530.0,,,345259.0,,232.0,,,1985103.0,50000.0,,,830222.0,,,9508.0,9508.0,-1043.0,-1043.0,0.0001,19000000.0,17707753.0,17707753.0,,1771.0,-292284.0,,,300000.0,152507.0,61380.0,,,,,61380.0,,,87.0,50087.0,50087.0,,,,,-0.02,-0.02,-0.02,0.0,0.34,,-0.25,,,,164583.0,,35417.0,,,8097.0,,,275944.0,,30623.0,,,,,,,186666.0,186666.0,49010.0,,,,,,,32456.0,360047.0,35417.0,,4973.0,,,,5251.0,,,,,,,,830222.0,1045146.0,,,,,,496001.0,,,-497044.0,,-292284.0,,,66000.0,,326031.0,-295408.0,,,,,,,180365.0,,,,,37950.0,,,,,0.0001,1000000.0,0.0,0.0,,,400581.0,,180001.0,316000.0,,,12200.0,,1739.0,1507.0,,,,-2201798.0,183130.0,183130.0,,-214924.0,,275000.0,,,,,,,,,,,,,,,,17554237.0,,17554237.0
2018-08-31,2018-10-23,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,744638.0,,,417920.0,,319.0,,,2057597.0,35417.0,,,927120.0,,,18677.0,18677.0,,,0.0001,19000000.0,17758753.0,17758753.0,,1776.0,-206468.0,,,370000.0,51546.0,104738.0,,,,,104738.0,,,,35504.0,,,,,,-0.01,-0.01,-0.01,,,,,,,,200000.0,,0.0,,,-647.0,,,186177.0,,24741.0,,,,,,,,,,,,,,,,,,,,8881.0,,,,14132.0,,,,,,,,927120.0,1276013.0,,,,,,,,,,,-206468.0,,,66000.0,,221681.0,-196940.0,,,,,,,81243.0,,,,,11081.0,,,,,0.0001,1000000.0,0.0,0.0,,,478022.0,,,,,,25000.0,,1739.0,1420.0,,,,-2408266.0,76287.0,76287.0,,-348893.0,,,,,,,,,,,,,,,,,,17877786.0,,17729786.0
2018-11-30,2019-01-22,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,1472953.0,,,607772.0,,1780.0,32117.0,,3287523.0,85417.0,,3953919.0,,,,685193.0,685193.0,,,0.0001,19000000.0,18503753.0,18503753.0,,1850.0,-390553.0,,,370000.0,435444.0,236331.0,,,,,236331.0,,,87.0,87.0,,,,,,-0.02,-0.02,-0.02,,,,,,,,200000.0,,,,,14282.0,,,130732.0,386614.0,88981.0,,,,,,,,,,,,,,,,,,,,9353.0,,,,23485.0,,,,,,,,3953919.0,3478265.0,,,,,,,,,,,-422670.0,,,66000.0,,130819.0,-41838.0,,,,,,,1545827.0,32117.0,,,853.0,58626.0,,,,,0.0001,1000000.0,0.0,0.0,,,2591071.0,,,,,,,,13037.0,11257.0,,,,-2845836.0,,524425.0,,475654.0,,,,,,,,,,,2366337.0,,2366337.0,2790689.0,2790689.0,,,18032489.0,,18032489.0
2019-02-28,2019-06-13,10-K,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,1239280.0,493808.0,296007.0,2844.0,-8952.0,,5414897.0,85417.0,,4437692.0,4437692.0,,,,1337245.0,1326694.0,,0.0001,200000000.0,24763753.0,24763753.0,,2476.0,-2921827.0,,-2921827.0,370000.0,1130021.0,236331.0,,,,,236331.0,,1238120.0,3908.0,87159.0,87159.0,,1880373.0,,,-0.12,,-0.16,0.0,0.21,,-0.25,-7995.0,,,200000.0,,,,,6117.0,,,2820584.0,322973.0,343016.0,,,-0.12,-0.16,,,,1132198.0,197559.0,1880373.0,,,,,-89391.0,19815.0,2530190.0,,,32540.0,,400.0,,,,,,,20748.0,,3851660.0,4437692.0,3851660.0,,,,,,2064674.0,,-11711.0,-718274.0,,-2912875.0,,,66000.0,,2907743.0,-2564727.0,,,,,,,,-8952.0,-8952.0,,848.0,25309.0,,,,11711.0,0.0001,1000000.0,0.0,0.0,,2570724.0,1332604.0,,1678674.0,386000.0,,,,-2912875.0,13450.0,10606.0,,,,-4822389.0,,1473037.0,1608853.0,586032.0,586032.0,7331000.0,,,,,3610500.0,,,,,,,,,,,18604860.0,,24763753.0
2019-05-31,2019-07-22,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,1965081.0,606365.0,421351.0,3976.0,3774.0,,6787135.0,,,5040337.0,,,,,151622.0,-1185623.0,,0.0001,200000000.0,25370953.0,25370953.0,,2537.0,-999900.0,,,370000.0,851643.0,212649.0,,,,,212649.0,,1619261.0,1235.0,11018.0,11018.0,,1223606.0,,,-0.04,,-0.04,0.0,0.21,,-0.25,2355.0,405744.0,,,,,,,-372.0,,,624471.0,8838.0,81626.0,,,-0.04,-0.04,,,,725801.0,112557.0,-656767.0,,,,,125344.0,147959.0,1486825.0,,,-4819.0,,427.0,,,,,,36806.0,,453.0,,5040337.0,4082391.0,,,,,,957717.0,,-6188.0,-2139507.0,,-1012626.0,,,66000.0,,1099836.0,-1018210.0,36353.0,36353.0,,35871.0,0.0248,,,12726.0,12726.0,-999900.0,19186.0,173268.0,,,,6188.0,0.0001,1000000.0,0.0,0.0,,4057549.0,2438288.0,,957717.0,,,,,-1012626.0,19638.0,15662.0,,,58603.0,-5835500.0,933269.0,933269.0,405744.0,957946.0,957946.0,607200.0,,,,234834.0,1137465.0,,,,,,,,,,,25163910.0,,25370953.0
2019-08-31,2019-10-15,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2896417.0,1209858.0,570461.0,5361.0,-4218.0,,7421591.0,,,6051416.0,6051416.0,,,,553187.0,,,0.0001,200000000.0,25807953.0,25807953.0,,2581.0,-774541.0,,,,1832747.0,444794.0,,,,,444794.0,,1457640.0,,11327.0,,,1674101.0,,,-0.03,,-0.03,,,,,,255744.0,,200000.0,,,,,-1359.0,,,586378.0,,206729.0,,,-0.03,-0.03,,,,,,,,,,,,,,,,-166.0,,345.0,,,,,,26768.0,,248.0,,6051416.0,5233499.0,,,,,,,,,,,-766549.0,,,66000.0,,978834.0,-772105.0,26520.0,26520.0,,26088.0,0.0248,,,-7992.0,-7992.0,-774541.0,6404.0,550537.0,,,,,0.0001,1000000.0,0.0,0.0,,3692404.0,2234764.0,,,,,,,-766549.0,24703.0,19342.0,,,125385.0,-6602037.0,2039476.0,2039476.0,,817917.0,817917.0,,,407000.0,,100000.0,127500.0,,,,3155304.0,202939.0,3358243.0,4114362.0,4114362.0,,,25603594.0,,25807953.0
2019-11-30,2020-01-21,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2581606.0,1955450.0,2104784.0,7519.0,13785.0,,7521587.0,,,6414033.0,6414033.0,,,,643346.0,,,0.0001,200000000.0,25847953.0,25847953.0,,2585.0,-478690.0,,,,2255274.0,568967.0,,,,,568967.0,,2037876.0,,11855.0,,,1205789.0,,,-0.02,,-0.02,,,,,,227799.0,,200000.0,,,,,91.0,,,665949.0,,437460.0,,,-0.02,-0.02,,,,,,,,,,,,,,,,145.0,,334.0,,,,,,16730.0,,103.0,,6414033.0,5974806.0,,,,,,,,,,,-496693.0,,,66000.0,,1002230.0,-564770.0,16627.0,16627.0,,16305.0,0.0248,,,18003.0,18003.0,-478690.0,67797.0,384750.0,,,,,0.0001,1000000.0,0.0,0.0,,3391960.0,740390.0,,,,,,,-496693.0,29741.0,22222.0,,,96627.0,-7098730.0,,2692734.0,,439227.0,439227.0,,,,,,100000.0,,,,2145543.0,,2145543.0,2779130.0,2779130.0,,,25834766.0,,25847953.0
2020-02-29,2020-07-13,10-K,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2703754.0,2661983.0,1043681.0,9618.0,3964.0,88.0,7521587.0,,,5876778.0,5848768.0,28010.0,,,102919.0,-1234326.0,,0.0001,200000000.0,25847953.0,25847953.0,,2585.0,-2991449.0,31.0,-2991480.0,1000000.0,8165535.0,750024.0,,,,,750024.0,,,6918.0,6918.0,6918.0,,1351107.0,,,-0.12,,-0.12,0.0,0.21,,-0.25,40665.0,970988.0,,-200000.0,,,200000.0,0.0,-1158.0,,,2663609.0,8749.0,965759.0,,,-0.12,-0.12,,,,1464474.0,2168175.0,-529266.0,,,,,747674.0,575146.0,-87313.0,,,24260.0,,1319.0,,,,,,6692.0,,21.0,6171213.0,5876778.0,6171213.0,,,,,4183.0,1301386.0,,-17237.0,-2559140.0,,-3004365.0,4271.0,65950.0,66000.0,,4031803.0,-3066044.0,6671.0,6671.0,,6671.0,0.0248,,,12916.0,12916.0,-2991480.0,98798.0,600455.0,270.0,,270.0,17507.0,0.0001,1000000.0,0.0,0.0,,2483411.0,,,830652.0,1000000.0,,,,-3000094.0,30957.0,21339.0,,529266.0,390288.0,-7826754.0,,9131294.0,869147.0,-298618.0,-294435.0,,88.0,407000.0,,334844.0,830652.0,,,,,,,,,,,25611305.0,,25847953.0
2020-05-31,2020-07-20,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2532273.0,1715803.0,1818565.0,11884.0,-11910.0,,7804358.0,,,5942776.0,5942776.0,,,,154911.0,51992.0,,0.0001,200000000.0,33892953.0,33892953.0,,3389.0,-593951.0,83.0,,1000000.0,2448495.0,144519.0,,,,,144519.0,,,2445.0,2445.0,2445.0,,1130723.0,,,-0.02,,-0.02,0.0,0.21,,-0.25,-16053.0,21677.0,,,,,,,73.0,,,742039.0,,294439.0,,-578051.0,-0.02,-0.02,,,,-171481.0,-946180.0,-220384.0,,,,-6671.0,774884.0,-63252.0,1020797.0,,,19606.0,6827.0,145.0,,,,,,18165.0,,,6547561.0,5942776.0,6547561.0,,,,,4209.0,41514.0,,-11578.0,38109.0,,-578077.0,26.0,-2719.0,66000.0,,869771.0,-575332.0,18165.0,,,,0.0248,,,-15874.0,-15874.0,-594034.0,16669.0,537203.0,,,,11578.0,0.0001,1000000.0,0.0,0.0,,3504208.0,,,261898.0,,,,,-578051.0,42535.0,30651.0,,220384.0,103610.0,-8404831.0,,2742934.0,21677.0,-608994.0,-604785.0,,,,,283575.0,261898.0,,,,,,,,,,,33892953.0,,33892953.0
2020-08-31,2020-10-20,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2458548.0,3484275.0,3112392.0,17580.0,15703.0,,7789373.0,,,9062248.0,9062248.0,,,,419707.0,,,0.0001,200000000.0,33742953.0,33742953.0,,3374.0,-933410.0,13.0,,1000000.0,3362663.0,384775.0,,,,,384775.0,,,,5172.0,,,973982.0,,,-0.03,,-0.03,,,,,,50033.0,,,,,,,956.0,,,842977.0,,258391.0,,-960716.0,-0.03,-0.03,,,,,,,,,,,,,,,,73943.0,,261.0,,,803.0,,,18165.0,,,10615136.0,9062248.0,9417927.0,1197209.0,544900.0,1109307.0,131256.0,4516.0,,,,,,-961023.0,307.0,-66135.0,66000.0,,1152972.0,-894581.0,18165.0,43807.0,87902.0,131450.0,0.0248,,,27613.0,27613.0,-933423.0,6591.0,868170.0,,,,,0.0001,1000000.0,0.0,0.0,,4029227.0,,,,,,,,-960716.0,146196.0,128616.0,,,123534.0,-9365854.0,,3621054.0,,-1557404.0,-1552888.0,,,,,,,-15000.0,,,,,,,,,,33827736.0,,33827736.0
2020-11-30,2021-01-14,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,3090261.0,4044124.0,976979.0,21921.0,110410.0,,9567378.0,,,9417244.0,9417244.0,,,,989103.0,,,0.0001,200000000.0,36200557.0,36200557.0,,3620.0,-613446.0,315.0,,1000000.0,4261058.0,561813.0,,,,,561813.0,,,,45734.0,,,663592.0,,,-0.02,,-0.02,,,,,,201007.0,,-248578.0,,,418070.0,169492.0,171.0,,,793550.0,,620543.0,,-705646.0,-0.02,-0.02,,,,,,,,,,,,,,169492.0,,90864.0,,1009.0,,,1380.0,,,48479.0,,,9802820.0,9417244.0,8613606.0,1189214.0,544900.0,1109307.0,136960.0,7023.0,,,,,,-708153.0,2507.0,-24215.0,66000.0,,1301974.0,-681431.0,125781.0,45874.0,79907.0,125108.0,0.0248,,,94707.0,94707.0,-613761.0,65469.0,1879232.0,,,,,0.0001,1000000.0,0.0,0.0,,2097210.0,,,,,,,,-705646.0,133516.0,111595.0,,,124723.0,-10074007.0,,4881601.0,,-392599.0,-385576.0,,,,,417251.0,1361000.0,,,,,,,,,,,35032380.0,,35032380.0
2021-02-28,2021-05-28,10-K,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2473636.0,4099312.0,1046190.0,21500.0,140906.0,,14170815.0,41045.0,,7341504.0,7104527.0,236977.0,,,850717.0,747798.0,,0.0001,200000000.0,38903494.0,38903494.0,,3890.0,-4245032.0,535.0,,,15036876.0,1095494.0,,,,,1095494.0,,,11150.0,27055.0,27055.0,,544900.0,1654207.0,1109307.0,-0.13,,-0.13,0.0,0.21,,-0.25,83301.0,640394.0,,-219234.0,,,421489.0,161210.0,1853.0,8298.0,,4246880.0,,1646694.0,41045.0,,-0.13,-0.13,,,,-230118.0,1437329.0,,221489.0,,-1401.0,,2509.0,906265.0,-1975673.0,,161210.0,273594.0,,3277.0,,,1401.0,,,48219.0,,,5226538.0,7341504.0,4112295.0,1114243.0,544900.0,1109307.0,364160.0,8083.0,5174600.0,,-238485.0,-4271618.0,,-4381974.0,3900.0,-152891.0,,,5871877.0,-4225183.0,52505.0,47569.0,4936.0,49314.0,0.0248,,,136942.0,136942.0,-4245567.0,107275.0,1506720.0,,,,16996.0,0.0001,1000000.0,0.0,0.0,,646377.0,,,,,,1654207.0,,-4378074.0,47953.0,26453.0,,1351107.0,552343.0,-12208728.0,,16683570.0,640394.0,2106883.0,2114966.0,,,1000000.0,,779033.0,5886500.0,-15000.0,,,,,,,,,,33702858.0,,33702858.0
2021-05-31,2021-07-15,10-Q,"FINGERMOTION, INC.",FNGR,CIK0001602409,USD,,,2303162.0,2684109.0,1519777.0,25332.0,201090.0,,14360804.0,41045.0,,8613110.0,8400662.0,212448.0,,,789752.0,-60965.0,,0.0001,200000000.0,38995160.0,38995160.0,,3900.0,-851706.0,164.0,,,5376792.0,227973.0,,,,,227973.0,,,3500.0,14421.0,14421.0,,844595.0,1953902.0,1109307.0,-0.02,,-0.02,0.0,0.21,,-0.25,57922.0,60975.0,,-231412.0,,,425340.0,152883.0,675.0,,,1179747.0,,619697.0,,-909506.0,-0.02,-0.02,,,,-170474.0,-1415203.0,,,,-967.0,-2108.0,473587.0,10307.0,2812004.0,,152883.0,92566.0,92566.0,1270.0,,,2368.0,,,33986.0,,,7157467.0,8613110.0,6048160.0,1109307.0,844595.0,1109307.0,85007.0,10467.0,1826694.0,,-4401.0,-1941180.0,,-911890.0,2384.0,-53624.0,,,1475579.0,-855882.0,33626.0,33626.0,,32543.0,,,,60184.0,60184.0,-851870.0,36997.0,1517027.0,,,,4401.0,0.0001,1000000.0,0.0,0.0,,3407406.0,,,,299695.0,,,,-909506.0,52354.0,27022.0,,,135429.0,-13120618.0,,5996489.0,60975.0,1445176.0,1455643.0,,,,,10000.0,179999.0,,,,,,,,,,,38933892.0,,38933892.0
