end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,BillingsInExcessOfCostCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractReceivableRetainage,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredRentCredit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsSeverancePayments,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageExpectedDividend,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentChargeOnReclassifiedAssets,ImpairmentOfInvestments,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestRevenueExpenseNet,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedBalanceShares,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementAmount,LoanProcessingFee,LongTermDebtPercentageBearingVariableInterestRate,LongTermNotesPayable,LossOnSaleOfInvestments,MachineryAndEquipmentGross,ManagementFeesRevenue,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherThanTemporaryImpairmentLossesInvestmentsReclassificationAdjustmentOfNoncreditPortionIncludedInNetIncomeAvailabeforsaleSecuritiesBeforeTax,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrincipalInvestmentGainsLosses,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RecognitionOfDeferredRevenue,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,SharesPaidForTaxWithholdingForShareBasedCompensation,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockRedeemedOrCalledDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TradingSecurities,TradingSecuritiesCost,TradingSecuritiesFairValueDisclosure,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnSecurities,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2014-02-28,2014-04-14,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,440719.0,,1213739.0,,22575.0,,52500.0,,,,,2051075.0,0.0,,,,,,0.0,,,169757.0,128073.0,,,,,,0.0,,,,,,104134.0,104134.0,-5038.0,,,,-5038.0,,,,,,0.0001,100000000.0,30281180.0,30281180.0,,,3028.0,-289815.0,,,209620.0,,,,250000.0,,,,,,,,,,,7195.0,,0.04,,,,,,,,,,,,,,,3085.0,,,,,,3876980.0,,,,-0.01,,,,,120000.0,,,,,,,,,,,,,,,360453.0,,,,0.0,,,,-72415.0,114953.0,-5265.0,,,,0.0,,,,,-9894.0,,,,5895.0,4850.0,,0.0,,,0.0,11436.0,,,,,,,0.0,16606.0,1992633.0,169757.0,1992633.0,,,0.0,,,,,,,125000.0,-4754.0,-125284.0,-289815.0,0.0,70638.0,,,88000.0,175.0,,,,,16606.0,,,,41683.0,,,0.0,,,-70638.0,,,,,0.0,,4754.0,1.0,10000.0,1.0,1.0,1.0,,1364.0,,125000.0,,125000.0,0.0,,0.0,0.0,,,22500.0,,30490.0,,,,,,0.0,0.0,,,,,200000.0,,,,,,11193.0,,103750.0,52500.0,,,5500000.0,0.07,,,,,,,,125000.0,,-1822876.0,,0.0,,,,,,,,0.0,,,,,,157500.0,,,,,,,,,,,30281180.0
2014-05-31,2014-07-21,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,466434.0,,1298369.0,,53693.0,,,,20721.0,,,2131050.0,,,,,,,,,,104188.0,65590.0,,,,,,,,,,,,9254.0,9254.0,,,,,,,,,,,0.0001,100000000.0,30531180.0,30531180.0,,,3053.0,-255914.0,,,,,,,250000.0,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,4132894.0,,,12000.0,-0.01,,,,,30000.0,,,,,,,,,,,,,,,278562.0,,,,,,,,,,,,,,,,,,,,,,,12220.0,,12220.0,0.0,,,,,,34868.0,,,,,,,2102978.0,104188.0,2102978.0,,,,,,,,,,,,,-255914.0,0.0,,,,88000.0,175.0,,,,-278562.0,,,,,38598.0,,,0.0,,,-22648.0,,,22648.0,,0.0,,,1.0,10000.0,1.0,1.0,1.0,,2643.0,,,,,,,,,,,22500.0,,27405.0,,,,,,,,,,,,,,,,,,11193.0,,,,,,5500000.0,0.07,,,,,,,,125000.0,,-1998790.0,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,30429532.0
2014-08-31,2014-10-20,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,441823.0,,1372358.0,20.0,249.0,,,,23807.0,,,2183526.0,,,,,,,,,,38562.0,3049.0,,,,,,,,,,,,1272.0,1272.0,,,,,,,,,,,0.0001,100000000.0,,,,,3078.0,-198705.0,,,,,,,250000.0,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,4331599.0,,,,-0.01,,,,,210000.0,,,,,,,,,,,,,,,198360.0,,,,,,,,,,,,,,,,,,,,,,,345.0,690.0,345.0,0.0,,,,,,,,,,,,,2183556.0,38562.0,2183556.0,,,,,,,,,,,,,-198705.0,0.0,-345.0,,,118000.0,1375.0,,,,-198360.0,,,,,35513.0,,,,,,,,,-345.0,,0.0,,,1.0,10000.0,1.0,1.0,1.0,,1528.0,,,,,,,,,,,,48127.0,24320.0,,,,,,,,,,,,,,,,,,11193.0,,,,,,0.0,0.0,,,,,,,,125000.0,,-2144994.0,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,30457275.0
2014-11-30,2015-03-13,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,0.0,419090.0,,1455540.0,,,,,,26892.0,,,3580931.0,,81250.0,,,,81250.0,,,0.0,48363.0,15936.0,,32427.0,,,,,,0.0,,,,,15118.0,-94054.0,,,0.0,,,,,,,0.0001,100000000.0,41107676.0,41107676.0,,,4112.0,-2093021.0,,,,-125000.0,,62500.0,62500.0,,,,,,209619.0,209619.0,,0.1,,9474.0,,0.08,,,,,,,,,,1192000.0,,568000.0,624000.0,1192000.0,12341.0,12341.0,,,,,,,,,-0.07,,,,,210000.0,,,,,,,,,,,,,,,2021003.0,,0.0,0.0,,,,,-71924.0,356753.0,-27840.0,,,,,,,,,-10440.0,,,,106285.0,275.0,106285.0,275.0,,,,190.0,9474.0,111401.0,,0.0,0.0,0.0,,,2143505.0,48363.0,2143505.0,,,,,,,27760.0,,,243200.0,-4754.0,-332500.0,-2093021.0,,-72018.0,,155000.0,155000.0,51375.0,51375.0,,,,47158.0,1510000.0,1192000.0,,,,,,,,,,,-72018.0,,,,4754.0,1.0,10000.0,1.0,1.0,1.0,,818.0,0.0,125000.0,,125000.0,,67000.0,51200.0,,,,,,21234.0,20366.0,,,,,,,,-5680186.0,,,275000.0,,100000.0,500000.0,,,11193.0,,343251.0,,,,,,120000.0,1500000.0,,,,,,,,-2095142.0,,-23750.0,,,,,,,-923436.0,,,33251.0,,,,,,,,,,,,,271000.0,,31289083.0
2015-02-28,2015-05-13,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,417816.0,,1647037.0,,,,,,29977.0,,,3650881.0,,,,,,1667.0,,,,52509.0,23167.0,,29342.0,,,,,,,,,,,22963.0,7845.0,,,,,,,,,,0.0001,100000000.0,41607676.0,41607676.0,,,4162.0,-254393.0,,,,,,7500.0,3333.0,,,,,,,,,0.12,,,,0.08,,,,,,,,,,,,,,,3085.0,3085.0,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,248385.0,,,,,,,,-1274.0,191496.0,,,,,,,,,,-614.0,,,,3926.0,3925.0,3926.0,2082.0,,,,12375.0,1439.0,,,,,,,,2332044.0,52509.0,2332044.0,,,,,,,27760.0,,,66650.0,,-58805.0,-254393.0,,-6008.0,,217500.0,217500.0,43025.0,43025.0,,,,12821.0,,,,,,,,,,,,,-6008.0,,,,,1.0,10000.0,1.0,1.0,1.0,,204.0,,7500.0,60000.0,,,,-850.0,,,,,,18149.0,20366.0,,,,,,850.0,,-5934579.0,,,,,,,,,11193.0,,,,,,,,,,,,0.8,,,,,-2279535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41371465.0
2015-05-31,2015-08-07,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,428952.0,,2324517.0,,,,,,25924.0,,,3657376.0,,,,,,,,,,27616.0,15798.0,,11818.0,,,,,,,,,,,13677.0,,,,,,,,,,,0.0001,100000000.0,41657680.0,41657680.0,,,4167.0,,,,,,,18083.0,18083.0,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,526217.0,17363.0,,,,,,,,,,,,,,,,,,,,,,,,5408.0,2747.0,,,,14039.0,2437.0,,,,,,,,3057660.0,27616.0,3057660.0,,,,,,,,,,,,,-517009.0,,,,,240000.0,28025.0,28025.0,,,-508854.0,,,,,,,,,,,,,,-8155.0,,,,,1.0,10000.0,1.0,1.0,1.0,,2121.0,,,,,,,,,,,,,10876.0,,,,,,,,,-6691588.0,17363.0,,,,,,,7265.0,6937.0,,,,,,,,,,,,,,,,,-3030044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41623880.0
2015-08-31,2015-10-20,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,407120.0,,2677066.0,,,,,,25924.0,,,4013145.0,,,,,,,,,,70661.0,60231.0,,10430.0,,,,,,,,,,,52474.0,,,,,,,,,,,0.0001,100000000.0,41107680.0,41107680.0,,,4212.0,,,,,,,27405.0,57969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12269.0,62270.0,62269.0,,,,,-0.01,,,,,,,,,,,,,,62269.0,,,,-12269.0,,548827.0,11827.0,,,,,,,,,,,,,,,,,,,,,,,60375.0,60375.0,10319.0,,,,3434.0,16401.0,,,,,,,,3364854.0,70661.0,3364854.0,,,,,,,27760.0,,,,,,-619963.0,,,,132500.0,132500.0,525.0,525.0,,,-537000.0,,,,,,,,,,,,,,-82963.0,,,,,1.0,10000.0,1.0,1.0,1.0,,7757.0,,,,,,,,,,,,,10876.0,,,,,,,,,-7311551.0,11827.0,,,,,,,7123.0,6937.0,,,,,,,,,,,,,,,,,-3294193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41804859.0
2015-11-30,2016-03-15,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,435567.0,,3043282.0,,,,,,25924.0,,,4013145.0,,251479.0,,,0.0,217760.0,,,0.0,31802.0,13989.0,,17813.0,,,,,,,,,,,1281.0,-13837.0,,,0.0,,,,,,,0.0001,100000000.0,42107680.0,42107680.0,,,4212.0,,,,,-30000.0,,189366.0,189366.0,,,,,,30000.0,30000.0,,,,,,,5606.0,11503.0,,28993.0,,,,,,1904000.0,,1152000.0,752000.0,1904000.0,9215.0,9215.0,61074.0,,60356.0,60356.0,,,,,-0.05,,,,1993582.0,,,,,3.1004,0.0051,,,-50718.0,60356.0,,,,-10356.0,-4183.0,1968811.0,,,,,,,,21456.0,1593742.0,,,,,,,,,,7634.0,,,,,33124.0,241430.0,33124.0,,4979.0,,4421.0,23316.0,,,,,,,,3905990.0,31802.0,3905990.0,,,,,,,36800.0,,,281650.0,-9040.0,-286447.0,-2211360.0,,,,132500.0,132500.0,525.0,525.0,,,,54548.0,3062000.0,,,,,,,,,,,,-255969.0,,,,9040.0,1.0,10000.0,1.0,1.0,1.0,12708.0,12708.0,,192500.0,75000.0,,,22500.0,,,,,,,10876.0,,,,,,7500.0,850.0,,-7891546.0,,,275000.0,,,,,13420.0,6937.0,,75835.0,,,,,,,,,,,,,,,-3874188.0,,,,,,,,,,,,75835.0,,75000.0,,,,,,,,-10356.0,,,,,41723041.0
2016-02-29,2016-04-20,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,432818.0,,3482387.0,,,,,,27581.0,,,4520979.0,,,,,,58187.0,,,,19196.0,3040.0,,16156.0,,,,,,,,,,,215.0,-1066.0,,,,,,,,,,0.0001,100000000.0,47107680.0,47107680.0,,,4712.0,-1019409.0,,,,,,,164038.0,,,,,,,,,,,,,,,,,28993.0,,,,,,,,,,,1657.0,1657.0,,,26116.0,26116.0,,,,,-0.02,,,,2156082.0,,,,,2.9361,0.0062,,,-34240.0,26116.0,,,,34240.0,,986675.0,,,,,,,,13751.0,439105.0,,,,,,,,,,-9883.0,,,,,,49199.0,17775.0,,,,,27343.0,,,,,,,,4404459.0,19196.0,4404459.0,,,,,,,36800.0,,,30000.0,,-31066.0,-1019409.0,,,,,137500.0,525.0,525.0,,,,14336.0,,,,,,,,,,,,,-32734.0,,,,,1.0,10000.0,1.0,1.0,1.0,,2825.0,,25000.0,,,,5000.0,,,,,,,9219.0,,,,,,,,,,,,275000.0,,,,,,6937.0,,500000.0,,,,,,,,,,,,5000000.0,,,-4385263.0,,,,,,,,,,,,,,,,,,,,,,34240.0,,,,,42382401.0
2016-05-31,2016-07-20,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,482288.0,,815091.0,,317250.0,,,,28514.0,,,5339729.0,,,,,,,,,,426400.0,411177.0,,15223.0,,,,,,,,,101864.0,,59578.0,,,,,,,,,,,0.0001,100000000.0,47107680.0,47107680.0,,,4712.0,,,33250.0,,,,144710.0,143031.0,1679.0,231177.0,,,,,,,,,,,0.08,23321.0,20931.0,46293.0,23321.0,,,,,,,,,,,,,,15088.0,81739.0,81739.0,,,,,-0.01,,,,377000.0,,,,,,,,,,11046.0,,,,,,347326.0,40066.0,,,,,,,,,,,,,,,,,,,,,,,,4951.0,23985.0,,,,,32611.0,,,,,,,,4314021.0,426400.0,2151994.0,2162027.0,,,,,,,239783.0,,,,,-321108.0,,,,,137500.0,195464.0,2249046.0,2053582.0,,-307260.0,,,,,,,,,,,,44.0,,-13848.0,,,,,1.0,10000.0,1.0,1.0,1.0,1099.0,,,,,,,,,,,,,,8286.0,,,,,,,,,-9232063.0,271243.0,,,,,,,,6937.0,,,,,,,,,,,,,,,,,-3887621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47107680.0
2016-08-31,2016-10-21,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,321867.0,,572929.0,,111959.0,,,,28931.0,,,5882327.0,,,,,,,,,,283675.0,265037.0,,18638.0,,,,,,,,,84507.0,,20332.0,,,,,,,,,,,,100000000.0,47361606.0,47361606.0,,,4737.0,,,49897.0,,,,172648.0,143031.0,29617.0,169114.0,,,,,,,,,,0.2,0.08,20349.0,11503.0,88034.0,195383.0,253926.0,,,,,,,,,,,,,-21659.0,353398.0,353398.0,,,,,-0.01,,,,105000.0,,,,,,,,,,15828.0,,,,,,326028.0,19713.0,,,,,,,,,,,,,,,,,,,,,,,,38097.0,91693.0,932.0,,,,44106.0,,,,,,,,4085505.0,283675.0,1796702.0,2288803.0,,,,193667.0,,,188827.0,,,,,-456832.0,,,50000.0,,132500.0,525.0,1923525.0,1923000.0,,-306315.0,,,,,,,,,,,,5324.0,,-150517.0,,,,,1.0,10000.0,1.0,1.0,1.0,32849.0,,,,,,,,,,,,,,11701.0,,,,,,,,,-9688895.0,188827.0,,,,,,,,6937.0,,,,,,,,,,,,,,,,,-3801830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47281560.0
2020-11-30,2021-09-03,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,406202.0,,1545751.0,,,,,,,,,4746884.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0001,500000000.0,43107680.0,43107680.0,,,4312.0,,,,,,,,368031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44990.0,84755.0,,,,,,,,,,,,,,,,44990.0,84755.0,,,,399397.0,230080.0,,,,,,,,,0.0,4364469.0,,,,,,,,,,,,,-129745.0,,,,694198.0,130671.0,1320700.0,,,,,,,,,,,,,,,,,,-129745.0,193667.0,,,,1.0,10000.0,1.0,1.0,1.0,,,,,,,,551167.0,,,,,,,,,,,,,,,,-9115666.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4364469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43107680.0
2021-02-28,2021-09-15,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,417449.0,,1566940.0,,,,,,,,,4746884.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0001,100000000.0,43107680.0,43107680.0,,,4312.0,,,,,,,,368031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11247.0,21189.0,,,,,,,,,,,,,,,,11247.0,21189.0,,,,420587.0,241328.0,,,,,,,,,0.0,4396905.0,,,,,,,,,,,,,-32436.0,,,,694198.0,130671.0,1320700.0,,,,,,,,,,,,,,,,,,-32436.0,193667.0,,,,1.0,10000.0,1.0,1.0,1.0,,,,,,,,551167.0,,,,,,,,,,,,,,,,-9148102.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4396905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43107680.0
