end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetNoncurrent,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetManagementFees,Assets,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,ConversionOfStockSharesConverted1,CostOfReimbursableExpense,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DebtWeightedAverageInterestRate,DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualRecordedLiability,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesUndistributedForeignEarnings,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DefinedContributionPlanCostRecognized,DepositAssets,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentSoldCarryingAmount,ExcessNetCapitalAt1500Percent,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetAssetLiability,FurnitureAndFixturesGross,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GoodwillTranslationAdjustments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InformationTechnologyAndDataProcessing,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeMoneyMarketDeposits,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentBankingRevenue,InvestmentsFairValueDisclosure,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeaseLeaseNotYetCommencedAssumptionAndJudgmentValueOfUnderlyingAssetAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAnnualPrincipalPayment,LineOfCreditFacilityAverageOutstandingAmount,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayable,LongTermDebtCurrent,LongTermDebtNoncurrent,MachineryAndEquipmentGross,MinimumNetCapitalRequiredForBrokerDealerSubsidiary,MinimumNetCapitalRequiredForBrokerDealerSubsidiary1,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCapital,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OccupancyNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherLoansPayable,OtherNoncashExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherShortTermBorrowings,PartnersCapitalAttributableToNoncontrollingInterest,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentForContingentConsiderationLiabilityOperatingActivities,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,PensionExpense,PrepaidExpenseCurrentAndNoncurrent,PrincipalInvestmentGainsLosses,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfLongtermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RatioOfIndebtednessToNetCapital,RatioOfIndebtednessToNetCapital1,RecognitionOfDeferredRevenue,ReimbursementRevenue,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfSecuredDebt,RestrictedCashAndCashEquivalents,RestrictedStockAwardForfeituresDividends,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockRepurchasedDuringPeriodShares,TaxesPayableCurrent,TenantReimbursements,TravelAndEntertainmentExpense,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxLiabilitiesPropertyPlantAndEquipment
2011-06-30,2011-08-05,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,20582665.0,33606015.0,,,48300000.0,15185796.0,406841674.0,100000.0,,,473067160.0,,,,,,,59379000.0,,,,10900000.0,0.45,-0.45,0.01,,100000000.0,35704147.0,29299355.0,,357041.0,27372000.0,27378000.0,,,,,,,,,,,,,,,,,,,,27519524.0,,,,,,46085232.0,,,,,,,,,,,,,,,,2010000.0,,,,2816.0,0.69,0.69,,,,,,,,,,,,,21707775.0,,,,2000000.0,,,,,-7960000.0,,,,,,,,,,,,,170045064.0,,,,,,33100000.0,,11600000.0,,,200000.0,,,,,,,,,,,1000.0,2003419.0,,517000.0,,254000.0,,,85579000.0,91339221.0,40779158.0,41753000.0,,,,,,,,,,,,,,,108784539.0,473067160.0,,,,60000000.0,,,,,,5000.0,,1429049.0,,2500000.0,,,,,6000.0,21500000.0,,,,,,,4447000.0,57600000.0,,,,,,,,,,,,,,,,,7739929.0,5888794.0,,5889000.0,3055000.0,,,,6087457.0,24670000.0,,,,,,,,,,,,,,,,,5188000.0,,,,,,,,,,1525000.0,21489000.0,,18005721.0,,3.01,,203000.0,1800000.0,,,,,7600000.0,,,175881795.0,,90700000.0,,,362853572.0,364282621.0,,,,2317000.0,6404792.0,367623799.0,,,31010524.0,31009869.0,
2011-09-30,2011-11-01,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,22952607.0,36373464.0,,,48900000.0,-3458512.0,410182698.0,100000.0,,,426788530.0,,,,,,,62112000.0,,,,5600000.0,0.45,-0.45,0.01,,100000000.0,35761378.0,28896519.0,,357614.0,-10080000.0,-10080000.0,,,,,,,,,,,,,,,,,,,,15385425.0,,,,,,46263538.0,,,,,,,,,,,,,,,,2093000.0,,,,3129.0,0.28,0.28,,,,,,,,,,,,,21082504.0,,,,3600000.0,,,,,,,,,,,,,,,,,,153569289.0,,,,,,13000000.0,,4400000.0,,,,,,,,,,,,,,,2000530.0,,375000.0,,401000.0,,,83198000.0,64800668.0,38189328.0,30445000.0,,,,,,,,,,,,,,,99025424.0,426788530.0,,,,50000000.0,,,,,,5000.0,,1429049.0,,4100000.0,,,,,0.0,8600000.0,,,,,,,4444000.0,47400000.0,,,,,,,,,,,,,,,,,6578244.0,-18644308.0,,-18644000.0,3521000.0,,,,2124930.0,25300000.0,,,,,,,,,,,,,,,,,-22843000.0,,,,,,,,,,1581000.0,8564000.0,,16776809.0,,1.78,,200000.0,1300000.0,,,,,7200000.0,,,170465076.0,,60400000.0,,,326334057.0,327763106.0,,,,2917000.0,6864859.0,386217736.0,,,30693194.0,30693194.0,
2011-12-31,2012-02-28,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,15506000.0,53274000.0,21300000.0,,50193000.0,3128000.0,412283000.0,100000.0,,0.0,460740000.0,,,,,,,62050000.0,-16177000.0,,,2100000.0,1.8,1.35,0.01,,100000000.0,35775557.0,28647312.0,,358000.0,42579000.0,42585000.0,,,,13419000.0,13357000.0,29624000.0,2848000.0,,,,,,,,-7501000.0,,2580000.0,,-5538000.0,,,-617000.0,748000.0,2168000.0,27939000.0,48307000.0,4647000.0,15600000.0,4102000.0,38131000.0,1800000.0,93000.0,4519000.0,20368000.0,1042000.0,,383000.0,0.0,1759000.0,300000.0,,8009000.0,,,,,1.97,1.97,0.351,0.35,0.006,-0.004,-0.033,0.0,,0.011,,0.021,-450000.0,,34913000.0,2100000.0,,,6300000.0,3255000.0,,,0.0,-7960000.0,0.0,,,,,,,,,8131000.0,-13954000.0,,161664000.0,,,0.0,-843000.0,,93770000.0,,33086000.0,20840000.0,,,,-394000.0,23088000.0,3602000.0,,,141000.0,4873000.0,-1423000.0,,14000.0,7273000.0,,2040000.0,,1067000.0,1739000.0,,302833000.0,71219000.0,41642000.0,162578000.0,14100000.0,,24100000.0,,,,,,,,,,,,113189000.0,460743000.0,50000000.0,,45500000.0,50000000.0,4400000.0,,,,16306000.0,5000.0,,1353000.0,1035000.0,7200000.0,-160144000.0,46704000.0,97713000.0,,6000.0,60678000.0,,,,,,,17457000.0,294723000.0,,,,,97514.0,14953.0,9951.0,11258.0,12148.0,13442.0,35762.0,1100000.0,14100000.0,,,,5462000.0,-1999000.0,,-1999000.0,11947000.0,,,,1130000.0,28100000.0,,,,-55199000.0,65784000.0,57680000.0,,,0.0,7839000.0,,2941000.0,1035000.0,200000.0,600000.0,,-9907000.0,,,,94620000.0,0.0,,,,,5694000.0,44584000.0,66188000.0,15995000.0,0.0,1.85,1.85,829000.0,6500000.0,,,133520000.0,,7300000.0,360769.0,53351000.0,173374000.0,,388493000.0,,,346201000.0,347554000.0,,7900000.0,,10325000.0,7128245.0,396386000.0,4519000.0,,31034817.0,31020894.0,
2012-03-31,2012-05-08,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,10160000.0,56096000.0,22300000.0,,51446000.0,5878000.0,451125000.0,0.0,,,439601000.0,,,,,,,42032000.0,-20018000.0,,,3400000.0,0.45,0.45,0.01,,100000000.0,36513507.0,27488828.0,,364000.0,18886000.0,18886000.0,,,,,,,,,,,,,,,,,,,6660000.0,,,,,,,35769000.0,,,,,,,,21046000.0,,,,,,,,1971000.0,,,,,0.53,0.53,,,,,,,,,,,1494000.0,,13870000.0,,,,6300000.0,-3602000.0,,,,,,,,,,,,,,,6356000.0,,164074000.0,,,,,,24800000.0,,8700000.0,6147000.0,,,,4029000.0,2822000.0,-5146000.0,,,,-22401000.0,-22000.0,,9000.0,1884000.0,,219000.0,,365000.0,293000.0,,73255000.0,73429000.0,46729000.0,41237000.0,,,,,,,,,,,,,,,86418000.0,439601000.0,,,27700000.0,50000000.0,,,,,,5000.0,,1353000.0,,6800000.0,-28588000.0,829000.0,6247000.0,,0.0,16100000.0,,,,,,,4265000.0,57900000.0,,,,,,,,,,,,,,,,,4582000.0,2750000.0,,2750000.0,3506000.0,,,,1102000.0,27040000.0,,,,-7409000.0,9378000.0,14548000.0,,,,5908000.0,,887000.0,0.0,,,,9070000.0,,,,18010000.0,,,7409000.0,,,1350000.0,16136000.0,,15788000.0,0.0,0.97,,65000.0,1400000.0,,,19070000.0,,7000000.0,,14219000.0,175483000.0,,82700000.0,,,351830000.0,303512000.0,,,400000.0,3445000.0,9024679.0,405764000.0,,,30532162.0,30522767.0,
2012-06-30,2012-08-02,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,14473000.0,47307000.0,27400000.0,,52300000.0,3594000.0,452176000.0,100000.0,,,425932000.0,,,,,,,41610000.0,,,,5100000.0,0.45,0.45,0.01,,100000000.0,36399052.0,28768414.0,,364000.0,-42000.0,-42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,40095000.0,,,,,,,,16482000.0,,,,,,,,1717000.0,,,,,0.07,0.07,,,,,,,,,,,,,9477000.0,,,,8900000.0,,,,,,,,,,,,,,,,,,162220000.0,,,,,,3500000.0,,1300000.0,,,,,,,,,,,,,,5000.0,2205000.0,,289000.0,,345000.0,,,45148000.0,63985000.0,48256000.0,28404000.0,,,,,,,,,,,,,,,83894000.0,425932000.0,,,,45000000.0,,,,,,,5000.0,1353000.0,,9100000.0,,,,,0.0,2200000.0,,,,,,,4477000.0,43800000.0,,,,,,,,,,,,,,,,,4202000.0,,,-2284000.0,2673000.0,,,,3098000.0,27825000.0,,,,,,,,,,,,,,,,,2170000.0,,,,,,,,,,1384000.0,2242000.0,,15159000.0,0.0,,0.37,,2400000.0,,,,,6900000.0,,,163743000.0,,47300000.0,,,340685000.0,342038000.0,,,400000.0,2645000.0,7630638.0,415970000.0,,,30512613.0,30507700.0,
2012-09-30,2012-11-01,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,19050000.0,58823000.0,24000000.0,,53700000.0,6870000.0,456526000.0,0.0,,,421127000.0,,,,,,,38107000.0,,,,4400000.0,0.45,0.45,0.01,,100000000.0,36477557.0,28313525.0,,365000.0,11865000.0,11865000.0,,,,,,,,,,,,,,,,,,,,,,,,,,46459000.0,,,,,,,,12480000.0,,,,,,,,1775000.0,,,,,0.28,0.28,,,,,,,,,,,,,5514000.0,,,,2900000.0,,,,,,,,,,,,,,,,,,164854000.0,,,,,,13900000.0,,5300000.0,,,,,,,,,,,,,,8466.0,2103000.0,,242000.0,,590000.0,,,72757000.0,45586000.0,46891000.0,33290000.0,,,,,,,,,,,,,,,88106000.0,421127000.0,,,,45000000.0,,,,,,,5000.0,1353000.0,,3200000.0,,,,,0.0,8600000.0,,,,,,,4627000.0,48800000.0,,,,,,,,,,,,,,,,,3996000.0,,,3276000.0,3158000.0,,,,1562000.0,35425000.0,,,,,,,,,,,,,,,,,-10010000.0,,,,,,,,,,1304000.0,8589000.0,,14849000.0,0.0,,1.4,,1600000.0,,,,,7000000.0,,,158639000.0,,62700000.0,,,331668000.0,333021000.0,,,400000.0,2270000.0,8164032.0,436883000.0,,,30260808.0,30252342.0,
2012-12-31,2013-02-22,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,7872000.0,54444000.0,29800000.0,,54760000.0,6624000.0,458642000.0,0.0,,0.0,386970000.0,,,,,,38723000.0,50324000.0,-11726000.0,,,4546000.0,1.8,2.25,0.01,,100000000.0,36513507.0,27488828.0,,365000.0,45588000.0,45588000.0,,,,34752000.0,7116000.0,46615000.0,4747000.0,,,,,,,2500000.0,-15119000.0,,-2317000.0,,-18232000.0,,,-796000.0,789000.0,2322000.0,38267000.0,47512000.0,4310000.0,11400000.0,6206000.0,38445000.0,800000.0,168000.0,7611000.0,9245000.0,199000.0,,348000.0,545000.0,3726000.0,,,7240000.0,,,0.0,0.0,1.88,1.88,0.403,0.35,0.027,-0.001,-0.014,0.0,,0.005,,0.036,160000.0,,21419000.0,,,,6600000.0,-3366000.0,,,,,,,,,,,,,,7578000.0,-8401000.0,,164890000.0,,,0.0,3226000.0,,98575000.0,,41383000.0,36158000.0,0.0,,,6388000.0,1170000.0,7915000.0,,,3000.0,-11112000.0,686000.0,,8000.0,8040000.0,,1016000.0,,1676000.0,1114000.0,,291545000.0,34165000.0,16772000.0,151795000.0,14300000.0,,25567000.0,,,,,,,,,,,,83458000.0,386970000.0,,,,,,,,,18175000.0,,5000.0,1353000.0,0.0,7400000.0,-142635000.0,35998000.0,94751000.0,,0.0,57192000.0,,,2.0,,1.0,,17777000.0,278804000.0,,,,,82904445.0,13510643.0,9926646.0,9962731.0,11348919.0,12305134.0,25850372.0,1200000.0,14300000.0,,,,2905000.0,,,3496000.0,12363000.0,,,,1554000.0,29125000.0,,,,-57834000.0,83165000.0,57129000.0,,,0.0,6536000.0,,2833000.0,0.0,,,,,,,,114870000.0,0.0,,,,,5392000.0,42092000.0,69164000.0,14404000.0,0.0,,1.62,260000.0,7400000.0,0.0,,113845000.0,,7100000.0,117241.0,54178000.0,159918000.0,,377379000.0,,,302159000.0,303512000.0,,15797000.0,,10981000.0,9024679.0,479551000.0,7611000.0,,30561682.0,30553460.0,
2013-03-31,2013-05-06,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,8559000.0,55913000.0,24000000.0,,55379000.0,5165000.0,488554000.0,0.0,,,355703000.0,,,,,,,33952000.0,-16372000.0,,,1300000.0,0.45,0.45,0.01,,100000000.0,36997455.0,27624998.0,,370000.0,12159000.0,12159000.0,,,,,,,,,,,,,,,,,,,2043000.0,,,,,,,41176000.0,,,,,,,,5586000.0,,,,,,,,1727000.0,,,100000.0,,0.45,0.45,,,,,,,,,,,-485000.0,,10795000.0,,,,2500000.0,-203000.0,,,,,,,,,,,,,,,-2081000.0,,164714000.0,,,,,,21700000.0,,8100000.0,13797000.0,,,,1714000.0,1469000.0,-7447000.0,,,,-10612000.0,494000.0,,89123.0,2065000.0,,281000.0,,176000.0,170000.0,,81447000.0,25630000.0,16586000.0,42183000.0,,,,,,,,,,,,,,,59740000.0,355703000.0,,,,,,,,,,,5000.0,1191000.0,,3000000.0,-37607000.0,5537000.0,16183000.0,,0.0,13600000.0,,,,2.0,,1.0,4320000.0,57900000.0,,,,,,,,,,,,,,,,,2291000.0,,,-1459000.0,2984000.0,,,,1948000.0,26450000.0,,,,-5623000.0,20486000.0,14082000.0,203000.0,,,0.0,,272000.0,161000.0,,,,,,,,31350000.0,,,,,,1114000.0,13618000.0,,13493000.0,0.0,,2.55,49000.0,1800000.0,,,34025000.0,,5500000.0,,15071000.0,160050000.0,,79600000.0,,,294772000.0,295963000.0,,8350000.0,18300.0,3244000.0,9372457.0,500037000.0,,,30260963.0,30171840.0,
2013-06-30,2013-08-01,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,7860000.0,57015000.0,20700000.0,,54900000.0,-7979000.0,528248000.0,0.0,,,342655000.0,,,,,,,33533000.0,,,,100000.0,0.45,0.45,0.01,,100000000.0,37757421.0,27850708.0,,377000.0,2342000.0,2342000.0,,659926.0,,,,,,,,0.0325,,,,,,,,,,,,,,,,48431000.0,,,,,,,,6956000.0,,,,,,,,1024000.0,,,,,0.52,0.52,,,,,,,,,,,,,15337000.0,,,,5200000.0,,,,,,,,,,,,,,,,,,146227000.0,,,,,,25400000.0,,9900000.0,,,,,,,,,,,,,,8018.0,1913000.0,,247000.0,,277000.0,,,83066000.0,26100000.0,12997000.0,45946000.0,,,,,,,,,,,,,,,71003000.0,342655000.0,,,,,,,,,,,5000.0,1042000.0,,5700000.0,,,,,0.0,15500000.0,,,,,,,4330000.0,61300000.0,,,,,,,,,,,,,,,,,2605000.0,,,-13145000.0,2940000.0,,,,2896000.0,32250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1639000.0,15487000.0,,12851000.0,0.0,,148.98,,1600000.0,,,,,5200000.0,,,161978000.0,,86700000.0,,,270610000.0,271652000.0,,8600000.0,18300.0,3237000.0,9906713.0,525182000.0,,,29920179.0,29912161.0,
2013-09-30,2013-10-31,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,9450000.0,64645000.0,24900000.0,,56200000.0,-4789000.0,532503000.0,0.0,,,332676000.0,,,,,,,30344000.0,,,,6800000.0,0.45,0.45,0.01,,100000000.0,37840092.0,27747240.0,,378000.0,4987000.0,4987000.0,,,,,,,,,,0.0325,,,,,,,,,,,,,,,,47062000.0,,,,,,,,2368000.0,,,,,,,,861000.0,,,,,0.06,0.06,,,,,,,,,,,,,4600000.0,,,,1100000.0,,,,,,,,,,,,,,,,,,149112000.0,,,,,,3000000.0,,1200000.0,,,,,,,,,,,,,,13000.0,2042000.0,,241000.0,,340000.0,,,46983000.0,11012000.0,11285000.0,27073000.0,,,,,,,,,,,,,,,64689000.0,332676000.0,,,,,,,,,,,5000.0,1042000.0,,1400000.0,,,,,0.0,1800000.0,,,,,,,4672000.0,41600000.0,,,,,,,,,,,,,,,,,2982000.0,,,3190000.0,2529000.0,,,,4341000.0,36350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1297000.0,1797000.0,,11893000.0,0.0,,2.72,,1300000.0,0.0,,,,5200000.0,,,150231000.0,,44600000.0,,,266945000.0,267987000.0,,11921000.0,18300.0,2879000.0,10092852.0,534347000.0,,,29805553.0,29792997.0,
