end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalConvertibleDebtInstrumentIssuedAtSubstantialPremium,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,Cash,CashAcquiredInExcessOfPaymentsToAcquireBusiness,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommunicationsAndInformationTechnology,CompensationExpenseExcludingCostOfGoodAndServiceSold,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPriceDecrease,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DepositLiabilitiesAccruedInterest,Deposits,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DistributionFees,DividendsSharebasedCompensationStock,DueFromOfficersOrStockholdersCurrent,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfProperty,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableToBankCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAdditionalCapital,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermInvestments,OtherTaxExpenseBenefit,PaymentsForDeposits,PaymentsForProceedsFromInvestments,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherReceivables,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,ShortTermInvestments,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-02-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,28348.0,,,,,,-11838.0,,7190770.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,3190.0,3190.0,,,,,1065.0,-3247.0,,,,,0.001,,100000000.0,1974630.0,1974630.0,1975.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,-7236888.0,0.0,,,,,30823.0,30823.0,,-0.01,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,18568.0,,0.0,-29217.0,,0.0,,0.0,,,3772.0,,0.0,0.0,,,0.0,1375.0,1375.0,,,0.0,,,0.0,,,,0.0,,0.0,,3190.0,59171.0,,,,20823.0,0.0,-24070.0,-29217.0,,0.0,,,0.0,29217.0,-29217.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,0.001,100000000.0,,,0.0,2125.0,,0.0,0.0,,0.0,,,,0.0,,,20823.0,,,,,10649.0,-29217.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-55981.0,,,,,,,,,,0.0,,,,1974630.0,
2013-03-31,2013-05-15,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,18220.0,,,,,,-11838.0,,7215770.0,0.0,,,,,,,,,,,0.0,,,0.0,8314.0,8314.0,,,,,7564.0,6499.0,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,-7241636.0,,0.0,,,,15823.0,15823.0,,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,2027.0,,0.0,-4748.0,,0.0,,0.0,,,-10128.0,,,0.0,,,0.0,0.0,1375.0,,,0.0,,,0.0,,,,0.0,,0.0,,8314.0,34043.0,,,,20000.0,0.0,-13501.0,-4748.0,,0.0,,,0.0,4748.0,-4748.0,,,0.0,,,,,,,,,,0.0,0.0,,0.001,100000000.0,,,0.0,750.0,,,0.0,,0.0,,,,0.0,,,20000.0,,0.0,,,2721.0,-4748.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-25729.0,,,,,,,,,,,,,,2308645.0,
2013-06-30,2013-08-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,0.0,,,900.0,,,-11838.0,,7215770.0,0.0,,,,,,,,,,,,,,0.0,1605.0,1605.0,,,0.0,,0.0,,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,0.0,,,,,,,,,,,,,,,-32079.0,,,,,,,,,,,,,,,,,,,,,-7214302.0,,,,,,0.0,0.0,,0.01,,,,,,,,,,,,0.0,,0.0,,,0.0,,,3745.0,,,27334.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1605.0,0.0,,,,,,,27334.0,,-32079.0,,,0.0,4745.0,-4745.0,,,0.0,,,,,,,,,,,,,0.001,100000000.0,,,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,,,705.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1605.0,,,,,,,,,,,-134717.0,,,2140630.0,
2013-09-30,2014-01-14,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,29171.0,,,,,,-11838.0,,7215770.0,0.0,,,,,,,,,,,0.0,,,0.0,1589.0,1589.0,,,1589.0,,1589.0,-2723.0,,,,,0.001,0.0,100000000.0,11975645.0,11975645.0,11975.0,0.0,,,,,,0.0,,,,,,,,,-32079.0,,,,,0.0,,,0.0,,143046.0,,,-143046.0,,,0.0,,,0.0,0.0,-7243489.0,0.0,,,,,,0.0,,-0.01,0.0,0.35,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,,35660.0,,0.0,-65005.0,,0.0,,0.0,,,18851.0,,0.0,0.0,,,0.0,0.0,3500.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,29171.0,1589.0,29171.0,0.0,0.0,,42823.0,0.0,-45546.0,-29187.0,,-32079.0,,,0.0,97084.0,-97084.0,,,-32079.0,,,,,,,,0.0,,0.0,0.0,,0.001,100000000.0,,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,,42823.0,,,,,61424.0,-35818.0,,,,0.0,-7255327.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-27582.0,,,,,,,,,,0.0,-143046.0,,8329.0,19046275.0,
2013-12-31,2014-03-27,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,30627.0,,,,,,-11838.0,,7215770.0,,,,,,,,,,,,,,,,2273124.0,735488.0,,,524417.0,,524417.0,522828.0,,,,,0.001,200000.0,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,0.0,,,,,,,,0.0,,156619.0,,,-156619.0,,,1537636.0,1537636.0,,1537636.0,,7295248.0,0.0,,,,,,0.0,,-0.01,0.0,0.34,,,,,0.0,,0.0,0.6139,0.0154,,,,,,,,,3052.0,,,-39921.0,,0.0,,0.0,,,1456.0,,0.0,-1537636.0,,,,-11071.0,,,,16632.0,,,0.0,,,11071.0,-11071.0,0.0,,2340627.0,2273124.0,30627.0,2310000.0,2310000.0,,2110000.0,-1537636.0,-49536.0,-86443.0,,5561.0,,,,34360.0,-34360.0,,,5561.0,,0.0,,,,,,0.0,,,,,0.001,100000000.0,,,0.0,0.0,,,,,,,,,2110000.0,,,0.0,,-11071.0,,,31308.0,-39921.0,,,,,-7295248.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-67503.0,,,,,,35000.0,,,,,-156619.0,,,11974630.0,
2014-03-31,2014-05-13,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,91295.0,,,,,,-11838.0,,7215770.0,0.0,,,,,,,,,,,0.0,,,0.0,2283011.0,745375.0,,,687742.0,,687742.0,163325.0,,,,,0.001,,100000000.0,11974630.0,11974630.0,11975.0,0.0,,,,,,2310000.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,1537636.0,,,,0.0,-7334191.0,0.0,0.0,,,,,,-0.01,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,,5539.0,,0.0,-50781.0,,0.0,,0.0,,,60668.0,,0.0,0.0,,,0.0,-46562.0,0.0,,,68351.0,,,0.0,,,57633.0,-46648.0,,0.0,2401295.0,2283011.0,91295.0,,2310000.0,,200000.0,0.0,-36675.0,-50781.0,,21703.0,,,0.0,29078.0,-29078.0,,,21703.0,,,,,,,,,,0.0,0.0,,0.001,100000000.0,,,0.0,,,,0.0,,0.0,,,,200000.0,,,0.0,,0.0,,,23539.0,-50781.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-118284.0,,,,,,,,,,,,,,11974630.0,
2014-06-30,2014-08-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,160394.0,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2330064.0,377311.0,,,272598.0,,272598.0,,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1562636.0,,,,7368075.0,,,,,,,,,-0.01,,,,,,,375000.0,,,,,,,,,,,,,2274.0,,,-22046.0,,0.0,,,,,,,,,,,,,,,,69110.0,,,,,,104713.0,-47271.0,390117.0,,2470394.0,2330064.0,160394.0,,2310000.0,,,,,-22046.0,,21839.0,,,,15324.0,-207.0,,,21839.0,,,,,,,,,,,,,0.001,100000000.0,,,0.0,,,,,,,,,,,,,,,,,,13050.0,-22046.0,,,,,,15117.0,,,,,,,,,,,,,,,,,,,,,,,,,,-140330.0,,,,,,,,,,,,,,11975645.0,
2014-09-30,2014-11-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,226264.0,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2406059.0,444928.0,,,292618.0,,292618.0,,,,,,0.001,0.0,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1562636.0,,,,,,,,,,,0.0,,,,,,,390117.0,,,,,,,,,,,,,2628.0,,,10126.0,,0.0,,,,,,,,,,,,,,,,69870.0,-69870.0,-47692.0,,,,152310.0,-47692.0,398495.0,,2536264.0,2406059.0,226264.0,2310000.0,,,,,,10126.0,,22177.0,,,,11878.0,32303.0,,,22177.0,,59298.0,,,,,,,,,,,0.001,100000000.0,,,0.0,,,,,,,,,,,,,,,,,,9250.0,,,,,,-7357950.0,44181.0,,,,,,,,,,,,,,,,,,,,,,,,375000.0,,-130205.0,,,,,,,,,,,,,,11975645.0,
2014-12-31,2015-03-31,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,305832.0,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2496968.0,430079.0,,,230172.0,,230171.0,-294245.0,,,,,0.001,0.0,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,0.0,,,,,,,,0.0,,156619.0,,,-156619.0,,,,,,1562636.0,,,75375.0,,,199907.0,,,0.0,,0.0,0.0,0.34,,,,,104628.0,,,,,,,,,,,,104628.0,11537.0,,,-51361.0,,0.0,,0.0,,,-275205.0,,188836.0,-25000.0,,,,0.0,,,,274899.0,274899.0,-189286.0,0.0,,305832.0,199907.0,-189286.0,504253.0,,2615832.0,2496968.0,305832.0,2310000.0,,475000.0,200000.0,-424625.0,-69620.0,-51361.0,,85613.0,,,,70376.0,34252.0,,,85613.0,,104628.0,,-25000.0,-475000.0,,,-475000.0,,,,,0.001,100000000.0,,,0.0,,,,,75375.0,,,200000.0,,200000.0,,,0.0,,,,,58839.0,,,,,,-7346609.0,104628.0,,,,,,,,,,,,,,,,,,,,,,,,475000.0,,-118864.0,,,,,,,,,,,,13573.0,,11975645.0,
2015-03-31,2015-05-20,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,362183.0,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2518152.0,454856.0,,,213721.0,,213721.0,-16451.0,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,3744000.0,,,,,,,,,,,,,,,,,,,,,,,,,1562636.0,,,19799.0,,,,,,,0.0,0.0,,,,,,,500660.0,,,,,,,,,,,,16206.0,7826.0,,,-35167.0,,0.0,,0.0,,,-56351.0,,41228.0,,,,,0.0,,,,68351.0,68351.0,-41304.0,0.0,,,241135.0,-41304.0,500660.0,,2672183.0,2518152.0,362183.0,2310000.0,,,0.0,19799.0,-36250.0,-35167.0,,27047.0,,,,24326.0,-8120.0,,,27047.0,,120834.0,,,,,,,,,,,0.001,100000000.0,,,0.0,,,,,19799.0,,,,,0.0,,,,,,,,16500.0,-35167.0,,,,,-7381776.0,16206.0,,,,,,,,,,,,,,,,,,,,,,,,475000.0,,-154031.0,,,,,,,,,,,,,,11975645.0,
2015-06-30,2015-08-19,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2599752.0,378602.0,,,194162.0,,194162.0,,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562636.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4427.0,,,12490.0,,0.0,,,,,,,,,,,,,,,,69110.0,69110.0,-46071.0,,,431293.0,,-46071.0,555816.0,,2741293.0,2599752.0,431293.0,2310000.0,,,,,,12490.0,,23039.0,,,,21627.0,35529.0,,,23039.0,,,,,,,,,,,,,0.001,100000000.0,,,0.0,,,,,,,,,,,,,,,,,,17200.0,12490.0,,,,,-7369286.0,57156.0,,,,,,,,,,,,,,,,,,,,,,,,,,-141541.0,,,,,,,,,,,,,,11975645.0,
2015-09-30,2015-11-16,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,7215770.0,,,,,,,,,,,,,,,,2638668.0,409730.0,,,,,194152.0,,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562636.0,,,,,,215578.0,102698.0,,,,0.0,,,,,,,187777.0,,,,,,,,,,,,,3446.0,,,-30952.0,,,,,,,,,,,,,,,,,,,-69870.0,-46576.0,,,501162.0,,,563604.0,,2811162.0,2638668.0,501162.0,2310000.0,,475000.0,,,,-30952.0,,23294.0,,,,17446.0,-7659.0,,,,,,,,,,,,,,,,0.001,100000000.0,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-7400239.0,9788.0,,,,,,,,,,,,,,,,,,,,,,,,,,-172494.0,,,,,,,,,,,,,,11975645.0,
2015-12-31,2016-03-30,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,7215770.0,,,,,,,,,,,,,,,96569.0,2582804.0,545168.0,,,,,180384.0,-49787.0,,,,,0.001,,100000000.0,11975645.0,11975645.0,11975.0,,,,,,,2310000.0,,,3744000.0,,,,,,,,,,,,,,0.0,174082.0,233836.0,,,-233836.0,,,,,1562636.0,,,,,,,364784.0,,,,,-0.01,0.0,0.34,,,,,198271.0,,,,,,,,,,,,93114.0,17034.0,96569.0,,-175748.0,,,,,,,261584.0,,164877.0,,,,,,,,,,-273584.0,-180525.0,,,567416.0,,,475000.0,,2877416.0,2582804.0,567416.0,2310000.0,,475000.0,,25799.0,-75586.0,-175748.0,,189628.0,,,,79234.0,13880.0,687754.0,,,,,,,,,,,,,,,0.001,100000000.0,,,,,,,,25799.0,,,,,,,,,,,,,62200.0,,,,,,-7522357.0,93114.0,,,,,,,,,2310000.0,,,,,,,,,,,,,,,,,-294612.0,,,,,,,,,,,,77517.0,,11975645.0,
2016-03-31,2016-05-16,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,12418.0,,,,,,,7586426.0,,,,,,,,,,,,,,,,557702.0,57702.0,,,,,57702.0,-122682.0,,,,,0.001,,100000000.0,15719645.0,15719645.0,15719.0,,,,,,,,,374400.0,3744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,200938.0,,,,,,,,,,,,2667.0,9801.0,,,-34504.0,,,,,,,-598.0,,-364784.0,,,,,,,,,,-32210.0,-27441.0,42225.0,,500000.0,,,475000.0,,512418.0,557702.0,512418.0,,,475000.0,-1990000.0,1540303.0,327015.0,-34504.0,,4769.0,,,,32402.0,-29735.0,,,,,,,-1537636.0,,,,,,,,,0.001,100000000.0,,,,,,,,2667.0,,,,,,,,,,,,,22601.0,,,,1990000.0,,-7556861.0,2667.0,,,,,,,,,2310000.0,,,,,,,,,,,,,,,,,45284.0,,,,,,,,374400.0,,,,,,14320887.0,
2016-06-30,2016-08-15,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,31.0,,,,,,,7586426.0,,,,,,,,,,,,,,,,37240.0,37240.0,,,,,37240.0,,,,,,0.001,,100000000.0,15719645.0,15719645.0,15719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,822.0,,,-8075.0,,,,,,,,,,,,,,,,,,,,-16.0,,,,,,,,31.0,37240.0,31.0,,,475000.0,,,,-8075.0,,-16.0,,,,9091.0,-8091.0,,,,,,,,,,,,,,,,0.001,100000000.0,,,,,,,,,,,,,,,,,,,,,8269.0,,,,,,-7564936.0,1000.0,,,,,,,,,2310000.0,,,,,,,,,,,,,,,,,37209.0,,,,,,,,,,,,,,15719645.0,
2016-09-30,2016-11-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,4390.0,,,,,,,7586426.0,,,,,,,,,,,,,,,,38222.0,38222.0,,,,,38222.0,,,,,,0.001,,100000000.0,15719645.0,15719645.0,15719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-3377.0,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,4390.0,38222.0,4390.0,,,475000.0,,,,-3377.0,,-13.0,,,,3390.0,-3390.0,,,,,,,,,,,,,,,,0.001,100000000.0,,,,,,,,,,,,,,,,,,,,,3390.0,,,,,,-7568313.0,,,,,,,,,,2310000.0,,,,,,,,,,,,,,,,,33832.0,,,,,,,,,,,,,,15719645.0,
