end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfESOPAward,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesConverted1,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateDuringPeriod,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,Dividends,DividendsPreferredStock,DividendsPreferredStockCash,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsFairValueDisclosure,GainLossOnContractTermination,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrantsReceivable,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetRentableArea,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesOfLessorContingentRentalsBasisSpreadOnVariableRate,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherExpenses,OtherIncome,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherPreferredStockDividendsAndAdjustments,OtherResearchAndDevelopmentExpense,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemablePreferredStockDividends,RelatedPartyTransactionAmountsOfTransaction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashNoncurrent,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2013-03-31,2015-11-24,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,112269.0,,,7811903.0,,,4500.0,,,,94.0,,,1232.0,1232.0,,,1232.0,612.0,,,,,,,,0.01,35000000.0,28950404.0,28950404.0,289504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135551.0,0.0,,,,,,,,,,,,,,,,,80.0,,,,-4444.0,0.0,0.0,,,-13538.0,,,,0.0,,,,,,0.0,,,,,,,,,,247820.0,1232.0,247820.0,,,,18500.0,,,,-17888.0,-4444.0,,,,,,,4444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,,25000.0,,,,,,,-6500.0,0.0,,,1350.0,,,,,,,,,2920.0,,,,,-8278612.0,,0.0,,,94.0,,0.0,0.9685,0.0081,,,,1400000.0,4500.0,,,,,,0.0365,,4500.0,,-246588.0,,,,,,,25000.0,,,,,,,,,,,,69383.0,,,28836226.0
2013-06-30,2015-12-10,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,110269.0,,,7812185.0,,,,,,,,,,563.0,563.0,,,563.0,,,,,,,,,0.01,35000000.0,28950404.0,28950404.0,289504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138951.0,0.0,,,,,,,,,,,,,,,,,219.0,,,,-2351.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,249220.0,563.0,249220.0,,,,,,,,,-2351.0,,,,,,,2351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,,,,,,,,,,,,,1350.0,,,,,,,,,500.0,,,,,-8280963.0,,0.0,,,282.0,,,,,,,,,4500.0,,,,,,0.0365,,,,-249557.0,,,,,,,,,,,,,,,,,,,69383.0,,,28950404.0
2013-09-30,2015-12-24,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,110269.0,,,7812467.0,,,,,,,,,,113.0,113.0,,,113.0,,,,,,,,,0.01,35000000.0,28950404.0,28950404.0,289504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139401.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,-1182.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,249670.0,113.0,249670.0,,,,,,,,,-1182.0,,,,,,,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,,,,,,,,,,,,,900.0,,,,,,,,,0.0,,,,,-8282145.0,,0.0,,,282.0,,,,,,,,,4500.0,,,,,,,,,,-249557.0,,,,,,,,,,,,,,,,,,,69383.0,,,28950404.0
2013-12-31,2016-02-22,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,111604.0,435.0,,7812749.0,,,4500.0,,,,940.0,,,513.0,513.0,,,1000.0,-107.0,,,,,,,,0.01,35000000.0,28950404.0,28950404.0,289504.0,,,,,,,,,,530007.0,,,,,,,0.0,1558843.0,,,,,1558843.0,,,,,,,,,,140701.0,0.0,0.0,0.34,0.34,,,,,,,,,,,,,,299.0,,,,-10494.0,0.0,0.0,,,-14203.0,,,,0.0,,,,,,0.0,,,,,,,,,,252305.0,513.0,252305.0,,,,23650.0,,,,-23757.0,-10494.0,,,,,,,10494.0,,,,,,,,,,,,,,,,,,,3199.0,,,,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,,25000.0,,,,,,,-6800.0,0.0,,,5835.0,,,,,,,,,3420.0,,,,,-8284662.0,,0.0,,,940.0,,0.0,0.9685,0.0081,,,,1400000.0,4500.0,,,,,,0.0365,,4500.0,940.0,-251792.0,-49000.0,,,,,,25000.0,,,,,,,,,,,798918.0,69383.0,,,28922253.0
2015-12-31,2016-10-20,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,341000.0,,,-1000.0,10705000.0,,,,981000.0,,981000.0,,,6370000.0,1094000.0,1092000.0,,,730000.0,627000.0,,,,,,,1850000.0,0.01,35000000.0,32235525.0,32235525.0,322000.0,,0.0,0.0,,,,,,643000.0,,,,,110000.0,773000.0,0.0,,342000.0,,,,431000.0,773000.0,,,0.0,,,,,61000.0,,62000.0,-0.06,0.0,0.34,0.398,,,,0.058,2900000.0,,,,,,,,0.0,1040000.0,,,,,0.0,,322000.0,,,,61000.0,,296000.0,,,,,,,,,,,,,,,,403000.0,1094000.0,403000.0,,-98000.0,,1524000.0,,-2000.0,,-895000.0,-1792000.0,-49000.0,,,0.0,,,1841000.0,-1841000.0,,,,,,,,,,,,,,,,,900000.0,,,,,,,,2000.0,2000.0,,,0.01,2000000.0,0.0,0.0,0.0,301000.0,,,,835000.0,,11000.0,,-87000.0,835000.0,,,150000.0,-1841000.0,2000.0,2000.0,,,,,87000.0,651000.0,,,,264000.0,-10169000.0,,,765000.0,,981000.0,,0.0,0.78,0.0128,,,,,,0.28,,,,,,32235525.0,,,789000.0,691000.0,0.0,,,,,,835000.0,0.0,,,,,,,,,714750.0,69000.0,753000.0,,30849087.0
2016-03-31,2017-01-17,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,319000.0,,,-1000.0,11692000.0,,,,627000.0,,627000.0,,,6195000.0,1069000.0,1033000.0,,,693000.0,-37000.0,,,,,,2025000.0,2025000.0,0.01,35000000.0,33423026.0,33423026.0,334000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,92000.0,-0.03,0.5,,,,,,,313000.0,1.0,,,,,,,,583000.0,,,,,,,-22000.0,,,,-61000.0,,39000.0,,,,,,,,,,,,,,,,411000.0,1069000.0,411000.0,,-165000.0,,321000.0,,-35000.0,,-323000.0,-965000.0,-61000.0,,,,,,1026000.0,,,,,,,,1523000.0,,217000.0,213000.0,210000.0,139000.0,744000.0,,,,,,,,,,,,,35000.0,,,0.01,2000000.0,,,,340000.0,,,,280000.0,,50000.0,,,280000.0,11000.0,,49000.0,-1026000.0,37000.0,36000.0,,50000.0,-20000.0,,20000.0,394000.0,,,,,-11134000.0,,,,,627000.0,,0.0,0.8,0.0134,,,,,,0.9,,,,75000.0,,,,,823000.0,658000.0,,,3600000.0,,-75000.0,,280000.0,,,-11000.0,,,,,,,714750.0,69000.0,,,32448987.0
2016-06-30,2017-01-17,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,383000.0,,,-2000.0,14031000.0,,,,,,2013000.0,,,,863000.0,748000.0,,,580000.0,,,,,,,,2321875.0,0.01,35000000.0,33640214.0,33640214.0,337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,92000.0,-0.07,,,,,,,,258000.0,1.0,,,,,,,,904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000.0,863000.0,475000.0,,-342000.0,,,,,,,-2435000.0,-174000.0,-2435000.0,,,,,2609000.0,,,,,,,,1523000.0,,217000.0,213000.0,210000.0,139000.0,744000.0,,,,,,,,,,,,,,,,0.01,2000000.0,,,,168000.0,,,,,,,,,,,,196000.0,-2609000.0,117000.0,115000.0,,,,,,1509000.0,,,,,-13569000.0,,,,,,,,,,,,,,,0.9,,,,,,,,,730000.0,388000.0,,,,,,,,,,,,,,,,,714750.0,69000.0,,,33568597.0
2016-09-30,2017-01-17,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,723000.0,,,-7000.0,13411000.0,,,,,,-930000.0,,,,787000.0,574000.0,,,460000.0,,,,,,0.97,,2421875.0,0.01,35000000.0,33902089.0,33902089.0,339000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,-378000.0,,,,,42000.0,0.0,,,,,,,,228000.0,1.0,,,,,,,,-89000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765000.0,787000.0,765000.0,,-310000.0,,,,,,,220000.0,29000.0,-158000.0,,,,,-249000.0,,,,,,,,1523000.0,,217000.0,213000.0,210000.0,139000.0,744000.0,,,,,,,,,,,,,,,,0.01,2000000.0,,,,114000.0,,,,,,,,,,,,221000.0,249000.0,220000.0,213000.0,,,,,,-381000.0,,,,,-13349000.0,,,,,,,,,,,,,,,0.99,,,,,,,,,332000.0,22000.0,,,,,,,,,,,,,,,,,714750.0,69000.0,,,33767673.0
2016-12-31,2017-03-31,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,964000.0,,,-12000.0,13987000.0,,,,1582000.0,378000.0,1582000.0,,,7801875.0,1224000.0,633000.0,,,442000.0,-288000.0,592000.0,,,,0.97,,3271875.0,0.01,57000000.0,33282089.0,32567339.0,333000.0,,,,,,,,,1251000.0,,,,,215000.0,2239000.0,,,1196000.0,,,,1043000.0,2239000.0,,50000.0,12000.0,12000.0,-378000.0,,,,,78000.0,-0.12,0.0,0.34,0.398,,0.0,0.0,0.058,225000.0,1.0,378000.0,,0.7849,0.0114,,,,1666000.0,,,,,,,384000.0,,,,-61000.0,,-210000.0,150000.0,,,,,,,,,,,,,,,1042000.0,1224000.0,1042000.0,150000.0,-320000.0,,1647000.0,,-462000.0,,-1473000.0,-3580000.0,-217000.0,-4074000.0,8000.0,,,,3797000.0,,,,,,,,1523000.0,104000.0,219000.0,216000.0,213000.0,209000.0,562000.0,0.015,208000.0,,3100000.0,,,,,,,,,312000.0,,,0.01,2000000.0,,,,91000.0,,,,1405000.0,,86000.0,,,,11000.0,215000.0,695000.0,-3797000.0,553000.0,541000.0,,,,,70000.0,1436000.0,,100000.0,,,-13749000.0,,,,,1582000.0,,0.0,0.79,0.0137,,,,,,1.03,,,,75000.0,,,,,502000.0,182000.0,,,3600000.0,,-75000.0,,1405000.0,,1582000.0,11000.0,,,0.01,2000000.0,,,714750.0,69000.0,1500000.0,,33347318.0
2017-03-31,2017-05-15,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,1013000.0,,,-17000.0,15112000.0,,,,877000.0,,877000.0,,,8801875.0,887000.0,301000.0,,,132000.0,-310000.0,,,,,,3771875.0,,0.01,35000000.0,33282089.0,33282089.0,333000.0,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,5000.0,5000.0,,,,,,178000.0,-0.05,,,,,,,,599000.0,1.0,,,,,,,,920000.0,,,,,,,49000.0,,,,,,-22000.0,,,,,,,,,,,,,,,,1191000.0,887000.0,1191000.0,150000.0,-411000.0,100000.0,100000.0,,,-410000.0,-410000.0,-1520000.0,-91000.0,-1520000.0,,,,,1611000.0,,,,,,,,1523000.0,104000.0,219000.0,216000.0,213000.0,209000.0,562000.0,,,,,,,,,,,,,,,,0.01,2000000.0,,,,69000.0,,,,,,100000.0,,,,,,170000.0,-1611000.0,553000.0,536000.0,,,,,,521000.0,,100000.0,,,-15269000.0,,,,,877000.0,,0.0,0.79,0.0149,,,,,,1.1,,,611000.0,,,32235525.0,,,107000.0,-304000.0,,,,,,,,,,,,,,,,,714750.0,69000.0,,,33282089.0
2017-06-30,2017-08-14,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,873000.0,,,-29000.0,15279000.0,,,,,,188000.0,,,,1913000.0,1320000.0,,,1198000.0,,1198000.0,,,,,,,0.01,57000000.0,33282089.0,33282089.0,333000.0,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,12000.0,12000.0,,,,,,36000.0,-0.06,,,,,,,,480000.0,1.0,,,,,,,,517000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909000.0,1913000.0,909000.0,150000.0,-445000.0,,,,,,,-667000.0,-34000.0,-2145000.0,,,,,701000.0,,,,,,,,1523000.0,87000.0,219000.0,216000.0,212000.0,209000.0,580000.0,,,,,,,,,,807000.0,,,,22000.0,1842000.0,,,,,1842000.0,22000.0,,,,,,,,,,,,85000.0,-701000.0,572000.0,543000.0,649000.0,,,,,99000.0,,100000.0,,,-15936000.0,,,,,,,,,,,,,,,1.1,,,,,,,,,-393000.0,-838000.0,,,,,,,,,,,,,0.01,2000000.0,1820.0,1820.0,714750.0,69000.0,,,33282089.0
2017-09-30,2017-11-14,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,916000.0,,,-53000.0,17065000.0,,,,,,1640000.0,,,,1349000.0,789000.0,,,685000.0,,685000.0,,,,1.2,,,0.01,57000000.0,33344506.0,33344506.0,334000.0,,,,,,,,,,,,,,,,,,,,,,,,,35000.0,24000.0,24000.0,,,,,,36000.0,-0.07,,,,,,,,2800000.0,1.0,,,,,,,-82000.0,1751000.0,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,952000.0,1349000.0,952000.0,150000.0,-570000.0,,,,,,,-2315000.0,-125000.0,-2361000.0,,-81000.0,,,2359000.0,,,,,,,,1507000.0,52000.0,219000.0,216000.0,212000.0,209000.0,599000.0,,,,,,,,,,,,,,46000.0,,,,,,,89000.0,,,,,,,,,,,,135000.0,-2440000.0,578000.0,525000.0,,,,,,473000.0,,15000.0,,,-18251000.0,,,,,,,,,,,,,,,1.85,,,,,,,,,-921000.0,-1491000.0,,,,,,,,,,,1888000.0,1888000.0,0.01,2000000.0,1820.0,1820.0,714750.0,69000.0,,,33337722.0
2017-12-31,2018-04-02,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,1103000.0,,,77000.0,18482000.0,,,,,249000.0,4438000.0,,,14725099.0,1113000.0,577000.0,,,562000.0,20000.0,612000.0,612000.0,,,1.2,,,0.01,57000000.0,33350506.0,32635756.0,334000.0,150.0,,,,,807000.0,,,,,,,,,3275000.0,,,1523000.0,5500000.0,3100000.0,,1752000.0,3275000.0,,35000.0,65000.0,65000.0,,649000.0,,,,308000.0,-0.24,0.0,0.34,0.23,,0.119,0.03,0.058,2100000.0,1.0,249000.0,,,,,,-82000.0,4367000.0,,,,,,,249000.0,,,,,,-91000.0,,,,,2000.0,,249000.0,,,,,,,,,1411000.0,1113000.0,1411000.0,150000.0,-704000.0,2031000.0,2031000.0,-25000.0,75000.0,-1986000.0,-1986000.0,-6527000.0,-384000.0,-8098000.0,,-80000.0,,,6831000.0,,,,,,,,1454000.0,209000.0,222000.0,219000.0,215000.0,212000.0,377000.0,,,,5500000.0,,,,,,807000.0,,,25000.0,115000.0,,,,,,,,,,1670000.0,1670000.0,,412000.0,,,,6000.0,,537000.0,-6911000.0,578000.0,501000.0,649000.0,,,,32000.0,1927000.0,100000.0,15000.0,,,-20276000.0,,,,,4189000.0,,,0.79,0.0161,,,,,,1.85,,,,,,,,,-1529000.0,-2233000.0,,,,,,,,,4189000.0,6000.0,1935000.0,1935000.0,0.01,5000000.0,1935.0,1935.0,714750.0,69000.0,1000000.0,,33312970.0
2018-03-31,2018-05-16,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,960000.0,,,101000.0,18326000.0,,,,-81000.0,,-81000.0,,,16459556.0,1908000.0,1391000.0,,,876000.0,314000.0,926000.0,,,,,,,0.01,57000000.0,33360506.0,32645756.0,334000.0,,,,,,956000.0,,,,,,,,,,,,,,,,,,,35000.0,,24000.0,,687000.0,,,,36000.0,-0.07,,,,,,,,1600000.0,1.0,,,,,,,,794000.0,,,,,,,-143000.0,,,,,,500000.0,,,,,,,,,,,,,,,,996000.0,1908000.0,996000.0,,-733000.0,1680000.0,,-5000.0,,-1361000.0,,-632000.0,-29000.0,-2352000.0,,,,,661000.0,,,,,,,,,,,,,,,,,,,,,,,,956000.0,,,5000.0,77000.0,,,,,,,500000.0,,,1700000.0,1700000.0,,,,,,2000.0,,141000.0,-661000.0,583000.0,482000.0,687000.0,,,,22000.0,-274000.0,,15000.0,,,-20908000.0,,,,,-81000.0,1.9,0.0,0.79,0.016,,,,,,1.9,,,11000.0,,,,,,-2317000.0,-3050000.0,,,,,,,,,-81000.0,2000.0,3962000.0,3962000.0,0.01,5000000.0,3962.0,3962.0,714750.0,69000.0,,,33358062.0
2018-06-30,2018-08-10,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,723000.0,,,128000.0,19748000.0,,,,1173000.0,,1174000.0,,,,1915000.0,1183000.0,,,1089000.0,,1139000.0,1139000.0,,,,,,0.01,57000000.0,38277924.0,37563174.0,383000.0,,,,,,956000.0,,,,,,8000.0,111000.0,,,,,,,,,,,,35000.0,,27000.0,,687000.0,,,,36000.0,-0.06,,,,,,,,,,,,,,,,,1389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878000.0,1915000.0,767000.0,,,,,,,,,-2122000.0,-126000.0,-2220000.0,,,,,2248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000.0,,,,,,,79000.0,,,,,,,,,,,,120000.0,-2248000.0,825000.0,697000.0,,,,,,739000.0,,15000.0,,,-23030000.0,,,,,,2.07,,,,,,,,,2.07,,,,,,,,,-2968000.0,-2968000.0,,,,55000.0,,1000000.0,,,1173000.0,,4005000.0,4005000.0,0.01,5000000.0,4005.0,4005.0,714750.0,69000.0,,,35080677.0
