end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeaseObligationsIncurred,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostOfServices,CostsAndExpenses,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,ExtinguishmentOfDebtAmount,GainLossOnDispositionOfProperty,GainOrLossOnSaleOfPreviouslyUnissuedStockBySubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,HealthCareOrganizationCapitationRevenue,HealthCareOrganizationExpensesNet,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeDomesticDeposits,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsNoncurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseReportedAndIncurredButNotReportedIBNRClaims,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementExpense,LoansPayable,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueCurrent,LossContingencyDamagesAwardedValue,LossContingencyDamagesPaidValue,LossContingencyDamagesSoughtValue,LossContingencyEstimateOfPossibleLoss,ManagementFeePayable,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoninterestIncomeOther,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherAssetsNoncurrent,OtherLiabilities,OtherLiabilitiesNoncurrent,OtherLongTermDebtCurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PaymentsForLegalSettlements,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseOtherNoncurrent,PrepaidRent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromCustomers,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfTreasuryStock,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueServicesNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,TroubledDebtRestructuringDebtorCurrentPeriodGainLossOnRestructuringNetOfTax,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent
2012-09-30,2012-11-14,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,1081000.0,1314000.0,,,,,,25838000.0,,,,32000.0,11000.0,49000.0,,15974000.0,3291000.0,,,1589000.0,1589000.0,,,,,,0.01,500000000.0,59251836.0,59251836.0,592000.0,,,,,,,13060000.0,15156000.0,,,,,,,,,0.25,,0.12,,-133000.0,,,,,,,1200000.0,,,,,,,,,,,,,53000.0,,233000.0,,,,,1000000.0,,,0.02,,0.01,,0.111,,,1000.0,,,,,,2043000.0,12150000.0,,,16753000.0,,1166000.0,,129000.0,,,,,,,,,,,,,,,,,,,,,20766000.0,,,437000.0,,156000.0,,,,,,,,,,,29350000.0,15974000.0,28965000.0,,,12800000.0,,,,,,,,,,,,,,,1900000.0,,,,,,1037000.0,,1037000.0,1270000.0,,,,,2000000.0,3000000.0,,1597000.0,,,,,,,,,,,,,,,6378000.0,,388000.0,,321000.0,,,3499000.0,385000.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,212000.0,,,,,,,,,,,40328000.0,,,,,,,,,,0.0,1500000.0,,,,2207000.0,-13376000.0,,,,,,,,,,,,,90524000.0,,59252000.0,59252000.0,
2012-12-31,2013-04-12,10-K,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,1110000.0,4546000.0,,,,,2005000.0,25982000.0,,154000.0,-25000.0,,,371000.0,28000.0,6124000.0,5647000.0,,,920000.0,920000.0,88000.0,,,,,0.01,500000000.0,59451836.0,59451836.0,594000.0,,,,,,,54840000.0,74009000.0,4000.0,,,,,,,,,,,-36000.0,80000.0,3320000.0,3943000.0,623000.0,15026000.0,,12778000.0,33700000.0,73000.0,33000.0,1369000.0,713000.0,7000.0,40000.0,15026000.0,,,,0.0,,249000.0,,,,,,,1000000.0,,,-0.12,,0.0,0.34,,,50000.0,41000.0,,,,,6000.0,6770000.0,,24350000.0,,68866000.0,,-6986000.0,,4000.0,85000.0,,-3943000.0,-2375000.0,3329000.0,3328000.0,-58000.0,-277000.0,-282000.0,,3740000.0,,,,,-76000.0,-1612000.0,-444000.0,,,,,,1886000.0,,632000.0,,,788000.0,,,,,,,,29067000.0,6124000.0,27335000.0,,,13099000.0,,,,,,,1732000.0,-3067000.0,3067000.0,,,1300000.0,,,,,,-261000.0,-3000.0,352000.0,-6990000.0,,-6990000.0,,,,,,2000000.0,3000000.0,,-5143000.0,,,,,,232000.0,204000.0,,,,,28000.0,622000.0,,5820000.0,,181000.0,,305000.0,,,2067000.0,1732000.0,43000.0,2239000.0,,,8000.0,,3000.0,,,,,,,,,,,,,,125000.0,,,,,,-6990000.0,2177000.0,172000.0,28000.0,,,,,378000.0,,,,,-50041000.0,,,,,,601000.0,0.0,1.6,,,,,,,,-22943000.0,-22943198.0,,,,,,,,,,,,,,59270000.0,59270000.0,
2013-03-31,2013-05-20,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,1197000.0,1336000.0,,,,,,26224000.0,,,,,,48000.0,,3748000.0,3360000.0,,,1763000.0,1763000.0,843000.0,,,0.15,25000.0,0.01,500000000.0,59776836.0,59776836.0,598000.0,,,,,,,789000.0,2220000.0,,,,,,1000000.0,,,,,,,39000.0,,,,,,,34400000.0,,,,,,,,,,,,,40000.0,,,,,,,1000000.0,,,-0.02,,-0.02,0.002,,,35000.0,3000.0,,,,,,1391000.0,,,,1217000.0,,-1404000.0,,3000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,401000.0,,,,,147000.0,,,,,,,,27852000.0,3748000.0,26374000.0,,0.0,11844000.0,,,,,,,1478000.0,,,,,1300000.0,,,,,,-456000.0,,1299000.0,-1407000.0,,-1407000.0,,,,,,2000000.0,3000000.0,,-1003000.0,,,,,,,,,,,,,,,6187000.0,,261000.0,,256000.0,,,3174000.0,,,972000.0,,,,,,,,,,,,,,2300000.0,,,,,,,,,,,,,132000.0,,,,,,456000.0,,,,,-51448000.0,,,,,,,,,,10000.0,,,,,,-24104000.0,,,325000.0,,,,,,,,,0.0,59745000.0,,59745000.0,59745000.0,
2013-06-30,2013-08-14,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,1001000.0,850000.0,,,,,,26713000.0,,,,,,41000.0,,3071000.0,2743000.0,,,1245000.0,1245000.0,,,,,,0.01,500000000.0,62316502.0,62316502.0,623000.0,,,,,,,682000.0,2194000.0,,,,,,,,,,,,,150000.0,,,,,,,35500000.0,,,,,,,,,,,,,24000.0,,,,,,,1000000.0,4700000.0,,-0.03,,,,,,35000.0,5000.0,,,,,,1488000.0,,,,1078000.0,,-1645000.0,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,533000.0,,,,,,,,,,,,,28308000.0,3071000.0,28059000.0,,0.0,11650000.0,,,,,,,249000.0,,4005000.0,,,,,,,,,,,,-1647000.0,,-1647000.0,-1647000.0,,,,,2000000.0,3000000.0,,-1116000.0,,,,,,,,,,,,,,,6407000.0,,648000.0,,221000.0,,,,,4000.0,2996000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,107000.0,,,,,,,,,,,-53095000.0,,,,,,,,,0.0,,,20000.0,,,,-25237000.0,,,,,,,,,,,,,,,61102000.0,61102000.0,
2014-12-31,2018-05-18,10-K,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,543047.0,271459.0,,,,,261229.0,27235067.0,,,,,,56631.0,0.0,407639.0,405987.0,75263.0,,11533.0,11533.0,-14103.0,,,,,0.01,500000.0,63063685.0,63063685.0,630637.0,,,,3040405.0,,,,1574814.0,,,,,,,,,,,,,55200.0,,,,,,,,,,,,,,,,,,,106000.0,25000.0,,,,,,,,,,-0.06,,0.0,,,,,,,,,,,1549814.0,,,,535863.0,,,,,,,,,,,,,-98043.0,,-440018.0,,,,,-44582.0,1298441.0,4830.0,,,,,,1344889.0,,,,,,,,,,,,,17442891.0,407638.0,17352981.0,,,,,926167.0,,,,4751625.0,90000.0,,4661625.0,,,,,,,,,-186241.0,,-126552.0,-1233840.0,,-1233840.0,,,,,,3040405.0,3000000.0,,-1038951.0,,,,,,415630.0,92364.0,,46182.0,92364.0,92364.0,92364.0,82000.0,,7533334.0,,122995.0,,,,,,,,,1150000.0,,,,,50000.0,,,521700.0,,,,,,,,,,573870.0,934.0,,,,,-1309926.0,336242.0,1652.0,,,,,,1125000.0,,,-40405.0,,-45422656.0,,,,,,,0.0,1.6,,,,,,,,-17035253.0,-17035253.0,,,,,,,,,,,,,,63063685.0,,
2017-12-31,2019-01-29,10-K,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,946841.0,961.0,13170753.0,,,11522.0,2094.0,27235066.0,,,,,,,,82892.0,81994.0,898.0,,18200.0,18200.0,-175850.0,,,,,0.01,1000000000.0,63063685.0,63063685.0,630637.0,,,,2000000.0,,286332.0,,4995860.0,,,,,,,11481718.0,,,,0.24,,,,,,45740224.0,,45740224.0,,,,,,,,45740224.0,,,,,598.0,598.0,,,29068.0,3000000.0,,,3019923.0,,,-0.09,-0.09,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,70684.0,,961.0,,,1132002.0,1132002.0,,2902440.0,-34749.0,,,,,,1441583.0,,,,5017708.0,,,2632159.0,5017708.0,,,2992.0,17031.0,31107015.0,82892.0,31107015.0,,,,,,,,,,,,8461795.0,,489995.0,,-17031.0,,,600000.0,,1085000.0,,-1260850.0,-5890357.0,,-5890357.0,,,,,,19923.0,3019923.0,,-4431743.0,,,,,,143549.0,94813.0,,,,,48736.0,,,13170753.0,,62833.0,,,1053270.0,,,,-1458614.0,,39995.0,,,,,50.0,1000000.0,,,29865.0,,5248.0,,,,,,,1570000.0,,,,-5000.0,,-5890357.0,,898.0,,,,,,480000.0,480000.0,,,,-59411526.0,564117.0,,,3500.0,4708930.0,,0.0,1.6,,,,,,,,-31024123.0,-31024123.0,,,,,,,,,,,,,63063685.0,63063685.0,,8873802.0
2018-03-31,2019-04-12,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,399974.0,46960.0,13116177.0,,,3389.0,2244.0,27455066.0,150.0,,,,,,,155620.0,154872.0,,,13179.0,13179.0,-5021.0,,,,,0.01,1000000000.0,65063685.0,65063685.0,650637.0,,,250000.0,,,49104.0,,523295.0,,,,,,,3929933.0,,,,,,,,,,,,,,,,,,,,,,,,,150.0,150.0,,,,,,,5173035.0,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166883.0,,45999.0,,,,155327.0,,141684.0,31900.0,,,,,,432126.0,,,,5173035.0,,,3430486.0,,,,,240000.0,31952161.0,155620.0,31952161.0,,,,,,,,,,,,8711795.0,,621247.0,,,,,787500.0,,250000.0,,-255021.0,-1012418.0,,-1012418.0,,2380.0,,,,929933.0,910010.0,,-342672.0,,,,,,,,,,,,,,,13116177.0,1053270.0,94733.0,,,,,,,-669746.0,,,,,,,50.0,1000000.0,,,,,,,,,,,,250000.0,,,,,,-1012418.0,,748.0,,,,,,,,,,,-60423944.0,180623.0,,,,474041.0,,,,,,,,0.12,,,-31796541.0,-31796541.0,,2000000.0,,,,240000.0,,,,,,,64285907.0,,,8873802.0
2018-06-30,2019-04-23,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,661501.0,46526.0,13943785.0,,696989.0,2927.0,2394.0,27490317.0,,,,,,,,492854.0,492256.0,,,373.0,373.0,,,,,,0.01,1000000000.0,66661656.0,66661656.0,666617.0,,,516923.0,,,185245.0,,698407.0,,,,,,,9828021.0,,0.03,7771140.0,,,,,,,,,,,,,,,,,,,,,,,150.0,,,102100.0,,,,899303.0,,,,0.11,,,,,,,,,,7771140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408747.0,,4771140.0,,,,,4221056.0,1231.0,,,2992.0,-328269.0,25075966.0,492854.0,25075966.0,,,,,,,-328269.0,196260.0,,,,8928718.0,,642659.0,,,,,825000.0,,,,,7162199.0,,7162199.0,,,,,,899303.0,913503.0,,-528463.0,,,,,,,,,,,,,,,13943785.0,1053270.0,445357.0,334509.0,,,,,,7690662.0,,,,,,,50.0,1000000.0,,,5248.0,,,,,,,,,,,,,,,,,598.0,,,,,,,,,,,-53261746.0,169944.0,,,3500.0,513012.0,,,,,,,,0.12,,,-24583112.0,-24583112.0,,,,,,,,,,,,,66573855.0,,,8873802.0
2018-09-30,2019-04-24,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,907970.0,35454.0,14302104.0,,696989.0,20538.0,2543.0,28012007.0,,,,,,,,871637.0,871188.0,,,72059.0,72059.0,,,,,,0.01,1000000000.0,66661656.0,66661656.0,666617.0,,,1066923.0,,,46028.0,,455596.0,,,,,,,10266451.0,,0.03,7771140.0,,,,,,,,,,,,,,,,,,,,,,,149.0,,,417182.0,,,,787733.0,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307922.0,,,,,,,4524264.0,1231.0,,,2992.0,,26119184.0,871637.0,26119184.0,,,,,,,,196260.0,,,,9478718.0,,642659.0,,,,,862500.0,,,,,-664435.0,,-664435.0,,,,,,787733.0,801933.0,,-356513.0,,,,,,,,,,,,,,,14302104.0,1053270.0,763675.0,334509.0,,,,,,-307922.0,,,,,,,0.001,1000000.0,,,5248.0,,,,,,,,,,,,,,,,,449.0,,,,,,,,,,,-53926181.0,99083.0,,,3500.0,409419.0,,,,,,,,0.12,0.03,,-25247547.0,-25247547.0,,,,,,,,,,,,,66661656.0,,,8873802.0
2018-12-31,2019-05-24,10-K,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,227279.0,24890.0,14614772.0,,696989.0,2927.0,2693.0,28012007.0,,,,,,,31779.0,488987.0,459768.0,299.0,,25036.0,25036.0,6836.0,,,,,0.01,1000000000.0,66661656.0,66661656.0,666617.0,,,,,,261170.0,,2006863.0,,,,,10087939.0,,10824962.0,,0.03,,,,,,,,40910571.0,,40910571.0,,,,,,,,40910571.0,,,,,0.0,599.0,,,472788.0,,,,737023.0,,,0.07,0.07,,,,0.21,,,3000000.0,,,7771140.0,,,,,,,,,,,,,,,,,,,528226.0,,23929.0,,,,-246568.0,,1641510.0,1035163.0,,,,,,1436974.0,,4771140.0,,,,,4809644.0,,,,299.0,-215848.0,26392226.0,488987.0,26363306.0,,,,,,309892.0,24617.0,196260.0,,,,10087939.0,,642659.0,,215848.0,,,900000.0,,1690984.0,,-1684148.0,4829653.0,,4829653.0,,2380.0,,,10087939.0,737023.0,246568.0,,-1482691.0,82554.0,53634.0,28920.0,31779.0,82554.0,,,,,,,,,40900000.0,14614772.0,1053270.0,356208.0,334509.0,,7399.0,,,,6312344.0,,,,,,,0.001,1000000.0,,,5248.0,,,114333.0,,,,,,1772763.0,,,,,,4829653.0,,299.0,,,,,,,81779.0,,,,-54581873.0,524172.0,,,13500.0,1745094.0,,0.0,1.6,,,,,0.12,,,-25903239.0,-25903239.0,1597971.0,2000000.0,,50000.0,0.0,240000.0,,51231.0,,,,,65362240.0,65362240.0,,8873802.0
2019-03-31,2019-06-14,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,917684.0,21639.0,14978720.0,,,3063.0,56.0,28036007.0,149.0,,,,,,12087.0,1110403.0,1092455.0,1643.0,,15362.0,15362.0,-9674.0,,,,,0.01,1000000000.0,67361656.0,67361656.0,673617.0,,355000.0,,,,41660.0,,467669.0,,,,,10442939.0,,11100873.0,,,,,,,,,,,,,,,,,,,,,,,,,56.0,205.0,,,621370.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138528.0,,-3251.0,,,,,,363948.0,172296.0,,,,,,328015.0,,,,,,,5133882.0,,,16000.0,,,27710403.0,1110403.0,27694098.0,,,,,,,,,,,,10442939.0,,642659.0,,,,,937500.0,,370000.0,-1549.0,-378125.0,-727761.0,,,,,,,,657934.0,,,-399746.0,70467.0,54162.0,16305.0,12087.0,70467.0,76086.0,,,,,,,,,14978720.0,,1001292.0,334509.0,,5623.0,,,,-328015.0,,,,,,1549.0,0.001,1000000.0,,,25248.0,,,119640.0,,,,,,355000.0,,,,,15000.0,-727761.0,1549.0,1493.0,,,,,,,,,,,-55309634.0,67923.0,15000.0,,13500.0,425804.0,,,,,,,,0.08,,,-26600000.0,-26600000.0,500000.0,,,15000.0,,16000.0,,15000.0,,,,,69690545.0,,,8873802.0
2019-06-30,2019-08-01,10-Q,"ADVANZEON SOLUTIONS, INC.",CHCR,CIK0000022872,USD,,1098621.0,27646.0,15357128.0,,,5140.0,141.0,28036007.0,,,,,,,,1648002.0,1635211.0,1408.0,,20912.0,20912.0,,,,,,0.01,1000000000.0,67361656.0,67361656.0,673617.0,,1070250.0,,,,66157.0,,482431.0,,,,,11158189.0,,11707609.0,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,,,1146435.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341178.0,,,,,,,5473136.0,,5994.0,,,,28862992.0,1648002.0,28851609.0,,,,,,,-112172.0,,,,,11158189.0,,642659.0,,,,,975000.0,,,,,-614990.0,,,,,,,,549420.0,,,-391978.0,56975.0,45592.0,11383.0,,56975.0,63128.0,,,,,,,,,15357128.0,,1541061.0,334539.0,,5200.0,,,,-223012.0,,,,,,,0.001,1000000.0,,,50207.0,,,119640.0,,,,,,,,,,,,-614990.0,1549.0,1408.0,,,,,,,,,,,-55924624.0,90453.0,,,3500.0,416039.0,,,,,,,,0.08,,,-27214990.0,-27214990.0,,,,,,,,,,,,,67361656.0,,,8873802.0
