end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTrade,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccruedRentCurrentAndNoncurrent,AccruedRoyalties,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalaries,AccruedSalariesCurrentAndNoncurrent,AccruedVacation,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionSharePrice,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Capital,CapitalizedComputerSoftwareAmortization,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeLiabilities,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDispositionOfAssets,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExtinguishmentOfDebtGainLossNetOfTax,FeesAndCommissions,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesWriteOffs,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeposits,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,IncrementalCommonSharesAttributableToConversionOfPreferredStock,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongLivedAssetsHeldForSaleProceedsFromSale,LongTermDebt,LongTermDebtCurrent,LongTermNotesPayable,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NoninterestBearingDepositLiabilities,NonoperatingGainsLosses,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsForAdvanceToAffiliate,PaymentsForOtherOperatingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromProductiveAssets,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliersAndEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromCustomers,ProceedsFromDivestitureOfBusinesses,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherOperatingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromUnsecuredNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,RepaymentsOfUnsecuredDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockPricePerShare,SalesRevenueNet,SecuredDebt,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareholdersEquityFairValueDisclosure,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,UnsecuredDebt,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesChargedToOtherAccounts,ValuationAllowancesAndReservesDeductions,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,WriteOffOfInventory
2016-06-30,2016-08-15,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,233182.0,,137817.0,,,,,42840.0,,536701.0,,,,68573.0,,,,,67249.0,3271703.0,,,,,,,,,,615033.0,250930.0,,,,,,,,,,,,174054.0,,,0.001,900000000.0,480283564.0,480283564.0,480284.0,,,,,,,,115000.0,,29238.0,,,,,,,,,,,,,,,,,,,,,,,,,114368.0,,,,,,,,,,,,,,,,,,,,697955.0,333118.0,,,,,,,,46432.0,,,,98066.0,,,,,-213315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333118.0,28424.0,,,,2486.0,29249.0,36083.0,,,,21639.0,615033.0,,2793162.0,,,,,451283.0,,,,,,-213315.0,-213315.0,,,,,,239000.0,,1510283.0,336283.0,239000.0,,1059000.0,,,282957.0,-184891.0,,,,,,,,,,,,,4787.0,,,,192238.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,39990.0,,30985.0,,,,,51651.0,,,,-5930116.0,24885.0,127304.0,114789.0,,,,102419.0,,,8456.0,,,,0.006,,-2178129.0,,,,,,,,,,,,,,,,,,,,,,476898949.0,,,,
2016-09-30,2016-11-21,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,230722.0,,62310.0,,,,,65142.0,,50313.0,5391.0,7891.0,,72153.0,,,,,71964.0,3293403.0,,,,,,,,,,723040.0,373917.0,,,,,,,,,,,,276005.0,,100000.0,0.001,900000000.0,482969335.0,482969335.0,482969.0,,,,,,,,105000.0,,33406.0,,,,,,,,,,,,,,,,,,,,,,,,,114368.0,,,,,,,1000.0,,,,,,,,,,,,,697955.0,321240.0,,,,,,,,50046.0,,,,59588.0,,,,,-248018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13593.0,,321240.0,30774.0,,,,1778.0,23858.0,24359.0,,,,21638.0,723040.0,,3124802.0,,,,,441283.0,,,,,,-248018.0,,,,,,,239000.0,,2434946.0,336283.0,539000.0,,1993663.0,,,263239.0,-203651.0,,,,,,,,,,,,,8912.0,,,,160020.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,24897.0,-248018.0,26883.0,,,,,49722.0,,,,-6178134.0,12975.0,92994.0,110788.0,,,,80019.0,,,6148.0,,,,0.006,,-2401762.0,,,,,,,,,,,,,,,,,,,,,,480881733.0,,,,
2016-12-31,2017-04-17,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,205964.0,,38314.0,,,,,21730.0,,81224.0,5391.0,7891.0,,73727.0,,,,,76920.0,3569081.0,47513.0,-250000.0,,,,9900.0,47513.0,232291379.0,,497169.0,162131.0,,,,,,,,,,,,108035.0,102872.0,,0.001,900000000.0,489537017.0,489537017.0,489537.0,,,,,,250000.0,,25000.0,,95043.0,-345780.0,,-250000.0,,,1000.0,,300000.0,,,-1737.0,,,,2828708.0,2828708.0,18401.0,,,,,,,,114368.0,,0.34,0.34,,,0.1875,,,,,,388594.0,71796.0,47513.0,47513.0,47513.0,47513.0,,47513.0,697955.0,356874.0,,,,,,,,171797.0,,,,224633.0,,,,,-1025807.0,,,,,,,345740.0,-345780.0,1777.0,-1737.0,,311334.0,,19829.0,,,,,,5479.0,,,,,2252.0,,,,,13593.0,309361.0,309361.0,138967.0,,1515.0,1515.0,2337.0,25276.0,25712.0,,,8512.0,81865.0,497169.0,,2916832.0,,,,,,-39628.0,0.2488,761070.0,-14084.0,-644114.0,-986179.0,-39628.0,-1025807.0,39628.0,,,,,,2185916.0,336283.0,,,1824633.0,,,1097880.0,-873247.0,263508.0,86532.0,,,,,,89148.0,87828.0,,13196000.0,,7090.0,,,,217319.0,,,,,,,,2500.0,,,,,,14084.0,,0.001,5000000.0,0.0,0.0,,,,10000.0,,,,71000.0,,,735000.0,,,,,,,,129849.0,-1025807.0,25677.0,,57950.0,57950.0,,229691.0,,52750.0,,-6438653.0,66979.0,319676.0,459884.0,,,,252697.0,,,24794.0,,,,0.004,,-2380035.0,-2419663.0,,-8512.0,,,,10456.0,8512.0,,,,,,,-345740.0,,,,,,,480229211.0,,,,
2017-03-31,2017-05-15,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,200917.0,,35978.0,,,,,31730.0,,115388.0,5391.0,7891.0,,75868.0,,,,,82002.0,3904586.0,11878.0,,,,,,11878.0,233391763.0,,600139.0,282061.0,,,,,,,,,,,,217789.0,109754.0,,0.001,900000000.0,503905633.0,503905633.0,503906.0,,,,,,,,25000.0,,20285.0,,,,,,,,,,,,,,,,,5083.0,,,,,,,,114368.0,,,,,,,,,,,,,,,,,,,,697955.0,297483.0,,,,,,,,46176.0,,,,46283.0,,,,,-326370.0,,,,,,,,,,,,86964.0,,10000.0,,,,,,2803.0,,,,,-2627.0,,,,,,,297483.0,46348.0,,,,2573.0,28079.0,27806.0,,,11875.0,18825.0,600139.0,,2996298.0,,,,,,-85194.0,,330500.0,,-220746.0,-280804.0,-45566.0,,45566.0,,,,,,2178416.0,328783.0,,,1824633.0,,,326305.0,-280022.0,,,,,,,,,,,,,4463.0,,,,275363.0,,,,,,,,2500.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,138000.0,,,,,,,,,,,35815.0,-326370.0,20595.0,,7500.0,,,88471.0,,108056.0,,-6719457.0,21577.0,66568.0,133568.0,,,,44991.0,,,3450.0,,,,0.01,,-2310965.0,-2396159.0,,,,,,,,,,,,,,,,,,,,,495205635.0,,,,
2017-06-30,2017-08-18,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,207360.0,,36056.0,,,,,50413.0,,140129.0,5391.0,7891.0,,78900.0,,,,,86159.0,3995722.0,,,,,,,,,,478457.0,176414.0,,,,,,,,,,,,98298.0,,,0.001,900000000.0,513480300.0,513480300.0,513480.0,,,,,,,,25000.0,35566.0,35566.0,,,,,,,,,,,,,,,,,,,,,,,,,114368.0,,,,,,,,,,,,412350.0,,,,,,,,697955.0,285605.0,,,,,,,,52988.0,,,,62593.0,,,,,-321226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285605.0,47447.0,,,,2710.0,22560.0,22600.0,,,,6708.0,478457.0,,3095132.0,,,,,,-140401.0,,,,,-266019.0,-55207.0,,55207.0,,,,,,2178416.0,328783.0,,,1824633.0,,,336372.0,-273779.0,,,,,,,,,,,,,5143.0,,,,339903.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,33700.0,-321226.0,16438.0,,,,,101907.0,,,,-6985476.0,27510.0,98159.0,136566.0,,,,70649.0,,,4503.0,,,,,,-2476274.0,-2616675.0,,,,,,,,,,,,,,,,,,,,,509590502.0,,,,
2017-09-30,2017-11-20,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,327132.0,,32891.0,,,,,21513.0,,48092.0,5391.0,7891.0,,80778.0,,,,,88123.0,4106539.0,,,,,,,,,,384455.0,96254.0,,,,,,,,,,,,36789.0,,,0.001,900000000.0,519101417.0,519101417.0,519101.0,,,,,,,,25000.0,25261.0,25261.0,,,,,,,,,,,,,,19575.0,,,,,,,,,,,114368.0,,,,,,,,,,,,424228.0,,,,,,,,697955.0,273727.0,,,,,,,,60540.0,,,,75216.0,,,,,-439001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273727.0,49910.0,,,,4332.0,25522.0,23040.0,,,,12767.0,384455.0,,3323693.0,,,,,,-220063.0,,,,,-359339.0,-79662.0,,55207.0,,,,,,2331958.0,328783.0,,,1978175.0,,,464307.0,-389091.0,,,,,,,,,,,,,12430.0,,,,368899.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,27862.0,-439001.0,14474.0,,,,,74662.0,,,,-7344815.0,84928.0,100477.0,281008.0,,,,15549.0,,,7468.0,,,,,,-2719175.0,-2939238.0,,,,,,,,,,,,,,,,,,,,,515217259.0,,,,
2017-12-31,2018-04-17,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,406683.0,,41941.0,,,,,19197.0,,89769.0,5391.0,7891.0,,69131.0,,,,,90040.0,4167189.0,47512.0,,,,,,47512.0,264036416.0,,325127.0,50721.0,,,,,,,,,,,,3179.0,-104856.0,,0.001,900000000.0,525951417.0,525951417.0,525951.0,,,,,,,,25000.0,97038.0,97038.0,-504560.0,,,,,,,,,,-2535.0,,,,4448400.0,4448400.0,13120.0,,,,,,,,114368.0,,,,0.34,0.34,,,,,,,436106.0,24284.0,47513.0,,47513.0,47513.0,47513.0,47513.0,697955.0,261849.0,,,,,,,,213544.0,,,,283515.0,,,,,-1483017.0,,,,,,,,,1898.0,,200719.0,662951.0,3627.0,-2533.0,,8545.0,,,580000.0,-6619.0,,,,,2598.0,454656.0,,-4596.0,,,261849.0,261849.0,195089.0,,,,1165.0,18657.0,19342.0,,,24024.0,50467.0,325127.0,,3593285.0,,,,,,-255246.0,0.3106,624000.0,,-728856.0,-1267399.0,-215618.0,-1483017.0,,,,,,,2440208.0,328783.0,27000.0,27000.0,2059425.0,,,1571443.0,-1287928.0,176976.0,87828.0,,,,,,,89148.0,,,,9688.0,,,,431185.0,,,,,,,,2500.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,345500.0,,,27000.0,,7000.0,,,,,,190308.0,-1483017.0,12557.0,,7500.0,,,343020.0,,225198.0,,-7706052.0,172168.0,380553.0,752595.0,,,,208385.0,,,21509.0,,,,,,-3012912.0,-3268158.0,,,,,,,24022.0,,,,,,,-505197.0,,,,,,,510574551.0,,,,
2018-03-31,2018-05-21,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,507955.0,,36857.0,,,,,13729.0,,115424.0,,,,69671.0,,,,,91837.0,4238289.0,11879.0,,,,,,11879.0,270401144.0,,306761.0,46031.0,,,,,,,,,,,,,-3179.0,,0.001,900000000.0,533851417.0,533851417.0,533851.0,,,,,,,,25000.0,22888.0,22888.0,,,,,,,,,,,,,,,,,1797.0,,,,,,,,114368.0,,,,,,,,,,,,447985.0,24284.0,35634.0,,47513.0,47513.0,47513.0,47513.0,697955.0,249970.0,,,,,,,,33132.0,,,,63285.0,,,,,-310674.0,,,,,,,,,,,101272.0,212308.0,-5084.0,-5468.0,,,,,,4832.0,,10000.0,,,-875.0,59925.0,,,,,249970.0,249970.0,60773.0,,,,1333.0,23489.0,23656.0,,,,10427.0,306761.0,,3806593.0,,,,,,-295855.0,0.3106,80000.0,,-83179.0,-270065.0,-40609.0,-310674.0,,,,,,,2470208.0,328783.0,37000.0,37000.0,2079425.0,30000.0,,313186.0,-249901.0,,,,,,,,,,,,,8813.0,,,,492110.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,50000.0,,,10000.0,,7000.0,,,,,,37384.0,-310674.0,10760.0,,,,,64561.0,,53046.0,,-7976117.0,25128.0,86173.0,164795.0,,,0.01,61045.0,,,2887.0,,,0.01,,,-3203977.0,-3499832.0,,,,,5000000.0,,29000.0,,,,50000.0,,,,,,,,,,531188083.0,,,,
2018-06-30,2018-08-22,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,612560.0,,46155.0,,,,,10806.0,,144155.0,,,,70504.0,114368.0,,,,93143.0,4263289.0,,,,,,,,,,344760.0,97214.0,,,,,,,,,,,,55379.0,,,0.001,900000000.0,533851417.0,533851417.0,533851.0,,,,99722.0,,,,25000.0,25567.0,,,,,,,,,,,,,,278.0,,,,,,,,,,,,114368.0,,,,,,,,,,,,459863.0,24284.0,23756.0,,47513.0,47513.0,47513.0,47513.0,697955.0,238092.0,,,,,,,,42926.0,,,,66052.0,,,,,-358972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238092.0,238092.0,85970.0,,,,1214.0,23083.0,23369.0,,,,12507.0,344760.0,,4178564.0,,,,,,-335332.0,0.3106,,,,-319495.0,-39477.0,-358972.0,,,,,,,2530208.0,328783.0,47000.0,47000.0,2129425.0,,,339054.0,-273002.0,,,,,,,,,,,,,7946.0,,,,560892.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,39200.0,-358972.0,9454.0,,,,,71536.0,,,,-8295612.0,29652.0,91619.0,165039.0,,,0.01,,,,7846.0,,,0.01,,,-3498472.0,-3833804.0,,,,,,,,,,,,,,,,,,,,533851417.0,533851417.0,,533851417.0,,
2018-09-30,2018-11-14,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,557086.0,,33555.0,,,,,9644.0,,166218.0,,,,71158.0,114368.0,,,,94235.0,4263944.0,,,,,,,,,,309493.0,74917.0,,,,,,,,,,,,27259.0,,,0.001,900000000.0,533945811.0,533945811.0,533946.0,,,,188639.0,,,,25000.0,23427.0,,,,,,,,,,,,,,1361.0,,,,,,,,,,,,114368.0,,,,,,,,,,,,471741.0,24284.0,11878.0,,47513.0,47513.0,47513.0,47513.0,697955.0,226214.0,,,,,,,,30036.0,,,,50878.0,,,,,-283539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226214.0,226214.0,63363.0,,,,1690.0,25882.0,25678.0,,,,14096.0,309493.0,,4426086.0,,,,,,-362165.0,0.3106,,,,-256706.0,-26833.0,-283539.0,,,,,,,2667708.0,328783.0,47000.0,47000.0,2266925.0,,,271054.0,-220176.0,,,,,,,,,,,,,12132.0,,,,627354.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,24152.0,-283539.0,8362.0,,,,,44663.0,,,,-8552318.0,4913.0,74305.0,148169.0,,,0.01,,,,9938.0,,,0.01,,,-3754428.0,-4116593.0,,,,,,,750.0,,,,,,,,,,,,,533913355.0,533913355.0,,533913355.0,,
2018-12-31,2019-04-16,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,568642.0,,65150.0,,,,,9371.0,,198144.0,,,,71947.0,,,,,95154.0,3976775.0,67936.0,,,,,41602.0,67936.0,173120917.0,,244854.0,43498.0,,,,,,,,,,,,1821.0,-1358.0,,0.001,900000000.0,714945811.0,714945811.0,714946.0,,,187056.0,191569.0,,,,25000.0,93069.0,,-249690.0,,,,,,,,39700.0,,,,,,816075.0,816075.0,5114.0,,,,,,,,114368.0,,,,,,,,,,,,504042.0,3861.0,47513.0,,,47513.0,47513.0,47513.0,697955.0,193913.0,,-72475.0,6000.0,,-72475.0,,,152929.0,,,,241262.0,,,,,-1260638.0,,,,,,,,,517.0,,250959.0,,23209.0,-9826.0,,108375.0,,,,4391.0,,,,,-430.0,271110.0,,2816.0,,,193913.0,193913.0,288400.0,,,,1498.0,23048.0,23050.0,,,750.0,55655.0,244854.0,,4519823.0,,,,,,,,140000.0,,-141358.0,-1260638.0,,-1260638.0,,,,,,,2607708.0,328783.0,926475.0,926475.0,1327450.0,,,1147025.0,-905763.0,89148.0,,,,,,,,,,,,9258.0,,,,702295.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,50000.0,,,20000.0,,7000.0,,,,,,120157.0,-1260638.0,7443.0,,,,,175591.0,,,,-8966690.0,60212.0,334331.0,620892.0,,,,,,,21801.0,,,,,15752.0,-4274969.0,-4274969.0,,,,,,60000.0,750.0,,,,,,,-249173.0,,,,,,,537593013.0,,,,
