end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationConsiderationTransferred1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CapitalizedContractCostGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ContractsRevenue,ContractualObligation,ContractualObligationDueInNextTwelveMonths,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertibleSubordinatedDebtCurrent,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredSalesCommission,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositContractsAssets,Deposits,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EmployeeBenefitsAndShareBasedCompensation,EquityIssuancePerShareAmount,EquityMethodInvestments,FairValueAdjustmentOfWarrants,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidRoyalties,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestIncomeOperating,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansPayableCurrent,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,NumberOfOperatingSegments,NumberOfOperatingSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherCostAndExpenseOperating,OtherIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForCommissions,PaymentsForDeposits,PaymentsForRent,PaymentsForSoftware,PaymentsToAcquireSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfEquityMethodInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SalesCommissionsAndFees,SalesRevenueGoodsGross,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShortTermBorrowings,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,SuppliesExpense,TechnologyServicesCosts,TravelAndEntertainmentExpense,UtilitiesCosts,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-06-30,2015-01-21,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,,,0.0,,,15000.0,,,762391.0,,,,,,,,1394.0,,,,,,,,,,,1394.0,,,,,,,,,0.001,0.0,100000000.0,22654333.0,22654333.0,,,22654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0,,,183431.0,1394.0,150000.0,,,,,,,,,,,,,,,,49500.0,17699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80500.0,,,,,,,,,,,,,,,-66079.0,,,,,,,,,,,,,-182037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2015-01-22,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,,,,,,15000.0,,,777241.0,,,,,,,,71.0,,,,,,,,,,,72.0,,,,,,,,,0.001,,100000000.0,22804333.0,22804333.0,,,22804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0,,,183431.0,71.0,150000.0,,,,,,,,,,,,,,,,49500.0,17699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82402.0,,,,,,,,,,,,,-183360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-04-15,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,16145.0,,,5524.0,0.0,,,,871396.0,,,,,0.0,,,14788.0,,0.0,,,,,,,0.0,,14788.0,12815.0,,,0.0,,,,,0.001,0.0,100000000.0,22061498.0,22061498.0,,2600.0,22061.0,,,,,,,,3000.0,,,6000.0,,,,64224.0,,,,,,,,371688.0,,,,,,,,1076011.0,15284.0,,,195784.0,-0.01,,,,,,,0.0,,,,11555.0,,-171408.0,,1000.0,,,,,,,,,,,83585.0,,,,,,,,,,300.0,,,,,,,300.0,211929.0,14788.0,186500.0,,,,67425.0,-152270.0,165085.0,,,-188895.0,-171708.0,,,,,,30500.0,,,,,83814.0,200150.0,-188595.0,,1000.0,371688.0,2161.0,,,,,,,,,,,,,,,,,-3000.0,,84500.0,,,,80585.0,0.0,,42370.0,,,,,,,,,,67425.0,,-1093199.0,,11550.0,,,,5.0,825.0,,,,,,-197142.0,,,,,,,,,,,,,,35625.0,84500.0,,,,,1731.0,,169.0,655.0,-64224.0,,24560583.0,,21987931.0
2015-03-31,2015-05-15,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,16145.0,,,,,,,,905751.0,,,,,0.0,,,890.0,,,,,,,,,0.0,,890.0,-13898.0,,,,,,,,0.001,,100000000.0,27091016.0,27091016.0,,,24619.0,,,,,,,,45000.0,,,,,,,,,2280433.0,,,,,,,,,,,,,,1150410.0,15284.0,,,,0.0,,,,,,,,,,,668.0,,-74398.0,,0.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,220929.0,889.0,189500.0,,,,,-71398.0,57500.0,,,-74398.0,,,,,,,,,,,,24669.0,75066.0,-74398.0,,600.0,,698.0,,,,,,,,,,,,,,,,,,,57500.0,,,,0.0,,,9340.0,,,,,,,,,0.0,35050.0,,,,668.0,,,668.0,,760.0,,,,,48000.0,-220040.0,-265040.0,,,,,,,,,,,,,3000.0,12500.0,,,,,3949.0,,0.0,,,,,,24610401.0
2015-06-30,2015-08-14,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,16145.0,,,,,,,,918239.0,,,,,,,,90.0,,,,,,,,,0.0,,90.0,,,,,,,,,0.001,,100000000.0,27591016.0,27591016.0,,,24631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15284.0,,,,0.0,,,,,,,-75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228829.0,90.0,197400.0,,,,,,,,,-96200.0,,,,,,,,,,,,29699.0,97799.0,-96200.0,,300.0,,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,1654.0,,,,,,,,,,62000.0,,-1246610.0,,1599.0,,,1599.0,,949.0,,,,,7900.0,-228740.0,,-228740.0,,,,,,,,,,,,,,,,,,2865.0,,,,,,,,24610401.0
2015-09-30,2015-11-12,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,0.0,,,,,,,,918239.0,,,,,,,,44011.0,,,,,,,,,0.0,,44011.0,,,,,,,,,0.001,,100000000.0,28061498.0,28061498.0,,,24631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,0.0,,,,,,,-75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333390.0,44011.0,321390.0,,,,,,,,,-60640.0,,,,,,,,,,,,21662.0,64637.0,-60640.0,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,30000.0,,-1307249.0,,3997.0,,,3997.0,,200.0,,,,,134890.0,-289379.0,,-228379.0,,,,,,,,,,,,,,,,,,11666.0,,498.0,,,,,,27576257.0
2015-12-31,2016-04-14,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,62024.0,,,160900.0,,,,,1269291.0,3498.0,,,,0.0,,2040.0,44125.0,,,,,,,,,0.0,,44125.0,-186806.0,,,0.0,,,,,0.001,,100000000.0,36342747.0,36342747.0,,,36343.0,,,,,,,,250000.0,,,,,25533.0,,152071.0,,,,,,,523758.0,523758.0,,,,,,,,,,160900.0,,191400.0,-0.02,,,,,75000.0,,,,,,6186.0,,,,,,,115461.0,,,,,,,,255616.0,,,,,,,,,,52289.0,,,,,,,50.0,278957.0,44125.0,278957.0,,,,,-331806.0,145000.0,,,-447267.0,,,,,,,30500.0,,,,,166221.0,402309.0,-396123.0,,1200.0,520841.0,2483.0,1145.0,,,,,,,,,,,,,,,,26990.0,,70000.0,,,,,,,25881.0,,,,,,,,,,192610.0,,-1540466.0,,6186.0,,,6186.0,,3106.0,493750.0,,,,,-234832.0,,,,,,,,,,8580.0,,,,,47500.0,,,,,7979.0,,2634.0,195.0,-152071.0,,,,26051909.0
2016-03-31,2016-05-20,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,71946.0,,,160900.0,,,,,1324723.0,,,,,0.0,,1457.0,13703.0,,,,,,,,,0.0,,13704.0,-30421.0,,,,,,,,0.001,,100000000.0,37386080.0,37386080.0,,,37386.0,,,,,,,,,,,,,26990.0,,,,,,,,,,,,,,,,,,,,160900.0,,191400.0,0.0,,,,,40000.0,,,,,,,,,,,,,9923.0,,,,,,,,,,,,,,,,,,16654.0,,,,,,,50.0,290336.0,13703.0,290336.0,,,,,-83896.0,53475.0,,,-98276.0,,,,,,,30500.0,,,,,69279.0,81622.0,-81622.0,,,,165.0,,,,,,,,,,,,,,,,,,,13475.0,,,,,,,7245.0,,,,,,,,,,,,-1638742.0,,0.0,,,0.0,,2647.0,60000.0,,,,,-276633.0,,,,,,,,,,,,,,3000.0,,,,,,763.0,,1523.0,,,,,,37118699.0
2016-06-30,2016-08-11,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,83693.0,,,160900.0,,,,,1527000.0,,,,,,,,28353.0,,,,,,,,,0.0,,28352.0,,,,,,,,,0.001,,100000000.0,40409943.0,40409943.0,,,40410.0,,,,,,,,,,,,,26990.0,,,,,,,,,,,,,,,,,,,,160900.0,,191400.0,-0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15197.0,,,,,,,,302083.0,28353.0,302083.0,,,,,,,,,-202398.0,,,,,,,30500.0,,,,,48805.0,187901.0,-187201.0,,150.0,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,22130.0,,,,,,,,,,115000.0,,-1841139.0,,700.0,,,700.0,,861.0,,,,,,-273730.0,,,,,,,,,,,,,,,,,,,,239.0,,266.0,,,,,,38894159.0
2016-09-30,2016-11-10,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,98807.0,,,160900.0,,,,,1672238.0,,,,,,,,60985.0,,,,,,,,,0.0,,60985.0,,,,,,,,,0.001,,100000000.0,42671306.0,42671306.0,,,42671.0,1100.0,,,,,,,,,,,,26990.0,,,,,,,,,,,,,,,,,,,,160900.0,,191400.0,-0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15364.0,,,,,,,,317197.0,60985.0,317197.0,,,,,,,,,-129981.0,,,,,,,30500.0,,,,,74221.0,116317.0,-114617.0,,150.0,,570.0,,-15364.0,,,,,,,,,,,,,,,,,,,,,,,,6245.0,,,,,,,,,,26325.0,,-1971121.0,,1700.0,,,1700.0,,829.0,,,,,,-256212.0,,,,,,,,,,,,,,,,,,,,3534.0,,4443.0,190.0,,,,,41998505.0
2016-12-31,2017-03-29,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,124347.0,,,160900.0,,,,,1732926.0,,,,,0.0,,1458.0,31776.0,31776.0,,,,,,,,0.0,,31776.0,-12349.0,31776.0,,0.0,,1250000.0,,,0.001,,100000000.0,44455181.0,44455181.0,,,44455.0,3900.0,,,,,,,26990.0,,,,,,,177101.0,,,,,,,700860.0,700860.0,,,,,,,,,,160900.0,,191400.0,-0.01,,,,,40000.0,,,,,,,,,,,,,62323.0,,,,,,,,,,,,,,,,,,62580.0,,,,,,,50.0,315747.0,31776.0,315747.0,,,,,-339105.0,326757.0,,,-520886.0,,,,,,,30500.0,,,,,242450.0,462207.0,-458307.0,,600.0,2061352.0,1732.0,,-62580.0,,,,,,,,0.001,,,,,,,,,286757.0,,,,,,,48206.0,,,,,,,,,,147225.0,147225.0,-2061352.0,,3900.0,,,3900.0,,2494.0,118000.0,,,,,-283971.0,,,,,,,,,,,,,,118000.0,286757.0,,,,,9946.0,,9358.0,196.0,177101.0,,,,40224747.0
2017-03-31,2017-05-11,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,130965.0,,,160900.0,,,,,1796176.0,,,,,0.0,,,10864.0,,,,,,,,,0.0,,10864.0,-20912.0,,,0.0,,,0.0,,0.001,,100000000.0,46205181.0,46205181.0,,,46205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160900.0,,193400.0,0.0,,,,,,,,,,,,,,,,,,6618.0,,,,,,,2000.0,,2000.0,,,,,,,,,15030.0,,,,,,,,324365.0,10864.0,324365.0,,,,,-85912.0,65000.0,,,-94530.0,,,,,,,30500.0,,,,,71975.0,79500.0,-79500.0,,150.0,,575.0,,-15030.0,,,,,,,,,,,,,,,,,65000.0,,,,,,,2793.0,,,,,,,,,,,0.0,-2155882.0,,,,,,,965.0,,,,,,-313501.0,,,,,,,,,,,,,,,,,,,,544.0,,2498.0,,,,,,45104070.0
2017-06-30,2017-08-18,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,154065.0,,,160900.0,,,,,2124066.0,,,,,,,,180232.0,180232.0,,,,,,,,0.0,,168232.0,,,,0.0,,,,,0.001,,100000000.0,56705181.0,56705181.0,,,52705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.0,,,,162900.0,,191400.0,-0.002,,,,,,,,,,71975.0,,,,,,,,,,,,,,,,,,,,,,,,,,15030.0,,,,,,,,345465.0,180232.0,345465.0,,,,,,,,,-94530.0,,,,,,,30500.0,,,,,2498.0,79500.0,-79500.0,,150.0,,576.0,,-15030.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,2793.0,,,,,12000.0,,,,,,,-2342034.0,,,,2793.0,,,965.0,,,,,,-165233.0,,,,,,,,,,,,,,,,,,,,543.0,,150.0,,,,,,51050737.0
2017-09-30,2017-11-15,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,165795.0,,,,,,,,2873066.0,,,,,,,,768051.0,67309.0,,,,,,700742.0,,720750.0,,48103.0,,,,0.0,,,,,0.001,,100000000.0,58705181.0,58705181.0,,,58705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19206.0,,20008.0,,,,162900.0,150000.0,30500.0,-0.003,,,,,,,,,10900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15130.0,,,,,,,,346295.0,768051.0,346295.0,,,,,,,,,-168217.0,,,,,,,,,,,,45500.0,163987.0,-163987.0,,300.0,,417.0,,-4230.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,5230.0,,,700742.0,,,,,,,42484.0,,-2510045.0,,0.0,,,,,2048.0,,,,,,421756.0,,,,,,,,,,,,,,,,,,,,1786.0,,46214.0,,,,,,53652079.0
2017-12-31,2018-03-29,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,10128.0,,,,,0.0,,50022.0,3141639.0,,,,,0.0,,,799527.0,128799.0,,,720000.0,,50000.0,670728.0,,,,112799.0,81023.0,112799.0,81023.0,0.0,,1250000.0,1750000.0,,0.001,,100000000.0,61982181.0,61982181.0,150000.0,12000.0,61982.0,,,,16000.0,,,,150000.0,500000.0,,,,,,136491.0,150000.0,,,,,16000.0,837351.0,837351.0,,,,,50022.0,50021.0,50021.0,,,,145000.0,50000.0,-0.011,0.233,,,,,,,,151324.0,12000.0,,,,,,,,81705.0,,,,,,,,,,,,,,,,16000.0,,60520.0,,,,,,,,205128.0,799527.0,205128.0,50000.0,50000.0,,,-564077.0,695850.0,-50750.0,-564077.0,-559900.0,,,19500.0,150000.0,,,,,150000.0,,,315174.0,650704.0,-650704.0,,600.0,2621252.0,1987.0,,90804.0,,,,,50.0,50750.0,,0.001,30000.0,30000.0,30000.0,30.0,,,,,700850.0,,,,,,,91523.0,,720750.0,670728.0,,,,,5000.0,,76673.0,76673.0,-2621252.0,,,,,,,3530.0,12000.0,,,,,594399.0,,,,4000000.0,500000.0,19500.0,12677000.0,,4000000.0,350000.0,520000.0,,,55390.0,700850.0,12000.0,520000.0,,,10828.0,,88368.0,,136491.0,51592.0,,52954326.0,52954326.0
2018-03-31,2018-05-11,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,19978.0,,,,,,,,3288331.0,,,,29753.0,0.0,,,727782.0,87065.0,,,,,,640717.0,,,,46919.0,-65880.0,46919.0,-65880.0,,,,1250000.0,,0.001,,100000000.0,63042181.0,63042181.0,150000.0,12000.0,63043.0,,,,,,,,18000.0,,,,,,,,,,,,,40146.0,,,,,,,30013.0,30013.0,,,,,120000.0,50000.0,0.0,,,,,,,,,-12000.0,29751.0,,,,15850.0,,,,15850.0,,,,,,,,,,,,,,,,24146.0,,,,,,,,,,189978.0,727782.0,189978.0,,,,,-140880.0,75000.0,,-140880.0,-204348.0,,,,120000.0,,,,,,,,69989.0,192348.0,-192348.0,,150.0,,12550.0,,-12000.0,,,,,50.0,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,100000.0,,,,,,,28814.0,,,640717.0,,,,,25000.0,,1500.0,1500.0,-2825600.0,,,,,,,2010.0,29751.0,,,,,537804.0,,,6000.0,,60000.0,,,,,,,,12000.0,,100000.0,,,,,1875.0,,15696.0,,,96643.0,,62849907.0,62849907.0
2018-06-30,2018-08-13,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,21802.0,,,,,6831.0,,,3349749.0,,,,29751.0,,,,628810.0,18106.0,,,,,,610704.0,,,,460.0,,460.0,,,,,1125000.0,,0.001,,100000000.0,63375515.0,63375515.0,,,63375.0,,,,,,,,,,,,,,,,,,,,,17646.0,,,,,,,30013.0,30013.0,,,,,120000.0,50000.0,-0.002,,,,,,,,,,67500.0,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,198633.0,628810.0,198633.0,,,,,,,,,-157377.0,,,,,,,,,,,,67500.0,157064.0,-157064.0,,225.0,,2534.0,,-313.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,15734.0,,,610704.0,,,,,,,29751.0,,-2982977.0,,,,15734.0,,,1648.0,29751.0,,,,,430177.0,,,,,,,,,,,,,,,19999.0,,,,,1444.0,,8215.0,,,37140.0,,63180885.0,63180885.0
2018-09-30,2018-11-14,10-Q,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,15833.0,,,,,204.0,,,3845414.0,,,203536.0,9285.0,,,,626270.0,45578.0,,,,,,580692.0,,,35000.0,45578.0,,45578.0,,,0.15,1250000.0,1125000.0,,0.001,,100000000.0,65830515.0,65830515.0,1111111.0,100000.0,65831.0,,,,,10833.0,,,,,,,,,,,,,,,,,,,,,,,30012.0,30012.0,,,,,,45000.0,-0.007,,,,,,,,,,296120.0,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,71870.0,626270.0,71870.0,,,,,,,,,-473623.0,,,,,,,,,,,,83000.0,477553.0,-473387.0,,150.0,,2099.0,,-236.0,,,,,,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,,,,,,,,9173.0,,,580692.0,,,,,,,25592.0,,-3456875.0,4166.0,4166.0,,,,,2101.0,296120.0,1200000.0,800000.0,,,554675.0,,,,,,,,,,,,,,83300.0,202000.0,100000.0,,,,21137.0,,8169.0,,,27855.0,,65369348.0,65369348.0
2018-12-31,2019-03-12,10-K,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,CIK0001437517,pure,9851.0,,,,,,,170071.0,3884102.0,,,262341.0,87358.0,13192.0,,,580688.0,30009.0,,,,,,550679.0,,,0.0,21009.0,,21009.0,-91790.0,,0.15,1250000.0,1125000.0,,0.001,,100000000.0,65830515.0,65830515.0,3633333.0,150000.0,65831.0,,,,0.0,39585.0,39585.0,,18000.0,12000.0,,,,,,,12000.0,150000.0,,50000.0,0.0,,604995.0,689843.0,,,,,120050.0,120050.0,120050.0,,,,0.0,,-0.02,0.21,,,,,,,78073.0,-12000.0,,,,,5723.0,-16000.0,,,5723.0,39585.0,,,,,,,,,,,9000.0,,9000.0,,-16000.0,,640.0,,,,640.0,,,,94436.0,580688.0,94436.0,45000.0,45000.0,,,,322000.0,,-413790.0,-1245570.0,,,,,,,,,,1.0,,295489.0,1038234.0,-1027819.0,,675.0,2880927.0,36652.0,,-12640.0,9000.0,9000.0,,,50.0,,,0.001,30000.0,30000.0,30000.0,30.0,,,,,322000.0,150000.0,,,,,,66655.0,,720750.0,550679.0,,,,,150000.0,,30642.0,,-3661711.0,10415.0,10415.0,,,,,5018.0,442311.0,1200000.0,,1200000.0,,486252.0,,,6000.0,,,,3203334.0,,,,,,12000.0,179300.0,472001.0,198000.0,,,,8025.0,,32717.0,,,51592.0,,64162570.0,
