end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxes,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,AssetsSoldUnderAgreementsToRepurchaseMarketValue,AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CommonStockholdersEquity,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleNotesPayable,CostMaintenance,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerDepositsNoncurrent,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,ExcessStockSharesIssued,FeesAndCommissionsTransferAgent,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,FreightCosts,GainOrLossOnSaleOfStockInSubsidiary,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidSupplies,IncreaseDecreaseInUnearnedPremiums,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,Land,LegalFees,LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureResidualValueOfLeasedAssets,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableRelatedParties,LoansAndLeasesReceivableRelatedPartiesProceeds,LoansPayable,LoansPayableCurrent,LoansReceivableBasisSpreadOnVariableRate,LoansReceivableNet,LoansReceivableWithVariableRatesOfInterest1,LongTermDebt,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherDeferredCreditsCurrent,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromLoansReceivable,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidExpenseOtherNoncurrent,PrepaidInsurance,ProceedsFromCollectionOfLoansReceivable,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,ReceivablesNetCurrent,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareholderLoansToFinanceLeveragedBuyout,SharePrice,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,TechnologyServicesRevenue,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,IssuanceOfStockAndWarrantsForServicesOrClaims,ProceedsFromLoanOriginations1,RevenueFromContractWithCustomerExcludingAssessedTax,StockIssued1,StockIssuedDuringPeriodValuePurchaseOfAssets
2014-09-30,2014-12-30,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,,86000.0,,190000.0,190000.0,2119.0,,,9522.0,288.0,,873838.0,,50000.0,,548822.0,505026.0,,,,50000.0,69501.0,,69501.0,-315174.0,,,,69501.0,,0.001,,500000000.0,36611495.0,36611495.0,36612.0,,-183345.0,,,,,552031.0,552031.0,244663.0,,,,,,,,,,,5441.0,5441.0,,471232.0,,,,,-0.01,,-0.01,,,,,-19.0,,,,,1145.0,,,,,,,,-19.0,5443.0,,61337.0,,-183326.0,,,,,86000.0,-65915.0,737.0,,,,-243309.0,,,,,,,-139.0,,,,,,,,,,,,,245525.0,,,,,,16500.0,,109316.0,548822.0,90297.0,,,,11494.0,5406.0,,25645.0,,11494.0,,,17450.0,,-332605.0,-183326.0,,,,,244663.0,-183326.0,,,,158.0,25954.0,,,,,-19.0,,,7525.0,,,,,,,,,-21239.0,,,,,,,,,309.0,309.0,,,,,,,5406.0,,-9195.0,,,,,,93036.0,-183326.0,,,17684.0,,,,,,,,,613368.0,,,239222.0,,,,,36611495.0,439506.0,56000.0,,,,,,,,,,,,,,,
2014-12-31,2015-02-04,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,11572.0,,230000.0,230000.0,1853.0,,,1360.0,288.0,,873838.0,,,,447523.0,415622.0,,,,,154387.0,,154387.0,84886.0,,,,154387.0,,0.001,,500000000.0,36611495.0,36611495.0,36612.0,,-22201.0,,,,,218767.0,218767.0,,,,,,,,,,,,1360.0,1360.0,,493433.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,2767.0,,21233.0,,-22201.0,,,,,-74427.0,-40000.0,-266.0,,,,214290.0,,,,,,,,,,,,,,,,,,,,31235.0,,,,,,,,30218.0,447523.0,16034.0,,,,8429.0,3902.0,,15142.0,,8429.0,,,5934.0,,78952.0,-22201.0,,,,,43434.0,-22201.0,,,,126.0,15451.0,,,,,,,,5755.0,,,,,,,,,-10503.0,,,,,,,,,309.0,309.0,,,,,,,-1504.0,,-3065.0,,,,,,2623.0,-22201.0,,,16324.0,,,,,,,,,240000.0,,,42074.0,,,,,36611495.0,417305.0,56000.0,,,,,,,,,,,,,,,
2015-03-31,2015-05-11,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,26466.0,,150000.0,,1801.0,,,,288.0,,885718.0,,6000.0,,410933.0,335567.0,,,,,,,61562.0,-92825.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,-71940.0,,,,,122989.0,,,,,,,,,,,,,1360.0,1360.0,,565374.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4970.0,,18647.0,,-71940.0,,,,,14894.0,80000.0,-52.0,,,,-92769.0,,,,,,,,-60000.0,,,,,,,,,,,,124005.0,,,,,,,,53569.0,410933.0,31626.0,,,,6896.0,13246.0,,,,6896.0,,,22953.0,,-115778.0,-71940.0,,,,,90587.0,-71940.0,,,,94.0,60309.0,,,,,,,,15047.0,,,,,,,,,-21084.0,,,,,,,,,60309.0,309.0,,,,,,,3402.0,,-1533.0,,,,,,41859.0,,,,14963.0,,,,,,,,,141636.0,,,89227.0,,,,,36731495.0,357364.0,56000.0,,,,,,,,,,,,,,,
2015-06-30,2015-08-11,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,118272.0,,220000.0,,1790.0,,,,-1092.0,,885718.0,,,,503666.0,489691.0,,,,,,,125922.0,64360.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,-23699.0,,,,,269296.0,,,,,,,,,,,,,1360.0,1360.0,,587692.0,,,,,0.0,,0.0,,,,,-1380.0,,,,,,,,,,,,,-1380.0,2861.0,,36964.0,,-22319.0,,,,,91806.0,-70000.0,-11.0,,,,-19765.0,,,,,,,,60000.0,,,,,,,,,,,,143769.0,,,,,,,,170000.0,503666.0,125443.0,,,,4597.0,38170.0,,,,4597.0,,,22625.0,,43115.0,-22319.0,,,,,59283.0,-22319.0,,,,63.0,309.0,,,-1380.0,-1380.0,-1380.0,,,39960.0,,,,,,,,,,,,,,,,,,309.0,309.0,,,,,,,24924.0,,-2299.0,,,,,,1922.0,,,,13603.0,,,,,,,,,306260.0,,,57923.0,,,,,36731495.0,333666.0,56000.0,,,,,,,,,,,,,,,
2015-09-30,2016-01-12,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,,21500.0,,41800.0,,1795.0,,,,-1249.0,,885718.0,,6000.0,,366870.0,354458.0,,,,,,,32745.0,-36756.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,-157610.0,,,,,645415.0,,,,,,,,,,,,,5441.0,5441.0,,627305.0,,,,,0.0,,0.0,,0.35,,,-1537.0,,,,,,,,,,,,,1537.0,10614.0,,86400.0,,-156073.0,,,54626.0,,-64500.0,148200.0,-323.0,,,,-34388.0,,,,,,,140.0,,,,,,,,,,,,,279913.0,,,,,,,,72974.0,366870.0,24705.0,,,,,46474.0,,,,,,,55218.0,,-90437.0,-156073.0,,,,,242473.0,-156073.0,628554.0,219994.0,,,169.0,,,-1537.0,-1537.0,-1537.0,,,48269.0,,,,,,,,,-25645.0,,,,,,,,,169.0,,,,,,,,41067.0,,-11494.0,,,,,,50262.0,,,,12243.0,,,,,,,,-627305.0,731815.0,,,237032.0,,,,,,293896.0,56000.0,,,,,,,,,,,,,,,
2015-12-31,2016-02-10,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,22678.0,,167513.0,,3949.0,,,,-1451.0,,885718.0,,,,401076.0,390025.0,,,,,,,60397.0,27652.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,29787.0,,,,,471989.0,,,,,,,,,,,,,1360.0,1360.0,,597316.0,,,,,0.0,,0.0,,,,,-202.0,,,,,,,,,,,,,-202.0,2821.0,,75862.0,,29989.0,,,,,1178.0,-125713.0,2154.0,,,,117798.0,,,,,,,,,,,,,,,,,,,,162115.0,,,,,,,,77393.0,401076.0,23496.0,,,,,49948.0,,,,,,,3475.0,,24379.0,29989.0,,,,,45873.0,29989.0,,,,,169.0,,,-202.0,-202.0,-202.0,,,53897.0,,,,,,,,,,,,,,,,,,169.0,,,,,,,,3475.0,,,,,,,,912.0,,,,10882.0,,,,,,,,,547851.0,,,44513.0,,,,,,323683.0,56000.0,,,,,,,,,,,,,,,
2016-03-31,2016-05-13,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,21370.0,,295000.0,,8024.0,,,,-1241.0,,885718.0,,,,392712.0,383021.0,,,,,,,59065.0,-1332.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,-17553.0,,,,,359418.0,,,,,,,,,,,,,1360.0,1360.0,,,,,,,0.0,,0.0,,,,,210.0,,,,,,,,,,,,,210.0,9662.0,,36297.0,,-17763.0,,,,,-1308.0,-127487.0,4075.0,,,,133159.0,,,,,,,,,,,,,,,,,,,,28956.0,,,,,,,,86582.0,392712.0,21879.0,,,,,56679.0,,,,,,,6731.0,,-8273.0,-17763.0,,,,,54060.0,-17763.0,,,,,169.0,,,210.0,210.0,210.0,,,64703.0,,,,,,,,,,,,,,,,,,169.0,,,,,,,,6731.0,,,,,,,,,,,,9522.0,,,,,,,,,395715.0,,,52700.0,,,,,,306130.0,56000.0,,,,,,,,,,,,,,,
2016-06-30,2016-08-10,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,146114.0,,430552.0,,8030.0,,,,-1241.0,,885718.0,,,,499064.0,490733.0,,,,,,,27230.0,-31835.0,,,,,,0.001,,500000000.0,36731495.0,36731495.0,36732.0,,-27646.0,,,,,299442.0,,,,,,,,,,,,,1360.0,1360.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,12261.0,,31613.0,,-27646.0,,,,,124743.0,-135552.0,5.0,,,,-3995.0,,,,,,,,,6031.0,,,,,,,,,,,32951.0,,,,6.0,,,,220580.0,499064.0,146684.0,,,,,59835.0,,,,,,,3157.0,,-34992.0,-27646.0,,,,,59265.0,-27652.0,,,,,169.0,,,0.0,,,6031.0,,73896.0,,,,,,,,,,,,,,,,,,169.0,,,,,,,,3157.0,,,,,,,,14560.0,,,,8162.0,,,,,,,,-642725.0,331055.0,,,57905.0,,,,,,278484.0,56000.0,,,,,,,,,,,,,,,
2016-09-30,2017-02-07,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,,31753.0,,6867.0,,7567.0,,,20404.0,-1486.0,,1281718.0,,20833.0,,876684.0,869882.0,,,,,,,114508.0,81763.0,,,,,,0.001,,500000000.0,40731495.0,40731495.0,40732.0,,-45928.0,,,,,1106617.0,,,156030.0,,,,,,,99959.0,-99959.0,,5441.0,5441.0,,,,,,,-0.001,,-0.001,,0.35,,,-237.0,,,,,,,,,,,,,237.0,33098.0,,170266.0,,-45691.0,,,16075.0,,10253.0,34933.0,5772.0,156030.0,,,-89251.0,,,,,,,-7.0,,,,,,,,,,,,,369164.0,,,0.0,22.0,,,170.0,228716.0,876684.0,228716.0,,,,,32565.0,,,,,,,-13909.0,,95909.0,-45691.0,,,,,215979.0,-45713.0,674482.0,236069.0,,,379343.0,22.0,,-237.0,-237.0,,,,196162.0,,,,,,,,,,,,,,,,,,379343.0,,,,,,,,-13909.0,,,,,,,,,,,27206.0,6802.0,,,,,,,5564.0,-672996.0,1276883.0,,,204974.0,379167.0,,,,,647968.0,,,,,,,,400000.0,,,37438344.0,,,,,
2016-12-31,2017-02-13,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,30351.0,,,,7365.0,,,,-2308.0,,984718.0,,,,438494.0,377626.0,,,,,,,367780.0,253272.0,,,,,,0.001,,500000000.0,37731495.0,37731495.0,37732.0,,1082.0,,,,,480193.0,,,6030.0,,,,,,,,,,1360.0,1360.0,,,,,,,0.0,,0.0,,0.35,0.5,,-822.0,,,,,,,,,,,,,,7424.0,,70126.0,,1904.0,0.0,,,,-1402.0,-6867.0,-202.0,-150000.0,,,-359318.0,,,,,,,-23917.0,,,,,,,,,,,,,9846.0,,,,12.0,,,170.0,89444.0,438494.0,43831.0,,,,,32218.0,,,,,,,-347.0,,254441.0,1904.0,,,,,68234.0,1892.0,673400.0,235690.0,,,55427.0,12.0,,-822.0,-822.0,,,,45613.0,,,,,,,,,,,,,,,,,,55427.0,,,,,,,,-347.0,,-347.0,,,,,,,,,,5441.0,,,,,,,605.0,-671092.0,550319.0,,,66269.0,,,,,,349050.0,,,,,,,,,,,37731495.0,,,,,
2017-03-31,2017-05-08,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,100.0,,,,7421.0,,,,-2414.0,,984718.0,,,,317615.0,284191.0,,,,,,,272474.0,-95306.0,,,,,,0.001,,500000000.0,37731495.0,37731495.0,37732.0,,-89747.0,,,,,1314.0,,,17382.0,,,,,,,,,,1360.0,1360.0,,,,,,,0.0,,0.0,,,,,-107.0,,,,,,,,,,,,,,,,5274.0,,-89640.0,0.0,,,,-30251.0,,56.0,11352.0,,,-1871.0,,,,,,,26084.0,,,,,,682.0,,,,,,,11717.0,,,,38.0,,,175.0,58312.0,317615.0,1316.0,,,,,32193.0,,,,,,,-25.0,,-95174.0,-89640.0,,,,,94270.0,-88996.0,763147.0,267101.0,,,29343.0,-644.0,,-107.0,-107.0,,,,56996.0,,,,,,,,,,,,,,,,,,29343.0,,,,,,,,-25.0,,,,,,,,,,,,4081.0,,,,,,,,-760733.0,6588.0,,,92910.0,,,,,,259303.0,,,,,,,,,,,37731495.0,,,,,
2017-06-30,2017-08-08,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,59500.0,,210000.0,,7503.0,,,,-1985.0,,984718.0,,,,342001.0,334930.0,,,,,,,113214.0,,,,,,,0.001,,500000000.0,37731495.0,37731495.0,37732.0,,-15879.0,,,,231073.0,231073.0,,,,,,,,,,,,,1360.0,1360.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,66859.0,,-16308.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11716.0,,,,25.0,,,175.0,98576.0,342001.0,61895.0,,,,,29178.0,,,,,,,,,,-16308.0,,,,,83192.0,-16333.0,779025.0,272659.0,,,4350.0,25.0,,429.0,429.0,,,,36681.0,,,,,,,,,,,,,,,,,,4350.0,,,,,,,,,,,,,,,,,,,,2721.0,,,,,,,799.0,-777040.0,297932.0,,,81033.0,,,,,,243425.0,,,,,,,,,,,1886575.0,,,,,
2017-09-30,2017-12-29,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,,,,,,,1020563.0,,79167.0,,50515.0,50515.0,,,,,50515.0,,50515.0,-63993.0,,,-1634.0,,,0.001,,500000000.0,1886622.0,1886622.0,1887.0,,-383611.0,,,,745652.0,745652.0,,,,,,77772.0,,,,159948.0,159948.0,,5441.0,5441.0,,,,,,,,-0.2,,0.21,,,,,,,,,,,,,,,,,,17817.0,147.0,-87813.0,,-385097.0,-0.01,,,,-31753.0,-6867.0,-7567.0,-156030.0,,,-369164.0,,,,,,,-176.0,,,,,,,,,,,,,,,,218046.0,,,,,86158.0,50515.0,86158.0,,,,,86158.0,,,,,,,53593.0,2994.0,-120580.0,-385097.0,,,,,296178.0,-383991.0,664000.0,,,,,-1253.0,,1486.0,1486.0,,,,,,,,,,,,,,,,,,,0.001,20000000.0,,,,,,1634.0,,,,123770.0,,-70177.0,,,,,1360.0,,,,,,,,,,,,1404.0,-1058093.0,657839.0,,,289333.0,,,,,,-35643.0,,,,,,,300000.0,,,248000.0,1905526.0,,,,,
2017-12-31,2018-02-12,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,,,,,,,984718.0,,,,22478.0,22478.0,,,,,22478.0,,22478.0,-28037.0,,,,,,0.001,,500000000.0,37731495.0,37731495.0,37732.0,,-57639.0,,,,,,,,,,,,,,7473.0,234304.0,234304.0,,,,,,,,,,,-0.03,,0.35,,,,,,,,,,,,,,,,,,,,,,-57639.0,0.0,,,,,,,,7473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115760.0,22478.0,115760.0,,,,,108287.0,,,,,,,22129.0,,-50166.0,-57639.0,,,,,57639.0,-57639.0,1115732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22129.0,,,,,,,,,,,,,,,,,,,,-1115732.0,,,,57639.0,,,,,,-93282.0,,,,,,,,,,,1886622.0,,,,,
2018-03-31,2018-05-14,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,,,,336.0,,,984718.0,,,,23085.0,16043.0,7042.0,,,,16043.0,,16043.0,,,,,,,0.001,,500000000.0,37731495.0,37731495.0,37732.0,,-22788.0,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,15048.0,,-22788.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139155.0,23085.0,139155.0,,,,,139155.0,,,,,,,,,,-22788.0,,,,,37836.0,-22788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378.0,7042.0,,,,,,,,-1138520.0,15048.0,,,37500.0,,,,,,-116070.0,,,,,,,,,,180000.0,1886622.0,,,,,
2018-06-30,2018-08-10,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,2000.0,4520.0,,,705.0,,,1020563.0,,,,228638.0,221965.0,6673.0,,,,,,5965.0,,,,,,,0.001,,500000000.0,1886575.0,1886575.0,1887.0,,-70742.0,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,-0.04,,,,,,,,,214000.0,,,,,,,,,,,,,2000.0,,-70742.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750000.0,,,415450.0,228638.0,415450.0,,,,,410930.0,,,,,,,,,,-70742.0,,,,,35222.0,-33222.0,,,,,,-37520.0,,,,,,,,-37520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378.0,6673.0,,,,,,,,-1209261.0,2000.0,,,34853.0,,,,,,-186812.0,,,,,,,,,,198000.0,1886662.0,,,,,
2018-09-30,2018-12-11,10-K,RAYONT INC.,RAYT,CIK0001539778,USD,6763.0,,,,,6763.0,,,1074.0,,,1020563.0,,,,6431.0,127.0,6304.0,,,,,,127.0,-50388.0,54369.0,,,,,0.001,,500000000.0,1886622.0,1886622.0,1887.0,,-185619.0,,,23048.0,,,,,,,,,,,,206551.0,206551.0,,1074.0,,,,,,,,,-0.1,,0.21,,,,,,,,,,,,,,,,,,,,23048.0,,-185619.0,,,,,,,6763.0,,,,,,,,,,,,,,,,,,3110.0,,,,,,,,,,,,,,227693.0,6431.0,227693.0,,,,,220930.0,,,,,,,134772.0,-7378.0,-177782.0,-185619.0,-39110.0,,,,169557.0,-146509.0,846000.0,,,,,-39110.0,,,,,,,,,,,,-39110.0,,,160955.0,,,,,,7378.0,0.001,20000000.0,,,,,,,,,,324772.0,,-190000.0,,,,,,,,,7378.0,6304.0,,,,,,,,-1243712.0,23048.0,,,168483.0,,,,,,-221262.0,,,,,,,,,,207000.0,1886622.0,,,,,
2018-12-31,2019-02-14,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,,,,,,8000.0,,,1443.0,,,1245353.0,,,,5995.0,60.0,5935.0,,,,,,60.0,-67.0,,,,,,0.001,,500000000.0,1886622.0,1886622.0,1887.0,,-9255.0,,,,,,,,,,224790.0,,,,,,,,369.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-9255.0,,,,,,,5097.0,,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,11722.0,5995.0,11722.0,,,3722.0,,3722.0,,,,,,,3722.0,,-3789.0,-9255.0,,,,,8505.0,-8505.0,,,,,,,,,,,,,,,,,,-750.0,,,,,,,,,,0.001,20000000.0,,,,,,,,,,3722.0,,,,,,,,,,,7378.0,5935.0,,,,,,,,-1252967.0,,,,8136.0,,,,,,-5727.0,,,,,,,,,,133000.0,1886622.0,,,,,
2019-03-31,2019-06-19,10-Q,RAYONT INC.,RAYT,CIK0001539778,USD,4101.0,,,,,,,,1812.0,5705.0,,6521054.0,,,,4681692.0,45908.0,,,,,,,37908.0,,,,,,,0.001,,500000000.0,19090032.0,19090032.0,19090.0,,-711850.0,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,-717555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106365.0,4681692.0,106365.0,,,,,27264.0,,,,,,,,,,-717555.0,,1764126.0,,75000.0,718380.0,-718380.0,,,,,1800000.0,,5705.0,5705.0,,,,,,825.0,,,825.0,825.0,1800000.0,8000.0,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,1073470.0,1071658.0,,,,,,,,-1970522.0,,,,718380.0,,,,,,4575327.0,,,,2800000.0,631000.0,247289.0,,,,284000.0,4120890.0,,,,,
