end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,BusinessAcquisitionsPurchasePriceAllocationSubsequentYearsRemainingAdjustments,BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfRevenue,CostOfServices,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentDecreaseForgiveness,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,DepreciationDepletionAndAmortization,DueFromAffiliateCurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,FeesAndCommissions,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToAffiliatesCurrent,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestExpenseTrustPreferredSecurities,InterestPaid,InterestPayableCurrent,InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,InvestmentsAndCash,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityDecreaseForgiveness1,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossTax,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilitiesCurrent,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherSalesRevenueNet,PaymentsForRepurchaseOfRedeemableConvertiblePreferredStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToDevelopSoftware,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromLoans,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProfessionalFees,ProfitLoss,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RedeemablePreferredStockDividends,ReimbursementRevenue,RelatedPartyCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueServicesNet,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodShares,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TimeDepositsAtOrAboveFDICInsuranceLimit,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,ConvertiblePreferredStockSharesIssuedUponConversion,NoninterestIncome,PaymentsForPreviousAcquisition,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,StockOptionExercisePriceIncrease,TreasuryStockCommonValue,AdjustmentForAmortization,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EquityMethodInvestmentOwnershipPercentage,ExcessStockSharesIssued,FairValueOptionChangesInFairValueGainLoss1,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,MarketingAndAdvertisingExpense,MoneyMarketFundsAtCarryingValue,OtherComprehensiveIncomeLossNetOfTax,OtherIntangibleAssetsNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,StockOptionPlanExpense
2016-12-31,2017-02-10,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,436495.0,,,250.0,67069.0,,,,119175.0,2289.0,,,1251809.0,196250.0,,,,,,,,,,,,,,,,,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,5925000.0,,,,,,,,,,,1055559.0,,,196250.0,,,436495.0,21882.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,71505.0,75000.0,,,-52544.0,,,,,6556.0,,6556.0,,,75000.0,,,118699.0,,,,,6039.0,,3750.0,,,,,1485170.0,1251809.0,525696.0,,,,,,,,,,-52544.0,,,,121505.0,-46505.0,,,,,,,,,,6000000.0,,,,,,,0.0001,,15000000.0,0.0,0.0,,,,,,,,1000000.0,,,,55559.0,959474.0,,,5925000.0,,50000.0,-431144.0,,6000000.0,,,6000000.0,,-288920.0,,,,,,,,,,1000000.0,10.0,24156000.0,24156000.0,,,,,254641100.0,254641100.0,254641100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-15,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,554380.0,,,,105338.0,,,,119175.0,2290.0,,,1326809.0,271250.0,,,,,,,,,,,,,,,,,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,5925000.0,,,,,,,,,,,1055559.0,,,271250.0,,,554380.0,21882.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,137154.0,75000.0,,,-83194.0,,,,,,,,,,,,,,,,,,6040.0,,3750.0,,,,,1643364.0,1326809.0,681600.0,,,,,,,,,,-83194.0,,,,152154.0,-77154.0,,,,,,,,,,6000000.0,,,,,,,0.0001,,15000000.0,0.0,0.0,,,,,,,,,,,,55559.0,961764.0,,,5925000.0,,15000.0,-514338.0,,6000000.0,,,6000000.0,,-372114.0,,,,,,,,,,1000000.0,10.0,24156000.0,24156000.0,,,,,254641100.0,254641100.0,254641100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-11,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,639431.0,,,,95294.0,,,,119175.0,2290.0,,,1386328.0,330769.0,,,,,,,,,,,,,,,,330769.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,5925000.0,,,,,,,,,,,1055559.0,,,,,,639431.0,21882.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,56738.0,75000.0,,,-17778.0,,,,,,,,,,,,,,,,,,6040.0,,3750.0,,,,,1720661.0,1386328.0,756607.0,,,,,,,,,,-17778.0,,,-17778.0,86738.0,-11738.0,,,,,,,,,,,,,,,,,0.0001,,15000000.0,0.0,0.0,,,,,,,,,,,,55559.0,964054.0,,,5925000.0,,30000.0,-532116.0,6000000.0,6000000.0,,,6000000.0,,-389892.0,,,,,,,,,,1000000.0,10.0,24156000.0,24156000.0,,,,,254641100.0,254641100.0,254641100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-12-27,10-K,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,403994.0,,,,22400.0,8000.0,,,141057.0,9158.0,,,1104951.0,1104951.0,,,,,,,,,,,,,,,,48642.0,48642.0,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,23700000.0,,,,,,,,77318.0,515451.0,77318.0,,1055559.0,,,,,403994.0,,,,0.0,0.0,0.0,0.0,0.15,-0.15,,,,,,,,,,,,,,289693.0,300000.0,,,-136851.0,,,,,,,-38363.0,-250.0,,-121250.0,,,86198.0,,,,750.0,24158.0,,15000.0,,19875.0,123000.0,,1400737.0,1104951.0,434394.0,,,,,,,,48642.0,,-136851.0,,,,412693.0,-112693.0,,,,,,,,,,24000000.0,,,,,,,0.0001,,15000000.0,0.0,0.0,,750.0,,,,,,1000000.0,,,,55559.0,966343.0,,,23700000.0,,123000.0,-515451.0,24000000.0,24000000.0,,,24000000.0,,-351345.0,,,,,,,,,,1000000.0,10.0,24156000.0,24156000.0,,,20528.0,,254641100.0,254641100.0,254641100.0,21882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2018-02-13,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,475342.0,,,,97219.0,,25000.0,,141057.0,2290.0,,,1019861.0,969861.0,,,,,,,,,,,,,200000.0,50000.0,,969111.0,920469.0,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,,,,475342.0,,,,0.0,0.0,0.0,,0.35,,0.21,,,,,,,,,,,,,232948.0,75000.0,,,-169988.0,,,,,,,74819.0,,,,,,71348.0,,,,,6040.0,,3750.0,,23625.0,,,1541194.0,1019861.0,572561.0,,,,,,950000.0,,-29531.0,,-169988.0,,,-169988.0,238948.0,-163948.0,,,,,,,,,,4800000.0,,,,,50000.0,,0.0001,,15000000.0,0.0,0.0,,750.0,,,,,,1000000.0,1000000.0,,,,968633.0,,,4725000.0,,6000.0,-685439.0,4800000.0,4800000.0,,,4800000.0,,-521333.0,,,,,,,,,,1000000.0,10.0,0.0,0.0,,,,,242037970.0,242037970.0,242037970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,2018-05-11,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,480109.0,,,,76129.0,,40000.0,,141057.0,24098.0,,,250465.0,200465.0,,,,,,,,,,,,,200000.0,50000.0,,200465.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,,,,480109.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,75844.0,75000.0,,,-27171.0,,,,,,,,,,,,,,,,,,26327.0,,2229.0,,25854.0,,,798969.0,250465.0,556238.0,,,,,,,,,,-27171.0,,,-27171.0,75844.0,-844.0,,,,,60844.0,,,,,4800000.0,,,,,,,0.0001,,15000000.0,0.0,0.0,,,,,,,,1000000.0,,,,,242731.0,,,4725000.0,,0.0,-712610.0,4800000.0,4800000.0,,,4800000.0,,-548504.0,,,,,,,,,,250000.0,10.0,0.0,0.0,,,,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-13,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,480519.0,,,,90817.0,,55000.0,,141057.0,572.0,,,270450.0,270450.0,,,,,,,,,,,,,,50000.0,,208138.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,,,,480519.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,69175.0,75000.0,,,4315.0,,,,,,,,,,,,,,,,,,1510.0,,938.0,,26792.0,,,814639.0,270450.0,571336.0,,,,,,,,,,4315.0,,4315.0,-1444.0,69175.0,5825.0,,,,,54175.0,,,,4229.0,,,,,,,,0.0001,-6697.0,15000000.0,0.0,0.0,,12312.0,,,-938.0,,,1000000.0,,,,,243303.0,,,4725000.0,,0.0,-708295.0,4800000.0,4800000.0,,,,,-544189.0,,,,,,,,,,250000.0,10.0,0.0,0.0,,,,1250000.0,231735100.0,,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-12-20,10-K,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,482970.0,,,,142457.0,,70000.0,,141057.0,27532.0,,,305770.0,305770.0,,,,,,,,,,,,,,40000.0,,257637.0,208995.0,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,18900000.0,,,,,,,,91470.0,365279.0,91470.0,,,,800.0,,,482970.0,,,,0.0,0.0,,0.0,0.21,-0.25,,0.0,0.04,,,,,,,,,,,455801.0,300000.0,,,-212187.0,,,,800.0,,,120057.0,,,800.0,,,78976.0,,,,6583.0,35386.0,,7854.0,,27729.0,21000.0,,869302.0,305770.0,625427.0,,,,-750000.0,,960000.0,,-1005.0,,-212187.0,,-212187.0,,476801.0,-176801.0,,,,,385801.0,,,-35386.0,,,,750000.0,,,50000.0,,0.0001,,14800000.0,0.0,0.0,,7333.0,,,,,,,1000000.0,,,,243875.0,7854.0,,18900000.0,,21000.0,-727638.0,19200000.0,19200000.0,,,,,-563532.0,,,,,,,,,,250000.0,10.0,0.0,0.0,,,14152.0,,233661779.0,233661779.0,233661779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-02-14,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,498614.0,,,,193949.0,,85000.0,,141057.0,572.0,,,253576.0,253576.0,,,,,,,,,,,,,,40000.0,,126191.0,-131446.0,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,25800.0,,,498614.0,,,,,0.0,0.0,,0.25,,,,,,,,,,,,,,,140989.0,75000.0,,,-119902.0,,,,25000.0,,,51492.0,,,25000.0,,,15644.0,,,,-2000.0,38913.0,,938.0,,28667.0,15000.0,,937010.0,253576.0,692563.0,,,,,,-93655.0,,-37791.0,,-119902.0,,-119902.0,-119902.0,155989.0,-80989.0,,,,,92655.0,,,-38913.0,,,,,,,,,0.0001,,15000000.0,0.0,0.0,,5333.0,,,,,,1000000.0,,,,,244447.0,,,4725000.0,811000.0,15000.0,-847540.0,4800000.0,4800000.0,,,,,-683434.0,,,,,,,,,,250000.0,10.0,,,,,,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,669729.0,,,,129619.0,,70537.0,,141057.0,573.0,,,140033.0,140033.0,,,,,,,,,,,,,,40000.0,,74017.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,4680.0,,,669729.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,75000.0,,,-230901.0,,,,,,,,,,,,,,,,,,-3825.0,,937.0,,29604.0,78500.0,,1054368.0,140033.0,809348.0,,,,,,,,,,-230901.0,,-230901.0,-230901.0,309726.0,-234726.0,,,,,113207.0,,2000.0,3825.0,,,,,,,,,0.0001,,15000000.0,0.0,0.0,,3333.0,,,,,,,,,,,245020.0,,,4725000.0,,78500.0,-1078441.0,4800000.0,4800000.0,,,,,-914335.0,,,,,,,,,,250000.0,10.0,,,,,,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-20,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,957513.0,,,,163852.0,,80537.0,,141057.0,572.0,,,323555.0,323555.0,,,,,,,,,,,,,,,0.0,8832.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,4725000.0,,,,,,,,,,,,,,155040.0,,,897362.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,75000.0,,,-68916.0,,,,,,,,,,,,,,,,,,-92788.0,,937.0,,30542.0,30000.0,,1306806.0,323555.0,1061214.0,,,,,,,,,,-68916.0,,-68916.0,-68916.0,236704.0,-161704.0,,,,,97953.0,,295.0,92788.0,,,,,,,,,0.0001,,15000000.0,0.0,0.0,,7334.0,,,,,,,,,,,245592.0,,,4725000.0,,30000.0,-1147357.0,4800000.0,4800000.0,,,,,-983251.0,,,,,,,,,,250000.0,10.0,,,,,,,230485100.0,,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2020-01-14,10-K,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,1042987.0,,,,197494.0,10000.0,90537.0,,141057.0,2290.0,,,203001.0,203001.0,,,,,,,,,,,,,,,8000.0,23514.0,-234123.0,-234123.0,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,18900000.0,,,,,,-197443.0,,277380.0,,288913.0,,,,3880.0,3880.0,,1042987.0,,,1042987.0,,0.0,,0.0,0.21,-0.263,,0.039,0.016,,,,,,,,,,,,300000.0,,,-730113.0,,,197443.0,-800.0,,,55037.0,,,,,514606.0,514606.0,,,,-669.0,,,3750.0,,31479.0,143500.0,,1496646.0,203001.0,1250481.0,,,,,,-95692.0,,-138431.0,,-730113.0,,-568313.0,,1055793.0,-755793.0,,,,,569700.0,,2000.0,25680.0,,,,,,,,,0.0001,,14800000.0,0.0,0.0,,6664.0,,,,,,1000000.0,,,-730113.0,,246165.0,3750.0,,18900000.0,,,-1457751.0,19200000.0,19200000.0,,14800000.0,,,-1293645.0,-1293645.0,,,,,,,,,250000.0,10.0,,,,31720.0,197443.0,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-02-14,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,1064849.0,,,,221644.0,,100537.0,,141057.0,572.0,,,194284.0,194284.0,,,,,,,,,,,,,,,,37423.0,13909.0,13909.0,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,,,,,,,,,,,,,,,143776.0,,,1064849.0,,,,,0.0,,,,,,,,,,,,,,,,,,,75000.0,,,-45301.0,,,,,,,24150.0,,,,,68318.0,68318.0,,,,5942.0,,,938.0,,32416.0,0.0,,1533230.0,194284.0,1286493.0,,,,,,,,13909.0,,-45301.0,,-45301.0,,136679.0,-61679.0,,,,,95679.0,,4100.0,16378.0,,,,,,,,,0.0001,,14800000.0,0.0,0.0,,12606.0,,,,,,,,41000.0,45301.0,,246737.0,,,4725000.0,,,-1503052.0,,4800000.0,,,,,-1338946.0,-1338946.0,,,,,,,,,250000.0,10.0,,,,17888.0,,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-15,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,1150702.0,,,,179032.0,,110537.0,,141057.0,573.0,,,174247.0,174247.0,,,,,,,,,,,,,,,,19386.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,,,,,,,,,,,,,,,,143776.0,,,1150702.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,75000.0,,,-63850.0,,,,,,,,,,,,,,,,,,,,937.0,,33354.0,0.0,,1577043.0,174247.0,1329734.0,,,,,,,,,,-63850.0,,-63850.0,-63850.0,137340.0,-62340.0,,,,,76340.0,,19500.0,-1510.0,,,,,,,,,0.0001,,14800000.0,0.0,0.0,,10606.0,,,,,,,,61000.0,,,247309.0,,,4725000.0,,,-1566902.0,,4800000.0,,,,,-1402796.0,-1402796.0,,,,,,,,,250000.0,10.0,,,,,,,230485100.0,230485100.0,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-13,10-Q,Nukkleus Inc.,NUKK,CIK0001592782,USD,,,1932919.0,,,,205470.0,,120538.0,,141057.0,572.0,,,994967.0,994967.0,,,,,,,,,,,,,,,,55207.0,,,0.0001,900000000.0,230485100.0,230485100.0,23049.0,-11492.0,4725000.0,,,,,,,,,,,,,,921992.0,,,1932919.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,75000.0,11492.0,,11492.0,,,,,,,,,,,,,,,,,,,,938.0,,34291.0,0.0,,2386271.0,994967.0,2386271.0,,,,,,,,,,11492.0,,11492.0,10312.0,62222.0,12778.0,,,,11492.0,19222.0,224.0,2000.0,-1286.0,,,2118.0,,,,,938.0,0.0001,,14800000.0,0.0,0.0,,17065.0,,,,,,,,43000.0,11492.0,,,,,4725000.0,,,-1555410.0,,75000.0,4800000.0,,,,-1391304.0,-1391304.0,,,,,,,,,250000.0,10.0,,,,,,1250000.0,231735100.0,,230485100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
