end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosureRecurring,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeCurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,Depreciation,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPropertyAndOtherTaxesPayable,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForConstructionInProcess,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsNet,DeferredTaxLiabilities,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice
2017-12-31,2018-03-16,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,1730000.0,,,,,1062000.0,32000.0,6933000.0,-768000.0,1635000.0,2476000.0,5303624.0,62972000.0,33332000.0,0.0,,31768000.0,-2556000.0,31768000.0,,,,0.0,,,35439272.0,277492000.0,-33975000.0,,,,,,,,,,,,,317000.0,,,,18000.0,46097000.0,2833000.0,,41551000.0,,1618000.0,49000.0,4000.0,,45780000.0,,282000.0,,1484000.0,,,-0.95,-1.15,-0.95,,0.26,-0.153,-0.134,,,,,-825000.0,,234000.0,,0.0,555000.0,,7635000.0,,0.0,-26034000.0,-33150000.0,-33150000.0,0.0,0.0,4500000.0,,,-4500000.0,-2700000.0,-2470000.0,,,-2470000.0,,,-5000.0,,,,-1041000.0,,354000.0,2810000.0,62972000.0,2792000.0,0.0,33323000.0,,-1405000.0,,-33649000.0,,-40399000.0,909000.0,1.0,34059000.0,-41566000.0,470000.0,,,79000.0,,741000.0,167600000.0,30000.0,-825000.0,,,,,,1405000.0,0.0,0.0,0.0,1564000.0,,703000.0,703000.0,32620000.0,,703000.0,,29640000.0,,26424000.0,-216562000.0,,1750000.0,,,729367.0,1251000.0,4.85,5303624.0,,,,,,,,,,,,60162000.0,,,406667.0,32620000.0,818000.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,5300000.0,34875814.0,34875814.0,34875814.0,,,,
2018-03-31,2018-05-08,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1160000.0,,,,,1274000.0,,,-762000.0,110000.0,110000.0,,58860000.0,29749000.0,,25000.0,28416000.0,-3352000.0,,,,,0.0,,,35519772.0,277803000.0,-4062000.0,,,,,,,,,,,,,,,,,16000.0,,,,,,,,,,,,,,588000.0,,,,-0.11,,,,,,,,,,7000.0,,,2000000.0,,17000.0,,1157000.0,,,,,,,,,,,,-596000.0,212000.0,,,212000.0,,,-3000.0,,,,-232000.0,,64000.0,2450000.0,58860000.0,2434000.0,,201000.0,,-34000.0,,-3526000.0,,-4069000.0,81000.0,,4150000.0,-4150000.0,354000.0,,,79000.0,,200000.0,,,6000.0,,,,,,34000.0,0.0,0.0,0.0,1333000.0,,,201000.0,,,201000.0,,29111000.0,,2993000.0,-220631000.0,,110000.0,,,532475.0,208500.0,3.02,4899149.0,,,2.5,,,,,,,,,56410000.0,,,81000.0,,201000.0,,,,,,,,,,,,,,,,35447304.0,,,,,
2018-06-30,2018-08-09,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1455000.0,,,,,1301000.0,,,-381000.0,638000.0,637000.0,,54290000.0,25766000.0,,,24849000.0,,,,,,0.0,,,35819772.0,278441000.0,-5526000.0,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,-0.16,,,,,,,,,,,,,3200000.0,,-393000.0,,1672000.0,,,,,,,,,,,,,,,,,,,,,,,,,107000.0,2768000.0,54290000.0,2756000.0,,,,,,,,-5907000.0,-286000.0,,5621000.0,-5621000.0,236000.0,,,79000.0,,193000.0,,,381000.0,,,,,,,0.0,0.0,0.0,917000.0,,,,,,,,28524000.0,,3949000.0,-226538000.0,,,,0.8,,,4.52,5439549.0,,,,,,,,,,,,51522000.0,,,,,,,,,,,,,,,,,,,,,35819772.0,,,,,
2018-09-30,2018-10-31,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,878000.0,,,,,1422000.0,,,-353000.0,438000.0,439000.0,,49244000.0,21306000.0,,,20849000.0,,,,,,0.0,,,35819772.0,278879000.0,-5023000.0,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,-0.14,,,,,,,,,,,,,3000000.0,,-36000.0,,1175000.0,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,2307000.0,49244000.0,2300000.0,,,,,,,,-5051000.0,64000.0,,5115000.0,-5115000.0,,,,79000.0,118000.0,197000.0,,,28000.0,,,,,,,0.0,0.0,0.0,457000.0,,,,,,300000.0,,27938000.0,,3940000.0,-231589000.0,,,,,,,3.77,5449689.0,,,,,,,,,,,,46937000.0,,,63000.0,,,,,,,,,,,,,,,,,,35819772.0,,,,,
2018-12-31,2019-03-14,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,1653000.0,,,,,1291000.0,92000.0,9366000.0,-255000.0,1660000.0,1660000.0,5535439.0,44345000.0,17016000.0,,0.0,15823000.0,-15945000.0,15823000.0,-15945000.0,,,0.0,,,35899772.0,279353000.0,-20625000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,221000.0,,,0.0,3000.0,48663000.0,3119000.0,0.0,43474000.0,,1712000.0,229000.0,1000.0,0.0,48442000.0,55000.0,166000.0,0.0,2433000.0,0.0,,-0.59,-0.76,-0.59,0.0,0.26,-0.203,,-0.023,,0.0,0.0,513000.0,513000.0,258000.0,3000000.0,0.0,-548000.0,,5269000.0,0.0,0.0,-15404000.0,-21138000.0,-21138000.0,0.0,0.0,,0.0,,,-78000.0,229000.0,0.0,,229000.0,0.0,0.0,-15000.0,,0.0,,-372000.0,0.0,400000.0,2947000.0,44345000.0,2944000.0,,201000.0,,-122000.0,,-16537000.0,,-27249000.0,-144000.0,1.0,20994000.0,-27102000.0,,,,,,79000.0,173200000.0,36000.0,513000.0,4000.0,4000.0,,,,122000.0,0.0,0.0,0.0,1193000.0,,,201000.0,,0.0,401000.0,,27329000.0,,15725000.0,-237700000.0,0.0,1660000.0,0.0,,761185.0,1153500.0,4.32,5535439.0,,,2.5,,,,,,,,,41398000.0,200000.0,,160500.0,0.0,401000.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2600000.0,35804304.0,35804304.0,35804304.0,,,,
2019-03-31,2019-05-09,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1861000.0,,,,,980000.0,,,-117000.0,570000.0,570000.0,,39824000.0,12982000.0,,109000.0,12019000.0,-3804000.0,,,,,0.0,,,36090125.0,280664000.0,-5726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602000.0,,,-0.16,-0.16,-0.16,,,,,,,,,138000.0,,,,,-146000.0,,1278000.0,,0.0,,-5864000.0,,,0.0,,,,,99000.0,,,,-311000.0,,,-3000.0,,,,-230000.0,,78000.0,2841000.0,39824000.0,2841000.0,,741000.0,,-6000.0,,-4677000.0,,-5864000.0,-59000.0,1.0,5805000.0,-5805000.0,,,,,,,,,138000.0,9000.0,,,,,6000.0,0.0,0.0,0.0,963000.0,,,200000.0,,,643000.0,,26842000.0,,4527000.0,-243564000.0,0.0,570000.0,,,126875.0,215000.0,3.92,5432661.0,,,,,,,,,,,,36983000.0,,,190903.0,,643000.0,,,,,,,,,,,,,,,,35977422.0,,,,,
2019-06-30,2019-08-09,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1550000.0,,,,,912000.0,,,-216000.0,486000.0,486000.0,,71875000.0,45599000.0,,,44921000.0,,44921000.0,,,,0.0,,,41003660.0,319045000.0,-5951000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.16,-0.16,0.0,,,,,,,,,,,,,102000.0,,1313000.0,0.0,,,-5852000.0,,,0.0,,,,,,,,,,,,,,,,,,51000.0,2462000.0,71875000.0,2462000.0,,,,,,,,-5852000.0,154000.0,,6006000.0,-6006000.0,,,,,,,,,-99000.0,1000.0,1000.0,,,,,0.0,0.0,0.0,678000.0,,,,,,,,26276000.0,,4693000.0,-249416000.0,,,0.0,0.91,,,5.56,5803827.0,,,,,,,,,,,,69413000.0,,,,37497000.0,296000.0,,,,,,,,,,,,,,,,37519697.0,,,,,
2019-09-30,2019-11-12,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1061000.0,,,,,960000.0,,,58000.0,797000.0,797000.0,,66643000.0,40911000.0,,,40338000.0,,40338000.0,,,,0.0,,,41066467.0,320130000.0,-5876000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,-0.15,-0.15,0.0,,,,,,,,,,,,,-289000.0,,1578000.0,0.0,,,-6150000.0,,,0.0,,,,,,,,,,,,,,,,,,250000.0,2021000.0,66643000.0,2021000.0,,,,,,,,-6150000.0,-39000.0,,6111000.0,-6111000.0,,,,,,,,,274000.0,,0.0,,,,,0.0,0.0,0.0,573000.0,,,,,,,,25732000.0,,4533000.0,-255566000.0,0.0,,0.0,,,,5.66,5813770.0,,,,,,,,,,,,64622000.0,,,,,288000.0,,,,,,,,,,,,,,,,41019230.0,,,,,
2019-12-31,2020-03-16,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,2149000.0,0.0,49361000.0,49361000.0,1056000.0,4180000.0,566000.0,11729000.0,-106000.0,3358000.0,3358000.0,6965730.0,816877000.0,716263000.0,,0.0,714594000.0,698771000.0,714594000.0,698771000.0,,,0.0,,,41519633.0,324808000.0,668778000.0,,,4500000.0,0.0,48031000.0,1806000.0,49837000.0,-13000.0,0.0,0.0,443000.0,-13000.0,446000.0,,,0.0,,3683000.0,0.0,443000.0,43000.0,,2354000.0,699000.0,0.0,0.0,2794000.0,98000.0,348000.0,0.0,2361000.0,750000000.0,,33.84,,29.259999999999998,0.069,0.27,-0.063,,-0.004,,0.002,0.0,149000.0,149000.0,337000.0,16500000.0,,-888000.0,,7143000.0,0.0,0.0,664689000.0,718453000.0,718453000.0,0.0,49824000.0,,0.0,0.0,,496000.0,,0.0,1056000.0,2888000.0,4500000.0,444000.0,-3000.0,,0.0,,472000.0,49361000.0,564000.0,61246000.0,816877000.0,60190000.0,,42096000.0,,674796000.0,,-18270000.0,,1355124000.0,749686000.0,1.0,31233000.0,-44544000.0,,,,,,,,195000.0,149000.0,10000.0,10000.0,,0.0,,204000.0,0.0,0.0,0.0,1669000.0,,3800000.0,3732000.0,,675000000.0,,,25171000.0,,24090000.0,430929000.0,0.0,3358000.0,0.0,,361833.0,2563500.0,9.36,6965730.0,,,,,,,,,,,,755631000.0,,,771376.0,38062000.0,3835000.0,,,,,,1056000.0,0.0,0.0,46000.0,1010000.0,0.0,,1100000.0,-45600000.0,46319457.0,,38945468.0,,,,
2020-03-31,2020-05-11,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,5649000.0,9681000.0,,1715000.0,1056000.0,1371000.0,,,-16000.0,3456000.0,3456000.0,,358373000.0,257896000.0,,32000.0,241540000.0,-473054000.0,241540000.0,-473054000.0,,,0.0,,,28852927.0,242942000.0,-76000.0,,,,9674000.0,,,,,,1500000.0,443000.0,,,,,,,,,,,,,,,,,,,,558000.0,,,,0.0,,0.125,,,,,,,,90000.0,90000.0,,13600000.0,,-93000.0,,4023000.0,3007000.0,0.0,,-366000.0,,,-352000.0,,,3793000.0,,3470000.0,,9681000.0,-47640000.0,-2815000.0,-3000000.0,,,,3793000.0,,-489000.0,,1898000.0,11291000.0,358373000.0,10235000.0,,-412082000.0,,-389000.0,,-60673000.0,,-14000.0,1805000.0,1.0,5178000.0,-2171000.0,,,,,,,,,90000.0,,0.0,,,,389000.0,0.0,0.0,0.0,1179000.0,,7900000.0,7918000.0,,,,,25034000.0,,1155000.0,104156000.0,12681000.0,3456000.0,0.0,,12167.0,50500.0,12.08,5670769.0,,,,,,,,,,,,347082000.0,,,1333294.0,,7918000.0,,,,,,,,,,,,,,,,36169493.0,,,,,
2020-06-30,2020-08-10,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,5240000.0,20679000.0,,2565000.0,1056000.0,4831000.0,,,-137000.0,3176000.0,3176000.0,,358762000.0,258389000.0,,,229703000.0,,229703000.0,,,,0.0,,,28897394.0,246395000.0,-6965000.0,,,0.0,13201000.0,,,,,,1500000.0,443000.0,,,,,,,,,,,,,,,,,,,,,,,,-0.24,,0.046,,,,,,,,,,,10500000.0,,-465000.0,,6246000.0,2297000.0,,,-7176000.0,,,-332000.0,,,4975000.0,,,,,,,,,,,,,,,306000.0,15192000.0,358762000.0,14136000.0,,,,,,,,-6844000.0,-662000.0,,8811000.0,-6514000.0,,,,,,,,,-121000.0,,-503000.0,,,,,0.0,0.0,0.0,802000.0,,,,,,,,24882000.0,,2565000.0,97312000.0,15498000.0,,0.0,0.88,,,14.02,5627427.0,,,,,,,,,,,,343570000.0,,,,,339000.0,,,,,,,,,,,,,,,,28856085.0,,,,,
2020-09-30,2020-11-09,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,3870000.0,6062000.0,,22000.0,1056000.0,2306000.0,,,-428000.0,3155000.0,3155000.0,,353393000.0,251685000.0,,,238431000.0,,238431000.0,,,,0.0,,,29224538.0,251781000.0,-2817000.0,,,0.0,9426000.0,,,,,,,443000.0,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,0.209,,,,,,,,,,,9000000.0,,1352000.0,,3447000.0,1123000.0,,,-3194000.0,,,-668000.0,,,6110000.0,,,,,,,,,,,,,,,124000.0,7254000.0,353393000.0,6198000.0,,,,,,,,-2526000.0,1476000.0,,5793000.0,-4670000.0,,,,,,,,,-291000.0,,0.0,,,,,0.0,0.0,0.0,439000.0,,,,,,,,26207000.0,,2346000.0,94786000.0,10549000.0,,0.0,0.87,,,12.46,5418283.0,,,,,,,,,,,,346139000.0,,,,,2169000.0,,,,,,,,,,,,,,,,29037074.0,,,,,
2020-12-31,2021-03-16,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,2491000.0,4113000.0,,142000.0,1121000.0,1351000.0,174000.0,13111000.0,1266000.0,12581000.0,12581000.0,5327425.0,353744000.0,325875000.0,,676000.0,237366000.0,,237366000.0,-477228000.0,,,0.0,,,29304396.0,249805000.0,-9849000.0,,,0.0,34548000.0,-1821000.0,262000.0,-1559000.0,-155000.0,0.0,,533000.0,-47000.0,752000.0,0.0,,108000.0,,8870000.0,3020000.0,533000.0,60000.0,,4036000.0,194000.0,0.0,950000.0,7585000.0,52000.0,592000.0,108000.0,2238000.0,0.0,,-0.36,-0.06,-0.36,0.125,0.27,-0.373,,0.017,,-0.077,0.345,,1372000.0,443000.0,6300000.0,,3496000.0,,18198000.0,9449000.0,0.0,,-12827000.0,-12827000.0,,-1606000.0,,54087000.0,6574000.0,,-334000.0,,4113000.0,65000.0,-2829000.0,-4500000.0,90000.0,0.0,,6574000.0,,-1087000.0,-49219000.0,2456000.0,5105000.0,353744000.0,3984000.0,,-409724000.0,,-3727000.0,,-65149000.0,,-13059000.0,5449000.0,1.0,27725000.0,-23198000.0,,,,,,,,237000.0,1372000.0,,-503000.0,,0.0,,3727000.0,0.0,0.0,0.0,582000.0,,10300000.0,10276000.0,,0.0,,,27336000.0,,9527000.0,97568000.0,43997000.0,12581000.0,0.0,0.0,84042.0,230500.0,12.23,5327425.0,,,,,,,,,,,,348639000.0,,,1800000.0,,10276000.0,,,,,7100000.0,2060000.0,0.0,27000.0,49000.0,955000.0,0.0,,2100000.0,4800000.0,30823458.0,,30823458.0,1285000.0,,,
2021-03-31,2021-05-10,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1238000.0,1688000.0,,142000.0,1121000.0,1341000.0,,,1585000.0,936000.0,936000.0,,355940000.0,327899000.0,,156000.0,239879000.0,,239879000.0,2513000.0,,,0.0,,,29982801.0,255513000.0,-2249000.0,,,,2304000.0,,,,,,,533000.0,,,,,,,,,,,,,,,,,,,,621000.0,,,,-0.09,,,,,,,,,,,319000.0,,5100000.0,,409000.0,,1465000.0,2546000.0,0.0,,-3045000.0,,,-477000.0,,,3348000.0,,-1409000.0,,-2425000.0,0.0,-10000.0,0.0,,,,-3225000.0,,1955000.0,,109000.0,3842000.0,355940000.0,2721000.0,,1022000.0,,-637000.0,,1809000.0,,-2568000.0,508000.0,1.0,6099000.0,-3553000.0,,,,,,,,,319000.0,,-10000.0,,,,637000.0,0.0,0.0,0.0,6288000.0,,1000000.0,1022000.0,,,,,27508000.0,,4634000.0,95000000.0,4850000.0,936000.0,0.0,,65833.0,18000.0,13.82,4601187.0,,,,,,,,,,,,352098000.0,,,678405.0,,4772000.0,,,,,,,,,,,,0.0,,,,29423727.0,,,,,
2021-06-30,2021-08-09,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,1491000.0,25000.0,,719000.0,1393000.0,1681000.0,,,1903000.0,1040000.0,1040000.0,,353956000.0,324863000.0,,,315258000.0,,315258000.0,,,,0.0,,,30024007.0,256779000.0,-4800000.0,,,,1360000.0,,,,,,,642000.0,,,108000.0,,,,,,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,,5100000.0,,793000.0,,4516000.0,3165000.0,,,-9691000.0,,,-4573000.0,,,8109000.0,,,,,,,,,,,,,,,123000.0,5392000.0,353956000.0,3891000.0,,,,,,,,-5118000.0,914000.0,,13770000.0,-10605000.0,,,,,,,,,318000.0,,-2000.0,,,,,0.0,0.0,0.0,382000.0,,,,,,,,28451000.0,,9254000.0,89882000.0,4525000.0,,0.0,,,,11.12,4625772.0,,,,,,,,,,,,348564000.0,,,,,226000.0,,,,,,,,,,,,,,,,29987917.0,,,,,
