end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciation,CostOfGoodsSold,CostsAndExpenses,DebtCurrent,DebtInstrumentUnamortizedDiscount,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DepreciationNonproduction,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DividendsSharebasedCompensationStock,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeBenefitsAndShareBasedCompensationNoncash,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfPropertyPlantEquipment,GainOnDerivativeInstrumentsPretax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncreaseDecreaseInRetailRelatedInventories,InducedConversionOfConvertibleDebtExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAdditionalCapital,OtherAssetImpairmentCharges,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherInterestAndDividendIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherShortTermBorrowings,PaidInKindInterest,PaymentsOfFinancingCosts,PaymentsToAcquireBuildings,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOilAndGasEquipment,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseOtherNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfLandHeldForUse,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RetainedEarningsUnappropriated,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesAndWages,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesOutstanding,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,ShortTermNonBankLoansAndNotesPayable,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationGross,TaxCreditCarryforwardValuationAllowance,UnrealizedGainLossOnDerivatives,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-09-30,2016-11-21,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,8307.0,,,-11311.0,660099.0,,,,,71005.0,,130564.0,102130.0,,28434.0,,,55060.0,,,,,,,,,,0.0001,,2000000000.0,250235160.0,250235160.0,,25024.0,-2978.0,,,,,,,,,,,,,,,,,,,1307.0,,1307.0,,,,125379.0,,,,,,50000.0,9006.0,0.0,0.0,0.0,,,,,,,,,,125379.0,,,,,,,,44874.0,,-2978.0,-2978.0,-2978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171.0,7171.0,,,,44900.0,47000.0,2100.0,,,,,,67313.0,130564.0,67313.0,,,,,,,,-2978.0,,,54374.0,,,50181.0,-50181.0,621872.0,,,,,,,,,,,-71005.0,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,4000.0,,34517.0,23206.0,,,,,,,-621872.0,,,,,,,,,,,,,,,63251.0,,,,,,,,,,,,,1486660.0,148666000.0,1486660.0
2016-12-31,2017-04-17,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,5653.0,,11196.0,-7390.0,,729184.0,,-554273.0,,,,74220.0,47093.0,,27127.0,,,23.0,,-56866.0,,,,,,,,0.0001,,2000000.0,3702351.0,3702351.0,,369.0,-709117.0,,,,,,,,,,,242176.0,,,-471667.0,,,,,5228.0,,,,,,,117759.0,,,,,,,0.0,,0.0,,,,70000.0,,,153328.0,,,153328.0,,,,,,-37778.0,,347304.0,,,-709117.0,-709117.0,,,,,,,,10087.0,,,,,79616.0,,,,,,,,1907.0,,,,,79616.0,,-8180.0,,,,,,,257365.0,257365.0,,,,,47000.0,,,,,,,497888.0,74220.0,497888.0,,496000.0,,-500.0,,-552366.0,,-709117.0,,,-104448.0,363280.0,,347304.0,-347304.0,,,,,,,,,,,,-219998.0,,,,,,,,,,,,,-500.0,0.0,,,,70.0,,,,,,,496000.0,,,,-709117.0,34517.0,27127.0,27127.0,,,,,,-1153221.0,,,,,,,,,,3702352.0,,,,,,-423668.0,,2693002.0,,,,257853.0,,,-242176.0,,-471667.0,165919000.0,,165919000.0
2017-03-31,2017-05-22,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,2738.0,,25736.0,-8697.0,,692529.0,,-68609.0,,,,120167.0,94347.0,,25820.0,,,47277.0,,47254.0,,,,,,,,0.0001,,2000000.0,370235160.0,370235160.0,,37024.0,-168915.0,,,,,,,,,,,540754.0,,,-540754.0,,,,,1307.0,,1307.0,,,,,323673.0,,,,,,6238.0,0.0,,0.0,,,,,,27783.0,,,,,,,,,-39533.0,,,43626.0,,,-168915.0,-168915.0,,,,,,,,11625.0,,,,,39533.0,,,,,,,,17863.0,,,,,,,6238.0,,,,,,,85756.0,85756.0,,,,,47000.0,,,,,,,712750.0,120167.0,712750.0,,98000.0,,,,-50746.0,,-168915.0,,,-39533.0,354365.0,,43626.0,-43626.0,,,,,,,,,,,,-71216.0,,,,,71216.0,,,,,,,,,0.0,,,,70.0,,,,,,,98000.0,,,15500.0,-168915.0,34517.0,25820.0,25820.0,,,,,,-1322136.0,,,,,,,,,,,,,,,,-592583.0,,,,,,,,,,,,370235160.0,,370235160.0
2017-06-30,2017-08-21,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,11583.0,,39431.0,-10004.0,,849294.0,,,,,,95346.0,70833.0,,24513.0,,,23763.0,,,,,,,,,,0.0001,,2000000.0,6152038.0,6152038.0,,615.0,-270707.0,,,,,,,,,,,651473.0,,,,,,,,,,1307.0,,,,,391150.0,,,,,,9966.0,-59.89,,-59.89,,,,,,,,,,-19864.0,,,,,-19864.0,,,37394.0,,,-270707.0,-270707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213449.0,213449.0,,,,,47000.0,,,,,,,838281.0,95346.0,838281.0,,,,,,,,-270707.0,,,-19864.0,386151.0,,37394.0,-37394.0,,,,,,,,,,,,-199754.0,,,,,,,,,,,,,,0.0,,,,70.0,,,,,,,,,,14280.0,,34517.0,24513.0,24513.0,,,,,,-1592844.0,,,,,,,,,,,,,,,,-742935.0,,,,,,,,,,,-651473.0,4520.0,,4520.0
2017-09-30,2017-11-20,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,16441.0,,53138.0,,,912358.0,,,,-7974.0,,109690.0,86484.0,,23206.0,,,39414.0,,,,,,,,,,0.0001,,20000000000.0,11470670.0,11470670.0,,1147.0,-146536.0,,,,,,,,,115342.0,,711407.0,,,,,,,,,,1307.0,,,,,362482.0,,,,,,44914.0,-0.02,,-0.02,,,,,,,,,,7974.0,,,,,,,,20454.0,,,-146536.0,-146536.0,-18.73,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13707.0,121075.0,13707.0,,,,47000.0,,,,0.0,,,935566.0,109690.0,935566.0,,,,,,,,-146536.0,,,-107368.0,458591.0,,25461.0,-25461.0,,,,,1307.0,20454.0,3700.0,,,,,-115342.0,,,,,,,,,,,,,,0.0,,,,70.0,,,,,,,,,,3700.0,,,,23206.0,,,,,,-1739381.0,,,0.0,,,,,,,,,,,,,-825876.0,,,,,,,,,,,,7823121.0,7823.0,7823121.0
2017-12-31,2018-04-16,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,25718.0,,66424.0,-12618.0,,2467577.0,,-229454.0,,,,83944.0,62045.0,,21899.0,,14975.0,14975.0,14975.0,14952.0,,,,-141048.0,,0.0,,0.0001,,2000000.0,770676305.0,770676305.0,,77.0,-2037745.0,,,,5228.0,,,,,,,670103.0,0.0,,-670103.0,-675180.0,,,0.0,5228.0,,,5228.0,,,,309487.0,309487.0,309487.0,,,,1099.0,-0.03,,-0.03,,,,777587.0,,,,,,-493162.0,,,,,,,,928377.0,,,-2037746.0,-2037745.0,-33.04,,,0.0,,,,87307.0,,1099.0,75396.0,,495569.0,,,,,,,,88406.0,,,,,,,1099.0,,,,,,,616206.0,67138.0,,,,44900.0,47000.0,,47000.0,,,,29218.0,789275.0,83944.0,789275.0,0.0,156000.0,,,0.0,-141048.0,,-2037746.0,,,-1109368.0,386547.0,,928377.0,-928377.0,,17981.0,,,,123594.0,,,,,,,,70.0,,1099.0,549068.0,-549068.0,,0.0,0.0,,,,,0.0,,,,70.0,,,,156000.0,,,156000.0,,,,-2037745.0,21899.0,21899.0,21899.0,,21899.0,,,770338.0,-3190966.0,-3190966.0,,,0.0,,,928378.0,770338.0,,770676305.0,789275.0,,386547.0,,-705331.0,-705331.0,,766973953.0,,,,1756082.0,,,-670103.0,,,61683985.0,61684.0,61683985.0
2018-03-31,2018-05-21,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,13613.0,,65208.0,-13925.0,,3007717.0,,-46805.0,,,,238784.0,109223.0,,129561.0,,,61738.0,,46763.0,,,,,,,,0.0001,,20000000000.0,3255928947.0,3255928947.0,,325592.0,-439346.0,,,,,,,,,,,762837.0,,,,-762837.0,,,4125.0,1307.0,,,,1307.0,,,104249.0,,,,,,2678.0,0.0,,0.0,,,,,,-44003.0,,,48872.0,,,,,,48872.0,,,38287.0,,,-439346.0,-439346.0,,-0.24,-439346.0,0.0,,,,1373.0,,,,,,,,,,,,-4540.0,2952.0,,,,,,,1579.0,-4540.0,,,,,,449931.0,449931.0,,,,,47000.0,,,,,,,535891.0,238784.0,535891.0,,200000.0,,-104844.0,-104844.0,-48393.0,-48393.0,-439346.0,-439346.0,,-401059.0,350143.0,38287.0,38287.0,-38287.0,,,,,,35068.0,,,,,,,,,,,435237.0,,,-100000.0,-4844.0,,,,-104844.0,0.0,,,,485.0,,,,,,,200000.0,,,,-439346.0,139361.0,125436.0,125436.0,,,,,,-3630416.0,,,,0.0,,,,,,,,,,,,-297107.0,,,,,,,,,,,,1860814.0,,1860814282.0
2018-06-30,2018-08-20,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,27552.0,,69903.0,-15232.0,,3390778.0,,,,,,215456.0,86682.0,,128774.0,,,38539.0,,,,,,,,,,0.0001,,20000000000.0,3255928947.0,3255928947.0,,355.0,-249669.0,,,,,,,,,-20441.0,,814817.0,,,,,,,4125.0,,,,1307.0,,,,226094.0,,,,,,21677.0,-0.07,-0.07,-0.07,,,,,,,,,,,,,,,-147013.0,,,71269.0,,,-249669.0,-249669.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147013.0,-178400.0,31387.0,-10946.0,,,,47000.0,,,,,,,704404.0,215456.0,704404.0,,,,,,,,-249669.0,,,-147013.0,359178.0,,71269.0,-71269.0,,,,,,53665.0,,,,,,,,,,,,,,,,,,,,0.0,,,,1143.0,,,,,,,,,,,-249669.0,139881.0,,124649.0,,124649.0,,,,-3880081.0,,,0.0,,0.0,,,,,,,,,,,-488948.0,,,,,,,,,-814817.0,,,3494217.0,3494217.0,3494217.0
2018-09-30,2018-11-19,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,23101.0,,84545.0,,,6102995.0,,,,-290991.0,,231099.0,103632.0,,,,55411.0,55411.0,55411.0,,,55411.0,,,,0.0,,,,,,,,5723.0,,,,,,,2601937.0,,,-283884.0,,1485022.0,0.0,,-1485022.0,,,,4125.0,,,,,,,,,701054.0,701054.0,,,,23706.0,,-22.33,,,,,,,,,,,,,,,,,,,,,,-3191454.0,,-0.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-589517.0,589517.0,-14642.0,,,44900.0,47000.0,,2100.0,,2540000.0,,,1193915.0,231099.0,1193915.0,0.0,,,,,,,-3191454.0,,,,,,2601937.0,,,0.0,,,1307.0,59030.0,1600.0,,,,,,,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3191454.0,139361.0,123342.0,,,,,,,-7071534.0,,,0.0,0.0,31017.0,,28013.0,2540000.0,,,,,361509.0,,-962816.0,,,,,,,,,,,,,,28580415.0,
2018-12-31,2019-04-12,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,21229.0,,102815.0,,,5985986.0,,,,314182.0,,186200.0,64165.0,,186200.0,,15948.0,15948.0,,973.0,,15948.0,,-242663.0,,0.0,,,0.0,,57227427.0,57227427.0,0.0,29.0,,,,,5228.0,,,908345.0,,297248.0,,1408714.0,0.0,,-1408714.0,1408714.0,,0.0,0.0,,,,5228.0,,,,,372151.0,372151.0,,,,1079.0,,,,,,,,,,,,,-314182.0,,,,,,,,,,,-3517089.0,,-30.63,,,0.0,,,,,,-20.0,31903.0,,401214.0,,,,,-20.0,20578.0,-1147.0,,,,,,,,,,-1147.0,-5198.0,,,,,116773.0,116773.0,,,,47000.0,,47000.0,2540000.0,0.0,,36397.0,908345.0,186200.0,908345.0,,349000.0,349000.0,-105364.0,-105364.0,,-242663.0,-3517089.0,,,-728203.0,,,2788886.0,,,0.0,,0.0,,207261.0,,,1079.0,,,,,1217.0,,411071.0,297248.0,-297248.0,100000.0,-100000.0,-5364.0,,5364.0,-5364.0,,,,,,1217.0,0.0,,,394000.0,,,,,,,-689015.0,122035.0,122035.0,,,,45000.0,,2540000.0,-6708160.0,-6708160.0,-6708160.0,,0.0,,,207261.0,2540000.0,,,908345.0,,411071.0,,-722145.0,-722145.0,,,,,,,,,,,,,114826.0,
2019-03-31,2019-05-20,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,34135.0,,,,,6062751.0,,,,,,171871.0,50371.0,,,,1071.0,1071.0,,-14877.0,,1071.0,,,,0.0,,,0.0,20000000000.0,62886186.0,62886186.0,,6288.0,,,,,1307.0,,,,,,,1433548.0,0.0,,-1433548.0,,,,0.0,,,,,1307.0,,,,367088.0,,,,,,,,,,,,,,,,,108399.0,,,,,,,,,,,,-118258.0,,,0.0,-118257.0,0.0,,,,,,,,,-71875.0,,,,,,,,,,26778.0,2254.0,,,,,,,,,,,,,,,,,,,47000.0,0.0,,,,929249.0,171871.0,929249.0,,38500.0,,,775.0,,54152.0,-118258.0,-118258.0,,-50769.0,,67489.0,,,,,,,,57782.0,,,,,,,,2300.0,,,106725.0,,0.0,0.0,775.0,,,,,,,,,,,,,38500.0,,,,,,,,,121500.0,,,,0.0,,,-6826417.0,,,,0.0,,,,,,,,,,,-757378.0,,,,,,,,,,,,,61211227.0,,
2019-06-30,2019-08-19,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,32977.0,,129644.0,,,6170517.0,,,,,,,52173.0,,172366.0,,159.0,159.0,,,,159.0,,,,0.0,,,,,,,,7837.0,,,,,,,42495.0,,,-37949.0,,1453688.0,0.0,,,-1453688.0,,,,,,,1307.0,1307.0,,,,,329417.0,,,,,,0.0,,,,,,,,,,,,,,,,,,-37949.0,,,,-95908.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42751.0,-53413.0,58215.0,-58215.0,,,,47000.0,,,,,,,916337.0,172366.0,916337.0,,,,,,,,-95908.0,,,,,,42495.0,,,0.0,,,,29888.0,,,,,,,,,,9444.0,,,,,,,,,,,,,,5014.0,0.0,,,,,,,,,,-95908.0,,120193.0,,,,,,,-6922325.0,,,0.0,0.0,0.0,,,0.0,,,,,414855.0,,,-743971.0,,,,,,,,,,,,,69263825.0,
2019-09-30,2019-11-19,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,50176.0,,102151.0,,,6871190.0,,,,-172784.0,,122557.0,84790.0,,,,32129.0,32129.0,,,,32129.0,,,,,,,,,,,,478.0,,,,,,,91515.0,,,302722.0,,1589729.0,0.0,,,-1589729.0,,0.0,,,,,,,,-172784.0,,331252.0,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,-647814.0,,-0.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-556299.0,70793.0,-70793.0,,,,47000.0,,,,,,,821029.0,122557.0,821029.0,,,,,,,,,,,-556299.0,,,91515.0,,,0.0,,,1307.0,,,,5953.0,,,-10000.0,,,,331497.0,,,,,,,,,,,,,,5661.0,,,,,,,,,,,-647814.0,,37767.0,,,,,,,,,-7570140.0,,0.0,33142.0,,38966.0,0.0,,,,,,,-698472.0,,,,,,,,,,,,,,1607108.0,
2019-12-31,2020-04-14,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,50838.0,50838.0,0.0,96507.0,22638.0,,7265397.0,,,,400868.0,,83060.0,23999.0,,,,15634.0,15634.0,,-314.0,,15634.0,,,,1254205.0,,0.0001,,,389948.0,389948.0,0.0,68.0,,,,,5228.0,,542435.0,1254205.0,,543541.0,,1771688.0,0.0,,1771688.0,,0.0,0.0,,,,,1307.0,,,,,729308.0,729308.0,,,,6766.0,,-0.39,,,,,,,,,,,-400868.0,10000.0,,-10000.0,,,,,,0.0,,-1728448.0,-1728448.0,-0.51,,,0.0,,0.0,-5048.0,,,,83452.0,,572128.0,,44900.0,,,5687.0,,,,5687.0,,,10000.0,,,,,-5048.0,,44900.0,,,,231604.0,52443.0,,,,2100.0,,,210000.0,125919.0,24000.0,42850.0,1254205.0,83060.0,1254205.0,,210500.0,210500.0,47746.0,,,-258560.0,-1728448.0,,,-1186013.0,,,67489.0,-542435.0,,0.0,44900.0,0.0,,,,,6766.0,,10000.0,,,,,370786.0,543541.0,106725.0,0.0,,,,42254.0,,,,,,,6265.0,,,,210500.0,,,,90000.0,,,,75355.0,59061.0,,,,,,,,,-8436610.0,,0.0,125919.0,27994.0,113538.0,210000.0,,,,,6766.0,210000.0,-1171145.0,-1171145.0,,,,,,,,,1771688.0,,,,306056.0,
2020-03-31,2020-07-06,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,49026.0,,104331.0,,,8560406.0,,,,,,72568.0,11124.0,,,,1470.0,,,-14164.0,,1470.0,,,,,,,,,,,,7803.0,,,,,1307.0,,,,,,,1868155.0,0.0,,,,,0.0,,,,,1307.0,,,,,247130.0,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-397342.0,,,,,,,,,,-6107.0,-1224.0,,,,,,,,,,,,,52710.0,,,,2100.0,,,1150000.0,,,,823311.0,72568.0,823311.0,,78000.0,,,-3690.0,,88474.0,-882344.0,,,353211.0,,,1235555.0,,,0.0,,,,,,,5542.0,,,,,,,417282.0,36311.0,36311.0,0.0,,,,,,,,,,,7554.0,,,,78000.0,,,,,,,,,61444.0,,,,,,,,,-9318952.0,,0.0,49335.0,27413.0,,1150000.0,,,,,,,-750742.0,,,,,,,,,,1868155.0,,,,60508825.0,
2020-06-30,2020-08-17,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,62246.0,,116915.0,25252.0,,8660462.0,,,,,,78006.0,17869.0,,,,8025.0,8025.0,,,,,,,,,,,,,,,,9262.0,,,,,,,93848.0,,,,75206.0,2018301.0,0.0,,2018301.0,,,0.0,,1307.0,,,,1307.0,,,,345492.0,,,,,,,-0.14,,,,,,,,,,,,,,,,,,-75206.0,,0.0,,-292004.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58878.0,,,,,2100.0,,,,,,,1019238.0,78006.0,1019238.0,,,,,,,,-292004.0,,,,,,93848.0,-93848.0,,,,,,,,,6490.0,,,,-198156.0,,34485.0,488095.0,,,,,,,,,,,,,,7744.0,,,,,,,,,,,,79045.0,60137.0,,,,,,,,,-9610956.0,,0.0,47806.0,,,0.0,,,,,,,-941231.0,-941232.0,,,,,,,,,,-64072.0,,,2078061.0,
2020-09-30,2020-11-23,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,79973.0,13000.0,130729.0,,,8759701.0,,,,,,82242.0,23411.0,,,,309.0,309.0,,,,,,,,0.0,,,,,,,,11400.0,,,,8359.0,,,,,,15530.0,15530.0,2054058.0,0.0,,2054058.0,,0.0,,,1307.0,,,,,,-39766.0,,334447.0,,,,,,,-0.07,,,,,,,,,,,,,,,,,0.0,,,4641.0,,-170271.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42979.0,,,,,6197.0,,,,,,,1092368.0,82242.0,1092368.0,,,,,,,,-170271.0,,,-98275.0,,,76637.0,-71996.0,,0.0,,,,,,,,,,0.0,-98275.0,,21088.0,,,,,,,,,,,,,,,3905.0,,,,,,,,,,,-170271.0,,58831.0,,,,,,,,,-9781227.0,,13000.0,42042.0,,,0.0,,,,,547219.0,,-1010124.0,-1010126.0,,,,,,,,,,-39766.0,,,2529103.0,
