end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,BusinessDevelopment,Capital,Capital,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtInstrumentUnusedBorrowingCapacityAmount,DebtInstrumentUnusedBorrowingCapacityAmount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCosts,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DerivativeFairValueOfDerivativeNet,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,FederalDepositInsuranceCorporationPremiumExpense,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLeasehold,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInUnearnedPremiums,IntangibleAssetsCurrent,InterestAndDebtExpense,InterestAndDebtExpense,InterestAndDividendIncomeOperating,InterestAndOtherIncome,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InventoryAdjustments,InventoryGross,InventoryNet,InvestmentInterestRate,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingCostsAndExpenses,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherLiabilitiesCurrent,OtherLoansPayable,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForAdvanceToAffiliate,PaymentsForLoans,PaymentsForLoans,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfOtherAssets1,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInsurance,PrepaidRoyalties,ProceedsFromContributedCapital,ProceedsFromCustomers,ProceedsFromCustomers,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRentsReceived,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleLeasebackTransactionMonthlyRentalPayments,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,SecurityDeposit,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StandardProductWarrantyAccrual,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TemporaryEquityForeignCurrencyTranslationAdjustments,UnearnedPremiums,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableInterestEntityConsolidatedAssetsCurrent,VariableInterestEntityConsolidatedAssetsNoncurrent,VariableInterestEntityConsolidatedCarryingAmountAssets,VariableInterestEntityConsolidatedCarryingAmountLiabilities,VariableInterestEntityConsolidatedLiabilitiesCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AdjustmentsToAdditionalPaidInCapitalOther,DebtSecuritiesHeldToMaturityNonaccrualNoAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,IncomeLossAttributableToNoncontrollingInterest,InterestReceivableAndOtherAssets,InterestReceivableAndOtherAssets,InventoryValuationReserves,LeasingCommissionsExpense,LongTermInvestments,PaymentsToAcquireLongtermInvestments,ProceedsFromMinorityShareholders,SalariesAndWages,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockOptionPlanExpense
2017-09-30,2017-11-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,13505.0,,48061.0,46429.0,222255.0,5082761.0,,415.0,2661953.0,2589876.0,,,,,3020.0,16641.0,13621.0,,,,2320210.0,,1145260.0,,,0.0,,,0.001,375000000.0,57511771.0,57511771.0,57512.0,,,,,21.0,21.0,,,,31017.0,,,,,102135.0,,,,687194.0,,,,687194.0,,6669.0,7084.0,,,,,,,-0.01,0.34,,,,,,,174075.0,,,,,13621.0,,,312552.0,8973.0,,,-432518.0,,,,-102135.0,,102135.0,-40854.0,-61281.0,,12521.0,-225.0,,,,,,,,,70155.0,,,,,,,,23981.0,,,,,103163.0,,,,,,,,,2661953.0,228768.0,,,,,,1434799.0,-4753.0,-458861.0,-408537.0,,,,,,441491.0,,,,,,,,,,,,,,,,,15828.0,,408537.0,,,8099.0,,,-164563.0,243974.0,,,,23981.0,,,,,,,,,,,,,4753.0,,166503.0,,,102866.0,,,,,,,,,1432550.0,,,,2253.0,,2249.0,,,104885.0,58456.0,,,,-2249.0,94560.0,,,-2929343.0,8994.0,,,,,,,8994.0,,55538.0,34379.0,,,,,,,,,,,,2433185.0,,,,,,,,,,,,,,,,,19009002.0,,,,,,,,,,,,,,,,,
2017-12-31,2018-02-13,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,13813.0,,41045.0,54570.0,312850.0,5082761.0,,419.0,2333431.0,2184328.0,,,,,3515.0,17020.0,13505.0,,,,1899723.0,,,,,0.0,,,0.001,375000000.0,57511771.0,57511771.0,57512.0,,,,,,,,,4780.0,32337.0,,,,74192.0,97875.0,,,,785059.0,,,,785059.0,,6969.0,,,,,,,,-0.02,,,,,,,,,,,,,13505.0,,,290676.0,,,,-398960.0,,,,-97875.0,,97875.0,,,,,,,,,,,,,,,,,,,,,,7459.0,,,,,105511.0,,,,,,,,,2333431.0,201111.0,,,,,,,,,-391501.0,,,,,,398960.0,391501.0,,,,,,,,,,,,,,,,15897.0,,,,,8852.0,,,-90595.0,300906.0,,,,7459.0,,,,,,,,,,,,,,,179094.0,,,105755.0,,,,,,,,,,,,,,,,,,115976.0,61406.0,,,,,77002.0,,,-3320804.0,,,,,,,,,,64487.0,31282.0,,,,,,,,,,,,2132320.0,,,,,,,,,,,,,,,,,19170590.0,,,,,,,,,,,,,,,,,
2018-03-31,2018-05-15,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,14310.0,,36189.0,64410.0,368712.0,5121102.0,,434.0,1951137.0,1804147.0,,,,,4082.0,17633.0,13551.0,,,,1548728.0,,,,,0.0,,,0.001,125000000.0,19170827.0,19170827.0,19171.0,,,,,70.0,,,,4952.0,33375.0,,,,76865.0,109734.0,,,,1307329.0,,,,1307329.0,,7748.0,,,,,,,,-0.02,,,,,,,,,,,,,13551.0,,,290560.0,6398.0,,,-444975.0,,,,-109734.0,,92915.0,,,,,,,,,,,,,,,,,,,,,,6038.0,,,,,85424.0,,19963.0,,,,,,,1951137.0,201893.0,,,,,,,,,-438937.0,,,,,,451373.0,438937.0,,,,,,,,,,,,,,,,764.0,,3759740.0,,,22111.0,,,-55862.0,383075.0,,,,6038.0,,,,,,,,,,,,,,,169995.0,,,88638.0,,,,,,,,,,,,,,,,,,120984.0,56574.0,,,,,77867.0,,,-3759741.0,6468.0,,,,,,,,,59246.0,82946.0,,,,,,,,,,,,1749244.0,,,,,,,,,,,,,,,,,19170827.0,,,,,,,,,,,,,,,,,
2018-06-30,2018-09-13,10-K,DATASEA INC.,DTSS,CIK0001631282,USD,,147278.0,,,,,13503.0,,115785.0,70798.0,170795.0,5121102.0,,1687.0,1376965.0,1235276.0,,,,,4294.0,18181.0,13887.0,,,,1031486.0,,-143464.0,1031486.0,,0.0,,,0.001,375000000.0,19170846.0,19170846.0,19171.0,,,,3005.0,4819.0,,,,3005.0,31493.0,,,,72532.0,401036.0,72532.0,,,986095.0,,,,986095.0,,31007.0,32694.0,,,,,,,-0.08,,0.21,-0.14,,,,,132850.0,,,,,13887.0,,,1133534.0,5752.0,,,-1661427.0,,,,-401036.0,,401036.0,,-401036.0,,81958.0,-225.0,,,,,-27195.0,,,,31660.0,,,,,-274.0,,274.0,57560.0,,,,,75910.0,,63345.0,,,,,,,1376965.0,190844.0,,,27058.0,,,1235870.0,-27454.0,-1484730.0,-1604141.0,,,57286.0,,9000.0,1667179.0,,,,,,,,,,,,,,,,,63345.0,,1604000.0,,,6955.0,,,-113103.0,1491038.0,,,,57560.0,,,,,,,,,,72408.0,,1538.0,25916.0,,127880.0,,,65769.0,,,,,,,,,1432128.0,,,,,,-123850.0,,,126068.0,55270.0,,,,,361616.0,,,-4124947.0,10571.0,,,,,,,,,55156.0,172029.0,,,,,,,,,,,,1186121.0,,,,,,,2118525.0,2118525.0,113103.0,,401036.0,1173521.0,141688.0,1315209.0,4476483.0,4476483.0,19130098.0,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,13089.0,,31549.0,79959.0,202368.0,5365683.0,,717.0,1168776.0,1024093.0,,,,,4872.0,32188.0,27316.0,,,,832078.0,,-199408.0,,,0.0,,,0.001,375000000.0,19254846.0,19254846.0,19255.0,,,,,7434.0,,,,2913.0,30525.0,,,,70301.0,92915.0,70301.0,,,1079010.0,,,,1079010.0,,11445.0,12162.0,,,,,,,-0.02,0.0,0.25,0.15,,,,,35092.0,,,,,27316.0,,,226571.0,-7434.0,,,-373655.0,,,,-92915.0,,92915.0,,,,-81449.0,,,,,,,,,,-5556.0,,,,,5921.0,,,-3925.0,,,,,73575.0,,,,,,,,,1168776.0,78076.0,,,,,,220473.0,-19584.0,-435390.0,-371659.0,,,1996.0,,2205.0,366221.0,,,,,,,,,,,,,,,,,,,371659.0,,,430.0,,,-31573.0,340086.0,,,,-3925.0,,,,,,,,,,,,14703.0,4881.0,,118440.0,,,64551.0,,,,,,,,,246944.0,,,,,,-26471.0,-371659.0,,127025.0,47066.0,,,,,62771.0,,,-4496606.0,,,,,,,,,,53459.0,76879.0,,,,,,,,,,,,1090700.0,,,,,,,244665.0,,31573.0,,,,,,,,19171759.0,,,,,,,,,,,,,,,,,
2018-12-31,2019-02-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,13070.0,,14168.0,86108.0,194918.0,11104464.0,,806.0,6546986.0,5469064.0,,,,,5839.0,32141.0,26302.0,,,,5273508.0,,,5273508.0,,0.0,,,0.001,375000000.0,19170846.0,20943846.0,20945.0,,,,,,,,,2908.0,30482.0,,,,,208007.0,,,,1194102.0,,,,1194102.0,,6186.0,,,,,,,,-0.02,,0.21,-0.15,,,,,,,,1000000.0,,26302.0,,,275582.0,,,,-388669.0,,,,-208007.0,,208007.0,,,,,,,,,,,,,,,,,,,8497.0,,,460.0,,,,,73193.0,,,,,,,,,6546986.0,95543.0,,,,,,,,,-379712.0,,,8957.0,,2205.0,388669.0,460371.0,,,,,,,,,,,,,,,,,,,,,13375.0,,,7450.0,387162.0,,,,460.0,,,,,,,,,,,,,,,122363.0,,,62848.0,,,,,,,,,,,,,,,,-372278.0,,137728.0,51620.0,,,,,41114.0,,,-4868884.0,,,,,,,,,,46140.0,71973.0,,,,,,,,,,,,6451645.0,,,,,,5677892.0,62781.0,,-7450.0,,,,,,,,19445150.0,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,13389.0,,69256.0,95411.0,393127.0,11104666.0,,1880.0,6236881.0,5531443.0,,,600000.0,,7815.0,66301.0,58486.0,,,,5341969.0,,,,,0.0,,,0.001,375000000.0,20943846.0,20943846.0,20945.0,,,,,,,,,2980.0,31227.0,,,,,135250.0,,,,,,,,,,7156.0,,,,,,,,-0.03,,0.21,0.15,,0.06,,,,,,600000.0,,58486.0,,,510983.0,,,,-540999.0,,,,-135250.0,,,,,,,,,,,,,,,,,,,,,32696.0,,,894.0,,,,,74983.0,,19635.0,,,,,,,6236881.0,128026.0,,,,,,,,,-540999.0,,,33590.0,,,574589.0,-574589.0,,,,,,,,,,,,,,,,2197.0,,,,,13340.0,,,-198209.0,342790.0,,,,894.0,,,,,,,,,,,,,,,114491.0,,,53911.0,,,,,,,,,,,,,,,,-540999.0,,142363.0,46952.0,,,,,29218.0,,,-5409883.0,,,,,,,,,,47240.0,34388.0,,,,,,,,,,,,6108855.0,,,,,,,,,198209.0,,,,,,,,20943846.0,,,,,,,,,,,,,,,,,
2019-06-30,2019-10-15,10-K,DATASEA INC.,DTSS,CIK0001631282,USD,,264684.0,,,,,13088.0,,234159.0,99875.0,189906.0,11104666.0,,4864.0,7448790.0,6251863.0,1196927.0,900000.0,,,53416.0,74110.0,20694.0,,6072637.0,,6672637.0,,5041151.0,6672637.0,5041151.0,,,,0.001,375000000.0,20943846.0,20943846.0,20944.0,-1406070.0,,9056604.0,1318897.0,,,,,,,,,,,213777.0,,,1199872.0,1199872.0,,,,1199872.0,,31442.0,36306.0,,,,,,,-0.07,,0.21,0.14,,,0.07,,-77618.0,52551.0,1.0,600000.0,250000.0,55811.0,,,1131575.0,,,,-1425181.0,,,,-213777.0,,213777.0,,,,122640.0,,,213777.0,1323792.0,,-279.0,122640.0,,,481884.0,,,,,75859.0,,,23764.0,,,,,73294.0,,61864.0,,,,,,1683402.0,7448790.0,1683402.0,,,86733.0,,,5609202.0,-66385.0,-424048.0,-1425181.0,,,74127.0,,13184.0,1499308.0,-1499308.0,,,,,,,,,,,1472336.0,128931.0,444343.0,444343.0,,,,,181608.0,,24818.0,,,-19111.0,1406070.0,,,,-1732.0,3680000.0,519811.0,,,,,,,,,,47467.0,18918.0,,105932.0,,34181.0,34181.0,500000.0,,,,,1318897.0,,4840889.0,307446.0,,400000.0,,,,60867.0,-1425181.0,,140991.0,41116.0,,,,,168248.0,,600000.0,-5550128.0,,,,,,,,,,46933.0,199485.0,,2.1,,,,,0.0,,,,,5765388.0,,,,,,5677891.0,307446.0,,19111.0,,,1573413.0,96927.0,1670340.0,6232836.0,6232836.0,20119430.0,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,78652.0,,,,,12572.0,,78652.0,101063.0,196519.0,11104666.0,,1753.0,7731000.0,4140794.0,3590206.0,,,,10363.0,345597.0,335234.0,,3318155.0,,3918155.0,,-2754482.0,,-2754482.0,,,,0.001,375000000.0,20943846.0,20943846.0,20944.0,-590372.0,,,1266941.0,,,,,,,,,,,48617.0,,,,1248489.0,,,,1248489.0,95887.0,5217.0,6969.0,,,,,,,-0.03,0.0,0.21,0.15,,,-0.04,0.1,-35261.0,,1.0,600000.0,250000.0,335234.0,200000.0,,307259.0,,,,-596985.0,,,,-48617.0,,48617.0,,,,-176000.0,,,,,,,-176000.0,,1219937.0,1578367.0,,,,,22160.0,,,72873.0,,,,,70406.0,,,,,,,,2555984.0,7731000.0,1717103.0,838881.0,,,,,-84855.0,-289983.0,-2344383.0,-596985.0,,,12656.0,,2137.0,609641.0,-609641.0,32306.0,,358938.0,,838881.0,1197819.0,,,,,1197819.0,,279459.0,467630.0,,,0.0475,,,,13539.0,,,-6613.0,590372.0,,,,-9504.0,,,,,,,,285000.0,,,,288575.0,1408.0,,752233.0,283343.0,,582505.0,1421396.0,,,,,1266941.0,,,,,,,,,-84855.0,-596985.0,,136820.0,35757.0,,,,,251207.0,,,-6147113.0,,,1219937.0,,,,,,,156189.0,51175.0,,,,,,,,,,,,5175016.0,,,,,,,,,6613.0,,,702885.0,309044.0,1011929.0,5736211.0,5736211.0,20934846.0,,,,,,,,,,,,,,,,,
2019-12-31,2020-02-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,93996.0,,,,,52771.0,,93996.0,108350.0,178281.0,11104666.0,,1726.0,6718043.0,4582793.0,2135250.0,,,,12406.0,63910.0,51504.0,,71806.0,,3404740.0,,,3404740.0,,,,,0.001,375000000.0,20943846.0,20943846.0,20944.0,-1019271.0,,,1300638.0,194.0,,,,,,,,,,131100.0,,,,1379598.0,,,,1379598.0,,4490.0,,,,,,,,-0.05,,0.21,0.15,-0.04,,,0.1,,,1.0,600000.0,,51504.0,,,638157.0,-194.0,,,-1001033.0,-1001033.0,,,-131109.0,,131109.0,,,,,,,,,,,,,,,,,,,11534.0,,,52522.0,,,,,74432.0,,,,,,,,2562297.0,6718043.0,2026880.0,535417.0,,,,,,,,-1001033.0,,,14622.0,,2121.0,1015461.0,-1015655.0,126674.0,,579475.0,,,1114892.0,,,,,1114892.0,,163355.0,485669.0,,,,,,,14597.0,,,18238.0,1019271.0,,,,3088.0,,,,,,,,,,,,,,,1103621.0,,,1044027.0,726396.0,,,,,,,,,,,,,,,-1001033.0,,350808.0,242458.0,,,,,319158.0,,600000.0,-7148145.0,,,,,,,,,,44997.0,58146.0,,,,,,,,,,,,4155745.0,,,,,,,,,-18238.0,,,209493.0,306270.0,515764.0,5940253.0,5940253.0,20943846.0,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,178779.0,,,,,46768.0,,178779.0,,179000.0,11104666.0,,3546.0,5835366.0,4176007.0,1659359.0,,,,13928.0,62810.0,48882.0,,2010811.0,,2610811.0,,,,,,,,0.001,375000000.0,20943846.0,20943846.0,20944.0,-677020.0,,,1361134.0,,,,,,,,10000000.0,,,,,,,901777.0,,,,901777.0,,23556.0,,,,,,,,-0.03,,0.21,0.194,-0.036,-0.031,,0.052,,111808.0,1.0,,,48882.0,,,428227.0,,,,-677739.0,-677739.0,,,,,,,,,,,,,,,,,,,,,,,,10134.0,,,,,,,,272749.0,,,,826700.0,348401.0,175525.0,302774.0,2356640.0,5835366.0,1935082.0,421558.0,,,,,,,,-677739.0,,,12918.0,,,690657.0,-690657.0,31727.0,,348401.0,769956.0,421558.0,758162.0,,,,,,,,,,1429.0,0.05,,66971.0,,57505.0,,,-719.0,677020.0,,,,2784.0,,197598.0,,,,,,,,,,,,,1221913.0,,,810910.0,600000.0,,,,,,,,,,,,,,,-677739.0,,,252315.0,,,,,229146.0,,600000.0,-7825884.0,,,,,,,,,,155900.0,33284.0,,,,,,,,,,,,3478725.0,,,,,,,,,719.0,,,,,,,,20943846.0,,,,,,,,,,,,,,,,,
2020-06-30,2020-09-28,10-K,DATASEA INC.,DTSS,CIK0001631282,USD,284825.0,274934.0,274934.0,11759.0,97119.0,1119.0,46975.0,,84588.0,161576.0,170207.0,11104666.0,,45070.0,4913200.0,3898523.0,1014677.0,,,,115893.0,1208040.0,1092147.0,500000.0,1065936.0,,1665936.0,149511.0,,,-5006701.0,,,,0.001,375000000.0,20943846.0,20943846.0,20944.0,-1882952.0,,,20953.0,146380.0,,,5158.0,,,,,,,,,,1048593.0,1197262.0,10966.0,13984.0,115500.0,1197262.0,,65252.0,110322.0,,,,,,,-0.09,,0.21,0.232,,-0.003,-0.002,-0.003,-41694.0,84588.0,,,250000.0,20694.0,,,1620346.0,1268400.0,,44237.0,-1858095.0,-1863253.0,-1863253.0,5158.0,,5158.0,,,,34570.0,,1129.0,,-2610.0,-1269010.0,,78644.0,24766.0,237062.0,-249561.0,1460140.0,,9443.0,200000.0,200000.0,49455.0,,,,,,101252.0,9787.0,105210.0,0.15,,,731331.0,346629.0,87832.0,296870.0,1030764.0,4913200.0,689491.0,341273.0,,,,,-84842.0,-306813.0,-4573352.0,-1863253.0,,-1860000.0,46958.0,20000.0,2849.0,3173453.0,-1905053.0,204858.0,,346629.0,346629.0,341273.0,702952.0,,,,,,,,,,,0.05,353664.0,190346.0,468615.0,33021.0,,,19699.0,,,23213.0,,-2497.0,,694419.0,569651.0,34188.0,,,,,,,,11346.0,295467.0,,753440.0,2056483.0,53944.0,,,39868.0,101252.0,,9056604.0,1290142.0,,,,,,,,,-84842.0,-1863253.0,,452607.0,291031.0,222312.0,,,,1114486.0,,600000.0,-7413381.0,1414780.0,,,,,,,,,6956.0,438621.0,,1.3,0.0,1.68,0.0264,387727.0,0.0,,,,,3882436.0,3882436.0,,,,,,,,-19699.0,,,,,,,,20943846.0,,,,,,,,,,,,,,,,,
