end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AreaOfLand,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfOtherPropertyOperatingExpense,CostOfRealEstateRevenue,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentInterestRateStatedPercentage,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsCurrentGross,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFloorInterestRate,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,GainLossOnDispositionOfAssets,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfProperties,GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,GainLossOnSaleOfProperty,GainOnSaleOfInvestments,GainsLossesOnSalesOfInvestmentRealEstate,GainsLossesOnSalesOfOtherRealEstate,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationDispositionOfAssets,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestIncomeRelatedParty,InterestIncomeSecuritiesTaxable,InterestPaid,InterestPaidNet,InterestReceivable,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Land,LandAvailableForSale,Liabilities,LiabilitiesAndStockholdersEquity,LongTermDebt,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateOtherAdditions,MortgageLoansOnRealEstateOtherDeductions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableGross,NotesReceivableNet,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAssets,OtherAssetsCurrent,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForCapitalImprovements,PaymentsForFees,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfFinancingCosts,PaymentsToAcquireLandHeldForUse,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIncomeTaxRefunds,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfLand,ProceedsFromSaleOfLandHeldForUse,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfRealEstate,ProceedsFromSaleOfRealEstateHeldforinvestment,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentDisposals,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateGrossAtCarryingValue,RealEstateImprovements,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestmentsOther,RealEstateOtherAdditions,RealEstateOtherDeductions,RealEstateRevenueNet,RelatedPartyTaxExpenseDueFromAffiliatesCurrent,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfAssumedDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetailLandSalesDepositMethodSalesValue,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SecuredDebtCurrent,SharesOutstanding,ShortTermDebtPercentageBearingVariableInterestRate,StockholdersEquity,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableCurrent,DividendsCommonStock,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInNotesReceivableRelatedParties,LoansAndLeasesReceivableNetReportedAmount,ProvisionForDoubtfulAccounts
2012-06-30,2012-08-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,193000.0,,61955000.0,,-1826000.0,,,,109496000.0,,,,11000.0,,,,,,,0.01,10000000.0,4173675.0,,42000.0,,14000.0,,,,,,,,,,,,,5127000.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,58206000.0,,0.24,,0.24,,,,,,,,,,,207.0,,,998000.0,998.0,,998.0,0.24,0.24,0.0,0.0,,0.0,0.0,-12000.0,-12.0,0.0,,,,,,,,,,,,,,,,,,,,-277.0,,,,,,,,1713000.0,14000.0,24511000.0,,33790000.0,109496000.0,,,,,,,,,,,,,1424.0,,,,,,,,,14.0,426.0,-426.0,,,1507000.0,40.0,,,,,,,,,,,,,,,,,,,,,,4168214.0,998000.0,,,,,,,,,24511000.0,,,,0.0,,,,,,,,,,13748000.0,,,28470000.0,,,75706000.0,5461.0,-39000.0,4168214.0,,4168214.0,,,,,,,
2012-09-30,2012-11-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,115000.0,,61955000.0,,-1826000.0,,,,109704000.0,,,11000.0,11000.0,,,,,,,0.01,10000000.0,4173675.0,,42000.0,12000.0,,,,,,,,,,,,,,5127000.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,59207000.0,,0.08,,0.08,,,,0.0,,,,,,,42.0,,,399000.0,,397.0,383.0,0.09,0.09,-41.0,,-28000.0,-0.01,-0.01,-14000.0,-14.0,-15000.0,-14.0,,,,,,,,,,,,,,,,,,,-276.0,,,,,,,,972000.0,0.0,24511000.0,,33641000.0,109704000.0,,,,,,,,,,,,356.0,682.0,,,,,,,,,14.0,285.0,-285.0,,,1506000.0,,,,,,,,,,,,,,,,,,,,,,,,356000.0,,,,,,,,,24511000.0,,,,0.0,,,,,,,,,,14105000.0,,,,,,76063000.0,5461.0,-39000.0,4168214.0,,4168214.0,4168214000.0,,,,,,
2012-12-31,2013-04-16,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,149.0,,61955.0,,-1826.0,,,,109506.0,,,,2000.0,1000.0,,,2.0,,,0.01,10000000.0,4168214.0,4168214.0,42.0,,,,,,,,,,,,,,5127000.0,,,,,,,,,,,,,0.0,,,,,,,,,,37000.0,,,,,,53407.0,,0.36,,0.36,,,,0.0,,,,,,0.0,334000.0,,,2466000.0,2466000.0,2466000.0,1590000.0,0.38,0.38,-106000.0,,,-0.02,-0.02,,-37000.0,-876000.0,,37000.0,,0.0,,,,-6374000.0,1620000.0,,-80000.0,263000.0,24000.0,263000.0,24000.0,,,-6374000.0,-6374.0,-1284000.0,,,,,,1385000.0,,,0.0,24511.0,,28657.0,104379.0,,27002000.0,,,,0.0,,-3384000.0,,3385000.0,,1521000.0,3862000.0,,28508000.0,,,,,27002.0,,67000.0,1396000.0,-1396000.0,,,1283.0,,0.0,,,,,,0.0,,,,,0.0,,2990000.0,0.0,0.0,,,,,,,1521000.0,,,,,,24511000.0,0.0,,24511.0,,,,0.0,,,,,,,0.0,,,13764.0,,,,4173675.0,,75722000.0,5461.0,-39.0,4168214.0,,4168214.0,4168214.0,,,,,,
2013-03-31,2013-05-20,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,117.0,,61955.0,,-1826.0,,,,110113.0,,,,2.0,0.0,,,2.0,,,0.01,10000000.0,4173675.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406000.0,0.0,,,,,,6.0,,,,,,59405.0,,0.17,,0.17,,,,,,,,,,,132.0,,,,713000.0,713.0,707000.0,0.17,0.17,-12000.0,,,,,,0.0,6000.0,,,,,,,,,263.0,-871.0,-56.0,1.0,-32.0,,,,-32.0,-871.0,,-288.0,,,,,,290.0,,,0.0,24511.0,,33696.0,110113.0,,,,,,0.0,,-871.0,,871.0,,695000.0,1119000.0,,,,,,,26739.0,,14.0,-406000.0,-406.0,,,1282.0,1.0,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,695.0,,,,,,,,,24511.0,,,,0.0,,,,,,,0.0,,,14459.0,,,,,,76417.0,5461.0,-39.0,4168214.0,,4168214.0,,,,,,,
2013-06-30,2013-08-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,347.0,,61955.0,,-1826.0,,,,110936.0,,,,13000.0,,,,13.0,,,0.01,10000000.0,4173675.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477000.0,0.0,,,,,,0.0,,,,,,58823.0,,0.15,,0.15,,,,,,,,,,,213000.0,,,,646000.0,646000.0,646000.0,0.15,0.15,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-294000.0,,,,,,,,,,24511.0,,33873.0,110936.0,,,,,,,,,,,,646000.0,1123000.0,,,,,,,,,9000.0,-477000.0,-477000.0,,,1855.0,-572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24511.0,,,,,,,,,,,,,,15105.0,,,,,,77063.0,5461.0,-39.0,4168214.0,,4168214.0,,,,,,,
2013-09-30,2013-11-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,109.0,,61955.0,,-1826.0,,,,111274.0,,,,3000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505000.0,,,,,,,0.0,,,,0.0,,57972.0,,0.15,,0.15,,,,0.0,,,,,,,192000.0,,,,625000.0,625000.0,625000.0,0.15,0.15,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,297000.0,,,,,,,,,,24511.0,,33586.0,111274.0,,,,,,,,,,,,625000.0,1130000.0,,,,,,,,,49000.0,-505000.0,-505000.0,,,2226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24511.0,,,,,,,,,,,,,,15730.0,,,,77688.0,,77688.0,5461.0,-39.0,4168214.0,,4168214.0,4168214000.0,,,,,,
2013-12-31,2014-03-31,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,216000.0,,61955000.0,,-1826000.0,,,,93813000.0,,,,3000.0,1000.0,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,830000.0,,,,,,,,,,,,,,,,,,,,,1045000.0,,,-24000.0,,,,-8000.0,,,,,39207000.0,39207000.0,,2.19,,2.19,,,,0.0,,,,,,,734000.0,,,8597000.0,15210000.0,8597000.0,9090000.0,2.19,2.19,-20000.0,,,0.0,0.0,,0.0,6120000.0,,,,,,,,,3691000.0,,-793000.0,58000.0,67000.0,,,-58000.0,67000.0,14200000.0,14200.0,1160000.0,1160000.0,7129000.0,7129000.0,,1162000.0,1162000.0,,,,24511000.0,,12573000.0,93813000.0,,30693000.0,,4766000.0,-1075000.0,-15358000.0,-15358000.0,14200000.0,14200000.0,1159000.0,1159000.0,9070000.0,18514000.0,,,,28867000.0,,,,,87000.0,1388000.0,-2346000.0,,-14200000.0,1225000.0,,10943000.0,5804000.0,,,830000.0,,0.0,,,,,12343000.0,,0.0,,0.0,,,,,,,5518000.0,,,,,,24511000.0,0.0,,24511000.0,,,,0.0,,,,,,,27701000.0,,,19282000.0,,,,4173675.0,,81240000.0,5461.0,-39000.0,8336428.0,,8336428.0,4168214.0,,,,,,
2014-03-31,2014-05-15,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,133.0,,61955.0,,-1826.0,,,,94289.0,,,,3000.0,0.0,,,,,,0.01,,4173675.0,4168214.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,,,,0.0,,,,,,43757.0,,0.13,0.13,0.13,,,,,,,,,,,162000.0,,,559000.0,559000.0,559000.0,559000.0,0.13,0.13,0.0,,,,,,,0.0,,,,,,,,,4073000.0,,-83000.0,1000.0,0.0,,,,,-4550.0,,-184000.0,,,,,,183000.0,,,,24511.0,,12490.0,94289.0,,,,,,0.0,,-4550000.0,,4550000.0,,559000.0,949000.0,,,,24794.0,,,,,18000.0,390000.0,-390000.0,,,1224.0,,949000.0,,,,,,,,,,,,,0.0,,,,,,,,,559.0,,,,,,,,,24511.0,,,,,,,,,,,0.0,,,19841.0,,,,81799.0,,81799.0,5461.0,-39.0,4168214.0,4168214.0,4168214.0,4168214.0,,,,,,
2014-06-30,2014-08-14,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,66000.0,,61955000.0,,-1826000.0,,,,92800000.0,,,,3000.0,,,,,,,0.01,,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363000.0,,,,,,,0.0,,,,,41403000.0,41403000.0,,0.17,0.17,0.17,,,,,,,,,,,118000.0,,,695000.0,695000.0,695000.0,695000.0,0.17,0.17,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-178000.0,178000.0,,1236000.0,,,,,,,24511000.0,,10306000.0,92800000.0,,,,,,,,,,,,695000.0,1058000.0,,,,25605000.0,,,,,11000.0,363000.0,-363000.0,,,1278000.0,,1058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24511000.0,,,,,,,,,,,,,,20536000.0,,,,,,82494000.0,5461.0,-39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
2014-09-30,2014-11-12,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,39000.0,,61955000.0,,-1826000.0,,,,93396000.0,,,,3000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,,,,,,,,,,,0.0,,42753000.0,,0.15,0.15,0.15,,,,,,,,,,,143000.0,,,623000.0,623000.0,623000.0,623000.0,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,176000.0,176000.0,,1179000.0,,,,,,,24515000.0,,10279000.0,93396000.0,,,,,,,,,,,,623000.0,1003000.0,,,,24865000.0,,,,,13000.0,380000.0,-380000.0,,,1260000.0,,1003000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24515000.0,,,,,,,,,,,,,,21159000.0,,,,83117000.0,,83117000.0,5461.0,-39000.0,4168214.0,4168214.0,4168214.0,4168214000.0,,,,,,
2014-12-31,2015-03-31,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,25635000.0,,,37000.0,37000.0,,61955000.0,,-1826000.0,1826000.0,,,93076000.0,,,,7000.0,4000.0,,,,,0.01,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,32000.0,,,,,,,178000.0,,178000.0,,,,694000.0,,,,516000.0,,,,435000.0,,,,,,,0.0,,,,,40460000.0,40460000.0,,0.29,0.29,0.29,0.35,,,,,,,,,,573000.0,,,3133000.0,3133000.0,2505000.0,1241000.0,0.29,0.29,0.0,,,0.0,0.0,,0.0,1892000.0,,,,,,877000.0,,,-3232000.0,,0.0,-32000.0,-179000.0,,,32000.0,-179000.0,-1253000.0,,706000.0,706000.0,4729000.0,4729000.0,,674000.0,674000.0,,,,25717000.0,25717000.0,10277000.0,93076000.0,,25635000.0,,3037000.0,-6269000.0,-2117000.0,-2117000.0,-2459000.0,-2459000.0,4580000.0,4580000.0,1241000.0,5036000.0,,,10240000.0,25635000.0,,27461000.0,,,50000.0,1903000.0,-1903000.0,,1253000.0,1257000.0,,5036000.0,,,4000.0,,,,1202000.0,,,,0.0,,0.0,,,,,,,,,1559000.0,,,,,,25717000.0,-4000.0,25717000.0,25717000.0,,1206000.0,,0.0,,,,,,,-2117000.0,2117000.0,,20841000.0,,,,82799.0,,82799000.0,5461.0,39000.0,8336428.0,8336428.0,8336428.0,4168214.0,,,,,,
2015-03-31,2015-05-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,,,,,96000.0,,61955000.0,,-1826000.0,,,,93474000.0,,,,3000.0,-4000.0,,,,,0.01,,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,42193000.0,,0.13,0.13,0.13,,,,,,,,,,,174000.0,,,554000.0,554000.0,554000.0,554000.0,0.13,0.13,,,,,,,,0.0,,,,,,,,,-1319000.0,,0.0,12000.0,59000.0,,,-12000.0,59000.0,,,-165000.0,165000.0,,1120000.0,,153000.0,153000.0,,,,25717000.0,,10121000.0,93474000.0,,,,,,-215000.0,-215000.0,-1733000.0,-1733000.0,1944000.0,1944000.0,554000.0,955000.0,,,,24316000.0,,,,,7000.0,401000.0,-401000.0,,1733000.0,1245000.0,,955000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25717000.0,,,,,,,,,,,-215000.0,215000.0,,21395000.0,,,,83353.0,,83353000.0,5461.0,-39000.0,4168214.0,4168214.0,4168214.0,4168214.0,,,,,,
2015-06-30,2015-08-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,25037000.0,,,17000.0,,,61955000.0,,,1826000.0,,184.7,93690000.0,,,,2000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,41868000.0,,,0.14,0.14,0.14,,,,,,,,,,,122000.0,,,603000.0,603000.0,603000.0,603000.0,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.0,,1120000.0,,,,,,,,,9734000.0,93690000.0,9717000.0,,,,,,,,,,,603000.0,603000.0,,,9717000.0,,,26863000.0,,,,352000.0,-352000.0,,,1066000.0,,955000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25717000.0,25717000.0,,,,,,,,,,,,,,21998000.0,,,,,0.015,83956000.0,5461.0,39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
2015-09-30,2015-11-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,24317000.0,,,21000.0,,,61955000.0,,,1826000.0,,,94238000.0,,,,2000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,0.06,56000.0,,,,,,,,,,,,46135000.0,,,0.16,0.16,0.16,,,,,,,,,,,62000.0,,,680000.0,680000.0,680000.0,680000.0,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000.0,,1137000.0,,,,,,,,,9602000.0,94238000.0,9581000.0,,,,,,,,,,,680000.0,680000.0,,,9581000.0,,,26143000.0,,,,345000.0,-345000.0,,,1067000.0,,1025000.0,,,,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,22678000.0,,,,,,84636000.0,5461.0,39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
2015-12-31,2016-03-30,10-K,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,24882000.0,,,6000.0,,,61955000.0,,,1826000.0,,,84304000.0,,,,2000.0,-5000.0,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,807000.0,,,0.015,0.06,,,,,,,,1324000.0,,1324000.0,,685000.0,354000.0,639000.0,,,,,,,,381000.0,,,,,,,,,,,,34313000.0,,,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.35,0.35,,,,,,,,,466000.0,,,2775000.0,2775000.0,,1161000.0,0.27999999999999997,0.27999999999999997,,,,,,,,1614000.0,,,,,1324000.0,807000.0,,1385000.0,1385000.0,,,,,,,-191000.0,-31000.0,,,652000.0,652000.0,4376000.0,4376000.0,,534000.0,534000.0,,,,,22717000.0,6000.0,84304000.0,,24882000.0,24031000.0,2738000.0,3491000.0,-10240000.0,-10240000.0,9961000.0,9961000.0,274000.0,274000.0,1161000.0,789000.0,,,,,,26708000.0,,,,1738000.0,-1738000.0,2800000.0,-6961000.0,2390000.0,,4513000.0,,,,,-3000000.0,,,,,,,7619000.0,,,,,,,,,,,,4000.0,22713000.0,4000.0,22713000.0,22717000.0,,22717000.0,22717000.0,,,-3000000.0,,,,1370000.0,,,9600000.0,,10240000.0,,22340000.0,,,,,,84298000.0,5461.0,39000.0,8336428.0,8336428.0,8336428.0,,,,,,,
2016-03-31,2016-05-13,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,23044000.0,,,5000.0,,,61955000.0,,,1826000.0,,,85196000.0,,,,1000.0,-1000.0,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37043000.0,,,0.21,0.21,0.21,,,,,,,,,,,93000.0,,,893000.0,,,893000.0,0.21,0.21,,,,,,,,,,,,,,,,,-1838000.0,,,,,,,,-1000.0,,,,,,1208000.0,,,,,,,,,5000.0,85196000.0,,,,,,,,,-2731000.0,,2730000.0,893000.0,,,,,,,24870000.0,,,,318000.0,-318000.0,,2731000.0,2391000.0,,1211000.0,3000.0,,,,,,,,,,,2630000.0,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,23233000.0,,,,,,85191000.0,5461.0,39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
2016-06-30,2016-08-15,10-Q,"Income Opportunity Realty Investors, Inc.",IOR,CIK0000949961,USD,23763000.0,,,23000.0,,,61955000.0,,,1826000.0,,,85957000.0,,,,1000.0,,,,,,,0.01,10000000.0,4173675.0,4168214.0,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37219000.0,,,0.18,0.18,0.18,,,,,,,,,,,128000.0,,,743000.0,,,743000.0,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085000.0,,,,,,,,,23000.0,85957000.0,,,,,,,,,,,,743000.0,,,,,,,25589000.0,,,,342000.0,-342000.0,,,2257000.0,,1085000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22717000.0,22717000.0,,,,,,,,,,,,,,23976000.0,,,,,,85934000.0,5461.0,39000.0,4168214.0,4168214.0,4168214.0,,,,,,,
