end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpense,AccretionOfDiscount,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AssetsNoncurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CustomerAdvancesAndDepositsCurrent,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAdditionalBorrowings,DebtInstrumentUnamortizedDiscountPremiumNet,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredRevenue,DeferredRevenueAdditions,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EquipmentExpense,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossIncomeTax,GainLossOnSaleOfAccountsReceivable,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNotesPayable,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,PaymentsForAdvanceToAffiliate,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromFeesReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RedeemableNoncontrollingInterestEquityFairValue,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueNet,SalesRevenueServicesNet,ShareBasedCompensation,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-03-31,2013-05-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,7129.0,,,,,,,5735800.0,,,,,,,,1069.0,1069.0,,,,1069.0,1069.0,-1199.0,,,,,,0.0001,500000000.0,348000000.0,,,34800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5946756.0,73679.0,,-0.29,,,,,,,,,,,23672.0,,,,,,,,,,,,,,-1105.0,,,,,,,,,,,,5250.0,,,,,177225.0,1069.0,177225.0,,,18077.0,,-19276.0,,-104922.0,,-5250.0,,,96417.0,,,99672.0,-99672.0,,,,,,,,,,,,,,,0.001,1000000.0,0.0,,,,,,,,,18000.0,,1211.0,,,,,,,,,,,,1134.0,,,,,,,,,76000.0,-176156.0,,,,,,,,,,,,,,,,,,,,367868.0
2013-06-30,2013-08-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,8783.0,,,,,,,5812500.0,,,,,,,,995.0,995.0,,,,995.0,995.0,,,,,,,0.0001,3000000000.0,411000000.0,,,41100.0,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,-6051678.0,76895.0,,0.0,,,,,,,,,,,23672.0,,,,,,,,,,,,,,,,,,,,,,,,,,-5250.0,,,,,199073.0,995.0,199073.0,,,,,,,,,,,,99395.0,,,99672.0,-99672.0,,,,,-5250.0,,,,,,,,,,0.001,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000.0,-198078.0,,,,,,,,,,,,,,,,,,,,367868133.0
2013-09-30,2013-11-19,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,11399.0,,,,,,,5825000.0,,,,,,,,5386.0,4751.0,,,,4751.0,4751.0,,,,,,,0.0001,3000000000.0,500000000.0,,,50000.0,,,,,,2730.0,,,,,58000.0,,,,,,,,,,6370.0,,,,,,,,,,,,,-6105533.0,76895.0,,-0.11,,,,,,,,,,,41840.0,,,,,,,,,,,,,,,,,,,,,,,,,,12015.0,,,,,235919.0,5386.0,235919.0,,,,,,,-53855.0,,-12015.0,,,86895.0,,,41840.0,-41840.0,,,,,-12015.0,,,,,,,,,,0.001,1000000.0,0.0,,,,,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,-230533.0,,,,,,,,,,,,,,,,,,,,486293.0
2013-12-31,2014-04-15,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,27297.0,,,,,,14000.0,5871801.0,,14250.0,,,14250.0,7250.0,,2600.0,1994.0,,,,,1994.0,-274.0,,,,,,0.0001,3000000000.0,985000.0,985000.0,,99.0,,12400.0,,,,1600.0,,,,,65000.0,,,,,,,,91534.0,,7500.0,,,,,,,111900.0,,,87.0,,,6132593.0,76895.0,,-0.81,,,0.35,,,,,,,,111204.0,,-402608.0,-223500.0,,,,,,,,,,,19063.0,,,967.0,,65000.0,,,,967.0,,,1404.0,,,967.0,,263293.0,2600.0,263293.0,,,27910.0,-693.0,-27491.0,,-402608.0,,-238904.0,,,91534.0,,,163704.0,-163704.0,318000.0,,,,,223500.0,,223500.0,,,,693.0,693.0,,0.001,1000000.0,0.0,0.0,,,,,,,,24617.0,,4427.0,,,,,606.0,,,,,,,1134.0,,-6132593.0,,,,,,,52500.0,-260693.0,,,,,,276000.0,,12400.0,,,,,,,,,,,,498712.0
2014-03-31,2014-05-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,38993.0,,,,,,5192.0,5947200.0,,,,,,,,1271.0,722.0,,,,,772.0,-1272.0,,,,,,0.0001,3000000000.0,2723000000.0,2723000000.0,,272300.0,,,,,,6792.0,,,,,65000.0,,,,,,,,,,2308.0,,,,,,,,,,57.0,,,6511721.0,76895.0,,-0.14,,,,,,,,,,,26333.0,73250.0,,-8883800.0,,,,,,,,,,,11696.0,,,,,,,,,,,,3.0,,,967.0,,293492.0,1271.0,293492.0,,,13311.0,,-14583.0,,-379128.0,,-31695.0,,,104845.0,,,347433.0,-347433.0,,,,,,26500.0,,26500.0,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,13311.0,,,,,,,549.0,,,,,,,,,,73250.0,,,,,,321100.0,-292221.0,,,,,,,,,,,,,,,,,,,,2624192.0
2014-06-30,2014-08-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,8194.0,,,,8250.0,,,20789090.0,,,,,,,,9084.0,8593.0,,,,,343.0,,,,,,,0.0001,3000000000.0,245803000.0,245803000.0,,24580.0,,,,,,28669.0,,,,3500.0,,,,,,,,,,,314357.0,,,,,,,,,,,,,20846449.0,1500.0,,-0.55,,,,,,,,,,,149681.0,73250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41863.0,9084.0,41863.0,,,,,,,,,,,,,,,5395881.0,-5322631.0,,,,,-9012097.0,,,-8883800.0,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,-14334728.0,491.0,,,,,,,,,,,,,,73250.0,,5246200.0,-32779.0,,,,,,,,,,,,,,,,,,,,26051626.0
2014-09-30,2014-11-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,8802.0,,,,8774.0,,-157178.0,21743475.0,,,,,,,,9900.0,9467.0,,,,,693.0,,,,,,,0.0001,3000000000.0,255453090.0,255453090.0,,25545.0,,,,,185848.0,,,,,10580.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,9271.0,,0.0,,,,,,,,,-12027.0,,17466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214501.0,9900.0,214501.0,,,,,,,-1127171.0,,-169205.0,,,,,,957966.0,-957966.0,,,,,-169205.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,-1127171.0,433.0,,,,,,,,,-21973621.0,,,,,,,940500.0,-204601.0,,,,,,,,,,,,,,,,,,,,249579175.0
2014-12-31,2015-04-15,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,9300.0,10365.0,10365.0,,,9300.0,447846.0,-447846.0,21743475.0,,357750.0,,,97320.0,,,11676.0,11300.0,,,14.0,,-14.0,-1994.0,,,,-1994.0,,0.0001,3000000000.0,255453090.0,255453090.0,,25545.0,,121270.0,,,343026.0,343026.0,,,,,,,,,,,,,17768.0,,0.0,,,,,,,158400.0,,,230.0,,,,14681.0,,-0.12,,,0.35,,,,,,4200.0,,211735.0,79104.0,-16010604.0,,,,,46500.0,-5603700.0,,,,9300.0,,140040.0,-9300.0,,-967.0,,-65000.0,,,,-967.0,-2000.0,,,156700.0,,,,385853.0,11676.0,385853.0,,,67634.0,,-69628.0,-69628.0,-16010604.0,,-9370173.0,,17767.0,17767.0,,,6719535.0,-6640431.0,450600.0,,,,-9370173.0,8910300.0,,-8910300.0,17767.0,,,,,,0.001,1000000.0,0.0,0.0,,2000.0,2000.0,,,,,51729.0,,19003.0,14.0,,,,376.0,,65000.0,,,,-3112.0,,,-22143197.0,79104.0,,5396300.0,,79104.0,,6507800.0,-374177.0,,,,,,15418100.0,,121270.0,,6507800.0,,,,,,,,,,134437928.0
2015-03-31,2015-05-15,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,8406.0,,,,1446.0,16916.0,-16916.0,21898413.0,,,,,,,,1815.0,1497.0,,,,,51.0,51.0,,,,51.0,,0.0001,3000000000.0,741793090.0,741793090.0,,74179.0,,,,,,333442.0,,,,,,,,,,,,,,,51690.0,,,,,,,,,,58.0,,,,21038.0,,0.0,,,,,,,,,,,13918.0,,,,,,,,,,,,397.0,,-1957.0,-397.0,,,,,,,,,2000.0,,,,,,,388575.0,1815.0,388575.0,,,14265.0,,-14214.0,-14214.0,-216156.0,,-16916.0,,,25689.0,,,199240.0,-199240.0,,,,,-16916.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,8947.0,13458.0,,,,,318.0,8250.0,,,,,-1039.0,-7101.0,,-22359352.0,,,,,,,177072.0,-386760.0,,,,,,,,,,177072.0,,,,,,,,,,631144425.0
2015-06-30,2015-08-19,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,14266.0,,15054.0,,,,,,21955757.0,,,,,,,,15019.0,14759.0,,,,493.0,493.0,,,,,,,0.0001,3000000000.0,1119550605.0,1119550605.0,,111955.0,,,,,330427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23167.0,,0.0,,,,,,,,,,,17807.0,12835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403736.0,15019.0,403736.0,,,,,,,-97077.0,,,,35088.0,,,,92807.0,-79972.0,,,,,-17105.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,-97077.0,260.0,,,,,,,,,-22456429.0,,15000.0,,,12835.0,,60000.0,-388717.0,,,,,,,,,,,,,,,,,,,,855509225.0
2015-09-30,2015-11-18,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,16177.0,,100320.0,,,,,-17293.0,21955757.0,,,,,,,,33530.0,33328.0,,,,17151.0,17151.0,,,,,,,0.0001,3000000000.0,1169550605.0,1169550605.0,,116955.0,,,,,347719.0,,,,,,,,,,,,,,,,,,,10288.0,,,,,,,,,,,19893.0,,-0.18,,,,,,,,,,,103908.0,23064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520384.0,33530.0,520384.0,,,,,,,-104387.0,,,,42164.0,,,,110158.0,-87094.0,,,,,-17293.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,-104387.0,202.0,,,,,,,,,-22560816.0,,1250.0,,,23064.0,,5000.0,-486854.0,,,,,,,,,,,,,,,,,,,,567927.0
2015-12-31,2016-03-29,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,5866.0,,190148.0,,,,68606.0,-68606.0,22182599.0,,,,,,,,11609.0,11464.0,,,,23.0,23.0,,,,,23.0,,0.0001,3000000000.0,1134775.0,1134775.0,,113.0,,,,,365012.0,,,,,,,,,,,,,,,,,,,10288.0,,,233800.0,,,,231.0,,,,19688.0,19688.0,-1.25,,,,,,,,,,,243208.0,35900.0,-663511.0,,,,,75400.0,-228800.0,,,,,,179784.0,-14591.0,,,,,10288.0,,,,-3575.0,,,24000.0,,,,633105.0,11609.0,633105.0,,,35194.0,,,-35171.0,-663511.0,,,,47969.0,,,,630805.0,-594905.0,666200.0,,,,-68606.0,,,,47969.0,,,,,,0.001,1000000.0,0.0,0.0,,,5575.0,,,,,35926.0,,22803.0,-14.0,,,-663511.0,145.0,18025.0,,,,,-6506.0,-17015.0,,-22806708.0,,17500.0,129400.0,,35900.0,,352072.0,-621496.0,,,,,,,,,,369572.0,,,,,,,,,,529245.0
2016-03-31,2016-05-13,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,43765.0,,286983.0,,,,18151.0,-18151.0,22036107.0,,,,,,,,44446.0,44359.0,,,,594.0,594.0,,,,,571.0,,0.0001,3000000000.0,2335550605.0,2335550605.0,,233355.0,,,,,366413.0,,,12792.0,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,18976.0,,-0.14,,,,,,,,,,,119838.0,52082.0,,,,,,,,,,,,,96836.0,-37899.0,,,,,-10288.0,,,,5575.0,,,,,,,735098.0,44446.0,735098.0,,,14045.0,,,-13474.0,-157157.0,,,,62726.0,,,,191088.0,-139006.0,,,,,-18151.0,,,,62726.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,14758.0,,3403.0,,,,,87.0,,,,,,-1549.0,-2567.0,,-22963864.0,,1250.0,,,64874.0,,70000.0,-690652.0,,,,,,,,,,71250.0,,,,,,,,,,1138860.0
2016-06-30,2016-08-22,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,4122.0,,371840.0,,,,,,22056108.0,,,,,,,,25105.0,25076.0,,,,20954.0,20954.0,,,,,,,0.0001,3000000000.0,2433550605.0,2433550605.0,,243355.0,,,,,384564.0,,,5699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8701.0,,-0.13,,,,,,,,,,,116726.0,18265.0,,,,,,,,,,,,,,,,,,,,,,,,,-18151.0,,,,,832369.0,25105.0,832369.0,,,,,,,-147862.0,,,,67264.0,,,,147976.0,-129711.0,,,,,-18151.0,,,,67264.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,,29.0,,,,,,,,,-23111727.0,,1250.0,,,23964.0,,30000.0,-807264.0,,,,,,,,,,,,,,,,,,,,1182709.0
2016-09-30,2016-11-18,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,194127.0,,,,,,22977569.0,,,,,,,,665.0,665.0,,,,665.0,665.0,,,,,,,0.0001,3000000000.0,401217690.0,401217690.0,,40122.0,,,,,128050.0,,,18604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3048.0,,0.0,,,,,,,,,25886.0,,137780.0,11088.0,,,,,,,,,,,,,,,,,,,,,,,,,-56969.0,,,,,407468.0,665.0,407468.0,,,,,,,-318142.0,,,,82243.0,,,,298147.0,-287059.0,,,,,-31083.0,,,,82243.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,,,,,3992.0,,,,,,,,-23429869.0,,375.0,,,29692.0,,156000.0,-406803.0,,,,,,,,,,,,,,,,,,,,127303873.0
2016-12-31,2017-03-31,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,10188.0,,38231.0,,,,,,23247917.0,,,,,,,,11468.0,11468.0,,,,1280.0,1280.0,,,,,1257.0,,0.0001,3000000000.0,406217690.0,812435.0,,40621.0,,,,,135979.0,,,42914.0,,,,,,,,19520.0,,,,,,,,,,,,373300.0,-373300.0,,144.0,,,,14799.0,14799.0,-0.01,,0.35,,,,,6366.0,,-6366.0,,502502.0,90691.0,-769887.0,,-268800.0,,,139500.0,,,,,,,365853.0,-8314.0,,,,,-10288.0,,,,5575.0,,,,,,,294057.0,11468.0,294057.0,,,60098.0,,-58841.0,-58841.0,-769887.0,,,,105048.0,,,,765744.0,-675053.0,,,,,94834.0,,,,105048.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,57080.0,,22345.0,,,,-769887.0,,3992.0,,,,,-1979.0,-17348.0,,-23576595.0,,3250.0,,,133605.0,,259250.0,-282589.0,,,,,,256000.0,,,,259250.0,,,,,,,,,,133347669.0
2017-03-31,2017-05-12,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,133527.0,,,,,,23247917.0,,,,,7097.0,,,112.0,112.0,,,,112.0,112.0,,,,,-1168.0,,0.0001,3000000000.0,406217690.0,406217690.0,,40621.0,,,,,143077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16125.0,,0.0,,,,,,,,,,,127995.0,,,,,,,,,,,,,,95304.0,10188.0,,,,,,,,,,,,,,,,417793.0,112.0,417793.0,,,21335.0,,-22503.0,-22503.0,-135467.0,,,,125064.0,,,,128370.0,-128370.0,,,,,-7097.0,,,,125064.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,20016.0,,5439.0,,,,,,,,,,,,-4120.0,,-23712062.0,,375.0,,,,,375.0,-417681.0,,,,,,,,,,375.0,,,,,,,,,,406217690.0
2017-06-30,2017-08-21,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,229248.0,,,,,,23247917.0,,,,,,,,8159.0,8159.0,,,,759.0,759.0,,,,,,,0.0001,3000000000.0,406217690.0,406217690.0,,40621.0,,,,,150252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27689.0,,0.0,,,,,,,,,,,166889.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7177.0,,,,,599907.0,8159.0,599907.0,,,,,,,-174441.0,,,,192718.0,,,,167264.0,-167264.0,,,,167264.0,-7177.0,,,,192718.0,,,,,,0.001,1000000.0,0.0,0.0,,,7400.0,,,,,,,,,,,,,,,,,,,,,-23886504.0,,375.0,,,,,,-591748.0,,,,,,,,,,,,,,,,,,,,406217690.0
2017-09-30,2017-11-14,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,238782.0,,,,,,23247917.0,,,,,,,,14682.0,12745.0,,,,5345.0,5345.0,,,,,,,0.0001,3000000000.0,406217690.0,406217690.0,,40621.0,,,,,157508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43878.0,,-0.36,,,,,,,,,,,50726.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7255.0,,,,,664411.0,14682.0,664411.0,,,,,,,-289481.0,,,,224243.0,,,,282226.0,-282226.0,,,,282226.0,-7255.0,,,,224243.0,,,,,,0.001,1000000.0,0.0,0.0,,,7400.0,,,,,,,,,,,,1937.0,,,,,,,,,-24175985.0,,231500.0,,,,,,-649729.0,,,,,,,,,,,,,,,,,,,,812435.0
2017-12-31,2018-03-29,10-K,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,251679.0,251679.0,,,,,,23288457.0,,,,,28784.0,,,20465.0,18771.0,,,,18771.0,18771.0,17491.0,,,,17491.0,,0.0001,3000000000.0,812435.0,812435.0,469218.0,81.0,,,,,164763.0,164763.0,,,,,,,,,,,,,,,,,,,,306800.0,,306800.0,306800.0,,283.0,,,,41734.0,41734.0,0.0,-1.08,0.35,,,,,,,,,892549.0,43466.0,-877867.0,,-307300.0,,,134900.0,-307300.0,10100.0,162300.0,,,,213448.0,-10188.0,,,,,,,,,,,,,,,,717171.0,20465.0,717171.0,,,180882.0,-1977.0,-161414.0,,-877867.0,,-28784.0,,258995.0,258995.0,,,892549.0,-849083.0,,,,,-28784.0,,,,258995.0,,,,1977.0,,0.001,1000000.0,0.0,0.0,,,,,,,,153947.0,,39881.0,,,,-877867.0,1694.0,,,,,,,12946.0,,-24454462.0,43466.0,463750.0,,,43466.0,,463750.0,-696706.0,,,,,,,,,,,,,,,,,,,812435.0,406217690.0
2018-03-31,2018-05-21,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,108154.0,,76888.0,,,,23585417.0,,,,,20135.0,,,89769.0,88286.0,,,,11398.0,11398.0,-7373.0,,,,-7373.0,,0.0001,3000000000.0,451217690.0,451217690.0,,45122.0,,,,,441893.0,,,,,,,180000.0,,,,,,,,,,-150000.0,,,,,,,,,211.0,,,,23359.0,,0.0,-0.47,,,,,,,,-150000.0,,405100.0,170852.0,,,,,,,,,,,,,36477.0,83088.0,,,,,,,,,,,,,,,,633557.0,89769.0,633557.0,,,41775.0,,-49148.0,,-410583.0,,-170135.0,,60151.0,,,,411300.0,-240448.0,,,,,-170135.0,,,,60151.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,60151.0,,19474.0,,,,,1483.0,6200.0,,,,,,37850.0,0.0,-24865045.0,170852.0,231500.0,,,170852.0,,231500.0,-543788.0,,152000.0,,152000.0,,,,,,,,,,,,,,,864435.0,432217690.0
2018-06-30,2018-08-13,10-Q,TWO HANDS CORPORATION,TWOH,CIK0001494413,USD,,,61200.0,,28463.0,,,,25141500.0,,,,,25604.0,,,339184.0,336180.0,,,,19855.0,19855.0,,,,,,,0.0001,3000000000.0,598736592.0,598736592.0,,59874.0,,,,,,,,,,,,57617.0,,,,,,,,,,-174400.0,,,,,,,,,,,,,2238.0,,0.0,-0.56,,,,,,,,-174400.0,,450569.0,104305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549123.0,339184.0,549123.0,,,,,,,-546268.0,,-200004.0,,60787.0,,,,450569.0,-346264.0,,,,450569.0,-200004.0,,,,60787.0,,,,,,0.001,1000000.0,0.0,0.0,,,287862.0,,,,,,,,,,,,3004.0,,,,,,,,,-25411313.0,104305.0,231500.0,,,104305.0,,,-209939.0,,,,297000.0,,,,,231500.0,,,,,,,,,,982726.0,491363152.0
