end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableInterestBearingNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableSale,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetAcquisitionConsiderationTransferredTransactionCost,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,Capital,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOtherTaxCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,DepositsAssetsNoncurrent,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersNoncurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,ExplorationAbandonmentAndImpairmentExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnRepurchaseOfDebtInstrument,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryLIFOReserveEffectOnIncomeNet,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermLineOfCredit,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestBearingDepositLiabilities,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAdditionalCapital,OtherAssetImpairmentCharges,OtherInventoryNetOfReserves,OtherNonoperatingIncomeExpense,PaymentsForOtherDeposits,PaymentsForPurchaseOfOtherAssets1,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,RetailLandSalesReceivablesStatedInterestRate,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SaleLeasebackTransactionNetBookValue,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecuritiesSoldUnderAgreementsToRepurchaseAsset,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,ShorttermDebtAverageOutstandingAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,SupplementalDeferredPurchasePrice,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesSubscribedButUnissued,UnamortizedDebtIssuanceExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AcceleratedShareRepurchasesInitialPricePaidPerShare,AssetAcquisitionConsiderationTransferred,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DerivativeLiabilitiesCurrent,DueFromOtherRelatedPartiesCurrent,GainLossRelatedToLitigationSettlement,ProceedsFromSaleOfTreasuryStock,RelatedPartyTransactionDueFromToRelatedParty,AmortizationOfLeasedAsset,DebtConversionConvertedInstrumentAmount1,DefinedBenefitPlanFundedPercentage,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInOtherAccountsPayable,IncrementalCommonSharesAttributableToContingentlyIssuableShares,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LoansPayable,OfferingCostsPartnershipInterests,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,PaymentsForRent,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedPerTransaction,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,StockOptionExercisePriceDecrease
2013-11-30,2014-01-21,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,11735.0,,4500.0,,,,,,1251481.0,,,,,,,,,,,950.0,126750.0,,,1047017.0,739140.0,,,,,,,739140.0,301170.0,,,,,,,0.001,500000000.0,352716928.0,352716928.0,,352717.0,,,,,,,,,,150000000.0,,,,,,,,,,,,,,,,,,,,,,,950.0,1023417.0,,,,,-0.02,,,,,,,,,,,,,85054.0,,,,-86004.0,,,,,,-5265.0,,,,,,,,,,,,,,,,,,,,,,,,1047017.0,466235.0,,,,,450000.0,,-58511.0,,-90319.0,-86004.0,,,,,86004.0,,,,,,,,,,,,,58511.0,0.001,50000000.0,1000.0,1000.0,1.0,,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,580782.0,,,,,,,,,,,,,,,,,,,,,,,,3527169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,2014-04-15,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,4036.0,,,,,,,,1600670.0,,,,,,,,,,,950.0,,,,890571.0,555644.0,,,,,,,555644.0,,,,,,,,0.001,800000000.0,3528136.0,3528136.0,,3528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,1167664.0,,,,,-0.04,,,,,,,,,,,,,143298.0,,,,-144248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890571.0,454036.0,,,,,,,,,,-144248.0,,,,,144248.0,,,,,,,,,,,,,,0.001,50000000.0,1000.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,436535.0,,,,,,,,,,,,,,,,,,,,,,,,3528136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,2014-07-14,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,2282.0,,,,,,,,2049170.0,,,,,,,,,,,950.0,,,,853341.0,512464.0,,,,,,,512464.0,,,,,,,,0.001,800000000.0,5028136.0,5028136.0,,5028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,1252740.0,,,,,-0.02,,,,,,,,,,,,,84126.0,,,,-85076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853341.0,2282.0,,,,,,,,,,-85076.0,,,,,85076.0,,,,,,,,,,,,,,0.001,50000000.0,1000.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84126.0,,,,,,,,,,,851059.0,,,,,,,,,,,,,,,,,,,,,,,,4783371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,2014-12-15,10-K,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,5358.0,,,,,,,2101376.0,2096531.0,,,,,,,,,,,3798.0,12675000.0,,,777700.0,437772.0,,,,,,,437772.0,-198.0,,,,187772.0,,,0.001,800000000.0,2422712.0,2422712.0,,2423.0,,,,,,,,,,,,,,,,,,,,,,,,383580.0,,,,,383580.0,,,,3798.0,1331457.0,,,,,-0.25,,,,,,,,,,,,,389198.0,,,,-394045.0,,,,,,-11641.0,,-4500.0,,,,,,,,1049.0,,,,,,,,,,,,,,777700.0,5358.0,,,,499600.0,499600.0,-93410.0,-93410.0,-406388.0,-406388.0,-394045.0,,,-1049.0,,392996.0,-392996.0,1095944.0,,,,-1049.0,,,,,,,93410.0,0.001,50000000.0,0.0,0.0,,,,,499600.0,,,,,,,,,,,,,,,106471.0,,,,,,,,,,-1331457.0,,,,,,,,92247.0,,,,,,,,,,,772342.0,,,,,,,,,,,,,,,,,,,,,,,,1590752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,2015-01-16,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,5358.0,,,,,,,,2096531.0,,,,,,,,,,,950.0,1268.0,,,724998.0,386020.0,,,,,,,386020.0,-51752.0,,,,,,,0.001,800000000.0,7268136.0,7268136.0,,7268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,1384159.0,,,,,-0.02,,,,,,,,,,,,,51752.0,,,,-52702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724998.0,5358.0,,,,,,,,-51752.0,-51752.0,-52702.0,,,,,52702.0,-52702.0,,,,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,23738.0,,,,,,,,,,,,,,,,,,1491.0,,,,,,,,,,,719640.0,,,,,,,,,,,,,,,,,,,,,,,,2422712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,2015-04-14,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,8723.0,,,,,,,,2096531.0,,,,,,,,,,,950.0,,,,628467.0,290438.0,,,,,,,290438.0,,,,,250000.0,,,0.001,800000000.0,7268136.0,7268136.0,,7268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484055.0,,,,,-0.01,,,,,,,,,,,,,95716.0,,,,-96666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628467.0,8723.0,,,,,,,,,,-96666.0,,,,,96666.0,-96666.0,,,,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,45000.0,,,,,,,,,,,,,,,,,,6385.0,,,,,,,,,,,619744.0,,,,,,,,,,,,,,,,,,,,,,,,7268136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,2015-07-20,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,15733.0,,,,,,,,2096531.0,,,,,,,,,,,950.0,,,,573556.0,236476.0,,,,,,,236476.0,,,,,250000.0,,,0.001,,7268136.0,7268136.0,,7268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,-61922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573556.0,15733.0,,,,,,,,,,-61922.0,,,,,61922.0,-61922.0,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,17900.0,,,,,,,,,,-1545976.0,,,,,,,,10055.0,,,,,,,,,,,557823.0,,,,,,,,,,,,,,,,,,,,,,,,2422712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,2015-12-30,10-K,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,31514.0,,,,,,,2101376.0,,,,,,,,,,,,3798.0,,,334685.0,282689.0,206869.0,,,,,,,185869.0,-251903.0,,,,,,,0.001,800000000.0,242271.0,242271.0,,2423.0,,,,,,,,,,,,,,,,,,,,,,,,480901.0,,480901.0,,,480901.0,,,,,,,,,,-0.3,,,,,,,745.0,,1445.0,,,,,,,,-731167.0,,,,,,26156.0,,,,,,,,,,,,,,,,,,,,,,,,282689.0,31514.0,,,,,,,,-251903.0,,-731167.0,,,,,731167.0,-731167.0,1374003.0,,334685.0,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,116138.0,,,,,,,,,,-2062624.0,,,,,,,,30621.0,114625.0,,,,,,,,,,251175.0,,,,,,,,,105000.0,,,,,,105000.0,,,,,,,,,2422712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,2016-01-29,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,48216.0,,,,,,,2310876.0,,,,,,,,,,,,33.0,,,,218299.0,142512.0,,,,,,,124762.0,-61107.0,,,,250000.0,,,0.001,800000000.0,2923907.0,2923907.0,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,778.0,,1412.0,,,,,,,,-81092.0,,,,,,16702.0,,,,,,,,2000.0,,,,,,,,,,,,,,,,218299.0,48216.0,,,,,,,,-61107.0,,-81092.0,,,,,81092.0,-81092.0,,,,,,,,,,,,,0.001,50000000.0,,,,2000.0,,,,,,,,,,,,,,,,,,39692.0,,,,,,,,,,-2143716.0,,,,,,,,6866.0,5250.0,,,,,,,,,,170083.0,,,,,,,,,,,,,,,,,,,,,,,,2956129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,2016-04-19,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,24200.0,,,,,,,2310876.0,,,,,,,,,,,,33.0,,,,35403.0,34024.0,,,,,,,34024.0,,,,,,,,0.001,800000000.0,2923907.0,2923907.0,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,811.0,,1379.0,,,,,,,,-180071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35403.0,24200.0,,,,,,,,,,-180071.0,,,,,180071.0,-180071.0,,,,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,47692.0,,,,,,,,,,-2302596.0,,,,,,,,3926.0,,,,,,,,,,,11203.0,,,,,,,,,,,,,,,,,,,,,,,,2923907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,2016-07-13,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,51215.0,,,,,,,2310876.0,,,,,,,,,,,,33.0,,,,5657.0,4311.0,,,,,,,4311.0,,,,,,,,0.001,800000000.0,2923907.0,2923907.0,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,844.0,,1346.0,,,,,,,,-69261.0,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,5657.0,63715.0,,,,,,,,,,-69261.0,,,,12500.0,69201.0,-69201.0,,,,,-60.0,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,38500.0,,,,,,,,,,-2371857.0,,,,,,,,4869.0,,,,,,,,,,,-58058.0,,,,,,,,,,,,,,,,,,,,,,,,2923907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,2016-12-16,10-K,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,69426.0,,14609.0,,,,,2310876.0,,,,,,,,,,,,131.0,,,,1745.0,431.0,,,,,,,431.0,-185438.0,,,,,,,0.001,800000000.0,2922712.0,2922712.0,2923.0,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,608989.0,,,608989.0,,,,,,,,,,-0.13,,,,,,,657.0,,1314.0,,,,,,,,-364965.0,,,,,,37547.0,37912.0,14609.0,,,365.0,,,-95375.0,,365.0,,,,,,,,,,,,,115535.0,1745.0,115535.0,,,,31500.0,,31500.0,,-216938.0,,-364965.0,,,-365.0,31500.0,364600.0,-364600.0,1738968.0,,,,-365.0,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,31500.0,31500.0,,,,,,,104192.0,,,,,,,,,,-2427589.0,,,,,,,,34520.0,,,,,,,,,,,-113790.0,,,,,,,,,,,,,,,,,,,,,,,,2843085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,2017-01-20,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,56060.0,,,,,,,2310876.0,,,,,,,,,,,,33.0,,,,15769.0,14488.0,,,,,,,14488.0,14057.0,,,,,,,0.001,800000000.0,2922712.0,2922712.0,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,909.0,,1281.0,,,,,,,,-42501.0,,,,,,-14206.0,-13366.0,-14609.0,,,840.0,,,,,840.0,,,,,,,,,,,,,,15769.0,172060.0,,,,84500.0,,,,-70443.0,,-42501.0,,,-840.0,116000.0,41661.0,-41661.0,,,,,-840.0,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,90000.0,,,,,,,8613.0,,,,,,,,5500.0,,-2470090.0,,,,,,,,8452.0,,,,,,,,,,,-156291.0,,,,,,,,,,,,,,,,,,,,,,,,2922712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,2017-04-20,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,89482.0,,,,,,,2310876.0,,,,,,,,,,,,33.0,,,,56371.0,6186.0,,,,,,,6186.0,,,,,,,,0.001,800000000.0,2923907.0,2923907.0,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,1971.0,,,,,,,,,1248.0,-52820.0,,,,,,,,,,,,,,,,2104.0,,,,,,,,,,,,,,56371.0,235482.0,,,,,,,,,,-52820.0,,,-2104.0,146000.0,50716.0,-50716.0,,,,,-2104.0,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,-2522910.0,,,,,,,,5812.0,,,,,,,,,,,-179111.0,,,,,,,,,,,,,,,,,,,,30000.0,,,,2923907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,2017-07-18,10-Q,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,19798.0,,,,,,836.0,7563087.0,,,,,,,,,,,,836.0,,,,207395.0,158046.0,,,,,,,158046.0,,,,,,,,0.001,800000000.0,45622712.0,45622712.0,,45623.0,,,,,-540000.0,,,168861.0,,,,,,,,,,,,-371139.0,371139.0,,168861.0,,,,,,,,,,,,,,,,-0.28,,,,,,,0.0,,,,,,,,,,-5250114.0,,,,,,,,,,,,,,,,20735.0,,,,,,,,,,,,,,207395.0,341709.0,,,,,,,,,,-5250114.0,,,-20735.0,153050.0,5229379.0,-5229379.0,,,,,-20735.0,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,28000.0,,,,,,,,,,-7773024.0,,,,,,,,5104964.0,,,,,,,,,,,-134314.0,,,,,,,,,,,,,,,,,,,,30000.0,200000.0,,,18520538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,2017-12-21,10-K,"BESPOKE EXTRACTS, INC.",BSPK,CIK0001409197,USD,36525.0,,30050.0,,,,1673.0,8808161.0,,,44981.0,,6285695.0,,,35653.0,,,1739.0,1739.0,,,,155636.0,107124.0,,,,,,,87172.0,87281.0,,,,,,,0.001,800000000.0,26822712.0,26822712.0,26823.0,,,,,,540000.0,123000.0,193163.0,123000.0,,,,,,,,,,,,346837.0,5019.0,346837.0,193163.0,,,734291.0,,,734291.0,,,,,,,,45000.0,,-0.48,,0.35,0.35,,,,0.0,,,,,,,,,1248.0,-6679497.0,,-125352.0,,2337824.0,2212472.0,,-32901.0,-14069.0,,,,,,19952.0,,63311.0,,,,,,,,,,,,,427738.0,155636.0,234575.0,193163.0,,,484550.0,,24815.0,,-422084.0,,-6679497.0,,,-63311.0,30050.0,6616186.0,-6616186.0,2097117.0,,,,,,,,20185.0,,,,0.001,50000000.0,,,,19952.0,,,,,,,,,,,127050.0,360000.0,45000.0,45000.0,,,3000.0,65631.0,,,,,,,,5500.0,,-9107086.0,,,,,,,,6332332.0,6285695.0,,,20000000.0,,,,,,,-272102.0,,,,,,,,,157509.0,,,30000.0,,2000.0,,5000.0,,,,,,,,13814767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
