end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalCollateralAggregateFairValue,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalizedComputerSoftwareGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EquityFairValueDisclosure,FairValueAssumptionsExpectedDividendRate,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossOnDerivativeInstrumentsPretax,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAssumed1,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherCommitment,OtherCommitmentDueInNextTwelveMonths,PaymentsForProceedsFromShortTermInvestments,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfBankDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockShares,ValuationAllowanceAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2012-12-31,2013-02-26,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,9253.0,180594.0,-70000.0,34793.0,,5676680.0,5676680.0,,24953.0,,273832.0,,4370.0,273832.0,,,0.0,295000.0,143523.0,54465.0,,2928.0,42942.0,42942.0,-9480.0,,,,,,,,0.0001,,500000000.0,6434413.0,6434413.0,644.0,644.0,,54631.0,,,,54631.0,,,,,-4584.0,,,,20369.0,,,44400.0,0.0,1926100.0,70000.0,2033500.0,7000.0,,770.0,,8055.0,,,,,,,,0.0,,5778279.0,,,-0.16,,,,,,,,41290.0,41290.0,,,,796769.0,107704.0,,,0.0,,221540.0,-840.0,400.0,66500.0,111400.0,4876.0,167449.0,,,,,,-19274.0,6482.0,,,,,27.0,,6408.0,,143523.0,244478.0,,,,,,,,,,,,81791.0,412865.0,412865.0,,-10609.0,,-411736.0,-997510.0,,-114159.0,,,883351.0,-883351.0,,,6408.0,5132000.0,42060.0,,,,,8027.0,2582.0,0.0001,10000000.0,,,,11523.0,75000.0,337865.0,,,-997510.0,81791.0,46998.0,,78527.0,,,,273832.0,150000.0,,0.01,,,0.0214,,,0.0,0.0,0.0,150000.0,245000.0,225001.0,4.05,0.0,,,0.0,,236667.0,,4.05,0.0,0.0,0.0,,,,-100956.0,,,,149714.0,,,332602.0,0.0,,337865.0,,,,,,,2033500.0,,,6434413.0,,
2013-03-31,2013-05-10,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,15101.0,248313.0,,36844.0,,,5813754.0,,-20369.0,,46444.0,,,46444.0,37712.0,37712.0,,,231230.0,143768.0,,2928.0,114075.0,114075.0,71133.0,,,,71133.0,,,,0.0001,,500000000.0,6939186.0,6939186.0,,695.0,,,,,,57219.0,,,,,4584.0,,,,62781.0,,,,,,,,,,770.0,,2051.0,,,,,-207742.0,,,303651.0,,6207503.0,,,-0.07,,,,,,,,41745.0,,,,,182966.0,,,,,,,,,,,5848.0,67719.0,,,,,,18170.0,35151.0,33128.0,,,,1.0,,,,231230.0,624284.0,,,,,,,,,,,207742.0,78863.0,156050.0,156050.0,-455.0,-455.0,-84462.0,-84462.0,-429224.0,,-242892.0,,,186332.0,-186332.0,,,,,42515.0,,,,,455.0,,,,,,,29693.0,45000.0,111050.0,,,-429224.0,81791.0,44947.0,,1315.0,,,,46444.0,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,-393054.0,,,,504773.0,,,,,,111050.0,,,,,,,,,,6491009.0,,
2013-06-30,2013-07-26,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,9996.0,17638.0,,38894.0,,,6010061.0,,,,,,,,,,,,232725.0,147313.0,,2928.0,123612.0,123612.0,,,,,,,,245000.0,0.0001,,500000000.0,7331974.0,7331974.0,734.0,,,,131094.0,,,131094.0,,,,,,,,,,,,,,,,,,,770.0,,2050.0,,455786.0,,514160.0,,,,514160.0,31699.0,6450958.0,,,-0.03,,,,,,,,,41745.0,,,4676.0,137808.0,,,,,,,,,,,,,,,,,,,71202.0,,,,,18.0,,,,232725.0,672888.0,645254.0,,,,,,,,,,36375.0,78863.0,,,,,,,-243455.0,,-102883.0,,,140572.0,-140572.0,,,,,42515.0,,,,,,,0.0001,10000000.0,,,,23701.0,,,,,-243455.0,81791.0,42897.0,,714.0,,,,,,,,,,,,,,,,,,386667.0,2.63,,,,,,836667.0,,1.43,,,,,,,-440163.0,,,,,,,,,,,,,,,,,,,,7147263.0,,
2013-09-30,2013-10-25,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,2320.0,25836.0,,40945.0,,6372332.0,,,,,,,,,,,,,391375.0,302661.0,,2928.0,286576.0,286576.0,,,,,,,,245000.0,0.0001,,500000000.0,8464709.0,8464709.0,846.0,,,187852.0,187852.0,,,,,,,,,,,,,,,,,,,,,,770.0,,2051.0,,,,718799.0,-214908.0,,718799.0,718799.0,,6916610.0,,,-0.06,,,,,,,,,47098.0,,,2090.0,173868.0,,,,,,,,,,,,,,,,,,,74164.0,,,,,46.0,,,,391375.0,934807.0,906651.0,,,,,,,,,,216998.0,78863.0,,,,,,,-465652.0,,-289026.0,,,176626.0,-176626.0,,,,,47868.0,,,,,,,0.0001,10000000.0,,,,16085.0,,,,,-465652.0,81791.0,40846.0,,707.0,,,,,,,,,,,,,,,,,,499167.0,2.13,,,,,,836667.0,,1.43,,,,,,,-543432.0,,,,1025858.0,,,,,,287241.0,,,,,,,,,,8043574.0,,
2013-12-31,2014-03-24,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,665.0,50148.0,,42996.0,,6625212.0,,,-20369.0,133997.0,133997.0,,,,307442.0,,0.0,,253316.0,166653.0,0.0,,158350.0,158350.0,115408.0,,,,115408.0,,,245000.0,0.0001,,500000000.0,9041281.0,9041281.0,,904.0,,194072.0,,,,194072.0,,,147500.0,,4584.0,,,,152928.0,,,45990.0,0.0,2021190.0,36000.0,2095940.0,7240.0,,770.0,8203.0,8203.0,,361170.0,,361170.0,-188261.0,,,361170.0,,6978855.0,,,-0.16,,,,,0.0,,,,47098.0,,,,653903.0,,,,0.0,,283980.0,-720.0,530.0,-53600.0,250040.0,-8588.0,118050.0,,455786.0,,-282877.0,,-3220.0,322355.0,,597.0,,,99.0,,,,253316.0,606055.0,361170.0,,,,,,,,,,188261.0,81791.0,575791.0,,-5808.0,-5808.0,-454575.0,-454575.0,-1200576.0,,-510517.0,,,690059.0,-690059.0,534.0,,6408.0,5783000.0,47868.0,,,,,5808.0,,0.0001,10000000.0,,,,8303.0,177500.0,398291.0,,,-1200576.0,81791.0,38795.0,,27953.0,-6978855.0,,,133997.0,0.0,0.0,0.82,,,0.0075,,,0.0,0.0,0.0,0.0,245000.0,611667.0,1.81,0.0,,,600000.0,,836667.0,,1.43,0.0,0.0,0.4,611667.0,836667.0,,-352739.0,,436873.0,1076237.0,,,,,0.0,436874.0,398291.0,,,,,,,,,,7601521.0,,
2014-03-31,2014-05-06,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,4965.0,128465.0,,44822.0,,6725905.0,,,,22564.0,,,,,57713.0,,,,198463.0,108152.0,0.0,,94634.0,,,,,,-63716.0,,,245000.0,0.0001,,500000000.0,10187280.0,10187280.0,,1018.0,,176785.0,,,,,,,,,,,,,95215.0,,,,,,,,,,770.0,,1826.0,,0.0,,,45004.0,80012.0,316166.0,316166.0,-35008.0,7154841.0,,,-0.02,,,,,0.0,,,,52572.0,,,,156045.0,,,,,,,,,,,4300.0,81560.0,,,,,,5215.0,63131.0,,,,,12.0,,,,198463.0,626381.0,316166.0,,,,,,,,,,,81791.0,,,-5474.0,,-58242.0,,-175986.0,,-18115.0,,78243.0,157871.0,-157871.0,,,,,53342.0,,,,,5474.0,,0.0001,10000000.0,,,,13518.0,,,,,-175986.0,,36969.0,,,,,,22564.0,,,,,,,,,,0.0,0.0,0.0,245000.0,699167.0,1.64,0.0,,,0.0,,836667.0,,1.43,0.0,0.0,0.0,699167.0,836667.0,,-427918.0,,78243.0,,,,,,0.0,78243.0,,,,,,,,,,,9580053.0,,
2014-06-30,2014-08-01,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,227.0,156556.0,,46830.0,,6763021.0,,,,,,,,,,,,,243582.0,126409.0,,,78163.0,78163.0,,,,,,,,245000.0,0.0001,,500000000.0,10460088.0,10460088.0,,1046.0,,,,,,224247.0,,,,,,,,,152753.0,,,,,,,,,,770.0,,2007.0,,84492.0,,,-157883.0,,558541.0,558541.0,157883.0,,,,-0.03,,,,,,,,,80598.0,,,,112500.0,,,,,,,,,,,,,,,,,,,32831.0,,,,,7.0,,,,243582.0,939571.0,558541.0,,,,,,,,,,,,,,,,,,-305214.0,,-190707.0,,,114507.0,-114507.0,,,,,81368.0,,139617.0,,,,,0.0001,10000000.0,,,,48246.0,,,,,-305214.0,82635.0,35805.0,,,-7460056.0,,,,,,,,,,,,,,,,245000.0,736667.0,1.57,,,,,,836667.0,,1.43,,,,736667.0,836667.0,,-695989.0,,,,,,,,,,,,,,,,,,,,10205267.0,,
2014-09-30,2014-10-29,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,653.0,161948.0,,48871.0,,6772749.0,,,,,,,,,,,,,265221.0,149754.0,,,98347.0,98347.0,,,,,,,,245000.0,0.0001,,500000000.0,10460088.0,10460088.0,,1045.0,,,,,,371400.0,,,,,,,,,190600.0,,,,,,,,,,770.0,,2042.0,,154485.0,,,-633148.0,,1261681.0,1261681.0,,,,,-0.08,,,,,,,,,80933.0,,,,132093.0,,,,,,,,,,,,,,,,,,,42017.0,,,,,5.0,,,,265221.0,1795682.0,1261681.0,,,,,,,,,,,,,,,,,,-844199.0,,-675160.0,,,169039.0,-169039.0,,,,,81703.0,139617.0,69809.0,,,,,0.0001,10000000.0,,,,51407.0,,,,,-844199.0,82635.0,33764.0,,34904.0,-8304255.0,,,,,,,,,,,,,,,,245000.0,774167.0,1.52,,,,,,836667.0,,1.43,,,,736667.0,836667.0,,-1530461.0,,,,,,,,,,,,,,,,,,,,10460088.0,,
2014-12-31,2015-03-23,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,6982.0,35272.0,,50937.0,,6822815.0,,,,51883.0,,,,,159874.0,,0.0,,310558.0,192260.0,,,146640.0,146640.0,-11710.0,,,,-11710.0,,,245000.0,0.0001,,500000000.0,11846354.0,11846354.0,1184.0,1184.0,,,,,,308737.0,,,135000.0,,,,500000.0,,216263.0,,,47640.0,0.0,2299720.0,0.0,2339690.0,7670.0,,770.0,7941.0,7941.0,,3320943.0,,,-2645222.0,,,3320943.0,,,223659.0,,-0.33,,,,,0.0,3320943.0,,,85830.0,,,,513730.0,,,,0.0,,243750.0,420.0,350.0,14400.0,1142791.0,6317.0,124125.0,,314551.0,,,,37317.0,193507.0,,529.0,,,30.0,,,,310558.0,3895593.0,3320943.0,,,,,,,,,,2645222.0,,500000.0,,-39576.0,,-472134.0,,-3430179.0,,-2838699.0,128000.0,,591480.0,-591480.0,534.0,,6408.0,6400000.0,86600.0,,,,,38732.0,844.0,0.0001,10000000.0,,,,45620.0,500000.0,,,,-3430179.0,82635.0,31698.0,,69809.0,-10409034.0,,,51883.0,,,,,,,,,,0.0,0.0,0.0,245000.0,811667.0,1.46,0.0,,,0.0,,836667.0,,1.43,0.0,0.0,0.4,811667.0,836667.0,,-3585035.0,,146000.0,,,,,,0.0,146000.0,,,,,,,,,,,10411873.0,,
2015-03-31,2015-05-08,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,21402.0,51535.0,,53031.0,,6841207.0,,,,6486.0,,,,,66972.0,,,,361058.0,239363.0,,,173538.0,173538.0,26898.0,,,,26898.0,,,245000.0,0.0001,,500000000.0,12171879.0,12171879.0,,1217.0,,,,,,730201.0,,,10000.0,,,0.0367,,,284799.0,,,,,,,,,,770.0,,2094.0,,2879877.0,,,485233.0,,,2879877.0,,,,,0.02,,,,,0.0,,,,90562.0,,,,118146.0,,,,,,,,,,,14420.0,18202.0,,44167.0,,,,20205.0,85443.0,,270.0,,,7.0,,,,361058.0,3683015.0,2879877.0,,,,,,,,,,,,185000.0,,-5491.0,,-152611.0,,244653.0,,399797.0,,,155144.0,-155144.0,,,,,91332.0,,,,,4732.0,759.0,0.0001,10000000.0,,,,65825.0,185000.0,,,,244653.0,83394.0,30363.0,,34904.0,-10164381.0,,,6486.0,,,,,,,,,,0.0,0.0,0.0,245000.0,836667.0,1.43,0.0,,,2450000.0,0.0,3286667.0,,0.43,0.0,0.0,0.09,836667.0,3286667.0,,-3321957.0,,11939.0,,,,,,0.0,11939.0,,,,,,,,,,,11969330.0,,
2015-06-30,2015-08-07,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,21722.0,57705.0,,55137.0,,7034690.0,,,,,,,,,,,,,436224.0,315412.0,,,,253093.0,,,,,,,,245000.0,0.0001,,500000000.0,16122753.0,16122753.0,1611.0,,,,,,,733278.0,,,,,,,,,352722.0,,,,,,,,,,770.0,,2105.0,,20853604.0,,,-17802257.0,,,20853604.0,,,,,-1.24,,,,,,20853604.0,,,91785.0,,,,136501.0,,,,,,,,,,,,,,,,,,,102962.0,,,,,11.0,,,,436224.0,21666309.0,,,,,,,,,,,,,,,,,,,-18102006.0,,-17927529.0,,,174477.0,-174477.0,,,,,92555.0,,,,,,,0.0001,10000000.0,,,,62319.0,,,,,,83394.0,28257.0,,35871.0,-28266386.0,,,,,,,,,,,,,,,,245000.0,322333.0,0.15,,,,,0.0,2478333.0,,0.57,,,,322333.0,2478333.0,,-21230085.0,,,,,,,,,,,,,,,,,,,,14623142.0,,
2015-09-30,2015-11-06,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,7034.0,88178.0,,21249.0,,7081702.0,,,,,,,,,,,,,335101.0,226522.0,,,,159180.0,,,,,,,,245000.0,0.0001,,500000000.0,17995953.0,17995953.0,1799.0,,,,,,,716547.0,,,,,,,,,252953.0,,,,,,,,,,770.0,,2105.0,,13250698.0,,,7692906.0,,,13250698.0,,,126565.0,,0.41,,,,,,13250698.0,,,94794.0,,9862.0,,130830.0,,,,,,,,,,,,,,,,,,,165400.0,,,,,12.0,,,,335101.0,14189022.0,,,,,,,,,,,,,,,,,,,7328964.0,,7537380.0,,,208416.0,-208416.0,,,,,95564.0,,,,,,,0.0001,10000000.0,,,,67342.0,,,,,,34264.0,13015.0,,75481.0,-20937422.0,,,,,,,,,,,,,,,,245000.0,616333.0,0.12,,,,,0.0,15978333.0,,0.23,,,,322333.0,15978333.0,,-13853921.0,,,,,,,,,,,,,,,,,,,,17721019.0,,
2015-12-31,2016-03-04,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,2055.0,110676.0,,17326.0,,7474644.0,,,,446296.0,,,,,432774.0,,,,372122.0,289553.0,,,,202610.0,55970.0,,,,,,,245000.0,0.0001,,500000000.0,17995953.0,17995953.0,1799.0,,,,,,,966855.0,55500.0,3961907.0,,,,,,,232645.0,232645.0,0.0,59250.0,,2614500.0,,2670650.0,3100.0,,770.0,6772.0,6772.0,,7878599.0,,,-4153488.0,,,7878599.0,,,138646.0,-0.37,-0.37,-0.37,,,,,7878599.0,,,70270.0,9862.0,9862.0,,920548.0,,,,,,330970.0,-730.0,370.0,,1986900.0,-4927.0,96050.0,,,,,-24850.0,41323.0,529635.0,,809.0,,8448.0,46.0,,534.0,9096831.0,372122.0,9096831.0,,,,,,,,,,,,,730000.0,,12952.0,,-686982.0,,-5792118.0,,-4674233.0,,,1117885.0,-1117885.0,,,6440.0,7227000.0,71040.0,,,,,9289.0,759.0,0.0001,10000000.0,,,,86943.0,730000.0,,23000.0,23000.0,,28855.0,11529.0,,190565.0,-16201152.0,,,446296.0,,,,1.1497,1.0437,,0.0192,0.0168,,,,,245000.0,2530333.0,0.21,808334.0,,,15950000.0,,15978333.0,,0.23,,1.45,0.23,2530333.0,15978333.0,,-8724709.0,,,,,,,,,142200.0,,,,,,,,,,15599745.0,15599745.0,15599745.0,
2016-03-31,2016-05-11,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,35448.0,142893.0,,18092.0,,7886879.0,,,,392942.0,,,,,140033.0,,,,446954.0,365151.0,,,,230167.0,27557.0,,,,,,,245000.0,0.0001,,500000000.0,19457498.0,19457498.0,1945.0,,,,,,,1281106.0,16300.0,1461545.0,,,,0.0133,,,157094.0,,,,,,,,,,770.0,,766.0,,7654202.0,,,304112.0,,,7654202.0,,,123413.0,,-0.03,,,,,,7654202.0,,,70270.0,,,,525126.0,,,,,,,,,,,33393.0,35356.0,,,,,,48041.0,175564.0,,176.0,,3139.0,15.0,,,,446954.0,9237062.0,,,,,,,,,,,,,255000.0,,,,-227443.0,,-477780.0,,128563.0,,,606343.0,-606343.0,,,,,71040.0,,,,,,,0.0001,10000000.0,,,,134984.0,255000.0,,,,,28855.0,10763.0,,80451.0,-16678932.0,,,392942.0,,,,,,,,,,,,,245000.0,4441000.0,0.22,3333.0,,,,,15975000.0,,0.23,,0.23,,4441000.0,15975000.0,,-8790108.0,,,,,,,,,19439.0,,,,,,,,,,,18684577.0,,
