end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableInterestBearingCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedInsuranceCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContributionOfProperty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentIncreaseAccruedInterest,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuanceDollarAmountPerShare,EquityIssuancePerShareAmount,FairValueAdjustmentOfWarrants,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueNet,SecuredDebtCurrent,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxAdjustmentsSettlementsAndUnusualProvisions,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2015-09-30,2015-11-23,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,1292080.0,,,,,,,,54847.0,,,,15434398.0,,,,193500000.0,,,2020769.0,2006821.0,,,,,1894966.0,,,,,,250000.0,1651000.0,,,0.0001,1250000.0,300000000.0,86026371.0,86026371.0,,,8603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376300.0,,,-0.03,,,,,,,,,,,,,475343.0,,,,,958922.0,-2316316.0,-2316316.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1668380.0,2020769.0,,1292080.0,,,,,,,,,,-2316316.0,,,,,,,2316316.0,-2316316.0,,,,,,,4429.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,111855.0,,,,,,,,,,,,,,-2316316.0,13948.0,,,1357394.0,-13840612.0,,,,,,,,,,,,,,,,,,,,150000.0,7.75,,,,,,,,,,,,,,352389.0,,,,,,,,,,,,,,,,,,,,86013196.0
2015-12-31,2016-03-30,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,1474331.0,,18063.0,,,,50947.0,,8585.0,,18911110.0,18911110.0,485859.0,,,1004504.0,,626267.0,4489946.0,4477068.0,,,,,4446284.0,,4436560.0,,,,4196284.0,,,,0.0001,,300000000.0,87611370.0,86836370.0,,,8685.0,,,,,3624400.0,1126000.0,,,,,,,,,4577528.0,198490.0,,4316110.0,10005274.0,17467895.0,62928.0,,,4577528.0,4292.0,,,376300.0,,,,,,,-0.18,0.0,0.34,-0.389,,-0.128,,-0.128,0.018,,0.079,,,,,,,,6049276.0,-13785596.0,-13785596.0,0.0,,675.0,,,278390.0,,,,,,,-109421.0,,,3503301.0,0.0,,,,825000.0,,,,,,,1474331.0,4489946.0,,1474331.0,,,,11046716.0,11046716.0,,,-6610156.0,-6610156.0,-13785596.0,,,752510.0,,1.0,,11034805.0,-11034805.0,,,,,,,,,,,,,,,,0.0001,0.0,0.0,0.0,30784.0,,,,,,,7230950.0,,,960000.0,,,,-13785596.0,12878.0,,0.0,4985529.0,-15904180.0,,,,,,,325000.0,0.0,0.829,0.0165,,,,,,,,9999.0,5.12,150000.0,7.75,,,,,,,,,,,,11.25,3015615.0,3015615.0,,2500000.0,,,,,,825000.0,,325000.0,,,,,,,,3246868.0,,160038373.0
2016-03-31,2016-05-10,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,1676918.0,,18815.0,,,12925.0,44056.0,,9647.0,,23080749.0,23080749.0,,,,1137000.0,,1287651.0,6343223.0,6331407.0,,,,,6105309.0,,1659025.0,,,,5855309.0,,,,0.0001,,300000000.0,87611370.0,84111370.0,58823.0,,8763.0,,,,,,,,,,,,,,,4831691.0,238449.0,,4443724.0,10737408.0,18205431.0,6878.0,238449.0,142640.0,4831691.0,1062.0,,,,,,,,,,-0.03,0.0,0.34,-0.202,-0.217,,,,0.015,,0.049,,,,,,,,1942655.0,-2751127.0,-2751127.0,0.0,,8170.0,,,202587.0,,,,,,,-36786.0,,,0.0,0.0,,,,,,,,,,,1909018.0,6343223.0,,1909018.0,,,,3032282.0,3032282.0,,,-1373257.0,-1373257.0,-2751127.0,,,,232100.0,,1.0,2751127.0,-2751127.0,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,226098.0,,,,,,,3032282.0,,,,,,,-2751127.0,11816.0,,111000.0,808472.0,-18655307.0,,,,,,,1137435.0,0.0,0.79,0.014,,,,,,,,200000.0,6.99,350000.0,9.61,,,,11.0,,,,,,,,,4434205.0,4434205.0,,,,,,,,,3032282.0,1137435.0,,,,331545.0,,,331545.0,3104657.0,,83796260.0
2016-06-30,2016-08-09,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,1574396.0,,58020.0,,,,12843.0,,10709.0,,27303562.0,,,,,4123000.0,,3377884.0,4388368.0,4377614.0,,,,,4209381.0,,-1895928.0,,,,,,,,0.0001,,300000000.0,87627838.0,87627838.0,,,8765.0,,,,,,,,,,,,,,,,,,,,,,,,,1062.0,,,,,,,,,,-0.07,,,,,,,,,,,,,,,,,,4425786.0,-6011326.0,-6011326.0,0.0,,8170.0,,,-166344.0,,,,,,,-57865.0,,,,,,,,100000.0,,,,,,,1742674.0,4388368.0,,1742674.0,,,,,,,0.0,,-1895928.0,-6011326.0,,,,168278.0,,,6011326.0,-6011326.0,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,168233.0,,,,,,,,,,,,,,-6011326.0,10754.0,,,1585540.0,-24666633.0,,,,0.0,,,,0.0,0.89,0.0177,,,,,,,,,,2420000.0,8.59,,,,,,,,,,,,,,2645694.0,,,,,,,,,,,,,,,,,,,,84119728.0
2016-09-30,2016-11-09,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2247798.0,,67530.0,,,,60007.0,,,,28638031.0,,,,,1150000.0,,,3211484.0,3201804.0,,,,,3079796.0,,,,,,,,,,0.0001,,300000000.0,87677838.0,87677838.0,,,8770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,1990471.0,-3120939.0,-3120939.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2352255.0,3211484.0,,2352255.0,,,,,,,,,,-3120939.0,,,,104457.0,,,3120939.0,-3120939.0,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,122008.0,,,,,,,,,,,,,,-3120939.0,9680.0,,,1130468.0,-27787572.0,,,,0.0,,,,,,,,,,,,,,,,2470000.0,8.49,,,,,,,,,,,,,,859229.0,,,,,,,,,,,,,,,,,,,,84177838.0
2016-12-31,2017-02-14,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2562728.0,,53594.0,,,,80908.0,,,,31220530.0,,,,,1100000.0,,,3054187.0,3045581.0,,,,,2985450.0,,,,,,,,,,0.0001,,300000000.0,88130152.0,88130152.0,,,8815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,1245268.0,-2990949.0,-2990949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2603363.0,3054187.0,,2603363.0,,,,,,,,,,-2990949.0,,,,40635.0,,,2990949.0,-2990949.0,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,60131.0,,,,,,,,,,,,,,-2990949.0,8606.0,,,1745681.0,-30778521.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450824.0,,,,,,,,,,,,,,331545.0,,,,,,84517074.0
2017-03-31,2017-06-12,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2948468.0,,11183.0,1303011.0,,232100.0,60317.0,,13928.0,,,41419714.0,,,,7725000.0,,8595482.0,10718874.0,10711339.0,,,,,10482977.0,,4377668.0,,,,10232977.0,10232977.0,,,0.0001,174998.0,300000000.0,91692641.0,88192641.0,58823.0,6.0,9172.0,,,,,,,,,,,,,,,10046312.0,310727.0,0.0,5747394.0,16904097.0,,6568.0,310727.0,803242.0,10046312.0,4281.0,,,,,400000.0,378600.0,,,,-0.22,0.0,0.34,-0.367,-0.054,,,,0.008,,,,,13375000.0,,,,,10528863.0,-18290348.0,-18290348.0,0.0,,,,,1271550.0,,,,,,,2264.0,,,,0.0,,,,350250.0,,,,,,,3327068.0,10718874.0,,3327068.0,,,,10238795.0,10238795.0,,,-5861127.0,-5900000.0,-18290348.0,,,,,,1.0,18290348.0,-18290348.0,,,,,,,,,,8100000.0,,,,,,0.0001,10000000.0,0.0,0.0,228362.0,,,,,,,10470895.0,,,,,,,-18283567.0,7535.0,,1477000.0,7761485.0,-33862088.0,,,9200000.0,,,,,0.0,,,,1346389.0,7.56,,355556.0,10.02,,4045000.0,5.34,4039444.0,6.15,,,,6.19,,,,,,,,,7391806.0,7391806.0,,,,,,,,,,7721837.0,,,,617233.0,,,285688.0,5214621.0,,169544492.0
2017-06-30,2017-08-10,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,3139686.0,,11371.0,,,,8926.0,,15002.0,,,45301995.0,,,130300.0,1296000000.0,,9177641.0,11790351.0,11783890.0,,,,,10501760.0,,18783.0,,,,,,,,0.0001,,300000000.0,89321067.0,89321067.0,,,8935.0,,,,,,,,,,,,,,,,,,,,,,,,,1074.0,,,315624.0,,,74761.0,,,,-0.03,,,,,,,,,,,,,11082000.0,,,,,1924204.0,-2872938.0,,0.0,,,,,191218.0,,,,,,,1053768.0,,,,,,,,,,,,,,,3214447.0,11790351.0,,,,,,2772098.0,2772098.0,,0.0,-2753315.0,-2753315.0,-2872938.0,,,315624.0,,,,3188562.0,-3188562.0,,,,,,,,,,,,315624.0,,,,0.0001,10000000.0,0.0,0.0,1282130.0,,,,,,,2597100.0,,,,,,,-2872938.0,6461.0,,406000.0,1264358.0,-36735026.0,,,,0.0,,,,0.0,0.9002,0.0217,,1011028.0,7.25,,519444.0,8.23,,32000.0,,3552000.0,5.82,0.0,,,3.0,,,,,,,,,8575904.0,8575904.0,,174998.0,,,,0.0,,,,1296723.0,,,,,,,,,,89258377.0
2017-09-30,2017-11-03,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,3051871.0,,40700.0,,,3231.0,449166.0,,,,,47598124.0,,,,2296000000.0,,,8701746.0,8696359.0,,,,,7513423.0,,,,,,,,,,0.0001,,300000000.0,89321067.0,89321067.0,,,8935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.06,,,,,,,,,,,,,11781000.0,,,,,2744998.0,-5222157.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3051871.0,8701746.0,,,,,,,,,,,,-5222157.0,,,74761.0,,,,5296918.0,-5296918.0,,,,,,,,,,,,74761.0,,,,0.0001,10000000.0,0.0,0.0,1182936.0,,,,,,,,,,,,,,-5222157.0,5387.0,,565000.0,2551920.0,-41957184.0,0.0,,,0.0,,,,,,,5490162.0,1430611.0,6.72,,,,,,,4382000.0,5.5,,,,,,,,,,,,,5649875.0,5649875.0,,,,,,,,,,,,,,,,,,,,89321067.0
2017-12-31,2018-02-07,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2605973.0,,43580.0,1107862.0,,,29491.0,,,,,56400488.0,,,,3000000.0,,,12604957.0,12600644.0,,,,,10805777.0,,,,,,,,,,0.0001,,300000000.0,90800723.0,90800723.0,,,9083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.06,,,,,,,,,,,,,11391000.0,,,,,2975274.0,-5561265.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3713835.0,12604957.0,,,,,,,,,,,,-5561265.0,,,,,,,5561265.0,-5561265.0,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,1794867.0,,,,,,5752936.0,,,,,,,,-5561265.0,4313.0,,588000.0,2585991.0,-47518449.0,0.0,,,0.0,,,,,,,4632042.0,2009595.0,6.27,,,,,,,5240120.0,5.22,,,,,,,,,,,,,8891122.0,8891122.0,,,,,,,,,,,,,,,,,,,,89929161.0
2018-03-31,2018-06-13,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2817090.0,,58568.0,,,,134324.0,,18224.0,,,79293423.0,,,,7700000.0,,11023946.0,31017841.0,29748577.0,,,,,28975822.0,,18492845.0,28975822.0,,0.0,,28700000.0,,5585874.0,0.0001,,300000000.0,101226479.0,101226479.0,,,10125.0,,1677000.0,,,,,,,,,,,,,9663287.0,410369.0,0.0,5736229.0,27300000.0,,,483000.0,,9663287.0,4296.0,,,390385.0,,0.0,0.0,,,,-0.27,0.0,0.525,0.021,-0.277,,,0.006,0.005,,,,1248690.0,9600000.0,,,,,13395958.0,-24282626.0,,0.0,,,,,-131378.0,,,1248690.0,,,,-91551.0,,6450.0,,0.0,,,,,,,,,,,4545874.0,31017841.0,,4545874.0,,,,30372105.0,,,,-11879260.0,-11879260.0,-24282626.0,,,390385.0,480094.0,,1.0,24673011.0,-24673011.0,,,,,,,,,,7300000.0,,,,,,0.0001,10000000.0,0.0,0.0,616905.0,,480000.0,6450.0,,21740460.0,5824017.0,2597100.0,,,,,35530.0,,-18969493.0,3239.0,,1619000.0,11277053.0,-52831581.0,,,,,,,,0.0,,,,2891909.0,5.5,,519444.0,8.23,,1920120.0,2.72,5438072.0,5.11,2.7,,,3.78,2548210.0,,,3.93,12509695.0,,,,26471967.0,26471967.0,,-174998.0,,,,2048.0,,,5824017.0,7689334.0,,0.0,,469167.0,148066.0,,,-383025.0,,184397044.0
2018-06-30,2018-07-31,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2717673.0,,142763.0,,,,101621.0,,,,,81631831.0,,2519269.0,,2338000.0,,12921113.0,25074577.0,23468725.0,,,,,22438597.0,,-6537225.0,,,,,,,,0.0001,,300000000.0,101226479.0,101226479.0,,,10125.0,,1100000.0,,,,,,,,,,,,,,,,,,,,,,,2369.0,,,,,,,,,,-0.07,,0.21,,,,,,,,,,,10931210.0,,,,,3708481.0,-6722796.0,,0.0,,,,,-99417.0,,,-1248690.0,,,,54818.0,,525969.0,3627.0,,3627.0,,,,43000.0,,,,,,2986998.0,25074577.0,,2986998.0,,,,-210769.0,,-15543.0,,-6310913.0,,-6722796.0,,,-3627.0,269325.0,,,6719169.0,-6719169.0,,,,,,,,,,2300000.0,,,-3627.0,,15543.0,0.0001,10000000.0,0.0,0.0,787373.0,,,242755.0,,,,,,,,,,,-6722796.0,16413.0,,400000.0,3010688.0,-59554377.0,0.0,,,0.0,,,,0.0,0.7509,0.0287,6095790.0,3544980.0,5.23,,,,,1867400.0,,7305472.0,4.55,0.0,,,2.9,,,,,,,,,22268440.0,22087579.0,,,,,,0.0,,,,2338408.0,,,,,,,,,,101226479.0
2018-09-30,2018-11-05,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,2400804.0,,113693.0,,,,29073.0,,,,,87333689.0,,2183157.0,,2183000.0,,,24021885.0,22116172.0,,,,,21069744.0,,,,,,,,,,0.0001,,300000000.0,102723796.0,102723796.0,,,10275.0,,688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,691368.0,9858550.0,,,,,3569174.0,-7015120.0,,0.0,,,,,,,,,,,,,,,2430.0,,,,,,65000.0,,,,,,3247418.0,24021885.0,,3247418.0,,,,,,,,-4700000.0,,-7015120.0,,,-2430.0,155246.0,,,7012690.0,-7012690.0,,,,,,,,,,2400000.0,,,-2430.0,,,0.0001,10000000.0,0.0,0.0,532125.0,,,242755.0,,,,,,,,,,,,14044.0,,251000.0,3443516.0,-66569497.0,0.0,,,,,,,,,,5482955.0,4286014.0,5.09,,,,,,,8105472.0,4.34,,,,,,,,,,,,,20774467.0,20774467.0,,,,,,,,,3337990.0,,,,,,,,,,,101647555.0
