end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpense,AccruedEmployeeBenefitsCurrentAndNoncurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetManagementCosts,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CostOfRevenue,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueGrossAsset,DilutiveSecurities,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FairValueAssumptionsExercisePrice,FairValueOfAssetsAcquired,GainLossOnDerivativeInstrumentsNetPretax,GainOnDerivativeInstrumentsPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsCurrent,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseOperatingExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LineOfCredit,LoansAssumed1,LongTermLineOfCredit,LossOnDerivativeInstrumentsPretax,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodNet,OilAndGasSalesPayableCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherExpenses,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,ProvisionForLoanAndLeaseLosses,RelatedPartyTransactionAmountsOfTransaction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2017-06-30,2017-08-14,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,7718.0,,,,,,92278.0,,,,,1130.0,,,600.0,2317.0,2317.0,,1137.0,,,,,0.0001,65000000.0,17016428.0,17016428.0,1702.0,,,,,,,56216.0,0.0375,,,,,,,,,,,,,,455.0,,2200.0,,,,0.0,,,,,,,,,,858.0,,-229.0,,,0.0,,,,,,,,,,,,,,,,,,,865.0,,715.0,,,,,,23315.0,75199.0,2317.0,,74599.0,,,,,,,,,,-36367.0,,,,,-715.0,,,2200.0,,0.0,0.0,,35423.0,-35652.0,,,735.0,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,11250.0,,,,,,,-166862.0,,901.0,,,,,,0.0,0.0,,,,,,,,,,,,,-72882.0,,,,,,,,,,63816.0,,17016428.0,,
2017-09-30,2017-11-13,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,16119.0,,,,,,92278.0,,,,,1034.0,,,617.0,18060.0,18060.0,,17117.0,,,,,0.0001,65000000.0,17016428.0,17016428.0,1702.0,,,,,,,56216.0,0.0375,82726.0,82726.0,,,,,,,,,156504.0,156504.0,,0.0,,9780.0,,,,-0.01,,,,,1.5,,,,,550.0,,-79.0,,,0.0,,,,,,,,,,,,,,,,,,,1686.0,,5727.0,,,,,,20910.0,187346.0,18060.0,,184089.0,,2640.0,,,,,,,,-96404.0,,,,,-74865.0,,,9780.0,,0.0,0.0,,21460.0,-21539.0,,,943.0,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,,,2000.0,,,-263266.0,,955.0,,,,,,0.0,0.0,,,,,,,,,,,,,-169286.0,,,,,,,,,,,,17016428.0,,
2017-12-31,2018-04-02,10-K,ALPHA ENERGY INC,APHE,CIK0000855787,USD,14759.0,14759.0,,,1285.0,,,101378.0,19361.0,19361.0,,,5735.0,,68.0,635.0,2346.0,2346.0,,1061.0,608.0,1061.0,,,0.0001,65000000.0,17016428.0,17016428.0,1702.0,90866.0,,22861.0,5735.0,5735.0,,56216.0,0.0375,68005.0,68005.0,,,0.0,,170067.0,146258.0,,,238674.0,238674.0,,0.0,,0.0,,22861.0,,-0.02,,0.5126,0.35,0.0463,1.5,0.0,-148396.0,,,10755.0,,-1263.0,11250.0,,0.0,0.0,,,-182.0,,,,,,,3192.0,,1285.0,1285.0,,,,,3192.0,23268.0,23268.0,0.0,3192.0,3192.0,,,64741.0,280121.0,2346.0,9100.0,256625.0,238674.0,22861.0,,,,79481.0,0.0,-78873.0,-78873.0,-262585.0,,,,-262585.0,-174576.0,,,0.0,9100.0,0.0,0.0,,86746.0,-88009.0,,,,,,,,,87366.0,2630.0,,,,445.0,0.0001,10000000.0,0.0,0.0,0.0,,,,445.0,92866.0,,8030.0,,,8030.0,,-19415.0,64741.0,-262585.0,11250.0,11250.0,445.0,,2000.0,19415.0,,-380855.0,4472.0,4472.0,,240000.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,,,,,,,-277775.0,-277775.0,,,,,0.0,,,,,,,17016428.0,,
2018-03-31,2018-05-21,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,35016.0,,,2825.0,,,101378.0,15658.0,15658.0,,,842.0,,18.0,653.0,3746.0,3746.0,,921.0,-140.0,,,,0.0001,65000000.0,17016428.0,17016428.0,1702.0,,,,842.0,842.0,,,,68005.0,73927.0,,,,,,,,,318596.0,318596.0,,,,,,,-0.01,-0.01,-0.01,,,,,,-19814.0,,,18971.0,,698.0,,,0.0,0.0,,,20257.0,,,,1540.0,,0.0,1750.0,,,0.0,,,,,4942.0,17407.0,17407.0,0.0,,,,,22183.0,397726.0,3746.0,,358554.0,,38519.0,,,,21580.0,0.0,-21720.0,-21720.0,-116205.0,,,,,-75749.0,,,,,,,,41154.0,-40456.0,,,,,,,,,21580.0,0.0,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,21580.0,,0.0,,,,,0.0,22183.0,-116205.0,,,,,,,,-497060.0,1540.0,1540.0,,,,,,,,,,,,,,,,,,,,-393980.0,,,,,,,,,,,17016428.0,17016428.0,,17016428.0
2018-06-30,2018-08-16,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,16296.0,,,,350.0,,,481769.0,,,,,537.0,,,672.0,462.0,462.0,,112.0,,,,,0.0001,65000000.0,17100428.0,17100428.0,1711.0,,,0.0,,,,,,68005.0,64329.0,68005.0,,,,,,,,359016.0,359016.0,,,,,,,,-0.03,,,,,,,,,,19084.0,,-534.0,,,0.0,,,,,,,,,,,,,,,,,,,6668.0,,25590.0,,,,,,359631.0,445035.0,462.0,,444363.0,,62383.0,,,,,,,,-430993.0,,,,,-51744.0,,,,,,,,378715.0,-379249.0,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,-928053.0,,3.0,,,,,,,,,,,,,,,,,,,,-444573.0,,,,,,,,,,,,17029615.0,,
2018-09-30,2018-11-14,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,201011.0,,,,0.0,,,481769.0,,,,,,,,691.0,12822.0,2822.0,,2822.0,,,,,0.0001,65000000.0,17100428.0,17100428.0,1711.0,,,,,,,,,,77329.0,,,,,,,,,878995.0,878995.0,,,,,,,,-0.04,,,,,,,,,,13256.0,,-567.0,,,0.0,,,,,,,,,,,,,,,,,,,8213.0,,26645.0,,,,,,12051.0,1176393.0,12822.0,,1088219.0,,87483.0,,,,,,,,-718998.0,,,,,-508524.0,,,,,,10000.0,,209907.0,-210474.0,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,184600.0,,0.0,,,,,,,-1647051.0,,481.0,,,,,,,,,,,,,,,,,,,,-1163571.0,,,,,,,,,,,,17016428.0,,
2018-12-31,2019-04-15,10-K,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,55568.0,,0.0,0.0,,185537.0,1150059.0,,68242.0,93631.0,0.0,,,75.0,710.0,10240.0,240.0,,240.0,-821.0,240.0,-821.0,25000.0,0.0001,65000000.0,17217428.0,17217428.0,1722.0,140446.0,,,2678.0,2677.0,,,,29494.0,29494.0,49343.0,93835.0,,,94000.0,94000.0,,,549919.0,60898.0,,0.0,,6579.0,,110952.0,-0.09,-0.09,-0.09,0.2563,0.21,,,,-261665.0,,,239988.0,,-332.0,,,,,-50200.0,50200.0,536089.0,,12579.0,40809.0,-1285.0,,,8287.0,,-1285.0,,,,,,11479.0,76528.0,,,11479.0,11479.0,,,41698.0,739724.0,10240.0,,647911.0,,91103.0,,91103.0,156394.0,73946.0,-10000.0,-64767.0,,-1500410.0,,-1500410.0,-1500410.0,,-338193.0,,,,,,10000.0,,1161885.0,-1162217.0,,,,,,,,24366.0,49580.0,,10000.0,10000.0,,,0.0001,10000000.0,0.0,0.0,0.0,,0.0,,,49580.0,,,,,24366.0,,,880199.0,,0.0,,,,,0.0,,-1881265.0,2346.0,2346.0,1042701.0,,,,,0.0,,,,,,,,,,0.0,,,-729484.0,-729484.0,6000.0,,,,,506440.0,,,1048701.0,,17066576.0,17066576.0,17066576.0,17066576.0
2019-03-31,2019-05-20,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,71687.0,,,50000.0,,,1389035.0,,9879.0,,,,,19.0,729.0,68375.0,8375.0,,8375.0,8135.0,8375.0,8135.0,,0.0001,65000000.0,17456428.0,17456428.0,1746.0,,,,2902.0,2902.0,,,,,8891.0,,,,,,,472152.0,136446.0,100786.0,,-449133.0,,,17332.0,,127555.0,0.01,,0.01,,,,,,449133.0,449133.0,,166849.0,,-632.0,,,,,,,57721.0,,-6579.0,16118.0,,,,2729.0,,,,,136446.0,136446.0,,,12608.0,,,14208.0,,,,13908.0,351723.0,68375.0,,254013.0,,96981.0,50000.0,,,119966.0,-70000.0,-111831.0,,207136.0,,-241997.0,207136.0,,436525.0,,,,,,60000.0,,228757.0,-229389.0,,,,,,,,,,,,,70000.0,,0.0001,10000000.0,0.0,0.0,,,,,,,131000.0,,,50000.0,23841.0,,,48000.0,,,,,,4000.0,30875.0,,-1674129.0,2270.0,2270.0,108000.0,,,,,,,,,,,,,1.0,,50000.0,,,-283348.0,-283348.0,,60000.0,131000.0,,,60000.0,131000.0,,108000.0,,17433818.0,,17297372.0,17297372.0
2019-06-30,2019-09-13,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,132162.0,,0.0,,,,1600014.0,,,,50000.0,,,,748.0,61044.0,51044.0,,1044.0,,1044.0,,,0.0001,65000000.0,17667428.0,17667428.0,1767.0,,,103110.0,,,,,,,0.0,29586.0,,,,,,,,79730.0,132696.0,-21056.0,,,,,,-0.01,-0.02,-0.02,,,,,,21056.0,,,147980.0,,-1199.0,,,,,,,,,,,,,,,,,,,132696.0,,,19912.0,15582.0,14595.0,,19912.0,,,,10962.0,386059.0,61044.0,,282201.0,,132696.0,,,,,,,,-252667.0,,-273723.0,-252667.0,,5474.0,,,,,,10000.0,,256942.0,-258141.0,,,,,,,,397.0,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,50000.0,,,,,,,,,,,48000.0,,70000.0,,,,,,,-1926796.0,,714.0,,,,,,,,,,,,,,,,50000.0,50000.0,,-325015.0,-325015.0,,,,,,,63000.0,,148000.0,,17749212.0,17489125.0,17616516.0,17616516.0
2019-09-30,2019-11-13,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,204316.0,,0.0,,,,1667006.0,,,,,,,,767.0,15350.0,5350.0,,5350.0,,5350.0,,,0.0001,65000000.0,17734428.0,17734428.0,1775.0,,,115171.0,,,,,,,9133.0,27275.0,,,,,,,,91912.0,142466.0,,,,,,,-0.01,-0.01,-0.01,,,,,,-4614.0,,,142232.0,,619.0,,,0.0,,,,,,,,,,,,,,,,,142446.0,,26865.0,16832.0,7571.0,,26865.0,,,,5004.0,489428.0,15350.0,,373490.0,,133314.0,,,,,,,,-216063.0,,-216063.0,-216063.0,,-21446.0,,,,,,10000.0,,195236.0,-194617.0,,,,,,,,397.0,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,48000.0,,0.0,,,,,,,-2142859.0,,873.0,,,,,,,,,,,,,,,,50000.0,50000.0,,-474078.0,-474078.0,,,,,,,19000.0,,48000.0,,17689993.0,17390224.0,17689993.0,17689993.0
2019-12-31,2020-09-24,10-K,ALPHA ENERGY INC,APHE,CIK0000855787,USD,300428.0,300428.0,,,0.0,,,1738958.0,,39514.0,130578.0,50000.0,,,76.0,786.0,10000.0,,,,,0.0,-240.0,,0.001,65000000.0,17822428.0,17822428.0,17822.0,,,113182.0,7239.0,,,,,,0.0,17396.0,222000.0,,,222000.0,222000.0,,,65289.0,,-492198.0,,,3687.0,397.0,,-0.02,,-0.05,0.2563,0.21,0.0463,,,492198.0,492198.0,,583611.0,,-2961.0,,,,,-128000.0,128000.0,,,-2892.0,287266.0,,,,22174.0,,,,,130578.0,130578.0,,,61689.0,,,33653.0,,,,34874.0,567422.0,10000.0,,453454.0,,,50000.0,113182.0,,151757.0,,-151997.0,,-432937.0,,-925135.0,-432937.0,,430509.0,,,,,,10000.0,,860485.0,-863446.0,864000.0,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,228000.0,,,,0.0,,,192000.0,,,,,,22868.0,53375.0,,-2314202.0,,4278.0,377000.0,,,,,,,,,,,,,1.0,,,50000.0,,-557422.0,-557422.0,,,228000.0,,,,228000.0,,376999.0,,17724798.0,,17594220.0,17594220.0
2020-03-31,2020-11-09,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,366059.0,,,,,,1820990.0,,5731.0,,,,,19.0,805.0,10000.0,,,,,,,,0.0001,65000000.0,17888428.0,17888428.0,1790.0,,116913.0,,,,,,,,11665.0,,,,,,,,,26240.0,,-39049.0,,,5461.0,856.0,,-0.01,,-0.01,,,,,,39049.0,39049.0,,83301.0,,-582.0,,,,,,,,,1774.0,66090.0,,,,6750.0,,,,,128578.0,128578.0,,,12481.0,,,40403.0,,,,,606737.0,10000.0,,605932.0,,,,,,16000.0,,-16000.0,,-105315.0,,-144364.0,-105315.0,,26568.0,,,,,,10000.0,,131301.0,-131883.0,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,18000.0,,,,0.0,,,48000.0,,,,,,2000.0,0.0,,-2419517.0,,346.0,48000.0,,,,,,,,,,,,,1.0,,,50000.0,,-596737.0,-596737.0,,,18000.0,,,,18000.0,,48000.0,,17980457.0,,17851879.0,17851879.0
2020-06-30,2020-11-16,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,416446.0,,,,,,1920980.0,,,,,,,,824.0,1025287.0,5287.0,,5287.0,,5287.0,,,0.0001,65000000.0,17988428.0,17988428.0,1800.0,,121746.0,,,,,,,,7582.0,0.0,,,,,,,,15780.0,,-10825.0,,,13195.0,0.0,,-0.01,,-0.01,,,,,,10825.0,,10750.0,78695.0,,-419.0,,,,,,,,,,,,,,,,,,,129328.0,,,,10898.0,,,26103.0,,,,15633.0,1654094.0,1025287.0,,1653270.0,,,,,,,,,,-132070.0,,-142895.0,-132070.0,,10677.0,,,,,,1020000.0,,142328.0,-142747.0,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,48000.0,,,,,,,,,-2551587.0,,871.0,,,,,,,,,,,,,,1.0,,,1060000.0,,-628807.0,-628807.0,,,,,,,52000.0,,48000.0,,18039624.0,,17910296.0,17910296.0
2020-09-30,2020-11-20,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,,507385.0,,,,,,1983973.0,,,,,,,,843.0,1035470.0,5470.0,,470.0,,470.0,,,0.0001,65000000.0,18051428.0,18051428.0,1807.0,,140007.0,,,,,,,,8321.0,0.0,,,,,,,,48888.0,,0.0,,,52088.0,1000.0,,-0.02,,-0.02,,,,,,-27622.0,,0.0,139172.0,,-621.0,,,,,,,,,,,,,,,,,,,0.0,148328.0,,,107342.0,,,28698.0,,,,14875.0,1938909.0,1035470.0,,1938066.0,,,,,,,,,,-337632.0,,-337632.0,-337632.0,,-134964.0,,,,,,1030000.0,,202047.0,-202668.0,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,5000.0,,,,,,,,,,,48000.0,,,,,,,,,-2889219.0,,0.0,,,,,,,,,,,,,,1.0,,,1160000.0,,-903439.0,-903439.0,,,,,,,,10000.0,48000.0,,18014580.0,,18014580.0,18014580.0
2020-12-31,2021-04-29,10-K,ALPHA ENERGY INC,APHE,CIK0000855787,USD,585732.0,,120568.0,,,,,2061635.0,,20493.0,,1000000.0,,,76.0,862.0,100000.0,30000.0,,0.0,,0.0,,,0.001,65000000.0,18145428.0,18145428.0,18145.0,,,145574.0,2915.0,,,,,,,2754.0,424000.0,,,424000.0,424000.0,,,96369.0,,,,,120568.0,181000.0,,-0.11,,-0.11,0.2563,0.21,0.0463,,,-25229.0,25229.0,10750.0,436649.0,,-1698.0,,,,,-202000.0,202000.0,,,116881.0,304263.0,,,,18392.0,,30000.0,,,,,,,238885.0,,,31295.0,,,,87267.0,2321400.0,100000.0,,2174964.0,,,,,,139394.0,-30000.0,-109394.0,,-1986978.0,,-1986978.0,-1986978.0,,-253364.0,,,,,,70000.0,,1731916.0,-1733614.0,1655000.0,,,,,,,,,,30000.0,,,,0.001,10000000.0,0.0,0.0,0.0,30000.0,,,,8500.0,75000.0,,,,161000.0,,,208000.0,,,,,,4250.0,856.0,100000.0,-4301180.0,,1217.0,233000.0,,,,,,,,,,,,,,,,1160000.0,,-2221400.0,-2221400.0,,,75000.0,10000.0,,,75000.0,10000.0,233000.0,,17966907.0,,17966907.0,17966907.0
2021-03-31,2021-05-18,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,359949.0,,152818.0,,,,,2199497.0,,2754.0,,,,,19.0,881.0,65308.0,5308.0,,308.0,,308.0,308.0,,0.001,65000000.0,18283428.0,18283428.0,18283.0,,,148328.0,,,,,,,,0.0,,,,,,,,83065.0,,-13304.0,,,152818.0,388744.0,,-0.01,,-0.01,,,,,,13304.0,13304.0,,229503.0,,,,,,,,,,,32250.0,-2289.0,,,,3408.0,,-25000.0,,,148328.0,,,,73912.0,,17750.0,34703.0,,,,11919.0,2378488.0,65308.0,,2229279.0,,,,,,129000.0,-10000.0,-118692.0,,-229780.0,,-243084.0,-229780.0,,-60608.0,,,,,,60000.0,,169172.0,-169172.0,,,,,,,,,,,10000.0,,,,0.001,10000000.0,0.0,0.0,,5000.0,,,,,,,,,129000.0,,,48000.0,,,,,,,,,-4530960.0,,,48000.0,,,,,,,,,,,,,1.0,,,1210000.0,,-2313180.0,-2313180.0,,,0.0,,,,,,48000.0,,18336228.0,,18187900.0,18187900.0
2021-06-30,2021-08-09,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,425930.0,,176079.0,,,,,2267429.0,,,,,,,,900.0,95124.0,5124.0,,124.0,,124.0,,,0.001,65000000.0,18351428.0,18351428.0,18351.0,,,148328.0,,,,,,,,0.0,,,,,,,,101468.0,,0.0,,,176079.0,484344.0,,-0.01,,-0.01,,,,,,-18403.0,,0.0,129318.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,35675.0,,,60294.0,,,,35643.0,2607343.0,95124.0,,2458115.0,,,,,,,,,,-267039.0,,-267039.0,-267039.0,,-54078.0,,,,,,90000.0,,212961.0,-212961.0,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,,,,48000.0,,,,,,,,,-4797999.0,,0.0,,,,,,,,,,,,,,,,,1210000.0,,-2512219.0,-2512219.0,,,,,,,5000.0,,63000.0,,18309939.0,,18309939.0,18309939.0
2021-09-30,2021-11-10,10-Q,ALPHA ENERGY INC,APHE,CIK0000855787,USD,510500.0,,180919.0,,,,,2330366.0,,,,,,,,918.0,115902.0,5902.0,,902.0,,902.0,,,0.001,65000000.0,18414428.0,18414428.0,18414.0,,,154427.0,,,,,,,,13901.0,,,,,,,,136030.0,,0.0,,,180919.0,581460.0,,-0.01,,-0.01,,,,,,-19200.0,,0.0,173039.0,,-4934.0,,,,,,,,,,,,,,,,,,,0.0,,,,5219.0,,,64052.0,,,,22793.0,2838306.0,115902.0,,2682961.0,,,,,,,,,,-273185.0,,-273185.0,-273185.0,,-24419.0,,,,,,110000.0,,243832.0,-248766.0,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,,,,48000.0,,,,,,,,,-5071184.0,,2369.0,,,,,,,,,,,,,,,,,1210000.0,,-2722404.0,-2722404.0,,,,,,,,,63000.0,,18377318.0,,18377318.0,18377318.0
