end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AmortizationOfFinancingCosts,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsFairValueAdjustment,AssetsNet,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleEquitySecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesEquitySecurities,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationLiability,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,BusinessDevelopment,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtInstrumentCarryingAmount,DebtInstrumentCollateralAmount,DebtIssuanceCostsLineOfCreditArrangementsNet,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentCosts,DevelopmentInProcess,Dividends,DividendsCommonStock,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeBenefitsAndShareBasedCompensation,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,GeneralAndAdministrativeExpense,Goodwill,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,Land,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MarketableSecuritiesEquitySecurities,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayable,NumberOfBusinessesAcquired,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfStores,NumberOfStores,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementMinimumLeaseRevenue,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherInterestAndDividendIncome,OtherNonoperatingIncomeExpense,OtherRealEstateRevenue,PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,PaymentsForConstructionInProcess,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesGross,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssets,ProceedsFromIssuanceOfCommonStock,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfAvailableForSaleSecurities,ProfitLoss,RealEstateAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealizedInvestmentGainsLosses,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-09-30,2018-11-14,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1923348.0,96466.0,,33935173.0,26729.0,,,,58900449.0,,,792024.0,755487.0,,,,,1547511.0,,,,,,,,,15000.0,,1878591.0,,2045356.0,,0.065,0.01,450000000.0,7692624.0,7692624.0,76926.0,89368.0,,19924203.0,34300000.0,,,349507.0,,,98921.0,500021.0,500020.0,,0.01,,0.01,,1547511.0,,0.0,0.0,0.0,436335.0,694121.0,,,,,,,219792.0,,,,,,5493814.0,,,21296762.0,58900449.0,,17755943.0,,535816.0,513857.0,492797.0,472600.0,153190.0,,-180021.0,,,,,,,89368.0,19373414.0,,,,,11.0,1586637.0,471516.0,1988133.0,,,30576.0,15288.0,,15288.0,,1988133.0,,,17665.0,-382148.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,407835.0,,,,,,,,,,,,,,3305415.0,51821840.0,54109160.0,,,166765.0,3591588.0,70020.0,2058153.0,,,,,37603687.0,,,550789.0,0.0,7626286.0,,7623182.0
2018-12-31,2019-04-01,10-K,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,2113172.0,67604.0,,33961903.0,80771.0,49118.0,765508.0,0.0,58588298.0,,,,,,,,,,,,,,,,,,198000.0,,1526203.0,-544149.0,1712266.0,-544149.0,0.26,0.01,450000000.0,7692624.0,7692624.0,76926.0,619448.0,,19809511.0,34600000.0,471196.0,1398358.0,1398358.0,1398358.0,,94816.0,1995327.0,1992397.0,,0.08,,0.08,,1567607.0,755487.0,0.0,0.0,0.0,1826446.0,694121.0,155323.0,-35685.0,41937.0,,,,897937.0,,837074.0,,,,5493814.0,,,21382422.0,58588298.0,,17197229.0,511098.0,558714.0,535816.0,513857.0,492797.0,,,15517.0,-2660866.0,,-164532.0,,2281249.0,,619448.0,19269250.0,,,1.0,,11.0,6685407.0,1425572.0,7850870.0,,,,,,15288.0,,7850870.0,,,76296.0,-806124.0,,,,477981.0,1992397.0,,,,,0.01,50000000.0,0.0,0.0,263767.0,,,,,,619448.0,3509743.0,51391805.0,5493814.0,3151119.0,48240686.0,5493814.0,56885619.0,3656220.0,57467957.0,53811737.0,,190488.0,186063.0,3167047.0,260109.0,8110979.0,,,80771.0,,37205876.0,,,540261.0,0.0,7624122.0,,7622287.0
2019-03-31,2019-05-15,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,2284943.0,91340.0,,34015649.0,54160.0,50298.0,,,58393327.0,,,,,,,,,,,,,,,,,,8250.0,,1475505.0,-31386.0,1680880.0,-31386.0,0.065,0.01,450000000.0,7733967.0,7733967.0,77340.0,187823.0,,19693614.0,34300000.0,431365.0,351644.0,351644.0,351644.0,,117217.0,503294.0,503294.0,,0.02,,0.02,,1722056.0,755487.0,0.0,0.0,0.0,555928.0,694121.0,167521.0,23736.0,19914.0,,,,261166.0,,207200.0,,,,5493814.0,,,21448762.0,58393327.0,,17197229.0,,558714.0,535816.0,513857.0,492797.0,395201.0,,154449.0,-614942.0,,-29791.0,,613347.0,,187823.0,19163819.0,,,1.0,,11.0,1829171.0,277340.0,2038684.0,0.0,0.0,,,,,15288.0,,,,17200.0,-89517.0,,,,,499044.0,,,,,0.01,50000000.0,0.0,0.0,283681.0,,,,,,187823.0,,,,,,,,4007864.0,51886717.0,53489884.0,,115898.0,205375.0,2851576.0,67827.0,2106511.0,,,54160.0,,36944565.0,,,529795.0,0.0,7637733.0,,7630722.0
2019-06-30,2019-08-14,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,2288432.0,105944.0,,34067426.0,51730.0,,,,57976272.0,,,,,,,,,,,,,,,,,,15044.0,,1091670.0,,1316376.0,,0.065,0.01,450000000.0,7729330.0,7729330.0,77293.0,136845.0,,19576497.0,34300000.0,391533.0,,352809.0,,,339490.0,502407.0,502407.0,,0.02,,0.02,,1794889.0,755487.0,0.0,0.0,0.0,554635.0,694121.0,,,,,,,256104.0,,,,,,5493814.0,,,21345539.0,57976272.0,,17197229.0,,558714.0,535816.0,513857.0,492797.0,278084.0,,72833.0,,,,,,,136845.0,19057107.0,,,,,11.0,1846017.0,302670.0,2077453.0,0.0,0.0,,,,,15288.0,,,,17446.0,-165825.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,299497.0,,,,,,,,,,,,,,4360596.0,51901204.0,53373912.0,,,224706.0,2486014.0,71234.0,2148687.0,,,,,36630733.0,,,519390.0,0.0,7650296.0,,7640991.0
2019-09-30,2019-11-14,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,2385332.0,102083.0,,34096859.0,29430.0,,,,58121444.0,,,,,,,,,,,,,,,,,,72691.0,,1116000.0,,1360059.0,,0.065,0.01,450000000.0,7729006.0,7729006.0,77290.0,249233.0,,19458149.0,34300000.0,351701.0,,351711.0,,,519198.0,502385.0,502385.0,,0.03,,0.03,,1922709.0,755487.0,0.0,0.0,0.0,533418.0,694121.0,,,,,,,255963.0,,,,,,5493814.0,,,21714433.0,58121444.0,380000.0,17197229.0,,558714.0,535816.0,513857.0,492797.0,159736.0,,127820.0,,,,,,,249233.0,18949101.0,,,,,11.0,1827051.0,360196.0,2115053.0,0.0,0.0,,,,,15288.0,,,,17180.0,-110963.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,457029.0,,,,,,,,,,,,,,4712307.0,57946049.0,53233742.0,,,244059.0,2232862.0,72194.0,2187247.0,,,,,36407011.0,,,509048.0,0.0,7652257.0,,7646875.0
2019-12-31,2020-03-30,10-K,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1841640.0,164078.0,,40329502.0,102989.0,200819.0,832008.0,0.0,67661343.0,,,,,,,,,,,,,,,,,,124428.0,,3990160.0,,4253565.0,2541299.0,0.26,0.01,450000000.0,9330297.0,9330297.0,93303.0,,,19338556.0,34600000.0,311869.0,,1438908.0,1438908.0,,1532235.0,2114555.0,2107376.0,7179.0,0.08,,0.08,,1761312.0,755487.0,0.0,0.0,0.0,2126804.0,694121.0,-298390.0,96474.0,37436.0,,398795.0,,1075576.0,,821434.0,,,,6122065.0,,,25595427.0,67661343.0,4914000.0,16654781.0,492797.0,582591.0,558714.0,535816.0,513857.0,,,193705.0,8616656.0,,-7782687.0,,1707330.0,,590619.0,18839787.0,,,1.0,,13.0,7267498.0,1400824.0,8371292.0,37700.0,37700.0,,,,,,,0.0478,,71666.0,-810205.0,,,,,2107376.0,6287082.0,,,,0.01,50000000.0,0.0,0.0,325450.0,6280987.0,4914000.0,,,,590619.0,6264236.0,59419039.0,6122065.0,6211205.0,53470167.0,6122065.0,65541104.0,5080485.0,64832638.0,59752153.0,,470955.0,263405.0,1643111.0,,8668322.0,,,102989.0,,42065916.0,6280987.0,,498769.0,0.0,7702117.0,,7699966.0
2020-03-31,2020-05-15,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,2067528.0,108655.0,,40358405.0,29162.0,50047.0,,,66842865.0,,,,,,,,,,,,,,,,,,9240.0,,3069696.0,,2687725.0,-901110.0,0.065,0.01,450000000.0,9356202.0,9356202.0,93562.0,,,19217706.0,34300000.0,272037.0,,515937.0,515937.0,,5658.0,606469.0,606469.0,1795.0,-0.04,,-0.04,,1570907.0,755487.0,0.0,0.0,0.0,682623.0,694121.0,224911.0,-55423.0,84099.0,,261844.0,,305783.0,,267132.0,,,,6122065.0,,,25710680.0,66842865.0,4914000.0,16614638.0,,582591.0,558714.0,535816.0,513857.0,412090.0,,-190405.0,-726342.0,,-800130.0,,625362.0,,-356424.0,18729152.0,,,1.0,,13.0,2123880.0,115664.0,2150240.0,34575.0,34575.0,,,,,,,0.0478,,24100.0,-472088.0,,,,,605492.0,,,,,0.01,50000000.0,0.0,0.0,409549.0,,,,,,-356424.0,,,,,,,,5459471.0,65632768.0,60173297.0,,120850.0,282759.0,680218.0,,2239544.0,,,29162.0,,41132185.0,,,488554.0,0.0,9262811.0,,9262811.0
2020-06-30,2020-08-14,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1884088.0,86082.0,,40393722.0,35317.0,,,,65952473.0,,,,,,,,,,,,,,,,,,817.0,,2385653.0,,2687725.0,,0.065,0.01,450000000.0,9356202.0,9356202.0,93562.0,,,19095584.0,34300000.0,232206.0,,502746.0,,,46187.0,608154.0,608153.0,1954.0,0.0,,0.0,,1543143.0,755487.0,0.0,0.0,0.0,575568.0,694121.0,,,,,158485.0,,294522.0,,,,,,6122065.0,,,25415269.0,65952473.0,4914000.0,16614638.0,,582591.0,558714.0,535816.0,513857.0,289968.0,,-27764.0,,,,,,,-22144.0,18617181.0,,,,,13.0,1954340.0,279872.0,2133512.0,31412.0,31412.0,,,,,,,0.0478,,20270.0,-302016.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,432964.0,,,,,,,,,,,,,,5858856.0,65976603.0,60117747.0,,,302072.0,49920.0,,2234212.0,,,,,40537204.0,,,478403.0,0.0,9269567.0,,9269567.0
2020-09-30,2020-11-16,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1534179.0,69072.0,,40429005.0,35283.0,,,,65483497.0,,,,,,,,,,,,,,,,,,471.0,,1596158.0,,1917534.0,,0.065,0.01,450000000.0,9356202.0,9356202.0,93562.0,,,18972178.0,34300000.0,192374.0,,509219.0,,,,608153.0,608153.0,2930.0,0.04,,0.04,,1788714.0,755487.0,0.0,0.0,0.0,564162.0,694121.0,,,,,55125.0,,290802.0,,,,,,6122065.0,,,25182039.0,65483497.0,5144000.0,,513857.0,,582591.0,558714.0,535816.0,166562.0,,245571.0,,,,,,,337124.0,18503860.0,,,,,13.0,1981202.0,364707.0,2237424.0,28211.0,28211.0,,,,,,,0.0478,,17648.0,-27583.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,601275.0,,,,,,,,,,,,,,6264716.0,66429998.0,60165282.0,,,321376.0,-221109.0,,2345909.0,,,,,40301458.0,,,468318.0,0.0,9290984.0,,9277043.0
2020-12-31,2021-03-31,10-K,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1373308.0,106521.0,,40455409.0,126035.0,199797.0,,0.0,64945375.0,,,,,,,,,,,,,,,,,,10998.0,,1614771.0,,1955443.0,-2298122.0,0.26,0.01,450000000.0,9343118.0,9343118.0,93431.0,,,18847475.0,25900000.0,152542.0,,1989761.0,1989761.0,,,2427401.0,2427401.0,358.0,0.03,,0.03,,1916451.0,755487.0,0.0,0.0,0.0,2388960.0,694121.0,-468710.0,-57557.0,26314.0,,,,1180341.0,,996904.0,,,,6122065.0,,,24906484.0,64945375.0,5144000.0,16049009.0,513857.0,607488.0,582591.0,558714.0,535816.0,,,155139.0,-2688104.0,,-1607346.0,,1997328.0,,274341.0,18389176.0,,,1.0,,13.0,7976312.0,1220212.0,8789548.0,24972.0,24972.0,14254.0,,,,,,0.0478,,79331.0,-945871.0,,,,,2427023.0,,,,,0.01,50000000.0,0.0,0.0,351764.0,,230000.0,,,,274341.0,,,,,,,,6671450.0,66439983.0,59768533.0,,491081.0,340672.0,-509949.0,,9196524.0,,,126035.0,,40038891.0,,,458299.0,0.0,9282687.0,,9273554.0
2021-03-31,2021-05-13,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1427766.0,78519.0,,40486480.0,31706.0,49784.0,,0.0,64719421.0,,,,,,,,,,,,,,,,,,,,1496071.0,,8391674.0,-99409.0,0.065,0.01,450000000.0,9406593.0,9406593.0,94066.0,,,18721460.0,25800000.0,112711.0,,405615.0,405615.0,,,607303.0,607177.0,126.0,0.04,,0.04,,2131187.0,755487.0,0.0,0.0,0.0,578617.0,694121.0,54332.0,-28002.0,90132.0,,,,285492.0,,237477.0,,,,6122065.0,,,24844880.0,64719421.0,5144000.0,,535816.0,,607488.0,582591.0,558714.0,429700.0,,214736.0,-733192.0,,-42035.0,,675818.0,,411247.0,18273114.0,,,1.0,,13.0,1978255.0,463933.0,2333238.0,21694.0,21694.0,,,,,,,0.0478,,18070.0,-52686.0,,,,,607177.0,,,,,0.01,50000000.0,0.0,0.0,441896.0,,,,,,411247.0,,,,,,,,7077065.0,66482018.0,59404953.0,,126015.0,359963.0,-706005.0,,2442188.0,,,31706.0,,39874541.0,,,448346.0,0.0,9309287.0,,9292488.0
2021-06-30,2021-08-16,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1698405.0,148058.0,,46712620.0,54476.0,,,,71360836.0,,,,,,,,,,,,,,,,,,4837.0,,8179428.0,,8391674.0,,0.065,0.01,450000000.0,10708613.0,10708613.0,107086.0,,,18594120.0,25800000.0,72879.0,,406561.0,,,,612228.0,612228.0,1103.0,0.09,,0.09,,2625648.0,755487.0,0.0,0.0,0.0,631208.0,694121.0,,,,,,,286572.0,,,,,,6122065.0,,,24998064.0,71360836.0,5144000.0,,535816.0,,607488.0,582591.0,558714.0,302360.0,,494461.0,,,,,,,861299.0,18155659.0,,,,,13.0,1939903.0,634618.0,2460667.0,18377.0,18377.0,,,,,,,0.0478,,18792.0,226681.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,300654.0,,,,,,,,,,,,,,7483625.0,66611427.0,59127802.0,,,212246.0,-456934.0,,2574521.0,,,,,46362772.0,6184684.0,,438461.0,0.0,9402479.0,,9363981.0
2021-09-30,2021-11-15,10-Q,"GLOBAL SELF STORAGE, INC.",SELF,CIK0001031235,USD,1439711.0,106200.0,,46766712.0,54092.0,,,,65826374.0,,,,,,,,,,,,,,,,,,1797.0,,2527319.0,,2758824.0,,0.065,0.01,450000000.0,10708613.0,10708613.0,107086.0,,,18465440.0,25800000.0,258948.0,,409763.0,,,,696060.0,696060.0,2079.0,0.06,,0.06,,2707640.0,755487.0,0.0,0.0,0.0,594547.0,694121.0,,,,,,,256502.0,,,,,,6122065.0,11878.0,3563.0,19476508.0,65826374.0,,,535816.0,,607488.0,582591.0,558714.0,173680.0,,81992.0,,,,,,,629062.0,18036797.0,,,,13.0,,1946479.0,784039.0,2608664.0,15020.0,15020.0,,,,,,,0.0478,,19533.0,-154977.0,,,,,,,,,,0.01,50000000.0,0.0,0.0,510420.0,,,,,,,,,,,,,,7893388.0,66683609.0,58790221.0,,,231505.0,-523932.0,,2730518.0,,,,,46349866.0,,,428643.0,0.0,10635006.0,,10601521.0
