end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDeposits,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStockCash,DividendsPaidinkind,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInUnbilledReceivables,InterestExpense,InterestIncomeDomesticDeposits,InterestPaid,InterestPaidNet,InventoryFinishedGoodsNetOfReserves,InventoryRawMaterials,InventoryValuationReserves,LeaseIncome,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LineOfCredit,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NotesPayable,NotesPayableCurrent,NotesPayableToBank,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherReceivables,PaymentsOfDividendsCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireOtherReceivables,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidTaxes,ProceedsFromLeasePayments,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityOtherChanges,TradingSecuritiesUnrealizedHoldingGainLoss,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnInvestments,WarehouseAgreementBorrowings,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-09-30,2012-11-13,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1200791.0,7171442.0,106845.0,1088533.0,,,4995278.0,,0.0,262184.0,,170799.0,18162693.0,13723742.0,,,,,,,,,,3195264.0,,3195264.0,,,0.01,8000000.0,4826182.0,4826182.0,48262.0,688524.0,5424602.0,,,,309302.0,,,,,,,,,,,,,,,409000.0,,,,,,,,,,,,672000.0,,,,,,,,,,,,,,0.14,,0.14,,,,,,,,,,,,,,31094.0,671514.0,2119854.0,983524.0,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,33757.0,1010.0,,,1233091.0,507149.0,,,6449704.0,18162693.0,3034968.0,278146.0,,,,,,,,,,,2742736.0,,,,688524.0,688524.0,688524.0,,329497.0,,,1146427.0,1016271.0,,,,,281449.0,,,,,0.0,,,0.0,,11750.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,358948.0,0.0,,,,,,,,,,4157502.0,,,,,,6771749.0,,,,7544456.0,474913.0,,419965.0,,,,,,80000.0,419965.0,1.82,,,1.82,,,,11712989.0,11815289.0,,,,,,,40920.0,102300.0,,,,32915.0,4859097.0,,4826182.0
2012-12-31,2013-04-01,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,922091.0,4752729.0,0.0,1140234.0,9716429.0,0.0,4995278.0,404000.0,0.0,230749.0,,254166.0,16817804.0,12478991.0,0.0,0.0,0.0,0.0,,64000.0,3228.0,49000.0,,4367474.0,2236788.0,4367474.0,,0.0,0.01,8000000.0,4826182.0,4835882.0,48262.0,376691.0,19447119.0,,329000.0,87000.0,204991.0,,,,-190000.0,,,,,-44000.0,,186000.0,,,-256000.0,438000.0,,,81000.0,81000.0,,90000.0,0.0,,,-438000.0,,694000.0,,694000.0,,7000.0,,,674000.0,,674160.0,240632.0,,,,0.08,,0.08,0.326,0.34,,,,-0.059,,0.045,,139000.0,,,110175.0,110175.0,2662862.0,5446494.0,558691.0,182000.0,6000.0,,,,190000.0,,-33000.0,,25000.0,67924.0,-2604342.0,0.0,354848.0,,,-893202.0,234000.0,,,-554285.0,164473.0,9015.0,-554285.0,332215.0,134828.0,5757.0,134828.0,,1631957.0,472149.0,90000.0,,5952073.0,16817804.0,2596845.0,1360725.0,,,,1367351.0,329528.0,330819.0,317420.0,317143.0,328496.0,,2661228.0,-654432.0,2050.0,2889170.0,376691.0,376691.0,376691.0,2990757.0,329529.0,,,4867905.0,687762.0,,,,,289335.0,,,,,,0.0,,0.0,,-1002.0,,,,240632.0,0.0,,,110275.0,0.01,1000000.0,,0.0,0.0,287002.0,173155.0,,,,0.0,0.0,112325.0,0.0,,13765907.0,4049478.0,,413800.0,,,,5924491.0,,,,24893613.0,2205043.0,0.0,425965.0,0.0,0.0,0.0,,0.0,153000.0,425965.0,1.82,0.0,0.0,0.0,0.0,153000.0,43000.0,10865731.0,10968031.0,0.0,,,,,,40920.0,102300.0,,,,41293.0,4867475.0,,4826182.0
2013-03-31,2013-05-15,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,964903.0,5867777.0,16447.0,903633.0,,-6378.0,4995278.0,,,267238.0,,254166.0,16954762.0,12647548.0,1998922.0,,,,,,,,,1914566.0,-2452908.0,1914566.0,,,0.01,8000000.0,4826182.0,4826182.0,48262.0,302693.0,5077872.0,,,,286807.0,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,667000.0,,,,,,,,,159844.0,,,,,0.06,,0.06,,,,,,,,,,,,,7157.0,7157.0,629753.0,1815763.0,521071.0,212000.0,,,,,,,,,,42813.0,1115048.0,189602.0,-242980.0,,,81815.0,-11000.0,,,,-125422.0,-124617.0,0.0,-15748.0,32378.0,1080.0,,,1342759.0,635925.0,,,5786339.0,16954762.0,2506989.0,327450.0,,,,,,,,,,,2612350.0,-43209.0,-2104446.0,-305253.0,309071.0,309071.0,309071.0,,335199.0,,,1290652.0,552369.0,,,,,304899.0,-6378.0,,-5000.0,,,,,-6378.0,,20101.0,,,,,1998922.0,,,112668.0,0.01,1000000.0,,0.0,0.0,146822.0,0.0,,,,42814.0,,7144.0,,,,4002315.0,,86023.0,,,,6233561.0,,,,6893635.0,660899.0,,425965.0,0.0,0.0,0.0,,0.0,124000.0,425965.0,1.82,,,1.82,0.0,124000.0,,11168423.0,11270723.0,0.0,,,,,,40920.0,102300.0,,,,72166.0,4898348.0,,4826182.0
2013-06-30,2013-08-15,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1195632.0,7308078.0,,1153429.0,,-59005.0,5003612.0,,,241275.0,,254166.0,17512394.0,13256330.0,1932751.0,,,,,,,,,1292784.0,,1292784.0,,,0.01,8000000.0,4835882.0,4835882.0,48359.0,-275542.0,5082325.0,,,,746408.0,,,,,,,,,,,,,,,461000.0,,,,,,,,,,,,648000.0,,,,,,,,,,,,,,-0.05,,-0.05,,,,,,,,,,,,,,11349.0,834309.0,1052239.0,-376915.0,-154000.0,,,,,,,,,,,,,,,,,,,,,,,,,26793.0,381.0,,,1092536.0,887794.0,,,6604738.0,17512394.0,3430397.0,431600.0,,,,,,,,,,,2526341.0,,,,-222915.0,-222915.0,-222915.0,,334928.0,,,1439471.0,-350503.0,,,,,293488.0,,-52627.0,-33000.0,,,,,-52627.0,,25380.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,189982.0,91405.0,,,,,,,,,,3962576.0,,,,,,6016990.0,,,,6134564.0,605162.0,,416265.0,,,,,,138000.0,416265.0,1.84,,,1.84,,138000.0,,10907656.0,11009956.0,,,,,,,40920.0,102300.0,,,,0.0,4829380.0,,4829380.0
2013-09-30,2013-11-14,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1012837.0,7374890.0,183332.0,1109006.0,,-38046.0,5011812.0,,,240835.0,,254166.0,17792919.0,13366738.0,908756.0,,,,,,,,,2203813.0,,2203813.0,,0.0,0.01,8000000.0,4845882.0,,48459.0,292868.0,5143337.0,,,,818684.0,,,,,,,,,,,,,,,507000.0,,,,,,,,,,,,623000.0,,,,,,,,,,,,,,0.06,,0.06,,,,,,,,,,,,,,10741.0,711569.0,1763000.0,446909.0,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,39662.0,1606.0,,,1091770.0,793402.0,,,6584095.0,17792919.0,3458240.0,403098.0,,,,,,,,,,,2502855.0,,,,271909.0,271909.0,271909.0,,334381.0,,,1230256.0,484965.0,,,,,306841.0,,,-41681.0,,41681.0,,,-20722.0,,-58520.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,220780.0,0.0,,,,,,,,,,4119340.0,,,,,,6288899.0,,,,6906337.0,518687.0,,406265.0,,,,,,107000.0,406265.0,1.87,,,1.87,,107000.0,,11208824.0,11311124.0,,,,,,,40920.0,102300.0,,,,64865.0,4906073.0,,4841208.0
2013-12-31,2014-03-27,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1517625.0,7296792.0,302263.0,927829.0,10187045.0,-41014.0,5041438.0,530000.0,0.0,230749.0,,254166.0,18656808.0,14035898.0,,915341.0,-68680.0,-68631.0,,,,,,3136063.0,-1231411.0,3136063.0,,0.0,0.01,8000000.0,4826182.0,4881548.0,48815.0,650488.0,21138628.0,,432000.0,60000.0,547789.0,,,,-88000.0,,,,,-13000.0,,170000.0,,,-155000.0,475000.0,,,81000.0,86000.0,,111000.0,27000.0,,,-475000.0,,630000.0,,630000.0,,79000.0,0.5,0.1,635000.0,,634869.0,144489.0,,,,0.14,,0.14,0.361,0.34,,,,-0.024,,0.045,,344000.0,,,61634.0,61634.0,3088403.0,6571914.0,1082502.0,391000.0,19600.0,,,,368000.0,,-26000.0,,49000.0,595536.0,2544063.0,302262.0,220461.0,-29020.0,,300939.0,101000.0,,,,-164628.0,-47055.0,-173155.0,-356525.0,132026.0,3538.0,132026.0,,1078349.0,861129.0,90000.0,,7238365.0,18656808.0,4063556.0,1545378.0,,,,1079172.0,364204.0,382052.0,369553.0,359079.0,354953.0,,2544809.0,-180293.0,-1870964.0,819846.0,691502.0,691502.0,691502.0,2909013.0,364204.0,,,5411240.0,1279670.0,,,,,297915.0,,,,-41014.0,,-42915.0,-26000.0,-83929.0,-53000.0,57362.0,,,,144489.0,2024147.0,,,908609.0,0.01,1000000.0,,0.0,0.0,231365.0,0.0,,,,2303339.0,1000000.0,61792.0,46713.0,,14510040.0,4322995.0,,2385856.0,,,,6471504.0,,,,27710542.0,2322837.0,,370599.0,0.0,0.0,0.0,,0.0,112000.0,370599.0,1.96,0.0,0.0,0.0,0.84,112000.0,47000.0,11418443.0,11520743.0,55366.0,,,46713.0,,,40920.0,102300.0,,,,41248.0,4880453.0,,4839205.0
2014-03-31,2014-05-15,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1405931.0,6303768.0,0.0,1113829.0,,-24132.0,5041438.0,,,271737.0,,364599.0,17835695.0,13247999.0,,952068.0,,0.0,,,,,,2883832.0,-252231.0,2883832.0,,0.0,0.01,8000000.0,4881548.0,4881548.0,48815.0,-309874.0,4907402.0,,,,729529.0,,,,,,,,,,,,,,,433000.0,,,,,,,,,,,,608000.0,,,,,,,,,151319.0,,,,,-0.07,,-0.07,,,,,,,,,,,,,11977.0,11977.0,769071.0,730006.0,-559536.0,-231000.0,,,,,,,,,,-111693.0,-993024.0,-302263.0,-217846.0,0.0,,181740.0,-20000.0,,,,-74801.0,376852.0,-97370.0,236059.0,28757.0,5712.0,,,1250663.0,614013.0,,,6728906.0,17835695.0,3624700.0,452166.0,,,,,,,,,,,2496206.0,-37396.0,-147863.0,-66972.0,-328536.0,,,,375411.0,,,1308551.0,-536491.0,,,,,276026.0,,,-16000.0,,,,,18662.0,16000.0,30077.0,,,,,21010.0,,,139994.0,0.01,1000000.0,,0.0,0.0,155885.0,376852.0,,,,55159.0,,13141.0,0.0,,,4311670.0,,92555.0,,,,6142968.0,,,,5637408.0,539480.0,,364599.0,6000.0,0.83,0.0,,0.0,155000.0,364599.0,1.98,,,1.98,0.0,155000.0,,11106789.0,11209089.0,0.0,,,,,,40920.0,102300.0,,,,0.0,4881548.0,,4881548.0
2014-06-30,2014-08-19,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1400962.0,6548374.0,0.0,1277024.0,,-12501.0,5041438.0,,,292541.0,,254166.0,17530660.0,13037428.0,,981524.0,,,,,,,,2848564.0,,2848564.0,,0.0,0.01,8000000.0,4881548.0,4881548.0,48815.0,41612.0,5022910.0,,,,343908.0,,,,,,,,,,,,,,,473000.0,,,,,,,,,,,,581000.0,,,,,,,,,,,,,,0.01,,0.01,,,,,,,,,,,,,,22102.0,806931.0,1405406.0,67981.0,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,29847.0,1544.0,,,1115530.0,412953.0,,,6382259.0,17530660.0,3395241.0,368613.0,,,,,,,,,,,2406018.0,,,,29981.0,,,,373347.0,,,1353820.0,96284.0,,,,,264807.0,,,8000.0,,,,,11631.0,8000.0,22596.0,-28303.0,,,,,,,,0.01,1000000.0,,0.0,0.0,175170.0,276288.0,,,,,,,,,,4228425.0,,,,,,6172949.0,,,,6428316.0,546889.0,,364599.0,,,,,,86000.0,364599.0,1.98,,,1.98,,86000.0,,11148401.0,11250701.0,,,,,,,40920.0,102300.0,,,,47104.0,4928652.0,,4881548.0
2014-09-30,2014-11-18,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1441040.0,4846427.0,0.0,1278295.0,,-7232.0,5041438.0,,,356253.0,,254166.0,17477109.0,12962085.0,,998792.0,,,,,,,,4237434.0,,4237434.0,,,0.01,8000000.0,4881548.0,4881548.0,48815.0,117764.0,4454689.0,,,,301530.0,,,,,,,,,,,,,,,504000.0,,,,,,,,,,,,504000.0,,,,,,,,,,,,,,0.02,,0.02,,,,,,,,,,,,,,4352.0,761907.0,1520406.0,187490.0,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,28993.0,-289.0,,,1180970.0,496523.0,,,6210949.0,17477109.0,3389951.0,343821.0,,,,,,,,,,,2316998.0,,,,112490.0,,,,369086.0,,,1311041.0,216772.0,,,,,271050.0,,,0.0,,,,,5274.0,3000.0,3055.0,-29282.0,,,,,,,,0.01,1000000.0,,0.0,0.0,325126.0,126100.0,,,,,,,,,,4243974.0,,,,,,6285439.0,,,,5975095.0,549134.0,,364599.0,,,,,,87000.0,364599.0,1.98,,,1.98,,87000.0,,11266160.0,11368460.0,,,,,,,40920.0,102300.0,,,,43516.0,4925064.0,,4881548.0
2014-12-31,2015-03-31,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1152506.0,4092924.0,0.0,539549.0,8727406.0,-6629.0,5041438.0,512000.0,0.0,267985.0,,0.0,16297916.0,11935920.0,,1013417.0,0.0,0.0,,,,,,1736000.0,436342.0,3572405.0,,0.0,0.01,8000000.0,4881548.0,4881548.0,48815.0,-770453.0,18625035.0,,-450000.0,-91000.0,432274.0,,,,39000.0,,,,,4000.0,,161000.0,,,-222000.0,441000.0,,,81000.0,91000.0,,105000.0,3000.0,,222000.0,-441000.0,,663000.0,,663000.0,,89000.0,0.5,0.1,637000.0,,636644.0,174239.0,,,,-0.16,,-0.16,0.361,0.34,,,,-0.024,,0.045,,-411000.0,,,-174.0,-174.0,2979835.0,3845802.0,-1302838.0,-498000.0,770000.0,,,,-445000.0,,-6000.0,,-47000.0,-365115.0,-3203868.0,-302264.0,-388278.0,38805.0,,-115515.0,-67000.0,,,,-212934.0,-164660.0,722948.0,198776.0,116229.0,8327.0,163000.0,,1373455.0,353089.0,90000.0,,5824165.0,16297916.0,2930801.0,1592633.0,,,,724521.0,363821.0,362751.0,390342.0,384480.0,368270.0,,2230364.0,-491960.0,-498049.0,1426351.0,-804838.0,-804838.0,,2594185.0,363821.0,,,5198104.0,-1194936.0,,,,,255385.0,,,,-16000.0,,0.0,-26000.0,34385.0,-3000.0,157540.0,,,,174239.0,78453.0,,,465826.0,0.01,1000000.0,,0.0,0.0,126047.0,722948.0,,,0.0,55159.0,0.0,46230.0,0.0,,12834017.0,4106611.0,,372880.0,,,,5492427.0,,,,22470837.0,2218269.0,,315233.0,55366.0,2.42,0.0,,0.0,98000.0,315233.0,1.96,0.0,0.0,0.0,0.0,112000.0,-87000.0,10473751.0,10576051.0,0.0,,,,,,40920.0,102300.0,,,,0.0,4881548.0,,4881548.0
2015-03-31,2015-05-14,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1239243.0,4629396.0,,666954.0,,-9303.0,5062418.0,,,347175.0,,81166.0,16123218.0,11684990.0,,1019633.0,,0.0,,,,,,1941740.0,-1302960.0,2269445.0,,0.0,0.01,8000000.0,4893548.0,4893548.0,48935.0,-530044.0,3670133.0,,,,557459.0,,,,,,,,,,,,,,,496000.0,,,,,,,,,,,,660000.0,,,,,,,,,169185.0,,,,,-0.11,-0.11,-0.11,,,,,,,,,,,,,5254.0,5254.0,874707.0,529992.0,-859369.0,-335000.0,,,,,,,,,,86737.0,615662.0,0.0,127404.0,86526.0,,125185.0,58000.0,,,,178578.0,96274.0,277779.0,-46603.0,26993.0,492.0,,,1366974.0,538149.0,,,6155411.0,16123218.0,3357037.0,332135.0,,,,,,,,,,,2138374.0,-70507.0,-197367.0,-1035086.0,-524369.0,,,,364204.0,,,1378721.0,-832868.0,,,,,307072.0,,,,,,,,-5675.0,19000.0,10607.0,-26501.0,,,,8729.0,,,193730.0,0.01,1000000.0,,0.0,0.0,170634.0,1000727.0,,,,0.0,,5092.0,21100.0,,,4131156.0,79190.0,91607.0,,,,4968057.0,,,,4200125.0,504014.0,,293099.0,0.0,0.0,0.0,,0.0,143000.0,293099.0,1.98,,,1.98,1.76,143000.0,,9967807.0,10070107.0,12000.0,,,,,,40920.0,102300.0,,,,0.0,4891815.0,4891815.0,4891815.0
