end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareGross,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligationBenefitsPaid,DefinedBenefitPlanInterestCost,DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,DefinedBenefitPlanServiceCost,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromBanks,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationRepatriationForeignEarningsJobsCreationActOf2004,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityIssuancePerShareAmount,FiniteLivedCustomerRelationshipsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedTradeNamesGross,FixturesAndEquipmentGross,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentInterestRate,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,LossContingencyAccrualProvision,LossContingencyEstimateOfPossibleLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired1,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesPayable,NotesPayableToBankCurrent,NotesReceivableRelatedParties,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncome,OtherOperatingIncome,PaymentsForMergerRelatedCosts,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RentalIncomeNonoperating,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrent,TechnologyServicesCosts,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-12-31,2015-03-31,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,2855.0,,,,,,,,7550.0,,,1300.0,,,,1300.0,,,,,,,151.0,151.0,,,,,,,,,,151.0,-1950.0,,,,0.0,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,207485.0,,207485.0,,,,207485.0,,,,,,,,,,,,,,,,,47231.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,10372.0,,,,,,,,,80919.0,-80919.0,1722.0,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,50086.0,151.0,,50086.0,,,,,,,,,,15520.0,,-17470.0,-20492.0,,,,,,,,,,,,,,,,,,20492.0,-20492.0,,,,,,,,207485.0,,,,,,,,,,,-1300.0,,,,,,,,,10000000.0,,,,,,,,,,,,15520.0,,15520.0,,8820.0,,,,,,,,,,,,,-207485.0,,,,,,,,,,,,,,,,,-345159.0,,,,,,,,,,,,,,,,,,16485000.0,
2015-03-31,2015-05-15,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,2951.0,,,,,,,,7850.0,,,,,,,,,,,,,,188.0,188.0,,,,,,,,,,188.0,37.0,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50626.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,53577.0,188.0,,53577.0,,,,,,,,,,3395.0,,-3358.0,-3753.0,,,,,,,,,,,,,,,,,,3753.0,-3753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3395.0,,3395.0,,3417.0,,,,,,,,,,,,,-211239.0,,,,,,,,,,,,,,,,,-53389.0,,,,,,,,,,,,,,,,,,16485000.0,
2015-06-30,2015-08-03,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,325.0,,,,,,,,8150.0,,,,,,,,,,,,,,208.0,208.0,,,,,,,,,,208.0,,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51646.0,4415.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,51971.0,208.0,,51971.0,,,,,,,,,,,,,1326.0,,,,,,,,,,,,,,,,,,1300.0,-1300.0,,,,,,,,,,,,,,,2626.0,,2626.0,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,-209913.0,,,,,,,,,,,,,,,,,-51763.0,,,,,,,,,,,,,,,,,,16485000.0,
2015-09-30,2015-10-23,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,,,,,,,,,8450.0,,,,,,,,,,,,,,168.0,168.0,,,,,,,,,,168.0,,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,71826.0,,71826.0,,,,71826.0,,,,,,,,,,,,,,,,,52971.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,52971.0,168.0,,52971.0,,,,,,,,,,,,,-1340.0,,,,,,,,,,,,,,,,,,1340.0,-1340.0,,,,,,,,211253.0,,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,1040.0,,,,,,,,,,,,,-211253.0,,,,,,,,,,,,,,,,,-52803.0,,,,,,,,,,,,,,,,,,16485000.0,
2015-12-31,2016-03-24,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,,,,,,,,,8750.0,,,1200.0,,,,,,,,,,,123.0,123.0,,,,,,,,,,7068.0,-28.0,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,213475.0,,213475.0,,,,213475.0,,,,,,,,,,,,,,,,,54848.0,,,,,0.0,,0.5,0.34,-0.34,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,-2855.0,,,-2855.0,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,54848.0,123.0,,54848.0,,,,,,,,,,7617.0,,-7645.0,-81281.0,,,,,,,,,,,,,,,,,,8615.0,-8615.0,,,,,,,,213475.0,,,,,,,2625.0,,2625.0,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,7617.0,,7235.0,,,,,,,,,,,,,-213475.0,,,,,,,,,,,,,,,,,-426440.0,,,,,,,,,,,,,,,,,,16485000.0,
2016-03-31,2016-05-09,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,822.0,,,,,,,,9050.0,,,,,,,,,,,,,,173.0,173.0,,,,,,,,,,173.0,50.0,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57548.0,,,,,0.0,,0.5,,,,,,,,,,,,,,,,,,,,847.0,,,,,,,,,,,822.0,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,58370.0,173.0,,58370.0,,,,,,,,,,2700.0,,-2650.0,-3772.0,,,,,,,,,,,,,,,,,,3772.0,-3772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,,2625.0,,,,,,,,,,,,,-217247.0,,,,,,,,,,,,,,,,,-58197.0,,,,,,,,,,,,,,,,,,16485000.0,
2016-06-30,2016-07-12,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,,,,,,,,,9350.0,,,,,,,,,,,,,,201.0,201.0,,,,,,,,,,201.0,,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59448.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,59448.0,201.0,,59448.0,,,,,,,,,,,,,-1350.0,,,,,,,,,,,,,,,,,,1350.0,-1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,-218597.0,,,,,,,,,,,,,,,,,-59247.0,,,,,,,,,,,,,,,,,,16485000.0,
2016-09-30,2016-11-09,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,,,,,,,,,9650.0,,,,,,,,,,,,,,154.0,154.0,,,,,,,,,,18266.0,,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60497.0,,,,,-0.03,,,,,,,,,,,,,,,,,,,4379.0,,,40038.0,,,,,-23980.0,-25497.0,,,,,,,,,,,,,,,,,,,,,,2861.0,,,,,,,10540.0,,,,,,,,,,,,60497.0,154.0,,60497.0,,,,,,,,,,,,,-23980.0,,,,,,,,,,,,1518.0,,,,,,71629.0,-1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21052.0,,,,,,,,,,,,,-219993.0,,46132.0,,,,,,,,,,,,,,,-60343.0,,,,,,,,,,,,,,,,,,824490.0,
2016-12-31,2017-03-24,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,106657.0,822.0,,,,11926.0,,,4408.0,9950.0,,,1200.0,,,,,,,,,,,9610.0,9610.0,,,,,,,,,,5942.0,-1126.0,,5942.0,,,,0.0001,300000000.0,824250.0,824250.0,82.0,,,,,,,,,,,,,,148818.0,,148818.0,,,,148818.0,,,,,,,,,,2418.0,,,,,,,61547.0,,249298.0,,,-0.01,,0.0,0.34,-0.415,,0.0,0.0,0.075,,,,,,,,,,,5945.0,,,40569.0,,,218387.0,,-6771.0,,,,,,,-19869.0,-39326.0,822.0,,,-15000.0,,,,,,,,,,,50747.0,,,22958.0,,,,55726.0,,4995.0,,,,,,,,,,442821.0,9610.0,,442821.0,,75000.0,11866.0,11866.0,,,,,,-1230.0,5945.0,-5841.0,-6771.0,,,,,,,,,,,,4358.0,75000.0,75000.0,,,,229516.0,-11129.0,,,,,,,,222165.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,3668.0,,,,,,,,,,81811.0,,6699.0,5945.0,106030.0,,11926.0,,,49160.0,,83041.0,,,,,,-437701.0,,218387.0,27191.0,,,,,,,,,,,,,,-433211.0,1370084.0,,,,,,,,,,,,,822.0,,,,824250.0,
2017-03-31,2017-04-28,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,,,,,,,,,10250.0,,,,,,,,,,,,,,132.0,132.0,,,,,,,,,,1177.0,-5891.0,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64947.0,,,,,-0.01,,0.5,,,,,,,,,,,,,,,,,,,,4475.0,,,8290.0,,-27665.0,,,,,,-822.0,24047.0,500.0,,,,,,,,,,,,,,,1421.0,,,,,,,11709.0,,,,,,,,,,,,64947.0,132.0,,64947.0,,,,,,,,,,-1773.0,,-4118.0,-27665.0,,,,,,,,,,,,-1421.0,,,,,,34533.0,-26243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,,9463.0,,3400.0,,18350.0,,,,,,,11236.0,,,,,,-225065.0,,8290.0,,,,,,,,,,,,,,,-64815.0,,,,,,,,,,,,,,,,,,3297000.0,
2017-06-30,2017-07-14,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,,800.0,,,,,,,,10550.0,,,,,,,,,,,,,,107.0,107.0,,,,,,,,,,3207.0,,,,,,,,50000000.0,16485000.0,16485000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67047.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,4552.0,,,3895.0,,-26910.0,,,,,,,,,,,,,,,,,,,,,,,21348.0,,,,,,,4005.0,,,,,,,,,,,,67847.0,107.0,,67847.0,,,,,,,,,,,,,-26910.0,,,,,,,,,,,,-21348.0,,,,,,9457.0,-5562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,-228290.0,,3895.0,,,,,,,,,,,,,,,-67740.0,,,,,,,,,,,,,,,,,,3297000.0,
2017-09-30,2017-11-13,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,228153.0,,2898.0,,,31818.0,,,14403.0,,,,,,,,,,,,,,,27093.0,26815.0,,,,,,,,,,4999.0,,,,,,,0.0001,300000000.0,6824490.0,6824490.0,682.0,,,,,74924.0,,,,68027.0,,10110.0,,,190860.0,,-561354.0,,,,-190860.0,,,,,,,,,,,,,,,,,,,589582.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1378.0,,,6574.0,,-69079.0,-39524.0,,,,,,,,,,,,,,,,,,,,,,29555.0,,,,,,,,,,,,,,,,,,,955811.0,27093.0,,910811.0,,,45000.0,,45000.0,,,,,,,,-69079.0,,,,,,,,,,,,-17870.0,,,,,,57783.0,-51209.0,,,,,,,,561354.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,18918.0,,,,,,,,,,,,,,17950.0,,32096.0,278.0,,11685.0,,,,,,,,-943808.0,,6574.0,38455.0,,,,,,,,,,,,,18152.0,-928718.0,,,,,,,,,,,,,,,,,,22341440.0,
2017-12-31,2018-03-13,10-K,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,365203.0,,4193.0,,,32096.0,,,12355.0,,,,,,,,206049.0,,,,30516.0,,,5911.0,5911.0,,,,,,,,,6143.0,1718.0,-4224.0,,1718.0,-4224.0,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,,,,,199957.0,,44038.0,,168077.0,,10127.0,,,338077.0,,338077.0,,,,338077.0,,,,,,,,,,1852.0,,,,,,,,,668512.0,,,-0.03,,0.0,0.34,-0.1847,,0.0004,-0.2307,0.075,,,,,,,,,,,,,,108778.0,,,18942.0,,-401341.0,,,,,,,135854.0,,,,,,,,,,,,-37827.0,,,,110936.0,34230.0,,80420.0,,,,27033.0,,,,,,,,,,,,1266735.0,5911.0,313085.0,1266735.0,,,33063.0,33063.0,,,,,,184368.0,6700.0,-195292.0,-528731.0,,,,,,,,,,,,-99251.0,,,,,,321032.0,-302090.0,,,,,,,,839775.0,,,,77118.0,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,,,45000.0,10000.0,,,,438840.0,,,,135128.0,,32096.0,,,11685.0,75000.0,64515.0,,169957.0,,,,-1275914.0,62980.0,62980.0,50093.0,,,,,,,,,,,,,,-1260824.0,918471.0,1370084.0,,,,,,-313085.0,,,,,10000.0,,,77292.0,,14147276.0,
2018-03-31,2018-05-24,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,410713.0,,8001.0,,,,,,12355.0,,,,,,,,51007.0,,,,9306.0,,,18212.0,18212.0,,,,,,,,,,10211.0,8493.0,,10211.0,8493.0,,,0.0001,300000000.0,27297000.0,27297000.0,2730.0,,,,,219263.0,,93269.0,,178077.0,,3321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,721830.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,,23336.0,,,-3483.0,,-146718.0,,,,,,,45509.0,3808.0,,,,,,,,,,,,,,,40296.0,,,2668.0,,,,1265.0,,,,,,,,,,,,1425755.0,18212.0,,1425755.0,,,73949.0,73949.0,,,,,,104204.0,,-95711.0,-146718.0,,,,,,,,,,,,-40296.0,,,,,,102939.0,-106422.0,,,,,,,,,,,,-14363.0,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,10000.0,,,,,,,98318.0,,,,62102.0,,,,,,,4114.0,,,,,,-1422633.0,89786.0,89786.0,16236.0,,,,,,,,,,,,,,-1407542.0,747212.0,918471.0,,,,,,,,,,,,,,,,27297960.0,
2018-06-30,2018-09-28,10-Q,"TRAQIQ, INC.",TRIQ,CIK0001514056,USD,437865.0,,2760.0,,,,,,12355.0,,,,,,,,,,,,,,,21743.0,21743.0,,,,,,,,,,1364.0,,,1364.0,,,,0.0001,300000000.0,27297960.0,27297960.0,2730.0,-114528.0,,,,255041.0,,4393.0,,208077.0,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,731755.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,16416.0,,,26731.0,,-114528.0,,,,,,,,,,,,,,,,,,,,,,,76349.0,,,,,,,190.0,,,,,,,,,,,,1500906.0,21743.0,,1500906.0,,,76245.0,76245.0,,,,,,,,,-114528.0,,,,,,,,,,,,-76349.0,,,,,,64910.0,-38179.0,,,,,,,,,,,,,,-71621.0,,,,,,,,,,,,,0.0001,10000000.0,,,17619.0,,,,,,,,,,,,,46569.0,,,,,,,,,,,,,-1494253.0,31124.0,71782.0,1735.0,,,,,,,,,,,,,,-1479163.0,,,,,,,,,,,,,,,,,27297960.0,27297960.0,27297960.0
