end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServicesLicensesAndMaintenanceAgreements,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DepreciationAndAmortization,DerivativeFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EquityMethodInvestments,EscrowDepositDisbursementsRelatedToPropertyAcquisition1,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InventoryNet,InvestmentIncomeInvestmentExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NoncontrollingInterestInVariableInterestEntity,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForDepositsOnRealEstateAcquisitions,PaymentsForMergerRelatedCosts,PaymentsForProceedsFromProductiveAssets,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireProjects,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromDividendsReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SalesRevenueServicesNet,SellingAndMarketingExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,SupplementalDeferredPurchasePrice,TradingSecuritiesEquity,UnrealizedGainLossOnInvestments,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation
2017-06-30,2017-08-11,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,22785.0,,12840.0,,,2168470.0,,,19565.0,,,,56128.0,,1550404.0,138353.0,,,,,,,,,,,,,,,101251.0,,-111386.0,-111386.0,,0.0,200000000.0,15397600.0,15397600.0,,154.0,,,,,37946.0,5000.0,,,,,,,,,,56128.0,,,,8446.0,-0.01,,,,350000.0,,,,224512.0,56128.0,224512.0,224512.0,224512.0,224512.0,,15575.0,,138897.0,,17386.0,,,,,,21496.0,-7163.0,,,,,8611.0,,,6746.0,1062051.0,,,14088.0,,,,,,,,,,,1550404.0,53080.0,19565.0,2932.0,-10841.0,-50000.0,-61386.0,-197204.0,1196.0,,,,,,214590.0,-197204.0,,,,,,,21849.0,,,,,10174.0,,,,,,50000.0,,,0.0,5000000.0,0.0,0.0,,,,,,7946.0,-198400.0,,,,,,18787.0,-724232.0,55332.0,,55332.0,,19565.0,,,,,,1497324.0,1497324.0,,,,,,50000.0,,50000.0,,350000.0,,,,15397600.0,
2017-09-30,2017-11-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,16441.0,,9069.0,,,2437470.0,,,,,,,56128.0,,2058306.0,696883.0,499945.0,,,,,,,,,,,,,,147484.0,,,,,0.0,200000000.0,15595100.0,15595100.0,,154.0,,,,,52443.0,,,,,,,,,,,56128.0,,,,,-0.01,,,,350000.0,,,,224512.0,112256.0,224512.0,224512.0,224512.0,224512.0,,15575.0,,84619.0,,8836.0,,,,,,,,,,,,,,,,1005923.0,,,30347.0,,,,,,,,,,,2058306.0,43389.0,,2875.0,,,,-177407.0,-57.0,,,,,,186243.0,-177407.0,,,,,,,26948.0,,5500.0,,,10038.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,,,,,,-177350.0,,,,,,,-901582.0,61279.0,,61279.0,,45496.0,,,,,,2014917.0,2014917.0,,,,,695000.0,,,,,350000.0,,,,15320154.0,
2017-12-31,2018-02-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,31564.0,,4685.0,,,2437470.0,,,,2232.0,,,,,1786166.0,460810.0,,,,,,,,,,,,,,,416831.0,,,,,0.0,200000000.0,15595100.0,15595100.0,,154.0,,,,,50370.0,,,,,,,,,,,56172.0,,,,,-0.02,,,,368537.0,,,,224512.0,168384.0,224512.0,224512.0,224512.0,224512.0,,15575.0,,133977.0,,12607.0,,,,,,,,,,,,,,,,949795.0,,,35004.0,,,,,,,,,,,1786166.0,51772.0,,-4261.0,,,,-342856.0,-7131.0,,,,,,355464.0,-342857.0,,,,,,,20208.0,,5500.0,,,4290.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,,,,,,-335726.0,,1524.0,,,,,-1237302.0,62977.0,,62977.0,,165315.0,,,,,,1734394.0,1734394.0,,,,,,,,,,368537.0,,,,15595100.0,
2018-03-31,2018-06-28,10-K,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,21846.0,887.0,12386.0,,257.0,3054297.0,,,160295.0,,2227.0,,224512.0,893667.0,705327.0,226849.0,,-0.14,-2149768.0,-2149768.0,1252367.0,,,,,,,,,,60934.0,60934.0,-151703.0,,,0.0,200000000.0,10499610.0,10499610.0,,105.0,,,,,155549.0,,,,,,,580000.0,780000.0,,258.0,224770.0,,,,,-0.16,0.0,0.34,-0.34,468537.0,,,,,224512.0,,,,,,,,953484.0,,42005.0,,,,,,4301.0,-6709.0,,,,,-6375.0,-5500.0,-5500.0,1465.0,,,,29074.0,,,,,,,,,,,705327.0,35885.0,,-9027.0,695000.0,-173236.0,-673467.0,-2386864.0,-10763.0,,,,,,2428869.0,-2386864.0,,,,,,780000.0,14039.0,,5500.0,,,124455.0,,,4699.0,-168537.0,,168537.0,,4699.0,0.0,5000000.0,0.0,0.0,,,,795000.0,,,-2376101.0,4698.0,4441.0,,,,,-2901933.0,197554.0,,197554.0,,356948.0,,,,,,669442.0,669442.0,,,,341778.0,795000.0,,,,,,,,,15071417.0,
2018-06-30,2018-08-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,35054.0,724.0,13805.0,,,3414000.0,,28705.0,27358.0,,,1799.0,,,806560.0,169446.0,,-0.04,-588994.0,-425688.0,230954.0,,,,,,,,,,3398.0,,-57536.0,,,0.0,200000000.0,10664610.0,10664610.0,,107.0,,,26906.0,2594.0,17758.0,,,,28705.0,26906.0,,,,,293.0,293.0,,,,,-0.04,,,,627466.0,,,,,,,,,,,,,207146.0,,-7324.0,,,,,,119765.0,-1419.0,,,,,-25319.0,,,109771.0,,-1879.0,1201.0,54393.0,,,,,,,,,,,806560.0,158244.0,,-15283.0,104500.0,,-162036.0,-401757.0,6256.0,,,,,,551483.0,-558807.0,,,,,,,120596.0,,5500.0,1799.0,157050.0,97850.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,29500.0,,75000.0,,,-401757.0,,4148.0,,,,,-3297434.0,10434.0,2.0,10434.0,,344044.0,,,,,,648316.0,648316.0,,37500.0,,180000.0,75000.0,,,,,,-158929.0,,,10499610.0,
2018-09-30,2018-11-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,39749.0,,11065.0,,,3538900.0,,,,,,,,,1006771.0,124116.0,,,,,,,,,,,,,,,6924.0,6924.0,,,,0.0,200000000.0,10677110.0,10677110.0,,107.0,,,,78610.0,42400.0,,,,99900.0,85890.0,,,,,,292.0,,,,,-0.01,,,,873300.0,,,,,,,,,,,,,188052.0,,6566.0,-110423.0,,,,,,,,,,,,,,,,-66422.0,,51672.0,,,,,,,,,,,1006771.0,356388.0,,-18619.0,,,,-113759.0,3336.0,,,,,,299737.0,-293171.0,,,,,,,238029.0,,5500.0,,179412.0,54455.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,,,,,,-113759.0,,3855.0,,,,,-3407857.0,48966.0,2.0,,,111393.0,,,,,,650383.0,650383.0,,,,,,,,,,,245834.0,,,10677110.0,
2018-12-31,2019-02-13,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,33131.0,,17822.0,,,4960791.0,,1444500.0,,,,,,,1808617.0,376254.0,,,,,,,,,,,,,,,241571.0,241571.0,,,,0.0,200000000.0,11597110.0,11597110.0,,116.0,,,,,379582.0,,,,,,,,,550000.0,,292.0,,,,,-0.16,,,,873300.0,,,,,,,,,,,,,1317469.0,,33527.0,-1891777.0,,,,,,,,,,,,,,,,-506579.0,,70105.0,,,,,,,,,,,1808617.0,183377.0,,-18385.0,,,,-1891543.0,-234.0,,,,,,1418491.0,-1384964.0,,,,,,,150246.0,,5500.0,,-506579.0,46756.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,,,,,,-1891543.0,,3563.0,,,,,-5299634.0,413109.0,2.0,,,100730.0,,,,,,-1625240.0,1625240.0,,,,,,,,,,,,,,11797297.0,
2019-03-31,2019-07-01,10-K,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,278546.0,,163405.0,,196555.0,6892242.0,,,541873.0,,,500274.0,,,3651448.0,354459.0,,-0.23,-2699611.0,-2757326.0,1332470.0,,,,,,,,,,47044.0,47044.0,-13890.0,,773807.0,0.0,200000000.0,13397110.0,13397110.0,,135.0,,,,,521774.0,,,,500274.0,,,1312000.0,1312000.0,,40627.0,40627.0,,,,,-0.22,0.0,0.21,-0.21,898292.0,,,,,,,,,,,,404763.0,2092775.0,1941149.0,185288.0,,,,,,35886.0,-23022.0,,,,,-49663.0,,,294072.0,,648875.0,,78737.0,,,,,,,,,,374266.0,3651448.0,374266.0,,1142258.0,1604455.0,-713294.0,-905051.0,-2679022.0,-49695.0,,,1142258.0,25000.0,25000.0,2831587.0,-2646299.0,,,,,,1312000.0,70720.0,70720.0,5500.0,,-32723.0,65273.0,711739.0,,,,,,,1555.0,0.0,5000000.0,0.0,0.0,65273.0,1529455.0,186397.0,75000.0,,,-2629327.0,648603.0,452048.0,452048.0,,,,-5531260.0,707062.0,,,,698185.0,,,,37500.0,2.0,3277182.0,2134924.0,,,,346802.0,75000.0,,,,,,429755.0,,,11914525.0,
2019-06-30,2019-08-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,245386.0,,70010.0,,236304.0,7019622.0,21045.0,,38476.0,,,21957.0,,,3521303.0,239573.0,,,,,,,,,,,,,,,37940.0,,-9104.0,,723807.0,0.0,200000000.0,13447110.0,13447110.0,,136.0,,,,199603.0,99797.0,,,,77381.0,,,,,,39749.0,39749.0,,,,,-0.03,,,,898292.0,,,,,,,,,,,,,444049.0,1941149.0,111660.0,,,,,,-34112.0,76420.0,,,,,-36617.0,,,16489.0,,-26164.0,,115354.0,,,,,,,,,,,3521303.0,674668.0,,1058227.0,389939.0,,-399043.0,-507928.0,84031.0,,,,25000.0,,593424.0,-481764.0,,,,,,,69767.0,,29990.0,,-26164.0,16269.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,389939.0,,,,,-507928.0,648603.0,412299.0,,,,,-5955157.0,211457.0,,,,109626.0,,,,,,2846635.0,2846635.0,,,,,,,,,,,,,,13805915.0,
2019-09-30,2019-11-14,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,325175.0,,65824.0,,276052.0,7089621.0,,,,,,,,,3484030.0,261905.0,,,,,,,,,,,,,,,,73412.0,,,823807.0,0.0,200000000.0,13547110.0,13547110.0,,137.0,249939.0,250000.0,,277938.0,98373.0,,,,100000.0,222001.0,277938.0,,,,,39747.0,0.0169,4254.0,194827.0,,-0.06,,,,898292.0,,,,,,,,,,,,,707192.0,1941149.0,145901.0,-777746.0,,,,,,,,,,,,,,,,-38637.0,,105665.0,,,,,,,,,,,3484030.0,1322625.0,,,,,,-855230.0,77484.0,,,980743.0,,25000.0,966748.0,-820847.0,,,,,,,,311250.0,10133.0,,-34383.0,,,,,,,,,,0.0,5000000.0,0.0,0.0,17004.0,,,,,,-855230.0,648603.0,372551.0,372551.0,,,,-6732903.0,244274.0,,,,219809.0,,,,,,2161405.0,1180662.0,,,,,,,,,,,,,,13465791.0,
2019-12-31,2020-02-18,10-Q,APPLIED BIOSCIENCES CORP.,APPB,CIK0001607549,USD,,659682.0,,76201.0,,317280.0,7321615.0,,,,,,,,,3417927.0,213659.0,,,,,,,,,,,,,,,,21268.0,,,993807.0,0.0,200000000.0,14100956.0,14100956.0,,143.0,249939.0,250000.0,,346769.0,51343.0,,,,,153170.0,346769.0,,,,,40828.0,,,234058.0,,-0.1,,,,570911.0,,,,,,,,,,,,,997055.0,1941149.0,118232.0,-1353390.0,,,,,,,,,,,,,,,,-89017.0,,101524.0,,,383565.0,34296.0,25398.0,68593.0,60593.0,85092.0,101593.0,2280392.0,3417927.0,2018776.0,,,,,,-1425870.0,72480.0,,,908263.0,,25000.0,1088473.0,-970241.0,,350752.0,89136.0,261616.0,350752.0,,,472131.0,10133.0,,-455629.0,,,,,,,,,,0.0,5000000.0,0.0,0.0,14666.0,,,,,,-1425870.0,648603.0,331323.0,331323.0,,,,-8086293.0,169575.0,,,,50590.0,,,,,,1137535.0,229272.0,,,,,,,,,,,-327381.0,,,13649254.0,
