end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,BankOverdrafts,BuildingsAndImprovementsGross,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConstructionPayableCurrent,ConstructionPayableCurrentAndNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentInterestRateStatedPercentage,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossCurrent,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,Depreciation,DepreciationAndAmortization,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashContinuingOperations,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExplorationExpenseMining,FinancialGuaranteeInsuranceContractsPremiumReceivedOverContractPeriodUnearnedPremiumRevenue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationReserve,LongTermLoansFromBank,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherNonoperatingIncome,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSubordinatedShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyTransactionRate,RestrictedCash,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SellingExpense,ShareBasedCompensation,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,ValueAddedTaxReceivable,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,StockIssued1
2012-09-30,2012-11-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,11636.0,,,,,86838.0,,,,,,,16821.0,,,,,,,,,,16821.0,,16821.0,,,,,0.001,50000000.0,,,11662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,11636.0,16821.0,,,,,,,,,,,,,,,6900.0,,,,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,,,,,,,,-6893.0,,,,,,,,-93315.0,,,0.0,,,,,5185.0,,,,,,,,,,,,,,,,,
2012-12-31,2013-03-25,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,20994.0,,,,,86838.0,,,,,,,16826.0,,,,,,,,,,28302.0,,16826.0,-7674.0,,,,0.001,50000000.0,11662104.0,11662104.0,11662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8507.0,,,,,,,,,,,,,,,,,,,,,,,,,20994.0,16826.0,,,,,,35000.0,0.0,-42674.0,-34167.0,,,,,,34196.0,,,,,0.0,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,35000.0,,,,,,,-34167.0,,,,,,,,-102668.0,,,29.0,,,,,8371529.0,,,,,,35000.0,,,,,,,,,,,
2013-03-31,2013-05-15,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,27894.0,,,,,86838.0,,0.0,,,,,7730.0,,,,,,,,,,16828.0,,7730.0,2.0,,,,0.001,50000000.0,11662104.0,11662104.0,11662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,,,,,,,,,,-2.0,,,,,,,,,,,,27894.0,7730.0,,,,,,0.0,0.0,2.0,-8448.0,,,,,,-8450.0,,,,,0.0,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,0.0,,,,,,,8448.0,,,,,,,,-118664.0,,,0.0,,,,,-20164.0,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-12,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27492.0,,,,,,,,,,,,-283970.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.02,0.0,-0.34,,0.09,,,,,,,,,,,,,,,,,,401014.0,,,,,-401014.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,2.0,0.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0,,0.0,,,,117071.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-401041.0,,,,,,,,,,,,,,,,-20164.0,,,,,,,,,,,,42626012.0,,24786212.0,,,
2013-09-30,2013-11-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,35354.0,,,,,86838.0,,,,,,,7731.0,,,,,,,,,,28194.0,,7731.0,,,,,0.001,50000000.0,11662104.0,11662104.0,11662.0,-409558.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,-0.02,,,-0.02,0.0,-0.34,,0.9,,,,,,,,,,,,,,,,,,447234.0,,,,,-447234.0,-447342.0,,,0.0,,,,,,,,,,,,,,,0.0,,,1.0,0.0,-20.0,,,,,,,,,,35354.0,7731.0,,,,,,,,,,,,,,,-108.0,,,,,0.0,37784.0,,0.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,,,,,,,,-447342.0,,,,,,,,-126123.0,,,0.0,,,,,-27623.0,,,,,,,,,,,,24786212.0,,24786212.0,,,
2013-12-31,2014-03-17,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,0.0,608621.0,248.0,0.0,,,,,0.0,608621.0,43653.0,69273.0,21706.0,-4670040.0,794673.0,5279526.0,,,,,,,17821345.0,725060.0,,,17096285.0,,7153152.0,,,,27310.0,,27310.0,-992.0,,,,0.001,100000000.0,24786212.0,24786212.0,24786.0,-1676304.0,6187412.0,7432928.0,0.0,,,,,0.0,,,,0.0,,,3356.0,0.0,,,,,,,873476.0,,,,,-0.08,,,-0.08,0.0,-0.34,,0.09,841.0,,,,,,,,,,,536697.0,,,0.0,,,1902271.0,0.0,,,,-1902271.0,-1902659.0,,,0.0,0.0,,0.0,,22659.0,,,,0.0,346.0,68616.0,0.0,,,0.0,815236.0,536697.0,,0.0,-80.0,0.0,,0.0,675909.0,692859.0,692859.0,16950.0,,0.0,11126120.0,17821345.0,11112694.0,13426.0,,,,7805155.0,-6846075.0,-960913.0,-1902659.0,,,,,,-388.0,,,445084.0,,,226355.0,226355.0,48.0,,,,4891.0,,,,,,0.001,10000000.0,1.0,1.0,0.0,,,0.0,,,7595957.0,,,-21306.0,209198.0,-1902659.0,12741886.0,8071846.0,,,,,,38987.0,,,6.0,,,,213223.0,6695225.0,,,,,,,,,,135594.0,0.0,42626012.0,,24786212.0,,,
2014-03-31,2014-05-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,,,,,,,,,,,50428.0,,,,,86838.0,,0.0,,,27801.0,,5232.0,,,,,,,,,,526369.0,,5232.0,499059.0,,,,0.001,50000000.0,11662104.0,11662104.0,11662.0,-764659.0,1210094.0,,,,,,,,,,,-102127.0,,,,,,,,,,602417.0,630218.0,,,,,-0.01,,,-0.01,-0.109,-0.34,,0.09,-2383.0,,,,,,,,,,,,,,,,,935818.0,,,,,-935818.0,-937305.0,,,-102127.0,,,64921.0,,-6776.0,,,,-49311.0,213017.0,-303666.0,110390.0,,,1827960.0,,,-1.0,,-358.0,,,,,,,,,,50428.0,5232.0,,,,,,4250897.0,-2830905.0,-918550.0,-9274.0,,,,,,-1487.0,,,,,,70519.0,,-1632.0,,,,,,,,,,0.001,1000000.0,0.0,0.0,,,,1638002.0,0.0,,2612895.0,,,,,-835178.0,,,,,,,,-143696.0,,,0.0,,,,,-45196.0,,,,,,,,,,,,57817704.0,,55989744.0,,,
2014-06-30,2014-08-27,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,9321686.0,14986948.0,2398556.0,2147483.0,,,,,,14986948.0,,68643.0,101636.0,-9131666.0,734538.0,7020995.0,,,,,36625.0,,62787559.0,9043608.0,,,53743951.0,,23585948.0,,,,633268.0,,633268.0,,,,,0.001,100000000.0,45920310.0,45920310.0,45920.0,-3191608.0,,8794041.0,825102.0,,,,,0.0,,,,86772.0,,,0.0,-23906.0,,,,,,775297.0,,,,,,-0.05,,-0.05,-0.05,-0.029,0.34,,0.09,,,,,,,,,,,,5383305.0,,,,,,1777475.0,6213804.0,,,,-2532732.0,-2974182.0,,,86772.0,,,,,,,,,,,,,,,0.0,5845682.0,5383305.0,,441125.0,314.0,,,2449360.0,669768.0,3321651.0,3321651.0,2651883.0,,,58285998.0,62787559.0,47561215.0,10724783.0,,,,,,,,-441450.0,,,,755257.0,2532732.0,,86772.0,1139.0,,,-130654.0,,0.0,,,,2783124.0,,,,,,0.001,10000000.0,1.0,1.0,0.0,,,,,,,,,,,-3060954.0,41007092.0,31875426.0,,,,,,-3857145.0,,,,,,,,4501561.0,,,,,,,,,,134362.0,2305565.0,61243401.0,61243401.0,61243401.0,,,
2014-09-30,2014-11-14,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,8616869.0,14530364.0,2721002.0,2146505.0,,,,,16666.0,14530365.0,,68647.0,216696.0,-6746248.0,721356.0,7020989.0,,,,,36203.0,,62801009.0,8203111.0,,,54597898.0,,22557895.0,,,,129881.0,,129881.0,,,,,0.001,101000000.0,45920310.0,45920310.0,45926.0,-825380.0,,9037477.0,667572.0,,,,0.0,0.0,,,,-2820.0,,,0.0,-557693.0,,,,,,741858.0,,,,,,-0.01,,,-0.01,-0.003,-0.34,,0.091,,,,,,,,,,,,5347114.0,,,,,,273474.0,5072078.0,,0.0,,-539557.0,-815018.0,,,-2820.0,,,,,,,,,,,,,,,0.0,6008503.0,5347114.0,,-271704.0,-19.0,,,2722904.0,669801.0,3245228.0,3245228.0,2631577.0,,,59124827.0,62801009.0,58553829.0,570998.0,,,,,,,,,,,,,-275461.0,,,2603.0,,,-13182.0,,-3245.0,,,,1561171.0,,,,,,0.001,10000000.0,1.0,1.0,0.0,,,,,,,,,,,-812198.0,40815920.0,34069672.0,,,,,,-4669342.0,,0.0,0.0,,,,,3676182.0,,,,,,,,,,134368.0,2336958.0,63760110.0,,63760110.0,,,
2014-12-31,2015-04-14,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,7628477.0,11587841.0,2737368.0,2169369.0,,,,,19550.0,13981241.0,,0.0,344826.0,-7688727.0,733361.0,6949954.0,,,,,,0.0,60597419.0,7658522.0,,,52938897.0,,21227133.0,,,,269250.0,,269250.0,241940.0,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-7699695.0,1318948.0,10143999.0,735420.0,,,0.0,,0.0,,,0.0,-27927.0,,,0.0,-66493.0,,69837.0,3344.0,66493.0,,,3124329.0,,,41847612.0,,-0.12,,,-0.12,-0.004,-0.34,,0.09,-372.0,,,,,-379525.0,,,,,,3635584.0,160019.0,0.0,-6224.0,,,6617755.0,6539757.0,,0.0,,-6617755.0,-7666310.0,,,-27927.0,0.0,,94179.0,,,,,,-1092753.0,-188669.0,-7071802.0,1106052.0,,,450730.0,4015109.0,3635584.0,,-1036606.0,-501.0,0.0,,3008685.0,673468.0,2246243.0,2246243.0,2413606.0,-840831.0,837080.0,59892487.0,60597419.0,59812617.0,79870.0,,,17438759.0,16619750.0,-2808454.0,-13568984.0,-7638383.0,,,,,0.0,-1048555.0,,,2618.0,13377.0,,-61312.0,-61312.0,-11105.0,,,,1123695.0,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,1638002.0,,,14981748.0,,,1114419.0,0.0,-7638383.0,40152549.0,32463822.0,,,,,,-7599396.0,,,0.0,,,,212453.0,704932.0,,,,71400.0,,,,,,135103.0,3132791.0,61216676.0,,61216676.0,,,
2015-03-31,2015-05-15,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,7830362.0,14335834.0,2725403.0,2150104.0,,,,,20868.0,14335834.0,,,363841.0,-8436657.0,730053.0,6949954.0,,,,,26810.0,,59981883.0,7888073.0,,,52093810.0,,21146955.0,,,,338302.0,,338302.0,69052.0,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-1456497.0,124016.0,10229615.0,613183.0,,,,490826.0,0.0,,,,-7388.0,,,,-58858.0,,,,,,777146.0,803956.0,,,,,-0.02,,-0.02,-0.02,0.005,0.34,,0.091,-1055.0,,,,,,,,,,,3595060.0,,,,,,935673.0,6515055.0,,-247143.0,,-1182816.0,-1460577.0,,,-7388.0,0.0,,-1628.0,,,,,,16141.0,-83258.0,407680.0,289404.0,,,,3999943.0,3595060.0,,276149.0,292.0,0.0,,3261305.0,680850.0,2154557.0,2154557.0,2311362.0,,,60733450.0,59981883.0,60661265.0,72185.0,,,,664713.0,-37636.0,-556970.0,,,,,,,277761.0,-1182816.0,,24148.0,,,-3308.0,,1411.0,,,,1408657.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,664713.0,,,,,-1453189.0,40004128.0,31567471.0,,,,,,-9052587.0,,243683.0,,,,,211651.0,-751567.0,,,,,,,,,,134594.0,3104829.0,63760110.0,63760110.0,63760110.0,,,
2015-06-30,2015-08-13,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,8727018.0,15600272.0,2842558.0,2093917.0,,,,,23761.0,15600272.0,,,381091.0,9259272.0,726427.0,6949954.0,,,,,26890.0,,57596795.0,5617456.0,,,51979339.0,,21245882.0,,,,41500.0,,41500.0,,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-1786584.0,,10268627.0,716809.0,,,,736085.0,,,,,-7875.0,,278069.0,,,,54598.0,3347.0,51251.0,,778279.0,,,,40101907.0,,-0.03,,-0.03,-0.03,0.004,0.34,,0.091,,,,,,-433694.0,,,,,,3584961.0,199725.0,,,,,727246.0,6545533.0,,-247621.0,,-1499150.0,-1790833.0,,,-7875.0,,,,,,,,,,,,,,,,4018655.0,3584961.0,,291700.0,144.0,,,3544727.0,684043.0,2381101.0,2381101.0,2538631.0,-841573.0,,60134944.0,57596795.0,60070304.0,64640.0,,,17970548.0,,,,,-291683.0,,,,524283.0,1251529.0,-1499150.0,,40589.0,13389.0,,-3626.0,,4.0,,,,84319.0,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,-1782958.0,40743965.0,31484693.0,,,,,,-10835543.0,,488464.0,,,,,212641.0,-2538149.0,,,,,,,,,,135223.0,3058590.0,63760110.0,63760110.0,63760110.0,,,
2015-09-30,2015-11-16,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,8915395.0,13057236.0,5195891.0,0.0,,,,,25472.0,13057236.0,,,275709.0,-9633521.0,839893.0,6967788.0,,,,,29607.0,,54085340.0,5216563.0,,,48868777.0,,20418598.0,,,,48153.0,,48153.0,,,,,0.001,100000000.0,63760110.0,63760110.0,45926.0,-1799053.0,,9916259.0,69168.0,,,,0.0,0.0,,,267241.0,-11313.0,,,,-38167.0,,,,,,744006.0,,,,38652373.0,,-0.03,,-0.03,-0.03,-0.006,0.34,,0.091,,,,,,-445931.0,,,,,,3416243.0,206371.0,,,,,854334.0,6290659.0,,0.0,,-1624652.0,-1923985.0,,,-11313.0,,,,,,,,,,,,,,,,3862175.0,3416243.0,,281575.0,16.0,,,3701949.0,647837.0,1577190.0,1577190.0,1910295.0,-980942.0,,58422698.0,54085341.0,58371663.0,51035.0,,,16947126.0,,,,,,,,,770317.0,1624651.0,-1624651.0,,0.0,12868.0,,113619.0,,17086.0,,-299334.0,,8652.0,,,,,,0.001,1000000.0,0.0,0.0,0.0,,,,,,,,,,,-1912672.0,38848202.0,29214681.0,,,,,,-12748217.0,,0.0,,,,,204361.0,-4337357.0,,,,,,,,,,129958.0,2955562.0,63760110.0,63760110.0,63760110.0,,,
2015-12-31,2016-04-14,10-K,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6297423.0,10927063.0,5090947.0,0.0,,,,,35383.0,10927063.0,,,275916.0,10201342.0,1038408.0,6949954.0,,,,,109008.0,1188286.0,49034475.0,4450518.0,,,44583957.0,0.0,20022068.0,,,,26957.0,,26957.0,-242293.0,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-8857969.0,0.0,8074674.0,67759.0,,,1207032.0,,0.0,,,,-28942.0,34897.0,,,-34897.0,34897.0,,,,34897.0,3072722.0,3181730.0,,,39947504.0,,-0.14,,-0.14,-0.14,-0.003,0.34,,0.091,-5734.0,,,,,-462188.0,,,,,,3321299.0,206339.0,-835928.0,-835928.0,,,3734520.0,6162494.0,,-486593.0,1190000.0,-7210122.0,-9191958.0,,,-28942.0,0.0,,2618427.0,,,0.0,,,55801.0,-415695.0,-168859.0,-1105021.0,,0.0,0.0,3783487.0,3321299.0,,1124675.0,546.0,16944.0,,3897613.0,634638.0,1457828.0,1457828.0,1875631.0,-1052441.0,271193.0,57187512.0,49034475.0,57140009.0,47503.0,,,16850805.0,-1887675.0,538928.0,1112188.0,-9163016.0,-1981836.0,,,,1800723.0,6723529.0,-7210122.0,,284843.0,12606.0,,305047.0,305047.0,20657.0,,,,0.0,,,,,348298.0,0.001,1000000.0,0.0,0.0,0.0,,,0.0,,,-1887675.0,,,887226.0,,-9163016.0,38329320.0,26988223.0,,,,,0.0,-17498889.0,,,720439.0,,0.0,,200197.0,-8889514.0,,,,,,,,,,127310.0,2898546.0,63760110.0,63760110.0,63760110.0,,,
2016-03-31,2016-05-18,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6536992.0,11442182.0,5290364.0,0.0,,,,,38157.0,11442182.0,,,283333.0,10951465.0,987117.0,6949954.0,,,,,25205.0,,48802475.0,4521561.0,,,44280913.0,,20122470.0,,,,90541.0,,90541.0,63584.0,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-1318353.0,-14091.0,8115165.0,68099.0,,,,0.0,0.0,,,,-8212.0,26774.0,,,,,,,,29941.0,692865.0,718070.0,,,40321492.0,,,,-0.02,,-0.006,0.34,,0.092,785.0,,,,,-489975.0,,,,,,3312485.0,207374.0,,,,,1007404.0,6193396.0,,0.0,,,-1275274.0,,,-8212.0,0.0,,50317.0,,,0.0,,,-782.0,0.0,454611.0,-947.0,,0.0,,3802460.0,3312485.0,,267503.0,25.0,5361.0,,4182043.0,637821.0,1465138.0,1465138.0,1885037.0,-1057720.0,,58273865.0,48802475.0,58234422.0,39443.0,,,17147369.0,177827.0,14091.0,-129119.0,,,,,,,1007404.0,-1007404.0,,265091.0,12669.0,,-51291.0,,0.0,,-267870.0,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,177827.0,,,,,-1267062.0,38733589.0,26636652.0,,,,,,-18029474.0,,0.0,,,0.0,,201201.0,-9471390.0,,,,,,,,,,127948.0,2913871.0,,63760110.0,,,,
2016-06-30,2016-08-15,10-Q,Adamant DRI Processing and Minerals Group,ADMG,CIK0001171008,USD,6416891.0,11215857.0,5088323.0,,,,,,37441.0,11215856.0,,,314505.0,11359301.0,1233233.0,6949954.0,,,,,25194.0,,46948508.0,4404320.0,,,42544188.0,,19606602.0,,,,90147.0,,90147.0,,,,,0.001,100000000.0,63760110.0,63760110.0,63760.0,-1030723.0,,8019620.0,66353.0,,,,,0.0,,,,-9116.0,17108.0,,,,,,,,17108.0,680200.0,,,,39864283.0,,,,-0.02,,-0.008,0.34,,0.092,,,,,,-502229.0,,,,,,3202749.0,202058.0,,,,,916748.0,6034620.0,,,,,-1183373.0,,,-9116.0,,,,,,,,,,,,,,,,3704978.0,3202749.0,,266410.0,59.0,,,4327852.0,621469.0,1427577.0,1427577.0,1836711.0,-1030603.0,,57348039.0,46948508.0,57318587.0,29452.0,,,16729778.0,,,,,-266625.0,,,,,916748.0,-916748.0,,-13897.0,12344.0,,143534.0,,-10.0,,-266625.0,,,,,,,,0.001,1000000.0,0.0,0.0,,,,,,,,,,,,-1174257.0,37762605.0,25287199.0,,,,,,-19203731.0,,,,,,,196043.0,-10399531.0,,,,,,,,,,124668.0,2839169.0,,63760110.0,,,,
