end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesFairValueDisclosure,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNetNoncurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwardsForeign,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromAffiliateCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInWorkersCompensationLiabilities,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherExpenses,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermLeasePayments,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,SubleaseIncome,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-06-30,2016-08-15,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,16270.0,,,9339.0,,,,,70619.0,,,,,,28269.0,,,3269.0,-4855.0,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,3085.0,0.0,,,,,,1070.0,,,,,,,,-25056.0,7478.0,-25000.0,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,28269.0,,48694.0,,,,-4855.0,37723.0,,,20000.0,,11678.0,,,,,,,,,,,,,50000.0,,,49401.0,25000.0,10000.0,,,,,,,,,,,,10608.0,,,,,,,,-93573.0,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0,,,-20425.0,,,,,,,2529680.0
2016-09-30,2016-11-14,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,17129.0,,0.15,130.0,,,,,70619.0,,,,,,8106.0,,,8106.0,,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,0.0,,,,,,816.0,,,,,,,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,8106.0,,37259.0,,,,,-8728.0,,,20000.0,,8051.0,,,,,,,,,,,,,,,,-677.0,,10000.0,,,,,,,,,,,,7235.0,,,,,,,,-102301.0,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0,,,-29153.0,,,,,,,2529680.0
2016-12-31,2017-02-10,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,18149.0,,0.15,621.0,,,,,70619.0,,,,,,3493.0,,,3493.0,,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,0.0,,,,,,818.0,,,,,,,,,,,,,,,,,,,,,,1019.0,,,,,,,,,,,,,,,,,3493.0,,38770.0,,,,,-6123.0,,,20000.0,,5104.0,,,,,,,,,,,,,,,,-1019.0,,10000.0,,,,,,,,,,,,4286.0,,,,,,,,-108425.0,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0,,,-35277.0,,,,,,,2529680.0
2017-03-31,2017-06-29,10-K,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,23274.0,,0.15,3066.0,,,,,70619.0,,,,17978.0,,2660.0,,,2660.0,-5464.0,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,39943.0,117478.0,,,,,650.0,0.01,,,,,,4333.0,,,,,,,,-18052.0,1205.0,,,,-2435.0,-2435.0,,,,,,,,2774.0,,,,,,,,,,,,,,,,,2660.0,,46990.0,,,,-5464.0,13818.0,,,20000.0,,33408.0,,,,,,,,,,,,,50000.0,,,47226.0,,10000.0,,,,,,,,,,,,29075.0,,,,,,,,-117478.0,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0,,,-44330.0,,,,,,,2529680.0
2017-06-30,2017-08-11,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,20622.0,,0.15,5716.0,,,,,70619.0,,,,5066.0,,3718.0,,,3718.0,1058.0,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,0.0,,,,,,982.0,,,,,,,,-2652.0,2000.0,,,,,,,,,,,,,842.0,,,,,,,,,,,,,,,,,3718.0,,56338.0,,10000.0,,-8942.0,-8290.0,-842.0,,30000.0,,7448.0,,,,,,,,,,,,,,,,-842.0,,10000.0,,,,,,,,10000.0,,,,6466.0,,,,,,,,-125768.0,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,10000.0,-52620.0,,,,,,,2529680.0
2017-09-30,2017-11-13,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,21620.0,,0.15,2371.0,,,,,70619.0,,,,7438.0,,6559.0,,,6559.0,,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,0.0,,,,,,878.0,,,,,,,,,,,,,,,,,,,,,,1163.0,,,,,,,,,,,,,,,,,6559.0,,64991.0,,,,,-5812.0,-1163.0,,41000.0,,4649.0,,,,,,,,,,,,,,,,-1163.0,,,,,,,,,,,,,,3771.0,,,,,,,,131580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58432.0,,,,,,,2529680.0
2017-12-31,2018-02-08,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,19862.0,,0.15,4591.0,,,,,70619.0,,,,2220.0,,2712.0,,,2712.0,,,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,8000.0,8000.0,,,,8000.0,,,,,,,,0.0,,,,,,867.0,,,,,,,,,,,,,,,,,,,,,,1180.0,,,,,,,,,,,,,,,,,2712.0,,65453.0,,,,,-4309.0,-1180.0,,41000.0,,3129.0,,,,,,,,,,,,,,,,-1180.0,,,,,,,,,,,,,,2262.0,,,,,,,,-135889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117000.0,,,,,,,2529680.0
2018-03-31,2018-07-05,10-K,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,27928.0,,0.15,3530.0,,,,,70619.0,,,,10967.0,,10153.0,,,10153.0,7493.0,10153.0,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,30545.0,145453.0,,,,,,-0.01,,,,,,3664.0,,,,,,,,4654.0,464.0,,,,-650.0,,,,,,,,,4602.0,,,,,,,,,,,,,,,,,10153.0,650.0,82458.0,,31000.0,,-23507.0,-27975.0,-4602.0,51000.0,51000.0,,23373.0,,,,,,,,,145453.0,,,,,,,-4602.0,,,,,,,,,,31000.0,,,,19709.0,,,,,,,,-145453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72305.0,,,,,,,2529680.0
2018-06-30,2018-08-13,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,24986.0,,,6239.0,,,,,70619.0,,,,,,50236.0,,,50236.0,40083.0,50236.0,,40083.0,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,0.0,,,,,,296.0,,,,,,3321.0,,-2942.0,2709.0,,,,,,,,,,,,,1279.0,1279.0,3321.0,,,,,,,,,,,,,,,50236.0,,132225.0,,50000.0,,-9917.0,-24432.0,-1279.0,170000.0,41000.0,60000.0,8405.0,,,,,,,,,,,,,,,,-1279.0,,,,,,,,,,,60000.0,,,8109.0,,,,,10000.0,,,-155137.0,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,-81989.0,,,,,,,2529680.0
2018-09-30,2018-11-13,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,21631.0,,,4383.0,,,,,70619.0,,,,,,4277.0,,,1360.0,,1360.0,,,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,,,,,,,,,,-0.01,,,,,,1974.0,,,,,,,,,,,,,,,,,,,,,,1550.0,1550.0,,,,,,,,,,,,,,,,4277.0,,101014.0,,,,,-14748.0,-1550.0,75000.0,,75000.0,13198.0,,,,,,,,,,,,,,,,-1550.0,,,,2917.0,,,,,,,,,,11224.0,,,,,,,,-169885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96737.0,,,,,,,2529680.0
2018-12-31,2019-02-19,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,22289.0,19000.0,,3168.0,90000.0,,32000.0,273000.0,-16000.0,,,,,,516000.0,233000.0,283000.0,34342.0,,,,,0.001,,75000000.0,16130952.0,16130952.0,16000.0,,8000.0,,200000.0,-8000.0,221000.0,200000.0,,,5000.0,,,,,-0.04,,,,131000.0,,238924.0,170000.0,-523000.0,1000.0,,,,,,,85000.0,,,,,25000.0,32000.0,62000.0,192000.0,,-13000.0,,2497.0,,,,,,,81000.0,38000.0,43000.0,,,,,,,634000.0,516000.0,,182000.0,452000.0,450000.0,4000.0,-454000.0,-540461.0,-2497.0,125000.0,,125000.0,13964.0,-523000.0,,,,,,,,,32000.0,62000.0,,,-1000.0,,,,,,2917.0,,,,,,,,,,15040.0,,13000.0,,,,,183000.0,-186346.0,391000.0,,,270000.0,,25000.0,,,,,,,,,,,,,,,,,,,,,,,-118000.0,,,,,,,2545811.0
2019-03-31,2019-07-09,10-K,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,,,28167.0,,,,,70619.0,70619.0,,,,,26322.0,,,26322.0,16169.0,90000.0,,90000.0,0.001,,75000000.0,2529680.0,2529680.0,2529.0,,,,,,109000.0,,51449.0,,1000.0,,,,,-0.02,,,,,,116000.0,-85000.0,,,,,9013.0,-18000.0,-27928.0,24637.0,-87000.0,,76000.0,,,218000.0,-17000.0,-29000.0,,,8000.0,,8043.0,,9013.0,,,,,,,,,,,,,,,26322.0,,198167.0,,604000.0,,-514000.0,-329000.0,-8043.0,170000.0,170000.0,170000.0,91497.0,-329000.0,,,,,,,,244993.0,,,,,-19000.0,,,,,,,90000.0,,,,,,170000.0,,,89760.0,,,,,51000.0,,87000.0,-244993.0,24000.0,,,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,157000.0,,,,,,,16131.0
2019-06-30,2019-08-14,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,10708.0,,,27000.0,,,,,,75095.0,3000.0,2721.0,,,8979.0,,,8979.0,,82000.0,,-8000.0,0.001,300.0,75000000.0,2574480.0,2574480.0,2574.0,,,,,,195000.0,,,,,,,,,-0.02,,,,,,176000.0,-75000.0,,,,,,105000.0,10708.0,-1167.0,14000.0,,26000.0,,,91000.0,34000.0,116000.0,5000.0,,80000.0,,,4039.0,,,,,,,,,,,,,,,,8979.0,,222708.0,,377000.0,,-385000.0,-362000.0,,185000.0,,185000.0,42066.0,-348000.0,,,,,,,,,,,,,,,-4039.0,,,,,,,,,,,15000.0,,,33445.0,,,,,,,54000.0,-291098.0,120000.0,,,43000.0,8621.0,4221.0,,,,,,,,,,,,,,,,,,,,,,,602000.0,,,,,1500.0,,16131.0
2019-09-30,2019-11-14,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,,,47894.0,,,,,,75095.0,,,,,2442.0,,,2442.0,,76000.0,,-6000.0,0.001,300.0,75000000.0,2574680.0,2574680.0,2574.0,,,,,,136000.0,,,,2000.0,,,,,-0.02,,,,,,227000.0,-8000.0,-365000.0,1000.0,,,,-47000.0,,,46000.0,,-156000.0,,,319000.0,48000.0,-49000.0,67000.0,,47000.0,,,4188.0,,,,,,,,,,,,,,,,2442.0,,272894.0,,421000.0,-46000.0,-381000.0,-366000.0,,,,225000.0,52535.0,-357000.0,,,,,,,,,,,,,-28000.0,,-4188.0,,,18000.0,,253000.0,,,,,,,,,48785.0,,,,,,,75000.0,-347821.0,128000.0,,,47000.0,,,,,,,,,,,,,,,,,,,,,,,,,236000.0,,,,,,,16131.0
2019-12-31,2020-03-16,10-K,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,35000.0,,,22000.0,,390000.0,73000.0,4135000.0,4135000.0,27000.0,,,,4757000.0,4318000.0,439000.0,3245000.0,,3245000.0,,3250000.0,0.001,,75000000.0,26884921.0,26884921.0,27000.0,,389000.0,502000.0,,-85000.0,542000.0,502000.0,,,6000.0,,73000.0,500000.0,,-0.11,0.23,0.21,-5000.0,297000.0,-5000.0,1117000.0,-233000.0,-1827000.0,2000.0,,,,16000.0,,,-68000.0,,73000.0,,,819000.0,358000.0,16000.0,302000.0,,166000.0,20000.0,,,,,,560000.0,900000.0,900000.0,24000.0,316000.0,60000.0,25000.0,14000.0,21000.0,,7000.0,2235000.0,4757000.0,,1910000.0,325000.0,5104000.0,-55000.0,-1799000.0,-1829000.0,,,,,,-1807000.0,89000.0,89000.0,24000.0,29000.0,29000.0,53000.0,0.1,,552000.0,78000.0,,,10000.0,,,,,52000.0,,720000.0,6600000.0,,,,,,500000.0,,,132000.0,59000.0,329000.0,,,,274000.0,-1640000.0,309000.0,906000.0,55000.0,183000.0,,27000.0,,,,,,,,,,,,,,718000.0,,,,8.712,,,60000.0,,2522000.0,,,379269.0,,,,16190.0
2020-03-31,2020-06-22,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,40000.0,,,12000.0,,,,5743000.0,,701000.0,,,,4676000.0,4207000.0,469000.0,2847000.0,,2847000.0,,-398000.0,0.001,,75000000.0,28844425.0,28844425.0,29000.0,,,546000.0,,,130000.0,,,,11000.0,,48000.0,378000.0,,-0.05,,,96000.0,273000.0,96000.0,1112000.0,-90000.0,,,,,,5000.0,,,-10000.0,,16000.0,,,125000.0,-201000.0,53000.0,44000.0,,-24000.0,96000.0,,,,,,567000.0,,1044000.0,20000.0,457000.0,81000.0,,23000.0,33000.0,25000.0,9000.0,1957000.0,4676000.0,,1620000.0,337000.0,828000.0,-185000.0,-1137000.0,-1413000.0,,,,,,-1509000.0,27000.0,72000.0,32000.0,40000.0,12000.0,72000.0,0.1,,351000.0,256000.0,,,-39000.0,,,,,185000.0,,,3300000.0,,,,,,,,,,108000.0,,,,81000.0,255000.0,-3053000.0,40000.0,900000.0,,52000.0,,682000.0,,,,,,,4944403.0,,4944403.0,0.29,0.29,,0.29,,2900000.0,739021.0,,,,,15000.0,,2719000.0,,,,,,,27488000.0
2020-06-30,2020-08-12,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,168000.0,,,26000.0,,,,,8238000.0,170000.0,,,,6009000.0,5348000.0,661000.0,3608000.0,,3608000.0,,761000.0,0.001,,75000000.0,33764128.0,33764128.0,34000.0,,,672000.0,,,151000.0,,,,16000.0,,143000.0,,,-0.28,,,-12000.0,333000.0,-12000.0,568000.0,-117000.0,,,,,,128000.0,,,14000.0,,95000.0,,,177000.0,-155000.0,201000.0,126000.0,,60000.0,,,,,,,572000.0,,1239000.0,20000.0,647000.0,106000.0,45000.0,,38000.0,23000.0,12000.0,1760000.0,6009000.0,,1412000.0,348000.0,1949000.0,-36000.0,-1140000.0,-970000.0,,,,,,-936000.0,,94000.0,43000.0,51000.0,,94000.0,0.1,,196000.0,332000.0,,,25000.0,,,,,36000.0,,,,,,,,,,,,,253000.0,,,,,115000.0,-4023000.0,34000.0,900000.0,,136000.0,,155000.0,0.29,,,,,,,,6489172.0,0.29,0.29,,,,,,0.475,,,,,,4249000.0,,,,,,,3431000.0
2020-09-30,2020-11-12,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,,,,,,,,,,90000.0,,,,,,,,,3150000.0,-461000.0,-458000.0,,,,,,,,,,,,153000.0,,,,24000.0,,,,,-0.27,,,3000.0,,3000.0,629000.0,-141000.0,-1027000.0,,,,,13000.0,,,-26000.0,,-113000.0,,,244000.0,-38000.0,-55000.0,529000.0,,42000.0,,,,,,,,,,,,,,,,,,,,,,,,-28000.0,-433000.0,-1027000.0,,,,,,-1028000.0,,,,,,,,,,,,,13000.0,,,,,28000.0,,,,,,,,,,,,,,,,,,144000.0,,12000.0,,61000.0,114000.0,,90000.0,,,,,,,,,,,,,,,,,,,,,,,3312000.0,,,,,,,3752000.0
2020-12-31,2021-03-31,10-K,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,79000.0,,,17000.0,47000.0,122000.0,139000.0,,10267000.0,1141000.0,,,,5895000.0,4029000.0,1866000.0,3373000.0,,3373000.0,,43000.0,0.001,,75000000.0,4084122.0,4084122.0,4000.0,1130000.0,848000.0,69000.0,779000.0,-389000.0,994000.0,848000.0,,,66000.0,,47000.0,,,-0.15,0.23,0.21,85000.0,369000.0,85000.0,3035000.0,-503000.0,-4665000.0,2000.0,,,,44000.0,,,-5000.0,-1130000.0,15000.0,,,-693000.0,-357000.0,270000.0,346000.0,,72000.0,,,,,,,278000.0,244000.0,244000.0,45000.0,,118000.0,63000.0,8000.0,47000.0,,11000.0,1931000.0,5895000.0,,772000.0,1159000.0,4506000.0,-276000.0,-4187000.0,-4667000.0,,,,,,-4706000.0,133000.0,107000.0,60000.0,47000.0,45000.0,107000.0,0.1,,195000.0,348000.0,,,-4000.0,,,,,276000.0,,,3300000000.0,,,,,,,1729000.0,,408000.0,269000.0,143000.0,81000.0,,,725000.0,-6307000.0,491000.0,2900000.0,,443000.0,,1107000.0,,,,1941701.0,0.29,,6633394.0,2446000.0,737049.0,2.62,,,0.29,,,,,,,,88000.0,,3964000.0,,,,,,,31753.0
2021-03-31,2021-05-14,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,492000.0,,,11000.0,,,,,30189000.0,79000.0,,,,26429000.0,24061000.0,2368000.0,12751000.0,,12751000.0,,9378000.0,0.001,,300000000.0,60295245.0,60295245.0,60000.0,1370000.0,1511000.0,199000.0,1312000.0,,203000.0,,,,17000.0,,1000.0,,,-0.04,,,-12000.0,289000.0,-12000.0,933000.0,-179000.0,,,,,,413000.0,,,-6000.0,-240000.0,-46000.0,,,101000.0,122000.0,105000.0,663000.0,,-80000.0,,,,,882000.0,,279000.0,345000.0,345000.0,145000.0,,302000.0,117000.0,,86000.0,99000.0,33000.0,4093000.0,26429000.0,,2304000.0,1789000.0,10281000.0,-117000.0,-774000.0,-1606000.0,,,,,,-1590000.0,24000.0,269000.0,125000.0,144000.0,24000.0,269000.0,0.1,,317000.0,453000.0,,,,,,,,117000.0,,,3300000.0,,,,,,,781000.0,,,369000.0,,,,,333000.0,-7913000.0,24000.0,2900000.0,,145000.0,,79000.0,,0.4744,,,,791401.0,511792.0,,6353785.0,0.31,0.29,0.29,0.51,,,2267216.0,,,,,,,22336000.0,,,,,,,38000000.0
2021-06-30,2021-08-12,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,303000.0,,13000.0,60000.0,,,,,32476000.0,556000.0,,,,25548000.0,22837000.0,2711000.0,21775000.0,,21775000.0,,9024000.0,,,300000000.0,6928527.0,6928527.0,7000.0,1510000.0,1385000.0,,1385000.0,,407000.0,,,,22000.0,,,13000.0,,-0.31,,,16000.0,429000.0,16000.0,1395000.0,-133000.0,,,,,,-189000.0,,,49000.0,-140000.0,-14000.0,,,-200000.0,-144000.0,404000.0,-126000.0,,140000.0,,,,,,,,145000.0,145000.0,145000.0,,432000.0,183000.0,,149000.0,100000.0,47000.0,3066000.0,25548000.0,,1150000.0,1916000.0,11341000.0,-53000.0,-2280000.0,-2088000.0,,,,,,-2097000.0,,385000.0,187000.0,198000.0,,385000.0,0.1,,218000.0,857000.0,,,56000.0,,,,,53000.0,,,,,,,,,,1723000.0,,,400000.0,,,,,421000.0,-10001000.0,274000.0,2700000.0,,148000.0,,556000.0,,,,,,,,,1216802.0,3.3,2.61,,,,,,,,,,,,22482000.0,,,,,,,6724000.0
2021-09-30,2021-11-15,10-Q,SCOUTCAM     INC.,SCTC,CIK0001577445,USD,,201000.0,,25000.0,19000.0,,,,,33158000.0,682000.0,,,,23602000.0,20426000.0,3176000.0,19725000.0,,19725000.0,-2058000.0,,0.001,,300000000.0,6929517.0,6929517.0,7000.0,1634000.0,1377000.0,,1377000.0,,211000.0,,,,24000.0,,,,,-0.37,,,8000.0,403000.0,8000.0,1603000.0,-188000.0,-2562000.0,,740000.0,229000.0,,-102000.0,,,-41000.0,-124000.0,-12000.0,,,,82000.0,-203000.0,-8000.0,,-26000.0,,,,,,,,145000.0,145000.0,145000.0,,452000.0,223000.0,3000.0,165000.0,61000.0,46000.0,3000000.0,23602000.0,,1106000.0,1894000.0,-95000.0,-177000.0,-1786000.0,-2562000.0,,,,,,-2563000.0,,406000.0,222000.0,184000.0,,406000.0,0.1,,255000.0,537000.0,,,,3000.0,,,,177000.0,,,,,,,,,,,,,720000.0,,,,,596000.0,-12563000.0,23000.0,2700000.0,64000.0,179000.0,,682000.0,,,,,,,,,1211255.0,3.28,2.61,,,,,,,,,,,,20602000.0,,,,,,,6930000.0
