end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrent,AccretionExpense,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdditionalPaidInCapital,AdministrativeServicesRevenue,AdvancesToAffiliate,Assets,Assets,AssetsCurrent,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationAcquiredReceivablesFairValue,CarryingCostsPropertyAndExplorationRights,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValue,Communication,ComprehensiveIncomeNetOfTax,CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,DepreciationAndAmortization,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EmployeeBenefitsAndShareBasedCompensation,ExplorationCosts,ExplorationExpense,ExplorationExpenseMining,ExplorationExpenseMining,FinancingInterestExpense,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,ForeignCurrencyTransactionGainLossUnrealized,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInReceivables,InterestExpense,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestIncomeExpenseNet,InterestPaid,InterestPaid,InventoryWriteDown,InvestmentIncomeInterest,LegalFees,LegalFees,Liabilities,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesCurrent,LoansAndLeasesReceivableRelatedPartiesAdditions,LoansAndLeasesReceivableRelatedPartiesProceeds,LoansAndLeasesReceivableRelatedPartiesProceeds,LongTermLoansPayable,MarketingAndAdvertisingExpense,MarketingAndAdvertisingExpense,MineralExtractionProcessingAndMarketingCosts,MineralPropertiesAccumulatedImpairment,MineralPropertiesAccumulatedImpairment,MineralPropertiesNet,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLoss,NoninterestExpenseDirectorsFees,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayableCurrent,NotesPayableCurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTax,OtherIncome,OtherOperatingIncome,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherPrepaidExpenseCurrent,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRent,PaymentsForRepurchaseOfPrivatePlacement,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidAdvertising,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrent,PrepaidInsurance,PrepaidInsurance,PrepaidRent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoanOriginations1,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfessionalFees,ProfitLoss,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RestructuringSettlementAndImpairmentProvisions,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortTermBorrowings,StockholdersEquity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfSharesOutstandingBasic
2013-07-31,2013-10-29,10-K,RISE GOLD CORP.,RYES,CIK0001424864,USD,,518884.0,,,,,,269800.0,-23374.0,,,27259.0,,27259.0,,,,,10146.0,,8216.0,,,,0.001,1680000000.0,63400000.0,63400000.0,,,63400.0,,,,,,,,,,,,,303000.0,892000.0,,303000.0,,,,,,,,,891925.0,,,,,67100.0,,,-0.01,,0.34,,,,,60000.0,,,364000.0,,,10682.0,,,,,,65114.0,-679789.0,,,,,231000.0,,,,,,-231000.0,,,,,,,,,,,,,,,371497.0,,,-19393.0,,6885.0,,,,,,,,,,,116273.0,,585984.0,,27259.0,,585984.0,,,,,,76201.0,364000.0,,,,,,,,,-60000.0,,68216.0,,-679789.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45509.0,,,,,,,,17113.0,,,,,,,,,,,,,,,,,,,,,,,-558725.0,,-558725.0,,1600000.0,,284000.0,,,,,,,,284000.0,,,,,,303000.0,,-231000.0,61998356.0
2013-10-31,2013-12-16,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,563839.0,,,,,,269800.0,-1031.0,,,25288.0,,,,,,,238.0,,-9908.0,,,,0.001,1680000000.0,63400000.0,63400000.0,,,63400.0,,,,,,,,,,,,,,,,,,,,,,,,,938851.0,,,,,67100.0,,,0.0,,,,,,,,,,,,,239.0,,,,,,8686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44955.0,,,22252.0,,-14315.0,,,,,,,,,,,27398.0,,630939.0,,25288.0,,,,,,,,473.0,,,,,,,,,,,,-9908.0,,-46926.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22252.0,,,,,,,,,,,,,,,,,,,,9577.0,,,,,,,,2798.0,,,,,,,,,,,,,,,,,,,,,,,-605651.0,,-605651.0,,,,,,,,,,,,,,,,,,,,,63400000.0
2014-01-31,2014-03-17,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,617043.0,,,,,,269800.0,-2979.0,,,,,69941.0,1.0,50038.0,,,71.0,,,,,,0.001,1680000000.0,63400000.0,63400000.0,,,63400.0,,,,,,,,,,,,,,,,,,,,,,,,,947402.0,,,,,67100.0,,,-0.01,,,,,,,,,,,,,42223.0,,,,,,7983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13866.0,,,,69941.0,,684143.0,,,,,,133.0,,,,,,,,,,,,,,-8551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16183.0,,,,,,,,,,,,,,,,,,,,25813.0,,,,,,,,53687.0,,,,,,,,,,,,,,,,,,,,,,,-614202.0,,-614202.0,,,,,,,,,,,,,,,,,,,,,792500.0
2014-04-30,2014-06-16,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,628274.0,,,,,,269800.0,-3090.0,50038.0,,52196.0,,2158.0,1.0,50038.0,,,60.0,,,,,,0.001,1680000000.0,63400000.0,63400000.0,,,63400.0,,,,,,,,,,,,,,,,,,,,,,,,,976378.0,,,,,67100.0,,,0.04,,,,,,,,,,,,,-8717.0,,,,,,11115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054.0,,,,52196.0,,695374.0,,,,,,,,,,,,,,,,,,,,-28976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.0,,,,,,,,,,,,,,,,,,,,,,,-643178.0,,-643178.0,,,,,,,,,,,,,,,,,,,,,792500.0
2014-07-31,2014-11-10,10-K,RISE GOLD CORP.,RYES,CIK0001424864,USD,,658507.0,,,,,,269800.0,-9557.0,,,9152.0,,9152.0,,,,79.0,72.0,,-10074.0,,,,0.001,21000000.0,792500.0,792500.0,,,63400.0,,,,,,,,,,,,,359000.0,,,359000.0,,,,,,,,,1049655.0,,,,,67100.0,,,-0.2,,,,,,,,,,,,,28780.0,,-28780.0,,7771.0,,28113.0,,,,,,,,,,-2000.0,,-54000.0,,,,,,,,,,,,,,,118365.0,,,8314.0,,-16347.0,,,,,,,,,,,51284.0,,,,9152.0,,725607.0,50038.0,,,,,639.0,,,,,,,,,,,,-10074.0,,-231007.0,,,,,,,,,,,,,1057000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8314.0,,,,,,,,,,,,,,,,,,,,,,54650.0,,,,,,50038.0,,766.0,,,,,,,,,,,,,,,,,,,,,,,-716455.0,-781422.0,-716455.0,,1600000.0,,284000.0,,,,,,,,,,,,,,,,-56000.0,792500.0
2014-10-31,2014-12-15,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,694066.0,,,,,,269800.0,-4146.0,,,8824.0,,8824.0,,,,2622.0,2329.0,2543.0,2257.0,,,,0.001,1680000000.0,63400000.0,63400000.0,,,63400.0,,,21134.0,,,,,,,,,,,,,,,,,,,,,,1085542.0,,,,,67100.0,,-0.04,0.0,,,,,,,,,,,,24558.0,22226.0,-24371.0,-22226.0,,,12245.0,11082.0,,,,,,,,,,,,,,,,,,,,,,,,,,63942.0,57785.0,,-3836.0,-3725.0,1205.0,1140.0,,,,,,,,,,38792.0,35104.0,,,,8824.0,,761166.0,,,,,,,,,,,,,,,-6748.0,-6106.0,9291.0,8363.0,-60793.0,-35887.0,,,,,,,,,,,,,,,,,,,,,,,,,6748.0,,6106.0,,,,,,,,,,,,,4589.0,,,,,,,,,,,,,,,,,,,,,1851.0,1675.0,-39659.0,,,,6748.0,6106.0,,1906.0,,,,,,,,,,,,,,,,,,,,,,,-752342.0,-847918.0,-752342.0,,,,,,,,,,,,,,,,,,,,,792500.0
2015-01-31,2015-03-17,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,650093.0,,,,,,269800.0,-7252.0,,,7581.0,,7581.0,,,,2268.0,1833.0,,,,,,0.001,,,,,,63400.0,,,101123.0,,,,,,,,,,,,,,,,,,,,,,1042812.0,,,,,67100.0,,0.06,0.05,,,,,,,,,,,,83417.0,72871.0,,,1998.0,,5714.0,4734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15614.0,12813.0,,,,7581.0,,717193.0,,,,,,,,,,,,,,,,,,,-53510.0,42730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589.0,,,,,,,,,,,,,,,,,,,,,8385.0,7340.0,47613.0,,,,,,,1159.0,,,,-2269.0,,,,,,,,,,,,,,,,,,,-709612.0,-901428.0,-709612.0,,,,,,,,,,,,,,,,,,,,,792500.0
2015-04-30,2015-06-15,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,,92983.0,,,,,,269800.0,-4488.0,,,93788.0,,93788.0,,,,92284.0,76758.0,,,,,,0.001,,38297179.0,38297179.0,,,752226.0,883.0,,-16829.0,,,,,,,,,,,,,,,,,,,,,,1088321.0,,,,,67100.0,,0.0,0.0,,,,,,,,,4733.0,15410.0,,-11628.0,-12964.0,,,5782.0,,11663.0,9434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6740.0,4208.0,,,,93788.0,,160083.0,,,,,,752.0,,,,,,,,,,,,,-36070.0,-45509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15483.0,,,,,,,,,,,,,,,,,,,,,18416.0,4035.0,-52899.0,,,,0.0,,,1547.0,,,,-6858.0,,,,,,0.0,,,,,,,,,,,,,-66295.0,-79841.0,-66295.0,,,,,,,,,,,,,,,,,,,,,22367887.0
2015-07-31,2015-11-02,10-K,RISE GOLD CORP.,RYES,CIK0001424864,USD,181784.0,146648.0,,,,,1157868.0,269800.0,,,94889.0,74208.0,74889.0,57932.0,,,,18000.0,13865.0,17921.0,13793.0,,,0.001,0.001,400000000.0,38297197.0,38297197.0,,38298.0,752226.0,,,,,,,,51948.0,40017.0,,,476000.0,400000.0,,476000.0,400000.0,,,,,,,,1204022.0,1161566.0,-87105.0,,,87105.0,67100.0,,-0.01,-0.01,,,-117502.0,,,,,,4801.0,4035.0,,90810.0,76377.0,6525.0,66622.0,,7780.0,41049.0,34495.0,,,,,,,,,-4000.0,-3000.0,-45000.0,-38000.0,,,,,,,,,,,,,,114259.0,-65396.0,,-8836.0,-8314.0,4081.0,3284.0,,,,,,,,,,77476.0,65106.0,,,94889.0,74208.0,268889.0,213748.0,,,,,2970.0,2496.0,-7780.0,-20000.0,-16276.0,,,,171876.0,143504.0,-26748.0,-22382.0,-9705.0,-107329.0,-221041.0,-111911.0,,,,,,,,,,,,,1176000.0,,,,,-250235.0,,,,,,,6748.0,6106.0,,,210000.0,-172872.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,73036.0,61374.0,,,,,6748.0,6106.0,4941.0,4050.0,,,,,-1203503.0,,,,,,,,,,,,,,,,,-174000.0,-139540.0,-174000.0,-139540.0,,,,,647657.0,515954.0,,172872.0,210000.0,,,,,,,,-166144.0,,-49000.0,-41000.0,15506582.0
2015-10-31,2015-12-15,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,178328.0,,,,,,281402.0,,,,93753.0,,73753.0,,,,,3167.0,,-14833.0,,,,0.001,,400000000.0,25296993.0,25296993.0,,914764.0,,,,,,,,,64688.0,,,,,,,,,,,,,,,,1202330.0,,,,,87733.0,,,0.0,,,,,,,,,,,,,-791.0,,792.0,,,,6334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14330.0,,,,,957.0,,,,,,,,,,,16691.0,,,,93753.0,,266061.0,,,,,,,,,-20000.0,,,,,,,,,-14833.0,,1692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.0,,,,,,5898.0,,,,,-30690.0,,,,,,,,,,,,,,,,,,-172308.0,,-172308.0,,,,,,,,,,,,,,,,,,-166144.0,,,,15082663.0
2016-01-31,2016-03-16,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,156275.0,,,,,,323650.0,,,,498338.0,,478338.0,,,,,467436.0,,,,,,0.001,,400000000.0,31346993.0,31346993.0,,1354917.0,,2470.0,,,,,,,,,,,,,,,,,,,,,,,1264340.0,,,,,93980.0,,,0.0,,,,,,,,,,,,,-8062.0,,,,,,6460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18579.0,,,,498338.0,,250255.0,,,,,,2470.0,,,-20000.0,,,,,,,,,,,-62010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17912.0,,-62010.0,,,,,,10902.0,,,,,-6244.0,-1264340.0,,,,,,,,,,,,,,,,,248083.0,,186471.0,,,,,,,,,,,,,,,,,,-166144.0,,,,25428533.0
2016-04-30,2016-06-14,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,107666.0,,,,,,692656.0,,,,340576.0,,290576.0,,,,,267763.0,,,,,,0.001,,400000000.0,31346993.0,31346993.0,,1353113.0,,5654.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,46439.0,,,-0.01,,,,,,,,,,0.0,,,9606.0,,,,,,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33963.0,,,,340576.0,,154105.0,,,,,,5654.0,,,-50000.0,,,,,,,,,,,-428814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7830.0,,,,,,,,,,,,,,,,,,,,27245.0,,-428814.0,,,,0.0,,14983.0,,,,,-5048.0,-1693154.0,,,,,369006.0,,,,,,,,,,,,186471.0,,186471.0,,,,,,,,,,,,,,,,,,-166144.0,,,,31347011.0
2016-07-31,2016-10-31,10-K,RISE GOLD CORP.,RYES,CIK0001424864,USD,183996.0,,,,,,2475194.0,,,,731639.0,,168608.0,,,,20201.0,139021.0,,121021.0,,,,,0.001,400000000.0,32866261.0,32866261.0,,32867.0,,,,,,,,,,,,,632000.0,,,560000.0,,,,,,,,,,,-43214.0,,,,,,-0.02,,,,,,,,,,,,,-1959.0,,2644.0,,,,20839.0,,,,,,,,,,186000.0,,-215000.0,,,,,,,,,,,,,,,52145.0,,,9566.0,,22206.0,,,,,,,,,,,102420.0,,,,731639.0,,227210.0,,,,,,10408.0,,,-563031.0,,563031.0,,,477320.0,,-80000.0,,-276299.0,,-633466.0,,,,,,,,,,,,,1859000.0,,,,,,633466.0,,,,,,,,,,,-605000.0,,,,,,,,,,9566.0,,,,,,,,,,,,,,,,,,,,,1925.0,107197.0,,,,,,7126.0,,20021.0,,,46500.0,,,-1836969.0,,,5365.0,,369006.0,,,,,,,,,,,,504429.0,,504429.0,,,,,,,,,,606925.0,,240000.0,,,,,606925.0,,,-29000.0,,31556200.0
2016-10-31,2016-12-09,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,171485.0,,,,,,2640890.0,,,,656047.0,,60258.0,,,,,10319.0,,-128702.0,,,,,0.001,400000000.0,33266261.0,33266261.0,,33267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-44389.0,,,,,,-0.01,,,,,,,,,,,,,-1955.0,,1215.0,,,,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-12551.0,,,16978.0,,3374.0,,,,,,,,,,,97142.0,,,,656047.0,,215874.0,,,,,,17445.0,,,-563031.0,,,,,66800.0,,-32758.0,,-162744.0,,-297152.0,,,,,,,,,,,,,,,,,,,297152.0,,,,,,,,,,,,,,,,,,,,,26544.0,,,,,,,,,,,,,,,,,,,,,,29794.0,,,,,,,,23395.0,,,,,,-2134121.0,,,32231.0,,106096.0,,,,,,,,,,,,440173.0,,440173.0,,,,,,,,,,,,240000.0,,,,,,,,,,33261913.0
2017-01-31,2017-03-17,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,318386.0,,,,,,7531727.0,,,,4671231.0,,1137328.0,,,,55253.0,597246.0,,,,,,,0.001,400000000.0,56842841.0,56842841.0,,56844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-39687.0,,,,,,-0.02,,,,,,,,,,,,,548.0,,,,,,57648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98029.0,,,,4671231.0,,358073.0,,,,,,250228.0,,,,,3533903.0,,,,,,,,,-1018379.0,,,,,,,,,,,,,,,,,,,1018379.0,,,,,,,,,,,,,,,,,,,,,517311.0,,,,,,,,,,,,,,,,,,,,,,63958.0,,,,,,,,22771.0,,,,,,-3152500.0,,,31994.0,,464159.0,,,,,,,,,,,,4313158.0,,4313158.0,,,,,,,,,,,,,,,,,,,,,,41459255.0
2017-04-30,2017-06-14,10-Q,RISE GOLD CORP.,RYES,CIK0001424864,USD,388822.0,,,,,,8141807.0,,,,4259028.0,,1020156.0,,,,,648166.0,,,,,,,0.001,400000000.0,57697841.0,57697841.0,,57698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-41669.0,,,,,,-0.03,,,,,,,,,,171146.0,,,1233.0,,,,,,56121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235171.0,,,,4259028.0,,669691.0,,,,,,311880.0,,,,,3238872.0,,,,,,,,,-1969655.0,,,,,,239200.0,,,,,,,,,,,,,1969655.0,,,,,,,,,,,,,,,,,,,,,331888.0,,,,,,,,,,,,,,,,,,,,,,167807.0,,,,,,,,40102.0,,,,,,-5122155.0,,,17127.0,,439809.0,,,,,,,,,,,,3589337.0,,3589337.0,,,,,,,,,,,,,,,,,,,,,,57384021.0
2017-07-31,2017-10-27,10-K,RISE GOLD CORP.,RYES,CIK0001424864,USD,296792.0,,38079.0,,,,10103162.0,,,,4310154.0,,520300.0,,,,55253.0,337099.0,,198078.0,,,,0.001,0.001,400000000.0,66707655.0,66707655.0,,66708.0,,,,,,,,,,,,,1857000.0,,,-1915000.0,,,,,,,,,,,-38079.0,,,20385.0,,,-0.08,,,,,,,,,,375980.0,,,-6931.0,,-5004.0,,,,152920.0,,,,,,-181000.0,,,,496000.0,,-1669000.0,,,1354000.0,,,,,,,,,,,,24592.0,,,155552.0,,-1938.0,,,,,,,,,,,505842.0,,334871.0,,4310154.0,,334871.0,,,,,,983851.0,,,-3789854.0,,3789854.0,,,6508173.0,,-3605854.0,,-2704241.0,,-5096724.0,,17288.0,,,,,,,,,,,4660000.0,,,,,,4190955.0,,,,14538.0,,,,,,,6662907.0,,,,,,,,76393.0,,165118.0,,165118.0,,41250.0,,32937.0,,,,,,,,,,,,,,60000.0,27208.0,273738.0,,,,,,,,18083.0,,,,,,-6027924.0,,,104751.0,,60000.0,,,,,,,,,,,38079.0,3975283.0,,3975283.0,,,,,,,,,,8056514.0,,184000.0,,,,,,,,-1354000.0,,49516659.0
