end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessCombinationBargainPurchaseGainRecognizedAmount,CapitalExpendituresIncurredButNotYetPaid,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesIssued1,ConvertibleLongTermNotesPayable,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesNoncurrent,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnTerminationOfLease,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestructuringReserve,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeNonoperating,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableToBank,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansFromBank,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNonoperatingExpense,OtherRestructuringCosts,PaidInKindInterest,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpenseReversalOfExpenseNoncash,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RestructuringCharges,RestructuringReserve,RestructuringReserveAccrualAdjustment1,RestructuringReserveCurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityDividendsAdjustment,TemporaryEquitySharesAuthorized,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent
2018-03-31,2018-05-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2957284.0,8472881.0,245773.0,27308.0,,217057074.0,,7015.0,44000.0,342105.0,7015.0,1039.0,125355.0,638445.0,,76609301.0,75913674.0,-4.64,-4.64,-21577995.0,0.0,,0.0,74996609.0,74996609.0,-13071038.0,824067.0,648183.0,,,,0.0003,75000000.0,31246231.0,31246231.0,10524.0,-737892.0,,,,0.0,20000000.0,,,,,,,,,,,,,,,,,,,,0.0,82715.0,7231.0,,,,,,,0.21,,,,,,,,22737886.0,,0.0,0.0,,,,,0.0,0.0,,,,,535801.0,,,2672581.0,,,-0.67,-0.24,-0.24,0.0,,,,16014.0,288022.0,,,,-15272.0,0.0,,959.0,,405.0,6.0,246639.0,,15644.0,,,,,,,,,,,76609301.0,32330165.0,,20900000.0,,,,0.0,7114000.0,9817000.0,3069000.0,0.0,1052521.0,,0.0,,-404338.0,,-737892.0,,0.0,,736939.0,-736939.0,,,,,,,,,2190462.0,,0.0,530386.0,603371.0,604541.0,,452164.0,152026.0,,367336.0,142870.0,,,405278.0,,90000.0,,,0.0,,5000000.0,0.0,0.0,917065.0,,1055999.0,,,,,,721195.0,0.0,,552757.0,3478.0,,,201138.0,,,,,-172788462.0,,,,7015.0,0.0,0.0,0.0,,0.0,,,,,-284406.0,,,,,,,757894.0,,,,,,0.0,,,,0.0,3099311.0,30965874.0,3099311.0,102715.0
2018-06-30,2018-08-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1723204.0,6024527.0,201675.0,29616.0,,218798380.0,,630.0,,,44627.0,,,,,47212349.0,46559016.0,-2.7,-2.7,-13245463.0,0.0,,,45978737.0,45978737.0,,405161.0,,,,,0.0003,75000000.0,31328128.0,31328128.0,10551.0,-567831.0,,,,,,,,,,,,,,,,,,,,,,,,,,47834.0,,,,,,,,,,,,,,,,15319731.0,,0.0,0.0,,,,,,,,,,,398425.0,,,0.0,,,-0.41,-0.17,-0.17,0.0,,,,,,,,,,,,804.0,,,4.0,262140.0,,15644.0,,,,,,,,,,,47212349.0,13869512.0,,0.0,,,,,,,,0.0,,,,,,,-567831.0,,,,567031.0,-567031.0,,,,,,,,,2040165.0,,0.0,530385.0,603371.0,604541.0,,301868.0,149743.0,,209923.0,142870.0,,2300000.0,,,,,,,,5000000.0,0.0,0.0,580279.0,,,,,,,,,,,510463.0,,,,168606.0,6646242.0,6121781.0,,6121781.0,-185466094.0,,,4000000.0,,0.0,0.0,0.0,,0.0,,,,,-807608.0,,,,,,,44000.0,,,,,,0.0,,,,0.0,3338214.0,31298429.0,3338214.0,67834.0
2018-09-30,2018-11-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,590694.0,917871.0,404940.0,31925.0,,220705548.0,,41691.0,2000.0,,41691.0,,,,,37673121.0,37062081.0,-1.01,-1.01,-4976379.0,0.0,,,36814899.0,36814899.0,,142669.0,,,,,0.0003,75000000.0,31328128.0,31328128.0,10551.0,-711208.0,,,,,,,,,,,,,,,,,,,,,,,,,,21605.0,,,,,-0.21,,,,,,,,,,444667.0,13294326.0,,0.0,0.0,,,,,,,,0.0,,,516202.0,,,0.0,,,-0.14,,,0.0,,,,,,,,,,,,942.0,,,4.0,187256.0,,15644.0,,,,,,,,,,,37673121.0,6688287.0,0.0,0.0,,,,,,,,0.0,,,,,,,-711208.0,,,,710270.0,-710270.0,,,,,,,,,1889869.0,,0.0,530385.0,603371.0,604541.0,,151572.0,148284.0,,214615.0,142870.0,,,,,,,,,,5000000.0,0.0,0.0,247182.0,,,,,,,,,,,468170.0,,,,194068.0,847852.0,5179722.0,,5179722.0,-189731265.0,,,,,0.0,0.836,0.0275,,12.91,,,,,-1078755.0,,,,,,,275000.0,,25407.0,,,,0.0,,,,,,3346237.0,3346237.0,41605.0
2018-12-31,2019-02-21,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1307529.0,601889.0,177417.0,8000.0,72291.0,19871759.0,19872782.0,251947.0,,0.0,251947.0,1039.0,125355.0,2134577.0,,164431.0,122123.0,-9.12,-9.12,-44704487.0,0.0,,0.0,103695.0,103695.0,-53422098.0,103695.0,-72189.0,,,,0.0003,75000000.0,3417187.0,3417187.0,1128.0,-3836470.0,,30000.0,,0.0,,0.0,,0.0,,,5248383.0,98427.0,0.0,5147280.0,0.0,0.0,438.0,0.0,0.0,0.0,5248383.0,,,0.0,0.0,0.0,23313.0,27426.0,69118.0,,1.15,,0.0,0.21,0.248,0.0,0.018,0.0,0.054,0.002,236534.0,8725126.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,-185800.0,2788016.0,,0.0,2822581.0,,-3836481.0,-1.31,,,0.0,0.0,,500.0,788830.0,-5003087.0,321284.0,,,35027.0,0.0,0.0,3595.0,,1362.0,0.0,871879.0,0.0,,,,,,,,,,,2230643.0,164431.0,1909418.0,0.0,0.0,,,,,,,,0.0,1497388.0,,0.0,,-1569577.0,,-3836481.0,,0.0,-190295.0,3646186.0,-3646186.0,,,,0.0,0.0,,0.0,,1738297.0,604541.0,,0.0,530385.0,603371.0,,,598037.0,,55110.0,12800.0,900.0,,405278.0,,990000.0,0.0,,0.0,,5000000.0,0.0,0.0,18428.0,0.0,1280000.0,,,0.0,,0.0,132989.0,99962.0,101799.0,29508.0,15563.0,,20000000.0,830744.0,9914209.0,0.0,259529.0,0.0,-21939099.0,,,,866845.0,0.0,0.8633,0.0223,,5.08,,,,,-2066212.0,,,,,,145167.0,1552795.0,0.0,132989.0,,,,0.0,,,291225.0,,,3337351.0,,45833.0
2019-03-31,2019-05-14,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2665266.0,446962.0,221528.0,8000.0,,38642411.0,,2754871.0,,,2754871.0,,,,,31045738.0,27906776.0,-4.19,-4.19,-15714303.0,11729882.0,,29106512.0,26592845.0,26592845.0,,26592845.0,26489150.0,,,,0.0003,75000000.0,5172938.0,5172938.0,1707.0,6816698.0,,0.0,0.0,32953.0,,,,,,,,,,,,,,,,,,,,157000.0,0.0,0.0,18958.0,,18958.0,,,,,0.21,,,,,,,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,3905877.0,,,,,,,1.82,1.47,0.0,0.0,,,-620212.0,-304441.0,,,,181679.0,-121675.0,1223000.0,606.0,,150.0,23302.0,,,11076.0,,1578950.0,,,,530386.0,603371.0,445193.0,198678.0,,31045738.0,5538124.0,,,,,,,,,,,750000.0,,29106512.0,,-3367362.0,,6816698.0,,15793638.0,,4935880.0,-4935880.0,,24662.0,1380272.0,477300.0,902972.0,49324.0,1347557.0,,,,,,,,,,,0.1015,0.0,155670.0,,,,,,,,,,5000000.0,0.0,0.0,1313931.0,,750000.0,,,,,,,0.0,,412735.0,0.0,,,1030003.0,121675.0,1948596.0,,1948596.0,-14196476.0,1384810.0,,,2754871.0,0.0,0.83,0.0249,,6.54,,,,,24447643.0,,,,15793637.0,32953.0,,750000.0,,,,,,0.0,,,,876970.0,4625295.0,,3748325.0,45244.0
2019-06-30,2019-08-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1853306.0,638186.0,242732.0,0.0,,38686233.0,,18580.0,,,18580.0,,,,,25804346.0,22832995.0,-2.84,-2.84,-14686971.0,209449.0,,,21734152.0,21734152.0,,21734152.0,,,,,0.0003,75000000.0,5177487.0,5177487.0,1709.0,-3885852.0,,0.0,,,,,,,,,,,,,,,,,,,,,,157000.0,,25242.0,,,,,,,,,,,,,,,,1937920.0,,0.0,0.0,,,,,,,,,,,2383972.0,,,,,,,-0.75,-0.75,0.0,,,,,,,,,,,1223000.0,0.0,,,175605.0,,,11400.0,,1430978.0,,,,530386.0,603371.0,297221.0,164614.0,,25804346.0,4267453.0,,,,,,,,,,,,,,,,,-3885852.0,,,,4270906.0,-4270906.0,,147973.0,1266364.0,492086.0,774278.0,,1233894.0,,,,,,,,,,,0.1015,0.0,145470.0,,,,,,,,,,5000000.0,0.0,0.0,1098843.0,,,,,,,,,,,368987.0,,,,1886934.0,,1283875.0,,1283875.0,-18082327.0,,,,,0.0,0.9443,0.0219,,4.77,,,,,20605615.0,,,,,,25244.0,25244.0,,,,,,0.0,,,,0.0,5175837.0,,5175837.0,304225.0
2019-09-30,2019-11-07,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1488961.0,1296606.0,230337.0,443868.0,,39414792.0,,120207.0,,,120206.0,,,,,19383496.0,18133567.0,-3.15,-3.15,-16552729.0,0.0,,,17406608.0,17406608.0,,17406608.0,,,,,0.0003,75000000.0,5278850.0,5278850.0,1742.0,-5751610.0,,0.0,,,,,,,,,,,,,,,,,,,,,,157000.0,,29704.0,,,,,-1.1,,,,,,,,,,,1753155.0,,0.0,0.0,,,,,,,,-944445.0,-944445.0,,3068581.0,,,,,,,,,0.0,,,,,,,,,,,1223000.0,0.0,,,95787.0,,,38365.0,,,,,,,,,,,19383496.0,3643899.0,,,,,,,,,,,,,,,,,-5751610.0,,,,5847397.0,-5847397.0,,98648.0,,,,,,,,,,,,,,,,0.1015,0.0,0.0,,,,,,,,,,5000000.0,0.0,0.0,726959.0,,,,,,,,,,,26929.0,,,,1834371.0,,858332.0,,858332.0,-23833937.0,,,,,0.0,0.9222,0.0149,,3.5,,0.0,,,15582597.0,,,,,,4461.0,,,,,,,0.0,,,,,,5246829.0,5246829.0,489863.0
2019-12-31,2020-03-27,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1197720.0,1097640.0,256062.0,221934.0,94369.0,40633670.0,,3139053.0,,372925.0,3139053.0,,,1680622.0,,14491252.0,14470201.0,-6.4,-6.4,-31134293.0,13334568.0,,29106513.0,12161739.0,12161739.0,,12161739.0,12058044.0,,,,0.0003,75000000.0,5281237.0,5281237.0,1742.0,-6998606.0,,0.0,,32953.0,,32953.0,,-381513.0,0.0,,26117760.0,0.0,0.0,16620765.0,4653462.0,18098.0,719263.0,2153487.0,363617.0,143841.0,26117760.0,0.0,0.0,,37080.0,37080.0,98414.0,0.0,98414.0,,-1.44,,0.052,0.21,0.746,,0.041,-0.003,0.211,0.041,,1681000.0,81700.0,0.0,0.0,,,,,0.0,0.0,-310951.0,-979273.0,-979273.0,0.0,10981765.0,2974000.0,2974000.0,,,-7380119.0,,,,0.0,-381513.0,,0.0,-1977667.0,,83753.0,,,1138548.0,-1572086.0,2974000.0,33559.0,,0.0,353490.0,,603924.0,113009.0,,,,,,,,,,2793545.0,14491252.0,2793545.0,,,,,,,,,,,750000.0,,29381513.0,,-18073469.0,,-6998606.0,,15793638.0,,21034618.0,-21034618.0,,247368.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,32953.0,1572086.0,,,,,,5000000.0,,,2308462.0,,750000.0,,,,,275000.0,0.0,0.0,115420.0,21051.0,0.0,,,6099580.0,2070271.0,498185.0,,498185.0,-28937705.0,,,,3139053.0,0.0,0.887,0.0231,,5.67,,0.0,,372925.0,11697707.0,,,,15793637.0,65906.0,37080.0,750000.0,,,,,,0.0,,20800000.0,0.0,,,4868079.0,,603229.0
2020-03-31,2020-05-13,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2556703.0,1220191.0,495189.0,0.0,,52805601.0,,124992.0,,,124992.0,,,1610591.0,11200.0,23934333.0,23917184.0,,,,0.0,,0.0,21037806.0,21037806.0,,21037806.0,8876067.0,,,,0.0003,75000000.0,15350445.0,15350445.0,5064.0,-3985408.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9800.0,9800.0,3902.0,,3902.0,-0.39,,-0.39,,0.21,,,,,,,,1565673.0,,0.0,0.0,,,,,0.0,0.0,,,,,2060148.0,,,,,,,-0.39,-0.39,0.0,0.0,,,1358983.0,122551.0,,,,570916.0,-228298.0,2974000.0,0.0,,0.0,46419.0,,,58641.0,,,,,,,,,,4046781.0,23934333.0,4046781.0,,,,,,,,,,,12040461.0,,0.0,,-3164394.0,,-3985408.0,,0.0,,4031827.0,-4031827.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,228298.0,,,,,,,,,2879378.0,,11970002.0,,,,,,,70459.0,,17149.0,,,,1971679.0,,269887.0,,269887.0,-32923113.0,0.0,,,124992.0,0.0,0.9256,0.0156,,0.99,,0.0,,,19887552.0,,,,,,9800.0,11970002.0,,,,,,0.0,,,,0.0,10314761.0,,10314761.0,664587.0
2020-06-30,2020-08-13,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1092527.0,1194358.0,135641.0,0.0,,52861882.0,,46113.0,,,46113.0,,,,11200.0,20093219.0,19441141.0,,,,0.0,,,16934495.0,16934495.0,,16934495.0,,,,,0.0003,75000000.0,15361619.0,15361619.0,5064.0,-2929344.0,,,,,,,,,,,,,,,,,,,,,,,,,10168.0,10168.0,,,,-0.19,,-0.19,,,,,,,,,,1554689.0,,0.0,0.0,,,,,,,,,,,1521736.0,,,,-2929344.0,,,-0.19,-0.19,0.0,0.0,,,,,,,,,,2974000.0,0.0,,,6617.0,,,46337.0,,,,,,,,,,,20093219.0,2526404.0,,,,,,,,,,,,,,,,,-2929344.0,,,,2935961.0,-2935961.0,46337.0,,664983.0,112657.0,552326.0,,638831.0,,,,,,,,,,,0.0915,,,,,,,,,,,,,,,2506646.0,,,,,,,,,,,13247.0,,,,1414225.0,,126862.0,,126862.0,-35852457.0,,,,,0.0,0.9713,0.0034,,1.11,,,,,17014489.0,,,,,,10168.0,,,,,,,0.0,,,,0.0,15357199.0,,15357199.0,910876.0
2020-09-30,2020-11-13,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1559591.0,1222773.0,101470.0,0.0,,70775892.0,,129792.0,,,129792.0,,,,11200.0,34445255.0,33842330.0,,,,0.0,,,33468935.0,33468935.0,,33468935.0,,,,,0.0003,75000000.0,22261619.0,22261619.0,7346.0,-3905822.0,,,,,,,,,,,,,,,,,,,,,,,,,,11809.0,,,,-0.21,-0.21,-0.21,,,,,,,,,,1424897.0,,0.0,0.0,,,,,,,,,0.0,,1846214.0,,,,-3905822.0,,,,,0.0,0.0,,,,,,,,,,2974000.0,0.0,,,1207.0,,,35700.0,,,,,,,,,,,34445255.0,2898604.0,,,,,,,,,,,,,,,,,-3905822.0,,,,3907029.0,-3907029.0,35700.0,,637932.0,116240.0,521692.0,,593580.0,,,,,,,,,,,0.0915,,,,,,,,,,,,,,,373395.0,,,,,,,,,,,9345.0,,,,2060815.0,,0.0,,0.0,-39758279.0,,,,,0.0,0.0,0.0,,0.0,,,,,31024959.0,,,,,,0.0,17786500.0,,,,,,0.0,,,,,18961619.0,18961619.0,18961619.0,1105888.0
2020-12-31,2021-03-18,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1415224.0,1735322.0,219822.0,0.0,109977.0,70907315.0,,432321.0,,,432321.0,,,1848416.0,11200.0,30890379.0,30337230.0,,,,0.0,,0.0,28839565.0,28839565.0,,28839565.0,16677826.0,,,,0.00033,75000000.0,22261619.0,22261619.0,7346.0,-14847380.0,,,,0.0,,,,0.0,153960.0,,30296704.0,,153960.0,19757859.0,5704791.0,18098.0,721024.0,1687123.0,352642.0,,30142744.0,0.0,153960.0,,19967.0,,15608.0,15608.0,,,-0.89,,0.0,0.21,0.271,,0.045,0.016,0.067,0.023,,1317615.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,6962328.0,2974000.0,0.0,,,-14847380.0,,,,0.0,0.0,,,217504.0,,637682.0,,,-810797.0,-498185.0,2974000.0,0.0,,,55006.0,,0.0,183372.0,,705651.0,170836.0,0.0,0.0,239469.0,295346.0,,95394.0,3760803.0,30890379.0,3270450.0,,,,,,,,,,,29826961.0,,0.0,,-13149135.0,,-14847380.0,,0.0,,14902386.0,-14902386.0,,160685.0,610257.0,119904.0,490353.0,98133.0,547706.0,160684.0,,,,,,,,,,0.0915,,,,,0.0,,,,,,,5000000.0,,,1497665.0,,29756502.0,,,,,0.0,,70459.0,115420.0,5443.0,,,,7924450.0,,0.0,,0.0,-43785085.0,668764.0,,,432321.0,0.0,0.975,0.0039,,1.14,,,,0.0,27129576.0,,,,,,19967.0,29756502.0,,,,,,0.0,,4000000.0,,,,16745044.0,,1310720.0
