end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AreaOfLand,Assets,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfRealEstateRevenue,CostOfRevenue,CostsAndExpenses,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredCompensationPlanAssets,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,DefinedBenefitPlanActualReturnOnPlanAssets,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAmortizationOfGainsLosses,DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,DefinedBenefitPlanAssetsForPlanBenefitsCurrentAndNoncurrent,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanBenefitObligationBenefitsPaid,DefinedBenefitPlanBenefitsPaid,DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,DefinedBenefitPlanExpectedReturnOnPlanAssets,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanFundedStatusOfPlan,DefinedBenefitPlanInterestCost,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,DefinedBenefitPlanServiceCost,DefinedBenefitPlanSettlementsBenefitObligation,DefinedBenefitPlanSettlementsPlanAssets,DefinedBenefitPlanSpecialTerminationBenefits,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,GainLossOnSaleOfProperties,GainLossRelatedToLitigationSettlement,ImpairmentOfRealEstate,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInRestrictedCash,InterestAndOtherIncome,InterestCostsIncurred,InterestIncomeOperating,InventoryLandHeldForSale,InventoryWriteDown,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LitigationSettlementAmountAwardedToOtherParty,MinorityInterest,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesReceivableGross,OperatingCostsAndExpenses,OperatingLeaseExpense,OperatingLeaseLeaseIncome,OtherAssets,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherLiabilities,OtherLiabilitiesCurrent,PaymentsOfCapitalDistribution,PaymentsOfDistributionsToAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PensionAndOtherPostretirementBenefitExpense,PensionContributions,PensionExpense,PrepaidPensionCosts,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromIncomeTaxRefunds,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealEstateRevenueNet,ReceivablesNetCurrent,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SalesOfRealEstate,SellingGeneralAndAdministrativeExpense,ServiceManagementCosts,ShareBasedCompensation,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-12-31,2013-03-27,10-K,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,557000.0,4046000.0,-11089000.0,5471.0,5471000.0,,126889000.0,14270000.0,-149000.0,,,,,,,1792613.0,1792613.0,4500000.0,1792613.0,-360000.0,,-360000.0,4252000.0,,,,,574000.0,638000.0,620000.0,25277000.0,18933000.0,64000.0,19509000.0,6344000.0,10030000.0,892000.0,2777000.0,5810000.0,13165000.0,18933000.0,7094000.0,18183000.0,18146000.0,19000.0,31000.0,4837000.0,1660000.0,-1016000.0,4000.0,96000.0,16154000.0,,0.0375,0.0437,0.07,0.03,45814000.0,,3959000.0,,,,,,,4101000.0,62000000.0,16154000.0,1881000.0,-573000.0,,627000.0,,,,286000.0,286000.0,0.56,,-109000.0,3000000.0,,220000.0,638000.0,241000.0,,71000.0,326000.0,-6191000.0,-506000.0,,379.0,,379000.0,25100000.0,,26000.0,36712000.0,126889000.0,,,,,4576000.0,-4725000.0,1043000.0,,,4920000.0,,,930000.0,,,,96.0,96000.0,-418.0,58000.0,,,,,38000.0,15549000.0,,,,424000.0,,,573000.0,,34331000.0,,,,,5000000.0,936000.0,,,-418000.0,99581000.0,95535000.0,4761000.0,,,95795000.0,6601000.0,,382000.0,,,0.0,90177000.0,90177000.0,,,1845000.0
2013-03-31,2013-05-15,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,,,-10966.0,5471.0,,,127036.0,14708000.0,438000.0,,,,,,,,,4500000.0,1792613.0,-41000.0,,-41000.0,1878000.0,,,,,,,,,,,,,,,,,,19012.0,,,,,,,,-200000.0,,-200000.0,,,,,,,,,,,,,,,,1050000.0,,,411000.0,-281000.0,,158000.0,,,,58000.0,,0.04,,,,,62000.0,-19000.0,,,,,,,,437.0,,437000.0,,,,36655.0,127036.0,,,,,-80000.0,518000.0,81000.0,,,2614000.0,,,1178.0,,,,-200.0,-200000.0,,-122000.0,,,,,-78000.0,,,,,80000.0,,,,,,,,,,,,,,81000.0,,,2239000.0,,,,2676000.0,,678000.0,,,,90381.0,,,,1845000.0
2013-06-30,2013-08-08,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,,,-10844.0,5471.0,,,125896.0,13952000.0,,,,,,,,,,4500000.0,1792613.0,31000.0,,31000.0,1871000.0,,,,,,,,,,,,,,,,,,19090.0,,,,,,,,-201000.0,,-201000.0,,,,,,,,,,,,,,,,1051000.0,,,411000.0,-282000.0,,157000.0,,,,58000.0,,0.08,,,,,159000.0,5000.0,,,,,,,,28.0,,28000.0,,856000.0,,35239.0,125896.0,,,,,,,154000.0,,,1227000.0,,,1588.0,,,,-201.0,-201000.0,,-123000.0,,,,,-78000.0,,,,,,,,,,,,,,,,,,,154000.0,,,1358000.0,,,,1386000.0,,-702000.0,,,,90657.0,,,,1845000.0
2013-09-30,2013-11-14,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,,,-10722.0,5471.0,,,124760.0,11654000.0,,,,,,,,,,4500000.0,1792613.0,-855000.0,,-855000.0,662000.0,,,,,,,,,,,,,,,,,,19168.0,,,,,,,,-200000.0,,-200000.0,,,,,,,,,,,,,,,,1051000.0,,,411000.0,-283000.0,,157000.0,,,,58000.0,,-0.4,,,,,-738000.0,-5000.0,,,,,,,,19.0,,19000.0,,,,34714.0,124760.0,,,,,,,-733000.0,,,1246000.0,,,1767.0,,,,-200.0,-200000.0,,-122000.0,,,,,-78000.0,,,,,,,,,,,,,,,,,,,-733000.0,,,489000.0,,,,508000.0,,526000.0,,,,90046.0,,,,1845000.0
2013-12-31,2015-12-29,10-K,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,399000.0,4278000.0,-6069000.0,,5471000.0,4000.0,131619000.0,13140000.0,-1130000.0,,,,,,,1792613.0,1792613.0,,,2056000.0,149000.0,2205000.0,7653000.0,,,947000.0,23000.0,-527000.0,-586000.0,-531000.0,28376000.0,21612000.0,-59000.0,21006000.0,6764000.0,11466000.0,892000.0,2777000.0,5871000.0,14242000.0,21612000.0,10502000.0,17874000.0,9920000.0,16000.0,27000.0,7715000.0,-3311000.0,-1225000.0,4000.0,8230000.0,24891000.0,,0.0447,0.0375,0.07,0.03,41113000.0,,3679000.0,13444000.0,3583000.0,3043000.0,3143000.0,3286000.0,3428000.0,4025000.0,66000000.0,24891000.0,1653000.0,-507000.0,,636000.0,,,,232000.0,232000.0,-2.9400000000000004,,655000.0,,856000.0,-3401000.0,-586000.0,1077000.0,,-1171000.0,-492000.0,-690000.0,981000.0,468000.0,,,622000.0,21300000.0,1712000.0,26000.0,38679000.0,131619000.0,,347000.0,,,-698000.0,-432000.0,-5430000.0,149000.0,1208000.0,12232000.0,,,1924000.0,,,,,8230000.0,,5020000.0,,,,,3210000.0,15463000.0,,,,817000.0,,,507000.0,,34838000.0,,,,,,5127000.0,,,-2815000.0,95070000.0,90792000.0,8209000.0,,872000.0,93191000.0,13092000.0,,4347000.0,,,,92593000.0,92940000.0,558000.0,,1845000.0
2014-03-31,2016-02-24,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,382000.0,,-5976000.0,,5471000.0,,131213000.0,13662000.0,522000.0,,,,,,,1792613.0,1792613.0,,,-384000.0,11000.0,-373000.0,2052000.0,,,1012000.0,75000.0,,,,,21671000.0,,,,,,,,,,,,,1000.0,1000.0,,,-150000.0,,-150000.0,25300000.0,,,,,,,,,,,,,,,998000.0,,,439000.0,-259000.0,,150000.0,,,,49000.0,,-0.16,,,,,-271000.0,9000.0,,,,,,,,,,26000.0,19800000.0,,,38425000.0,131213000.0,,430000.0,,35000.0,-241000.0,728000.0,-291000.0,11000.0,1222000.0,2793000.0,,,1953000.0,1000.0,1000.0,93000.0,,-150000.0,,-93000.0,150000.0,,,,-57000.0,15177000.0,,,,241000.0,,,,,,,35000.0,,,,,,,-280000.0,,89451000.0,2496000.0,,847000.0,92863000.0,2522000.0,,692000.0,,,,92358000.0,92788000.0,,,1845000.0
2014-06-30,2016-03-28,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,556000.0,,-5885000.0,,5471000.0,,131127000.0,18710000.0,,,,,,,,1792613.0,1792613.0,,,-311000.0,90000.0,-221000.0,7136000.0,,,1012000.0,75000.0,,,,,21730000.0,,,,,,,,,,,,,1000.0,2000.0,,,-152000.0,,-152000.0,25710000.0,,,,,,,,,,,,,,,998000.0,,,439000.0,-258000.0,,149000.0,,,,48000.0,,-0.12,,,,,-129000.0,1000.0,,,,,,,,,,32000.0,16123000.0,,,38330000.0,131127000.0,,690000.0,,,,,-220000.0,90000.0,1966000.0,7657000.0,,,2694000.0,,,,,-152000.0,,-91000.0,,,,,-61000.0,14959000.0,,,,,,,,,,,,,,,,,,-130000.0,,83166000.0,7496000.0,,847000.0,92521000.0,7528000.0,,473000.0,,,,92107000.0,92797000.0,,,1845000.0
2014-09-30,2016-04-11,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,537000.0,,-5792000.0,,5471000.0,,131808000.0,21368000.0,,,,,,,,1792613.0,1792613.0,,,-579000.0,-62000.0,-641000.0,4363000.0,,,1012000.0,75000.0,,,,,21789000.0,,,,,,,,,,,,,2000.0,3000.0,,,-150000.0,,-150000.0,26120000.0,,,,,,,,,,,,,,,998000.0,,,439000.0,-260000.0,,149000.0,,,,49000.0,,-0.26,,,,,-549000.0,,,,,,,,,,,30000.0,16100000.0,,,39573000.0,131808000.0,,569000.0,,,,,-487000.0,-62000.0,1984000.0,4736000.0,,,2793000.0,,,,,-150000.0,,-92000.0,,,,,-58000.0,14863000.0,,,,,,,,,,,,,,,3300000.0,,,-549000.0,,81005000.0,4157000.0,,522000.0,91987000.0,4187000.0,,324000.0,,,,91666000.0,92235000.0,,,1845000.0
2014-12-31,2016-05-18,10-K,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,382000.0,4458000.0,-8850000.0,,5471000.0,4000.0,126123000.0,23608000.0,10468000.0,,,,,,,1792613.0,1792613.0,,,-4298000.0,131000.0,-4167000.0,17826000.0,,,711000.0,29000.0,-164000.0,-182000.0,-192000.0,26158000.0,19643000.0,-18000.0,21153000.0,6515000.0,11861000.0,722000.0,2777000.0,5793000.0,14638000.0,19643000.0,9001000.0,17157000.0,14484000.0,13000.0,22000.0,2832000.0,4366000.0,-974000.0,4000.0,-4559000.0,21043000.0,,0.0371,0.0447,0.07,0.03,44223000.0,,3570000.0,13869000.0,3877000.0,3126000.0,3222000.0,3370000.0,3507000.0,4003000.0,65300000.0,21043000.0,1734000.0,-711000.0,,580000.0,,,,195000.0,195000.0,-1.1,,1609000.0,,670000.0,-1568000.0,-182000.0,396000.0,,-598000.0,20000.0,604000.0,879000.0,-180000.0,,,209000.0,14120000.0,670000.0,27000.0,37314000.0,126123000.0,,758000.0,,36000.0,-1011000.0,11443000.0,-2036000.0,131000.0,2199000.0,20656000.0,,,2803000.0,,,,,-4559000.0,,-2781000.0,,,,,-1778000.0,14895000.0,,,166000.0,1011000.0,,,710000.0,,35549000.0,202000.0,,,,,14570000.0,,,-1386000.0,82435000.0,77977000.0,18879000.0,,692000.0,91430000.0,23939000.0,,2635000.0,,,,88051000.0,88809000.0,36000.0,,1845000.0
2015-03-31,2016-06-30,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,456000.0,,-8680000.0,,5471000.0,4000.0,125881000.0,24346000.0,738000.0,,,,,,,1792613.0,1792613.0,,,-749000.0,16000.0,-733000.0,2703000.0,,,947000.0,23000.0,,,,,19751000.0,,,,,,,,,,,,,1000.0,1000.0,,,-279000.0,,-279000.0,21520000.0,,,,,,,,,,,,,,,1016000.0,,,394000.0,-199000.0,,144000.0,,,,50000.0,,-0.31,,,,,-548000.0,15000.0,,,,,,,,,,36000.0,12458000.0,,,37399000.0,125881000.0,,866000.0,,66000.0,-53000.0,725000.0,-579000.0,16000.0,2223000.0,3401000.0,,,2901000.0,1000.0,1000.0,170000.0,,-279000.0,,-170000.0,279000.0,,,,-109000.0,14830000.0,,,,168000.0,,,,,,,66000.0,,,,,115000.0,,-563000.0,,76319000.0,2817000.0,,795000.0,90825000.0,2853000.0,,648000.0,,,,87616000.0,88482000.0,,,1845000.0
2015-06-30,2016-07-15,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,645000.0,,-8510000.0,,5471000.0,4000.0,125080000.0,24064000.0,,,,,,,,1792613.0,1792613.0,,,-917000.0,-85000.0,-1002000.0,1690000.0,,,947000.0,23000.0,,,,,19860000.0,,,,,,,,,,,,,1000.0,2000.0,,,-278000.0,,-278000.0,21997000.0,,,,,,,,,,,,,,,1016000.0,,,394000.0,-199000.0,,145000.0,,,,50000.0,,-0.4,,,,,-832000.0,,,,,,,,,,,46000.0,11830000.0,,,37193000.0,125080000.0,,852000.0,,,,,-747000.0,-85000.0,1883000.0,2333000.0,,,2524000.0,,,,,-278000.0,,-170000.0,,,,,-108000.0,14330000.0,,,,,,,,,,,,,,,,,,-832000.0,,75707000.0,1455000.0,,788000.0,90074000.0,1501000.0,,593000.0,,,,87035000.0,87887000.0,,,1845000.0
2015-09-30,2016-08-08,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,670000.0,,-8340000.0,,5471000.0,4000.0,124323000.0,23323000.0,,,,,,,,1792613.0,1792613.0,,,-613000.0,15000.0,-598000.0,1427000.0,,,947000.0,23000.0,,,,,19968000.0,,,,,,,,,,,,,2000.0,3000.0,,,-278000.0,,-279000.0,22474000.0,,,,,,,,,,,,,,,1016000.0,,,394000.0,-199000.0,,145000.0,,,,50000.0,,-0.24,,,,,-428000.0,,,,,,,,,,,34000.0,11245000.0,,,36624000.0,124323000.0,,940000.0,,,,,-443000.0,15000.0,1903000.0,2186000.0,,,2462000.0,,,,,-279000.0,,-170000.0,,,,,-109000.0,13622000.0,,,,,,,,,,,,,,,,,,-428000.0,,75102000.0,1724000.0,,962000.0,89628000.0,1758000.0,,709000.0,,,,86759000.0,87699000.0,,,1845000.0
2015-12-31,2016-09-27,10-K,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,566000.0,4658000.0,-10450000.0,,5471000.0,4000.0,119377000.0,22112000.0,-1496000.0,22561000.0,,,,,,1792613.0,1792613.0,,,-5122000.0,-279000.0,-5401000.0,6798000.0,,,646000.0,34000.0,705000.0,783000.0,783000.0,25402000.0,19402000.0,78000.0,22433000.0,6000000.0,13656000.0,614000.0,2777000.0,5386000.0,16433000.0,19402000.0,8337000.0,17065000.0,17111000.0,11000.0,18000.0,-2420000.0,-2860000.0,-1054000.0,4000.0,-2623000.0,19340000.0,,0.04,0.0371,0.07,0.03,40034000.0,3472000.0,3472000.0,12800000.0,3397000.0,2862000.0,2995000.0,3143000.0,3240000.0,4121000.0,59400000.0,19340000.0,1564000.0,-920000.0,,579000.0,,,,200000.0,200000.0,-2.87,,623000.0,,,-3018000.0,783000.0,1796000.0,,-959000.0,-54000.0,-1122000.0,-541000.0,-243000.0,,,246000.0,11245000.0,,69000.0,35951000.0,119377000.0,,588000.0,,18000.0,-311000.0,-1203000.0,-5275000.0,-279000.0,1779000.0,9860000.0,,,2262000.0,,,,,-2623000.0,,-1600000.0,,,,,-1023000.0,13615000.0,,,260000.0,426000.0,,,921000.0,,36469000.0,278000.0,,,,,3497000.0,115000.0,,-3801000.0,79872000.0,75214000.0,6596000.0,,449000.0,87817000.0,7572000.0,,2862000.0,,,,82838000.0,83426000.0,18000.0,,1845000.0
2016-03-31,2016-10-24,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,501000.0,,-10301000.0,,5471000.0,4000.0,118744000.0,23318000.0,1206000.0,,,,,,,1792613.0,1792613.0,,,-855000.0,36000.0,-819000.0,3019000.0,,,711000.0,29000.0,,,,,19498000.0,,,,,,,,,,,,,1000.0,1000.0,,,-244000.0,,-244000.0,19690000.0,,,,,,,,,,,,,,,876000.0,,,383000.0,-106000.0,,143000.0,,,,63000.0,,-0.38,,,,,-671000.0,-1000.0,,,,,,,,,,61000.0,9142000.0,,,35743000.0,118744000.0,,746000.0,,96000.0,-30000.0,1140000.0,-706000.0,36000.0,1509000.0,3994000.0,,,2030000.0,1000.0,1000.0,149000.0,,-244000.0,,-149000.0,244000.0,,,,-95000.0,13340000.0,,,,30000.0,,,,,,,96000.0,,,,,,,-670000.0,,73078000.0,3262000.0,,628000.0,87085000.0,3323000.0,,912000.0,,,,82255000.0,83001000.0,,,1845000.0
2016-06-30,2016-11-04,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,387000.0,,-10153000.0,,5471000.0,4000.0,117702000.0,22384000.0,,,,,,,,1792613.0,1792613.0,,,-606000.0,-36000.0,-642000.0,1703000.0,,,711000.0,29000.0,,,,,19593000.0,,,,,,,,,,,,,1000.0,1000.0,,,-244000.0,,-244000.0,20040000.0,,,,,,,,,,,,,,,876000.0,,,383000.0,-106000.0,,143000.0,,,,64000.0,,-0.25,,,,,-493000.0,,,,,,,,,,,30000.0,8460000.0,,,34986000.0,117702000.0,,775000.0,,,,,-457000.0,-36000.0,1518000.0,2402000.0,,,2080000.0,,,,,-244000.0,,-149000.0,,,,,-95000.0,12582000.0,,,,,,,,,,,,,,,,,,-493000.0,,72407000.0,1879000.0,,791000.0,86623000.0,1909000.0,,635000.0,,,,81941000.0,82716000.0,,,1845000.0
2016-09-30,2016-11-14,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,401000.0,,-10003000.0,,5471000.0,4000.0,117103000.0,22164000.0,,,,,,,,1792613.0,1792613.0,,,-540000.0,-22000.0,-562000.0,2357000.0,,,711000.0,29000.0,,,,,19688000.0,,,,,,,,,,,,,1000.0,1000.0,,,-244000.0,,-244000.0,20389000.0,,,,,,,,,,,,,,,876000.0,,,383000.0,-106000.0,,143000.0,,,,62000.0,,-0.21,,,,,-413000.0,,,,,,,,,,,26000.0,7026000.0,,,34590000.0,117103000.0,,842000.0,,,,,-391000.0,-22000.0,2027000.0,2851000.0,,,2654000.0,,,,,-244000.0,,-149000.0,,,,,-95000.0,12092000.0,,,,,,,,,,,,,,,1845000.0,,,-413000.0,,71105000.0,2412000.0,,791000.0,86203000.0,2438000.0,,432000.0,,,,81671000.0,82513000.0,,,1845000.0
2016-12-31,2017-03-31,10-K,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,382000.0,4906000.0,-1216000.0,,5471000.0,4000.0,109187000.0,21049000.0,-1063000.0,21598000.0,-963000.0,,,,,1792613.0,1792613.0,,,-7417000.0,-134000.0,-7551000.0,7990000.0,7990000.0,,646000.0,34000.0,-6973000.0,-7748000.0,-7748000.0,23232000.0,17558000.0,-775000.0,23798000.0,5674000.0,15347000.0,573000.0,2777000.0,5101000.0,18124000.0,17558000.0,6302000.0,16930000.0,1979000.0,9000.0,14000.0,-1100000.0,756000.0,-696000.0,4000.0,,14124000.0,14124000.0,0.0352,0.04,0.06,0.03,1354000.0,3092000.0,3092000.0,469000.0,164000.0,200000.0,123000.0,144000.0,179000.0,2878000.0,15500000.0,14124000.0,1124000.0,20352000.0,-20810000.0,596000.0,38064000.0,39704000.0,,248000.0,248000.0,-17.22,,951000.0,,,-24533000.0,-7748000.0,1690000.0,,-8540000.0,-956000.0,-956000.0,33000.0,100000.0,,,288000.0,7026000.0,,41000.0,33151000.0,109187000.0,,687000.0,10000000.0,162000.0,-423000.0,-702000.0,-31748000.0,-134000.0,1776000.0,32926000.0,,,2295000.0,,,,,,,9234000.0,,20810000.0,12694000.0,,,12821000.0,,,153000.0,423000.0,,,-20353000.0,20810000.0,16117000.0,315000.0,,,,,5170000.0,,,-16785000.0,76076000.0,71170000.0,8105000.0,,549000.0,71094000.0,9116000.0,,3878000.0,,,,75349000.0,76036000.0,161000.0,,1845000.0
2017-03-31,2017-05-15,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,416000.0,,-1205000.0,,5471000.0,4000.0,108831000.0,20309000.0,-740000.0,21067000.0,,-531000.0,,,,1792613.0,1792613.0,,,-470000.0,14000.0,-456000.0,977000.0,977000.0,,646000.0,34000.0,,,,,17566000.0,,,,,,,,,,,,,1000.0,1000.0,,,-20000.0,,-20000.0,,14213000.0,,,,,,,,,,,,,,252000.0,,,11000.0,-69000.0,,152000.0,,,,49000.0,,-0.25,,,,,-444000.0,,,,,,,,,,,162000.0,7026000.0,,,33133000.0,108831000.0,,777000.0,,95000.0,-98000.0,-528000.0,-458000.0,14000.0,1798000.0,1697000.0,,,2332000.0,1000.0,1000.0,12000.0,,-20000.0,,-12000.0,20000.0,,,,-8000.0,12710000.0,,,,98000.0,,,,,,,95000.0,,,,,,,-444000.0,,71219000.0,1091000.0,,758000.0,70655000.0,1253000.0,,671000.0,,,,74921000.0,75698000.0,,,1845000.0
2017-06-30,2017-08-11,10-Q,"KAANAPALI LAND, LLC",KANP,CIK0001230058,USD,582000.0,,-1192000.0,,5471000.0,4000.0,108224000.0,20706000.0,,21574000.0,,,,,,1792613.0,1792613.0,,,-861000.0,-54000.0,-915000.0,1858000.0,1858000.0,,646000.0,34000.0,,,,,17574000.0,,,,,,,,,,,,,1000.0,1000.0,,,-20000.0,,-19000.0,,14301000.0,,,,,,,,,,,,,,251000.0,,,11000.0,-69000.0,,151000.0,,,,49000.0,,-0.46,,,,,-903000.0,,,,,,,,,,,27000.0,6247000.0,,,33330000.0,108224000.0,,813000.0,,,,,-849000.0,-54000.0,1300000.0,2725000.0,,,1870000.0,,,,,-19000.0,,-12000.0,,,,,-7000.0,12714000.0,,,,,,,,,,,,,,,,,,-903000.0,,70479000.0,1795000.0,,868000.0,69802000.0,1822000.0,,818000.0,,,,74081000.0,74894000.0,,,1845000.0
