end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AdvertisingRevenueCost,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsSold,CostOfRevenue,DeferredRevenueAndCreditsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepositsForeign,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DueFromRelatedParties,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnInvestments,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,HeldToMaturitySecurities,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaid,InventoryNet,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,LineOfCredit,LongTermDebtAndCapitalLeaseObligations,LongTermInvestments,LossContingencyEstimateOfPossibleLoss,MachineryAndEquipmentGross,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherLiabilitiesCurrent,OtherLongTermInvestments,OtherNonoperatingIncomeExpense,OtherReceivablesGrossCurrent,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForDeposits,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpense,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentVehicles,RepaymentOfNotesReceivableFromRelatedParties,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShortTermLeaseCommitmentAmount,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,TemporaryEquityForeignCurrencyTranslationAdjustments,TradingSecurities,TradingSecuritiesUnrealizedHoldingGainLoss,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2012-06-30,2012-08-02,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,1186.0,,,,,,-297715.0,,5734030.0,,,3068999.0,669889.0,,,,529960.0,,,,0.01,500000000.0,94915855.0,94915855.0,949159.0,949159.0,-441833.0,,,,,,,,,,21281.0,,,,22002.0,,,,,,0.0,,,-138373.0,,,,,,,,,,,,,,,-302141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,3068999.0,1186.0,,,,,2272747.0,,,,,,,,,,-302141.0,,,,,,,302158.0,-302158.0,,,,,,,,-1319.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,25000000.0,,,,,,,118648.0,,,,,,,,,,,,,,,,,,,126363.0,,,,-3317661.0,,,,,280156.0,,,,3067813.0,,,,,,,,,,,94915852.0
2012-09-30,2012-11-19,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,214.0,,,,,95211.0,,5734030.0,51709.0,,2988445.0,2884044.0,,,,196974.0,,,,,500000000.0,94159855.0,94159855.0,949159.0,949159.0,-79582.0,,,,,,,,,,,21289.0,,,22009.0,,,,,,0.0,,,,,,,,,,,,,,,,,,-360892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,11.0,,,,2988445.0,214.0,,,,,,,,77339.0,-188955.0,,,,,,-360892.0,,,,,,,361439.0,-361439.0,,,,,,,,88199.0,,,,,,,,,536.0,,,536.0,,,,,,,,,,,,,,25000000.0,,,,1944125.0,,117527.0,,,,,,,,,,,,,,,,,,,,104401.0,,,,-3790169.0,,,,,339430.0,,,,2988231.0,,,,,604129.0,,,,,,94915852.0
2012-12-31,2013-04-15,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,164233.0,,,,,-180382.0,,5734030.0,,,2599732.0,84168.0,,,,58205.0,-1157356.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-1283727.0,,,,,,,,,,21297.0,,21297.0,,87792.0,,,,,,-0.01,,-21573.0,,,,,,,,,,,,,,,,-1415528.0,,-1415528.0,,,,,,,,,160789.0,,,,,,,-21281.0,-21281.0,,,-23684.0,,,,,,,,60.0,,,,2599732.0,240961.0,,,,,518195.0,,,,,,76670.0,-541.0,,-1211912.0,-1415528.0,,,,,,76728.0,1415588.0,-1415588.0,,,,,,,,-7440.0,,,,,-7440.0,,,-1283727.0,,,,,,,,,,,,,,,-541.0,,,25000000.0,,,,,,,25963.0,25963.0,,,,,,,,,,76670.0,,,,,,-1415528.0,,82666.0,,,,-4144036.0,,,,,1327796.0,,,2358771.0,2358771.0,,,,,,,76728.0,,,,94915852.0
2013-03-31,2013-05-13,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,454904.0,,,,,-268270.0,,5734030.0,,144767.0,2523318.0,117380.0,,,,101356.0,43151.0,,,,500000000.0,94159855.0,94159855.0,949159.0,949159.0,-515098.0,,,103050.0,,,,,,,21264.0,,,,21809.0,,,21809.0,,,0.0,,-315.0,,,,,,,,,,,,,,,,-427210.0,,-427210.0,,,,,,,,,290671.0,,,,,,103151.0,,,,,9916.0,,,,1.0,,,,1.0,,,,2523318.0,679645.0,,,,,2323926.0,,,,,,45129.0,,,-1663.0,-427210.0,,,,,,,427211.0,-427211.0,,,,,,,,-4033.0,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,16024.0,,,,,,,,,,,45129.0,,,,,,-427210.0,,60748.0,,,,-4571246.0,,,,,405402.0,,,,1843673.0,,,,,,,121691.0,,,,94915852.0
2013-06-30,2013-08-15,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,723492.0,,,,,-644721.0,,5734030.0,,,1905462.0,83147.0,,,,53917.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-809981.0,,,103150.0,,,,,,,,,26537.0,,21734.0,,,,,,0.0,,,,,,,,,,,,,,,,,,-433530.0,,-433530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905462.0,871770.0,,,,,377477.0,,,,,,,,,,-433530.0,,,,,,,433532.0,-433532.0,,,,,,,,109146.0,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,29230.0,,,,,,,,,,,,,,,,,,39057.0,,,,-5004776.0,,,,,411798.0,,,,1033692.0,,,,,,,,,,,94915852.0
2013-09-30,2013-11-12,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1004168.0,,,,,-347861.0,,5734030.0,129736.0,,2069075.0,115777.0,,,,108820.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-56695.0,,,103175.0,,,,,,,,,4635.0,,21550.0,,,,,,0.0,,,,,,,,,,,,,,,,,,-413958.0,,-413959.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2069075.0,1152482.0,,,,,414958.0,,,,,,,,,,-413959.0,,,,,,,413961.0,-413961.0,,,,,,,,183470.0,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,6957.0,,,,,,,,,,,,,,,,,,17513.0,,,,-5418735.0,,,,,392411.0,,,,916593.0,,,,,,,,,,,94915852.0
2013-12-31,2014-03-28,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,550106.0,,,,,-2578.0,,5734030.0,,,1341251.0,1315536.0,,,,1308442.0,1250237.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-1567626.0,,,,,,,,,,,,22077.0,,78971.0,,,,,,-0.02,,-141.0,,,679.0,,,-108837.0,,,,,,,,,,-1745430.0,,-1745430.0,,,,,,,,,385873.0,,,,,,,-780.0,,,,18869.0,,,,7.0,,,,,,,,1341251.0,550106.0,,,,,,,,,,,-76728.0,2480766.0,,-1153660.0,-1745430.0,,,,,,,1636600.0,-1636600.0,,,91612.0,,,,,-2036.0,,,,,-2036.0,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,7094.0,,,,,,,,,,,,,,,2480766.0,,-1745430.0,,3638.0,,,-76728.0,-5889466.0,,,,,1557629.0,,,,791145.0,,,,,,,,,,,94915852.0
2014-03-31,2014-05-06,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,723324.0,,,,,-6371.0,,5734030.0,,0.0,1243929.0,1231220.0,,,,1222293.0,-86149.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-270540.0,,,,,,,,,,,,12709.0,,3638.0,,,,,,,,-3779.0,,,679.0,,,,,,,,,,,,,-266747.0,,-266747.0,,,,,,,,,173216.0,,,,,,,,,,,7523.0,,,,25.0,,,,,,,,1243929.0,723324.0,,,,,,,,,,,,,,-82370.0,-266747.0,,,,,,,266772.0,-266772.0,,,,,,,,-3793.0,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,8927.0,,,,,,,,,,,,,,,,,-266747.0,,0.0,,,,-6156213.0,,,,,263134.0,,,,791145.0,,,,,,,,,,,94915852.0
2014-06-30,2014-07-29,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,851352.0,,,,,-5724.0,,5734030.0,,,1137958.0,1125239.0,,,,1111966.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-233999.0,,,,,,,,,,,,12719.0,,,,,,,,,,,,,679.0,,,,,,,,,,,,,-234646.0,,-234646.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,1137958.0,851352.0,,,,,,,,,,,,,,,-234646.0,,,,,,,234671.0,-234671.0,,,,,,,,647.0,,647.0,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,13273.0,,,,,,,,,,,,,,,,,,,0.0,,,,-6390859.0,,,,,234671.0,,,,286606.0,,,,,,,,,94915852.0,,94915852.0
2014-09-30,2014-11-06,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,999999.0,,,,,-7391.0,,5734030.0,,,1053224.0,1040525.0,,,,1027652.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-233381.0,,,,,,,,,,,,12699.0,,,,,,,,,,,,,,,,,,,,,,,,,,-231714.0,,-231714.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,1053224.0,999999.0,,,,,,,,,,,,,,,-231714.0,,,,,,,231733.0,-231733.0,,,,,,,,-1667.0,,,,,,1667.0,,,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,12873.0,,,,,,,,,,,,,,,,,,,0.0,,,,-6622573.0,,,,,231733.0,,,,53225.0,,,,,,,,,94915852.0,,94915852.0
2014-12-31,2015-03-23,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1150425.0,,,,,-3609.0,,5734030.0,,,968159.0,955128.0,,,,940649.0,-367793.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-973411.0,,,,,,,,,,,,13031.0,,3638.0,,,,,,-0.01,,-1031.0,,,,,,,,,,,,,,,,-972380.0,,-972380.0,,,,,,,,,600319.0,,,,,,,9046.0,,,,-7385.0,,,,74.0,,,,,,,,968159.0,1150425.0,,,,,,,,,,,,,,-366762.0,-972380.0,,,,,,,972454.0,-972454.0,,,48726.0,,,,,-1031.0,,,,,-1031.0,,,-973411.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,14479.0,,,,,,,,,,,,,,,,,-972380.0,,0.0,,,,-6861846.0,,,,,968816.0,,,,-182266.0,,,,,,,,,94915852.0,,94915852.0
2015-06-30,2015-08-11,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1150000.0,,,,,-3392.0,,5734030.0,,,770708.0,757668.0,,,,743863.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-120775.0,,,,,,,,,,,,13040.0,,,,,,,,,,,,,,,,,,,,,,,,,,-120878.0,,-120878.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,770708.0,1150000.0,,,,,,,,,,,,,,,-120878.0,,,,4.0,,,120882.0,-120882.0,,,,,,,,,103.0,103.0,,,,,,-120775.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,13805.0,,,,,,,,,,,,,,,,,,,0.0,,,,-7059089.0,,,,,120882.0,,,,-379292.0,,,,,,,,,94915852.0,,
2015-09-30,2015-11-12,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1150025.0,,,,,-3314.0,,5734030.0,,,660969.0,647926.0,,,,635784.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,-109652.0,,,,,,,,,,,,13043.0,,,,,,,,,,,,,,,,,,,,,,,,,,-109844.0,,-109844.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,660969.0,1150025.0,,,,,,,,,,,,,,,-109844.0,,,,4.0,,,109848.0,-109848.0,,,,,,,192.0,,,,,,,192.0,,-109652.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,12142.0,,,,,,,,,,,,,,,,,,,0.0,,,,-7168931.0,,,,,109848.0,,,,-489056.0,,,,,,,,,94915852.0,,
2015-12-31,2016-03-25,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1151894.0,1151894.0,,,,-3535.0,,5734030.0,,,572685.0,558855.0,,,,548711.0,-391938.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13830.0,,,,,,,,,,74.0,,,,,,,25799.0,,,,,,,,,-397017.0,,-397017.0,,,,,,,,,1469.0,,,,,,,-799.0,,,,4335.0,,,,15.0,,,,,,,,572685.0,1151894.0,,,,,,,,,,,,25799.0,,-417811.0,-397017.0,,,,,,,422831.0,-422831.0,,,42897.0,,,,,,,74.0,,,74.0,,,-396943.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,10144.0,10144.0,,,,,,,,,,,,,25799.0,,25799.0,-397017.0,,0.0,,,,-7258863.0,,,,,422831.0,,,-572209.0,-579209.0,,,,,,,,,94915852.0,,
2016-03-31,2016-05-11,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,11539294.0,,,,,-4138.0,,5734030.0,,,466854.0,453029.0,,,,445577.0,-104134.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13825.0,,,,,,,,,,-595.0,,,,,,,,,,,,,,,,-107263.0,,-107263.0,,,,,,,,,2039.0,,,,,,,,,,,1685.0,,,,2.0,,,,,,,,466854.0,1153929.0,,,,,,,,,,,,,,-103539.0,-107263.0,,,,,,,107265.0,-107265.0,,,,,,,,,,-603.0,,,,,,-396943.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,8452.0,,,,,,,,,,,,,,,,,-107263.0,,0.0,,,,-7366126.0,,,,,107265.0,,,,-687075.0,,,,,,,,,94915852.0,,
2016-06-30,2016-08-09,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,1153325.0,,,,-4581.0,,5734030.0,,,364785.0,350968.0,,,,342308.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13817.0,,,,,,,,,,,,,,,,,,,,,,,,,,-101022.0,,-101022.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,364785.0,1153325.0,,,,,,,,,,,,,,,-101022.0,-101022.0,,,2.0,,,101024.0,-101024.0,,,,,,,,,-433.0,,,,-443.0,,,-101465.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,8660.0,,,,,,,,,,,,,,,,,,0.0,,,,-7467148.0,,,,,101024.0,,,,-788540.0,,,,,,,,,94915852.0,,
2016-09-30,2016-11-03,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,1152076.0,,,,-4565.0,,5734030.0,,,273251.0,259429.0,,,,251391.0,,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13822.0,,,,,,,,,,,,,,,,,,,,,,,,,,-90301.0,,-90301.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,273251.0,1152076.0,,,,,,,,,,,,,,,-90301.0,-90301.0,,,2.0,,,90303.0,-90303.0,,,,,,,16.0,,,,16.0,,,,,-90285.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,8038.0,,,,,,,,,,,,,,,,,,0.0,,,,-7557449.0,,,,,90303.0,,,,-878825.0,,,,,,,,,94915852.0,,
2016-12-31,2017-03-27,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1151724.0,1151724.0,,,,-4641.0,,5734030.0,,,184168.0,170343.0,13825.0,,,163806.0,-384905.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13825.0,,,,,,,,,,-1106.0,,,,,,,,,,,,,,,,-387241.0,,-387241.0,,,,,,,,,-170.0,,,,,5.0,,5.0,,,,3607.0,,,,7.0,,,,,,,1151724.0,184168.0,1151724.0,,,,,,,,,,,,,,-387799.0,-387241.0,,,,,,,387248.0,-387248.0,,,,,,,,,,-1106.0,,,-1106.0,,,-388347.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,6537.0,6537.0,,,,,,,,,,,,,,,,-387241.0,,,,,,-7646104.0,,,,,387248.0,,,-967556.0,-967556.0,,,,-1106.0,,,,,94915852.0,,
2017-03-31,2017-05-12,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1151131.0,,,,,-5604.0,,5734030.0,,,78646.0,64851.0,,,,57509.0,-106297.0,,,,500000000.0,94915852.0,94915852.0,949159.0,949159.0,,,,,,,,,,,,,13795.0,,,,,,,,,,-922.0,,,,,,,,,,,,,,,,-105966.0,,-105966.0,,,,,,,,,1411.0,,,,,,,,,,,-820.0,,,,1.0,,,,,,,,78646.0,1151131.0,,,,,,,,,,,,,,-105375.0,-105966.0,,,,,,,105967.0,-105967.0,,,,,,,,,-963.0,-963.0,,,,,,-106929.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,7342.0,,,,,,,,,,,,,,,,,-105966.0,,,,,,-7752070.0,,,,,105967.0,,,,-1074485.0,,,,,,,,,95915852.0,,
2017-06-30,2017-08-08,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,1150323.0,,,,-5918.0,,5734030.0,,,196665.0,182932.0,13733.0,,,175971.0,,,,,500000000.0,114915852.0,114915852.0,1149160.0,1149160.0,,,,,,,,,,,,,13733.0,,,,,,,,,,,,,,,,,,,,,,,,,,-78860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150323.0,196665.0,1150323.0,,,,,,,,,,,,,,,-78860.0,-78860.0,,,,,,78860.0,-78860.0,,,,,,,,,,,-313.0,,-313.0,,,-79173.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,6931.0,,,,,,,,,,,,,,,,,,,,,,-7830930.0,,,,,78860.0,,,,-953658.0,,,,,,,,,99751017.0,,
2017-09-30,2017-11-06,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,1150119.0,,,,-5918.0,,5734030.0,,,133733.0,120006.0,13727.0,,,113048.0,,,,,500000000.0,114915852.0,114915852.0,1149160.0,1149160.0,,,,,,,,,,,,,13727.0,,,,,,,,,,,,,,,,,,,,,,,,,,-62617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150119.0,133733.0,1150119.0,,,,,,,,,,,,,,,-62617.0,-62617.0,,,,,,62617.0,-62617.0,,,,,,,,,-111.0,,-111.0,,,,,-62728.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,6958.0,,,,,,,,,,,,,,,,,,,,,,-7893547.0,,,,,62617.0,,,,-1016386.0,,,,,,,,,114915852.0,,
2017-12-31,2018-03-29,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,1151279.0,1151279.0,,,,-6043.0,,5734030.0,,,76070.0,61878.0,14192.0,,,54200.0,-109606.0,,,,500000000.0,114915852.0,114915852.0,1149159.0,1149159.0,,,,,,,,,,,,,14192.0,,,,,,,,,,,,,,,,,,,,,,,,,,-306251.0,,-306251.0,,,,,,,,,-904.0,,,,,,,,,,,-1192.0,,,,1.0,,,,,,,1151279.0,76070.0,1151279.0,,,,,,,,,,,200000.0,,,-308347.0,-306251.0,,,,,,,306252.0,-306252.0,,,,,,,,,,-1402.0,,,,,,-307653.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,7678.0,7678.0,,,,200000.0,,,,,,,,,,,,-306251.0,,,,,,-7952355.0,,,,,306252.0,,,-1075209.0,-1075209.0,,,200000.0,-1402.0,,,,,106203523.0,,
