end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AssetManagementFees1,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommonStockDiscountOnShares,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,CostOfRealEstateSales,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DepreciationAndAmortization,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsCash,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FeesAndCommissionsDepositorAccounts,FeesAndCommissionsTransferAgent,FinanceLeaseRightOfUseAssetAmortization,FinancingInterestExpense,GeneralAndAdministrativeExpense,ImpairmentOfRealEstate,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInSecurityDeposits,InterestAndOtherIncome,InterestBearingDomesticDepositMoneyMarket,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryLandHeldForSale,InvestmentInPhysicalCommodities,LandAvailableForDevelopment,LeaseIncentiveReceivable,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,ManagementFeeExpense,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesPayable,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherExpenses,OtherIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherTaxExpenseBenefit,PartnersCapitalAccountContributions,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForCapitalImprovements,PaymentsForDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireOtherReceivables,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentOfLoansToPurchaseCommonStock,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyManagementFeeRevenue,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealEstateGrossAtCarryingValue,RealEstateHeldforsale,RealEstateInvestmentPropertyNet,RelatedPartyTransactionDueFromToRelatedParty,RentalIncomeNonoperating,RentalProperties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesOfRealEstate,SecurityDepositLiability,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueNewIssues,TaxesPayableCurrentAndNoncurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,GainsLossesOnExtinguishmentOfDebt,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInOperatingLeaseLiability,NetInvestmentIncome,OperatingLossCarryforwards,RelatedPartyTransactionPurchasesFromRelatedParty,SaleLeasebackTransactionMonthlyRentalPayments
2015-10-31,2016-12-13,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,12339.0,,,,,,,79694.0,,,,1268.0,1268.0,,,,,,,,1268.0,1268.0,,,,37000.0,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12339.0,1268.0,12339.0,,,,,,,,,-30.0,,,,,,-30.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127808.0,0.0,,,,-11071.0,,,,,74043324.0,,,,,,,,,
2016-01-31,2016-12-13,10-K,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,,,,,,,,,,,,,1238.0,,,,,,,,,,,,,37000.0,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,,,,,,,,,,,,,,0.0,0.25,-0.25,,,,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,2016-12-13,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,21893.0,,,,,,,79694.0,,,,14327.0,14327.0,,,,,,,,14327.0,,,,,19000.0,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21893.0,14327.0,21893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142303.0,,,,,-7566.0,,,,,,,,,,,,,,
2016-07-31,2016-12-13,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,36143.0,,,,,,,79694.0,,,,14207.0,14207.0,,,,,,,,14207.0,,,,,19000.0,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36143.0,14207.0,36143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156673.0,,,,,-21936.0,,,,,,,,,,,,,,
2016-10-31,2016-12-20,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,31197.0,,,,,,,100694.0,,,,33832.0,33832.0,,,,,,,,33832.0,,,,,0.0,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31197.0,33832.0,31197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-172103.0,,,,,2634.0,,,,,,,,,,,,,,
2016-12-31,2017-03-29,10-K,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,1493224.0,,,,,6284302.0,20475.0,27970331.0,608125.0,,108500.0,56133810.0,32376.0,,,418235.0,112919.0,96924.0,94325.0,114067.0,424548.0,3056309.0,3056309.0,-1868229.0,2406597.0,0.0,0.001,50000.0,1000000000.0,704043324.0,704043324.0,704043.0,26146557.0,970397.0,,,,,,7219947.0,26913525.0,300592.0,,,,4436811.0,0.0,45750.0,,,,4436811.0,23603.0,15959.0,3489.0,-13782784.0,,,,0.0,,,0.0,0.0,0.0,0.25,-0.25,,,,,,-109285.0,1213029.0,29281.0,-54816.0,-1111622.0,-963431.0,0.0,0.0,,,,,,10597.0,166068.0,,,2662189.0,,,,-18783.0,31761.0,-5725.0,41745.0,,6903509.0,963681.0,,31761.0,0.0,896690.0,,,25449641.0,18260.0,,,,,,,27047413.0,56133810.0,40346.0,,924011.0,2277882.0,,,10209538.0,-42947.0,-12034820.0,-1111622.0,-148191.0,12864712.0,500000.0,34623.0,2183426.0,-1153367.0,,,,,,,89382.0,,54816.0,9984.0,,1398402.0,0.0,609342.0,-58000.0,,13782784.0,2112.0,,,,9074.0,,0.0,,85449.0,,,,9941942.0,,58000.0,,96000.0,,-1111622.0,,55098.0,34623.0,52915566.0,1319368.0,,,,,0.0,,2631761.0,-1865859.0,1030059.0,,800000.0,5175.0,26808515.0,29086397.0,,,704043324.0,74043324.0,,,,,,,,,
2017-03-31,2017-05-15,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,21750.0,,,,,,,100694.0,94722.0,,,4657.0,4657.0,,,,,,,,4657.0,357840.0,,-66708.0,,,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,1200614.0,,,,,,,,,,,,,,,,,,,,4809.0,,,,,,,,,0.0,0.0,,,,,,,-1500.0,,,259426.0,,,-283404.0,-254593.0,0.0,0.0,,,,,,,-387392.0,,,22191.0,,,,-30549.0,6304.0,0.0,27868.0,,,,,6304.0,0.0,280662.0,,,,,,,,,,,21750.0,4657.0,21750.0,,,,,,803708.0,-11867.0,-858549.0,-283404.0,-28811.0,,,,1460040.0,-311272.0,,,,,,,28966.0,,9123.0,21564.0,,,,,-109078.0,,244802.0,,,,,5563.0,,500.0,,,,,,694630.0,,,,24000.0,,-9123.0,,,,,,,,,,0.0,,,-191830.0,1148768.0,,1092000.0,,-17093.0,,,,704043324.0,74043324.0,,,,,,,,,
2017-06-30,2017-08-11,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,29245.0,,,,,,,100694.0,,,,2959.0,2959.0,,,,,,,,2959.0,650253.0,,,,,0.001,,75000000.0,74043324.0,74043324.0,74043.0,,,1223306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,-1500.0,,,293110.0,,,-28635.0,-30662.0,0.0,,,,,,,,,,,,,,,,,,-15245.0,,,,,6319.0,,,,,,,,,,,,,29245.0,2959.0,29245.0,70.0,,,,,,,,-28635.0,2027.0,,,,1516416.0,-13390.0,,,,,,,,,9193.0,-21564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-201023.0,1503026.0,,,,-26286.0,,,,704043324.0,74043324.0,,,,,,,,,
2017-09-30,2017-11-02,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,980175.0,,,,,1800339.0,-34627.0,33238322.0,,,,59922551.0,13178.0,,,333132.0,112919.0,96924.0,94325.0,28964.0,595457.0,3259353.0,,,2746175.0,,0.001,50000.0,500000000.0,500000000.0,500000000.0,50000.0,31262668.0,,146262.0,,,,,,,180355.0,,,,,,,,,,,23603.0,,,,,,,20000.0,,,0.0,0.0,,,,,,,-1500.0,,,290501.0,,,-255594.0,-223579.0,0.0,,,,,,,,,,,,,,,,,,40789.0,,,,,6334.0,,,,,25206357.0,,,,,,,,26628663.0,59922551.0,49616.0,1060.0,,2219083.0,,,,,,-255594.0,-32015.0,9771821.0,8319408.0,27311.0,436763.0,-296383.0,,,,,,,29338.0,,10152.0,34455.0,,,1600.0,,,,,,,,,,,,,35099.0,,,,,,,,,,,,61938.0,27311.0,56588763.0,119738.0,,,,,,,2650718.0,-2163517.0,140380.0,,,2625.0,31074805.0,33293888.0,,,704043324.0,74043324.0,,,,,,,,,
2017-12-31,2018-04-17,10-K,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,1131116.0,,513043.0,,,1935222.0,40928.0,32739017.0,324958.0,,,58166606.0,,,,304164.0,94325.0,,96924.0,112919.0,358233.0,3014903.0,3014903.0,-41406.0,2514903.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,30104201.0,6217779.0,6217779.0,,,,,8272297.0,4590085.0,140277.0,,,,1415373.0,0.0,,,,,1415373.0,23603.0,20453.0,2510.0,,,,,,18000.0,,,0.0,0.0,0.21,-0.2752,-0.0173,0.0825,,,,-110000.0,1118540.0,0.0,,-249769.0,-226978.0,0.0,0.0,,,,,,18260.0,-362108.0,494783.0,,211005.0,,,,35546.0,24909.0,-2550.0,129508.0,,3355098.0,,,24909.0,,905376.0,,,24302643.0,0.0,,,,,,,24561292.0,58166606.0,,,276741.0,2255091.0,,0.0,2654542.0,-7892.0,-2688056.0,-249769.0,-22791.0,8132020.0,8003591.0,22062.0,7336319.0,-379277.0,,,,,,,116870.0,,,104599.0,,499230.0,513043.0,239482.0,-178601.0,,1302568.0,0.0,,,,7892.0,,513043.0,,49903.0,,,,1052350.0,,178601.0,,110334.0,,-249769.0,,62990.0,22062.0,54543092.0,136248.0,,,,,6000000.0,0.0,2656670.0,-2092837.0,6957042.0,,6868604.0,2625.0,31350223.0,33605314.0,,,704043324.0,,,,,,,,,,
2018-03-31,2018-05-15,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,1001044.0,,,,,2047203.0,46177.0,32739017.0,17535.0,,,55435801.0,,,,275142.0,94325.0,,96924.0,83893.0,287505.0,2950141.0,,-64762.0,2450141.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,28672472.0,3593508.0,3593508.0,,,,,5961955.0,,122742.0,,,,,,,,,,,23603.0,5249.0,,,,,,,,,,0.0,,,,,,,,0.0,,253806.0,,,267567.0,176978.0,0.0,0.0,,,,,,,-130072.0,511506.0,,111981.0,,,0.0,-12119.0,5966.0,-1400.0,9107.0,,,,,5966.0,,151036.0,,,23597203.0,,,,,,,,21562920.0,55435801.0,,,,2345680.0,,,-2290342.0,-5966.0,2225580.0,267567.0,90589.0,5839213.0,8023591.0,16813.0,3847314.0,258460.0,,,,,,,29759.0,,,3141.0,,,1537.0,,0.0,,-2154704.0,,,,,0.0,,-511506.0,,37784.0,,,,0.0,,20000.0,,37020.0,,,,62990.0,16813.0,52405923.0,136248.0,,,,,2310342.0,0.0,2662636.0,-1915859.0,4105774.0,0.0,4105774.0,1225.0,31527201.0,33872881.0,,,704043324.0,,,,,,,,,,
2018-06-30,2018-08-01,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,940255.0,,,,,2161784.0,51427.0,32739017.0,,,,55101140.0,,,,246115.0,94325.0,,96924.0,54866.0,259270.0,2927165.0,,,2427165.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,28923044.0,,1976012.0,,,,,5542996.0,,105206.0,,,,,,,,,,,23603.0,,,,,,,,,,,0.0,,,,,,,,,,240896.0,,,-20233.0,-46027.0,0.0,,,,,,,,,,,,,,,,,,83427.0,,,,,5255.0,,,,,23046066.0,,,,,,,,21248492.0,55101140.0,,,,2371474.0,,,,,,-20233.0,25794.0,5437790.0,8264590.0,11563.0,2216908.0,-103660.0,,,,,,,,,,78172.0,,,1537.0,,,,,,,,,,,,,31914.0,,,,,,,,,,,,62990.0,11563.0,52105358.0,136248.0,,,,,,,2667895.0,-1961886.0,2113248.0,,,1225.0,31481174.0,33852648.0,,,704043324.0,,,,,,,,,,
2018-09-30,2018-11-14,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,993583.0,,,,,2258866.0,56675.0,32739017.0,,,,48341073.0,,,,245809.0,118410.0,,96924.0,30476.0,506324.0,4387506.0,,,3641824.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,24158098.0,,6574977.0,,,,,397338.0,,87673.0,,,,,,,,,,,23603.0,,,,,,,,,,,0.0,,,,,,,,,,243498.0,0.0,,1100425.0,599024.0,0.0,,,,,,,,,,,,,,,,,,128254.0,,,,,10036.0,,,,,19598252.0,,,,,,,,13448000.0,48341073.0,,,,2872875.0,,,,,,1100425.0,501401.0,309665.0,5690297.0,9315.0,6818475.0,972171.0,,,,,,,30142.0,,,118218.0,,,5902.0,,,,,,,,,,60000.0,,,22149.0,,,,,,,,,,,,65990.0,9315.0,43892598.0,136248.0,,,,,,,3881182.0,-1422862.0,7790646.0,,,1225.0,32020198.0,34893073.0,,,704043324.0,,,,,,,,,,
2018-12-31,2019-04-01,10-K,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,1749268.0,,112706.0,,,2344227.0,57742.0,32542720.0,140277.0,,,46196162.0,,,,215334.0,96924.0,,,118410.0,715754.0,4645164.0,4645164.0,1630261.0,3783330.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,22059722.0,,15641324.0,,-23471.0,-4547.0,18924.0,13899.0,,0.0,-300341.0,-428942.0,-128601.0,433489.0,0.0,4547.0,38747.0,105175.0,114433.0,433489.0,23603.0,16814.0,6302.0,,,,0.0,,8000.0,,,0.0,0.0,0.21,-0.2752,-0.0173,0.0825,,,0.0,0.0,748480.0,2404547.0,,-1082197.0,-1578137.0,0.0,,,-981884.0,691613.0,433489.0,290271.0,,618152.0,400337.0,,409005.0,0.0,,0.0,-3460.0,,-1400.0,37120.0,,3928264.0,,,31437.0,,287738.0,,,19164028.0,,,,,,,,13733045.0,46196162.0,,,404342.0,2887328.0,,-60000.0,-10576405.0,-3000.0,12209666.0,-1082197.0,495940.0,13899.0,5745584.0,8248.0,18794351.0,-1119317.0,0.0,,,0.0,,,120071.0,,,5683.0,,4547.0,112706.0,113633.0,0.0,,-10918824.0,,,0.0,,3000.0,60000.0,,3000.0,46443.0,,,,0.0,,,,101979.0,,-1082197.0,,65990.0,8248.0,41359998.0,136248.0,,,,,8258398.0,2258007.0,3929410.0,-3670974.0,17675034.0,0.0,,1225.0,29575789.0,32463117.0,,0.0,704043324.0,,,,,,,,,,
2019-03-31,2019-05-20,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,205854.0,,,,,2404818.0,59405.0,32542720.0,0.0,,,41959910.0,,,,184795.0,96924.0,,,87871.0,2352794.0,8727604.0,,4082440.0,7646724.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,17051513.0,,10716151.0,,,,,0.0,,0.0,,,,,,,,,,,23603.0,1664.0,,,,,10000.0,,,,,0.0,,,,,,,,18790.0,,225013.0,,,394113.0,272805.0,0.0,,,,,,,,-1521768.0,-32817.0,,60591.0,,,10000.0,-20895.0,,0.0,16682.0,,,,,15182.0,,154.0,,,15764417.0,,,,,,,,9102680.0,41959910.0,,,,3008636.0,,,-2912641.0,0.0,6995081.0,394113.0,121308.0,0.0,2846842.0,6584.0,10941164.0,377431.0,154037.0,,,142275.0,18790.0,,30539.0,0.061,,1500.0,,,79889.0,,,,-8407820.0,,,0.0,,,,,0.0,17777.0,,,,,,0.0,,5799.0,,,,65990.0,6584.0,32952178.0,136248.0,,,,,13899.0,2898742.0,6374810.0,-3398169.0,11318595.0,174940.0,,1225.0,29848594.0,32857230.0,,,704043324.0,,,,,,,,,,
2019-06-30,2019-08-14,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,881692.0,,,,,1581981.0,61069.0,32542720.0,,,,38168238.0,,,,144257.0,96924.0,,,57333.0,2492440.0,6939478.0,,,5955557.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,15721867.0,,4549097.0,,,,,0.0,,0.0,,,,,,,,,,,23603.0,1663.0,,,,740250.0,20046.0,,20091.0,,,0.0,,,,,,,,,,261732.0,,,454701.0,325361.0,0.0,,,,,,,,,,,,,,,,,,12945.0,,0.0,,,10475.0,,,,,15038115.0,,,,,,,,5596557.0,38168238.0,,,,2397726.0,,,,,,454701.0,129340.0,0.0,0.0,4921.0,4810829.0,441756.0,133135.0,,,123486.0,,,,0.061,,2470.0,12945.0,,145778.0,,,,,,,,,,,,,14696.0,,,,,,,,37558.0,,,,65990.0,4921.0,30896230.0,136248.0,,,,,,,4447038.0,-3072808.0,5252585.0,,,1225.0,30173955.0,32571681.0,,,704043324.0,,,,,,,,,,
2019-09-30,2019-11-12,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,291012.0,,,,,1445981.0,62633.0,32542720.0,,,,32615752.0,,,,138280.0,106918.0,,,31362.0,1844176.0,8893399.0,,,8100996.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,9350220.0,,4353898.0,,,,,0.0,,0.0,,,,,,,,,,,23603.0,1564.0,,,,,78662.0,,0.0,,,-0.01,,,,,,,,,,213413.0,4725275.0,,-4345136.0,-4464354.0,0.0,,,,,,,,,,,,,,,,,,9432.0,,0.0,,,7932.0,,,,,13897527.0,,,,,,,,4389207.0,32615752.0,,,,2516944.0,,,,,,-4345136.0,119218.0,0.0,0.0,3357.0,9292586.0,-4354568.0,112233.0,,,105339.0,,,,0.061,0.0,1500.0,9432.0,,123470.0,,,,,,,,,,,,,3927.0,,,,,,,,3153.0,,,,65990.0,3357.0,23383995.0,136248.0,,,,,,,7049223.0,-7537162.0,4938018.0,,,1225.0,25709601.0,28226545.0,,,704043324.0,,,,,,,,,,
2019-12-31,2020-03-30,10-K,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,783576.0,783576.0,166294.0,,,324982.0,63779.0,32542720.0,0.0,381823.0,,30785232.0,,,,,,,,,1083329.0,5402872.0,,757708.0,4558582.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,11085469.0,,20364293.0,,251266.0,431388.0,180122.0,0.0,,,-1443564.0,-2061672.0,-618108.0,1880459.0,0.0,0.0,31173.0,8895.0,2253228.0,1880459.0,23603.0,6037.0,,,,,211271.0,,0.0,,,-0.01,-0.1,,,,,,,73872.0,,861645.0,5920599.0,,-4242731.0,-5131102.0,431388.0,,11061.0,1628183.0,-868486.0,2061672.0,-328309.0,,-944046.0,53588.0,,-2019245.0,420327.0,,211271.0,-4228.0,,-1225.0,48361.0,,,,41062.0,41062.0,,3822.0,,,13773100.0,,106918.0,106918.0,,,,,4065484.0,30785232.0,,,,2275061.0,-1069250.0,,-6828733.0,0.0,7586441.0,-4674119.0,456983.0,0.0,0.0,2211.0,27146537.0,-4291092.0,91330.0,,,87193.0,73872.0,,113884.0,0.061,,7299.0,48361.0,,0.0,,,,-10580830.0,,,1069250.0,,,0.0,,0.0,33219.0,0.0,,,,,,,38584.0,,-4674119.0,,65990.0,2211.0,24858569.0,0.0,,,,,13899.0,5745584.0,4319543.0,-8802076.0,22855445.0,-83610.0,,0.0,26719748.0,26719748.0,,420327.0,704043324.0,,,,,,,,,,
2020-03-31,2020-05-14,10-Q,LIQUIDVALUE DEVELOPMENT INC.,LVDW,CIK0001503658,USD,,,1153538.0,,,,228557.0,64535.0,32542720.0,0.0,,,30738707.0,,,,,,,,,408592.0,5195876.0,,-206996.0,4538359.0,,0.001,,1000000000.0,704043324.0,704043324.0,704043.0,11316742.0,,2500244.0,,,,,0.0,,,,,,,,,,,,,23603.0,756.0,,,,197400.0,733414.0,,0.0,,,0.0,,,,,,,,,,276507.0,,,185180.0,130189.0,0.0,0.0,,,,,,,369962.0,-132309.0,,-96425.0,,,522143.0,-13202.0,,,7542.0,,,,,6362.0,,0.0,,,13345113.0,,75467.0,,,,,75467.0,4031179.0,30738707.0,,,,2132652.0,,,-197400.0,-1386.0,-8210.0,185180.0,54991.0,,,2841.0,2776751.0,177638.0,68498.0,,,67116.0,20077.0,,31363.0,0.061,,1180.0,7542.0,,33985.0,,,,-196714.0,,,197400.0,,,,,1386.0,20017.0,,,,,0.0,0.0,,0.0,,,,67376.0,2841.0,24661855.0,,,,,,0.0,0.0,4787284.0,-8671887.0,2954389.0,0.0,,,26707528.0,26707528.0,,420327.0,704043324.0,,,,,,,,,,
