end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedCapitalizedInterestCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationContingentConsiderationLiability,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DeferredCompensationArrangementWithIndividualSharesIssued,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredRevenue,DeferredSalesInducementCostAmortizationExpenseAccruedInterest,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,DefinedBenefitPlanSettlementsBenefitObligation,DepositLiabilitiesAccruedInterest,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DirectOperatingCosts,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,ExplorationExpenseMining,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInputsDiscountRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,GainLossOnForeignCurrencyFairValueHedgeDerivatives,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IncurredClaimsPropertyCasualtyAndLiability,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesNoncurrent,LicensesRevenue,LitigationSettlementAmount,LitigationSettlementExpense,LongTermDebtPercentageBearingFixedInterestRate,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherBorrowings,OtherExpenses,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherReceivablesNetCurrent,PayablesToCustomers,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForAdvanceToAffiliate,PaymentsForOperatingActivities,PaymentsOfDerivativeIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMiningAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,ProceedsFromHedgeInvestingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSubordinatedDebt,RepaymentsOfUnsecuredDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockPercentageOfOwnershipAfterTransaction,SaleOfStockPricePerShare,SalesRevenueNet,ServicingAssetAtFairValueAmount,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TimeDepositsAtOrAboveFDICInsuranceLimit,TreasuryStockCommonShares,TreasuryStockValue,UnamortizedDebtIssuanceExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-11-30,2013-01-14,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,22897.0,,5228.0,,0.0,0.0,,,2712.0,,9052228.0,,,,,,,,,,,219203.0,216679.0,,,,139211.0,,,,,,,0.0001,300000000.0,78769712.0,78769712.0,,7877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8869027.0,,,,,,0.0,,,,,,,,,,7106.0,,,,,,,,,,,,,,0.0,0.0,,,,,35546.0,,,,,,,,-53054.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,219203.0,28125.0,,,,,,,,,,,,,,,-53054.0,0.0,,,,,,,53054.0,-53054.0,,,,,,,,0.0,,,,1864.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,10100.0,,,,,,,,,,,,,,,,,10402.0,,2524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191078.0,,,,,,,,,,,,,,,,,,,,,,78770000.0,
2013-02-28,2013-04-15,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,12308.0,,1950.0,,0.0,0.0,,,3149.0,,9052228.0,,,,,,,,,,,165100.0,157513.0,,,,82921.0,,,,,,,0.0001,300000000.0,78769712.0,78769712.0,,7877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8909263.0,,,,,,0.0,,,,,,,,,,3805.0,,,,,,,,,,,,,,0.0,0.0,,,,,32466.0,,,0.0,,,,,-40236.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,165100.0,14258.0,,,,,,,,,,,,,,,-40236.0,0.0,,,,,,,40236.0,-40236.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,10000.0,,,,,,,,,,,,,,,,,3965.0,,2087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150842.0,,,,,,,,,,,,,,,,,,,,,,78770000.0,
2013-05-31,2013-09-16,10-K,"VNUE, INC.",VNUE,CIK0001376804,USD,,3583.0,,0.0,,0.0,0.0,,,3585.0,,9052228.0,1692.0,,,,,,,,,,47134.0,39983.0,,,,39983.0,,,,-406640.0,,,0.0001,500000000.0,78269712.0,78269712.0,,7877.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9016554.0,,,,,,0.0,,,,,,,,,,10911.0,,,,,,,,,,,,,,0.0,,,,,,333780.0,,,0.0,,,0.0,,-388084.0,,0.0,0.0,,,0.0,,,-106981.0,,,,-2778.0,-451.0,-10000.0,,,,0.0,,0.0,,,0.0,,,47134.0,3583.0,,,,,,,,,-23344.0,,-6773.0,,-376523.0,,-388084.0,0.0,,,,,,,388084.0,-388084.0,,,,,,,,0.0,,,,0.0,,,63344.0,,,,0.0,,0.0,,1273.0,,0.0001,20000000.0,0.0,0.0,0.0,0.0,10000.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,30000.0,43393.0,,1651.0,63344.0,,,0.0,0.0,,0.0,,-9016554.0,,,,,,,,45833.0,,,,,,,,,,,,,,,43551.0,,,,,,,,,,,,,,,,,,,,,,78393000.0,
2013-08-31,2013-10-15,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,9999.0,,,,0.0,2847.0,,,3796.0,,9052228.0,211.0,,,,,,,,,,30338.0,23398.0,,,,23398.0,,,,-16585.0,,,0.0001,500000000.0,78769712.0,78769712.0,,7877.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9042613.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,20623.0,,,,,,,,-26059.0,,0.0,0.0,,,0.0,,,9263.0,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,,30338.0,12846.0,,,,,,,,,0.0,,0.0,,-16585.0,,-26059.0,0.0,,,,,,,26059.0,-26059.0,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0001,20000000.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,5436.0,,1440.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,17492.0,,,,,,,,,,,,,,,,,,,,,,78769712.0,
2013-11-30,2014-01-17,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,75910.0,,,,0.0,,,,4063.0,,9190828.0,,,,,,,,,,,139151.0,132478.0,,,,132178.0,,,,,,,0.0001,500000000.0,92769712.0,92769712.0,,9277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9136864.0,,,,,,0.0,,,,,,,,,,65009.0,,,,,,,,,,,,,,0.0,,,,,,10826.0,,,,,,,,-94251.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,139151.0,75910.0,,,,,,,,,,,,,,,-94251.0,0.0,,,,,,,94251.0,-94251.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,18416.0,,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88572000.0,
2014-02-28,2014-04-17,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,11605.0,,,,0.0,,,,4330.0,,9220528.0,,,,,,,,,,,62147.0,61241.0,,,,61241.0,,,,,,,0.0001,500000000.0,95769712.0,95769712.0,,9577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9179563.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,5194.0,,,5500.0,,,,,-42699.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,62147.0,11605.0,,,,,,,,,,,,,,,-42699.0,-5500.0,,,,,,,37199.0,-37199.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,32005.0,,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50542.0,,,,,,,,,,,,,,,,,,,,,,92936000.0,
2014-05-31,2014-09-15,10-K,"VNUE, INC.",VNUE,CIK0001376804,USD,27997.0,27997.0,,,,,,,,0.0,,9270028.0,1012.0,,,,,,,,,,83106.0,83106.0,,,,33106.0,,,,-6877.0,,,0.0001,750000000.0,100769712.0,100769712.0,,10077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,65009.0,,,,,,,,,,,,,,,,,,,,35567.0,,,5500.0,,,639.0,,,,,,,,0.0,,,24414.0,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,83106.0,27997.0,,,,,,,,,170000.0,,0.0,,-176877.0,,-208442.0,,,,,,,,208442.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0001,20000000.0,0.0,0.0,0.0,,0.0,,,,170000.0,,,,,,,,,,,0.0,101727.0,,0.0,0.0,,,,,,,,-9224996.0,,,,,,,,0.0,,,,,,,,,,,,,,,55109.0,,,,,,,,,,,,,,,,,,,,,,89156000.0,
2014-08-31,2014-10-15,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,8607.0,,,,,,,,,,,9315328.0,0.0,,,,,,,,,,34370.0,,,,,34370.0,,,,1264.0,,,0.0001,500000000.0,107019712.0,107019712.0,,10702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-19390.0,,,,,,,,,,,,0.0,,,,25925.0,,34370.0,8607.0,,,,,,,,,70000.0,,,,-68736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,0.0,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,-9300267.0,,,,,,,,,,,,,,,,,,,,,,,25763.0,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,2015-01-20,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,8267.0,,,,,,,,,,,9315328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,10235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28363.0,,,,,,,,28363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107019712.0,
2015-02-28,2015-04-16,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,10865.0,,,,,,,,,,,9350118.0,,,,,,,,,,,28280.0,,,,,28280.0,,,,,,,0.0001,750000000.0,114119712.0,114119712.0,,11412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28280.0,10865.0,,,,,,,,,,,,,,,,,,,,,,,15485.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,0.0,,,,,,,,,,,,,,,,,,4031.0,,,,,,,,,,,-9344115.0,,,,,,,,,,,,,,,,,,,,,,,17415.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,2015-12-08,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,96240.0,,,,,2186.0,,,,1548466.0,,,,,-75387.0,23201.0,,,,,,700958.0,364658.0,,906462.0,,125251.0,125251.0,,,,,,0.0001,750000000.0,639496220.0,639496220.0,,63950.0,,,,,21639.0,,,154423.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-96451.0,,,,96451.0,,,52037.0,,24745.0,,-0.01,,,,,,,,,,,,,,,,,,17700.0,,,,354000.0,336300.0,,,,,,,248776.0,,-154297.0,,,,,-1109955.0,,,,,,0.0,,,,,,,25809.0,,,,,,,2186.0,,,,,,,291261.0,700958.0,148426.0,,142835.0,,,,,,,,,,,,,-2759140.0,,,50000.0,,,,,956080.0,-2709562.0,,,,,,,,,-49578.0,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,187370.0,,,,,,,,,,,,,,,,,104435.0,,,,,,,,,,1554324.0,-1202719.0,,,,,,126.0,,,,,,,,,,,,,,,,0.02,409697.0,,,,,,,,,,,,,,,,,,,,,,474209166.0,
2015-09-30,2016-01-13,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,175673.0,,,,,30303.0,,,,1763436.0,,,,,17281.0,1250.0,,,,,,468437.0,138037.0,,0.0,,35009.0,35009.0,,,,,,0.0001,750000000.0,628860630.0,628860630.0,,62886.0,,,,,22889.0,,,87490.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,103002.0,,,,103002.0,,,,,71753.0,,0.0,,,,,,,,,,,,,,,,,,23600.0,,,,354000.0,330400.0,,,,,,,413408.0,,-87243.0,,,,,-608786.0,,,,,,0.0,,,,,,,6551.0,,,,,,,16031.0,,,,,,,453620.0,468437.0,255976.0,,197644.0,,-77000.0,96159.0,,,,,,,,,,-601483.0,-100832.0,,50000.0,,,155126.0,,401552.0,-500651.0,,,,,,,,,-119991.0,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,103028.0,,,,,,,,,,,,,,,,,106762.0,,,,,,,,,,87243.0,-1811505.0,,,,,,247.0,,,,,,,,,,,,,,,,,14817.0,,,,,,,,,,,,,,,,,,,,,,490040183.0,
2015-12-31,2016-12-15,10-K,"VNUE, INC.",VNUE,CIK0001376804,USD,,231968.0,,,14720.0,,132953.0,79578.0,,,3736177.0,,70800.0,,,110963.0,54778.0,,,,4700603.0,,45288.0,45288.0,,906462.0,,7788.0,7788.0,,250000.0,7742.0,,,0.0001,750000000.0,640913164.0,640913164.0,,64091.0,,,,24444.0,11441.0,55000.0,11441.0,,,,,,,,,,,55000.0,0.1,-30556.0,,,,,,,,,,,,,,,,,249246.0,249246.0,249246.0,,,,14720.0,,,-0.01,0.0,0.35,-0.39,0.39,0.06,,,11000.0,,,,,,0.0,1.88,0.0085,0.0085,,,,,,,,,,,,49658.0,2323578.0,,,265500.0,,265500.0,265500.0,,,,,,,,,,125025.0,,132957.0,,83156.0,,,-37500.0,,,,,,,,,,1750582.0,766974.0,45288.0,766974.0,,,,77000.0,,,,,887946.0,,-52037.0,,-828167.0,,-4267263.0,-221461.0,,59000.0,13003.0,54643.0,,,4045802.0,-4045802.0,1672000.0,-2883000.0,,,144461.0,,13003.0,,,54643.0,,,,,,,,,,,,,,52037.0,0.0001,20000000.0,0.0,0.0,,37500.0,,,,,946319.0,,,,,946319.0,,-17373.0,,,,,,,,,41000.0,,,,,,550262.0,-4654011.0,,,,0.0999,0.065,,,1094000.0,,,,,,,,,,,,,,,-721686.0,,,,,,,,906462.0,,,,350390.0,946319.0,,,,,,,,,542382209.0,
2016-03-31,2016-12-15,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,436686.0,,,14720.0,,137148.0,,,,3756213.0,,,,,69232.0,24433.0,,,,24461638.0,,25000.0,,,,,,,-7788.0,,-7788.0,,,0.0001,750000000.0,644401239.0,644401239.0,,64440.0,,,,,,88500.0,32378.0,,50000.0,,,,,,,,,55000.0,0.1,56122.0,,,,,,,,,,,,,,,,,61062.0,61062.0,,,,,14720.0,,,0.0,,,,,,,,,,,,,,0.0,1.88,0.0014,,,,,,,,,,64976.0,,,-21308.0,182741.0,,,,,,,,,,,,,,,,156076.0,,56723.0,,-231852.0,,,12500.0,,,,16500.0,,,,,,,,25000.0,787102.0,,,,,,,,,21465.0,21465.0,,,-29253.0,-29253.0,-765589.0,183928.0,,34000.0,,71108.0,,,,-949517.0,,,,,,231852.0,,,183928.0,71108.0,,,,25000.0,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,25000.0,,,,,,,,,,5000.0,,16465.0,,,,,,,,,,,,,,,766776.0,-5419600.0,,,,,,,,,,,,,,,,,,,,,,,-762102.0,,,,,,,,,,,,699788.0,,,,,,,,,,659931299.0,
2016-06-30,2016-12-15,10-Q,"VNUE, INC.",VNUE,CIK0001376804,USD,,509990.0,,,,,210817.0,,,,4247366.0,,,,,48782.0,,,,,,,,14291.0,,,,1791.0,,,,,,,0.0001,750000000.0,644401239.0,644401239.0,,64440.0,,,,55344.0,37011.0,,37011.0,,,,,,,,,,,188500.0,,-133156.0,,,,,,,,,,,,,,,,,,,188112.0,,,,14720.0,,,-0.01,,,,,,,13796.0,,,,,,,,,,,,,,,,,,,,,,,654821.0,,,,,,,,,,,,,,,,,,,,13959.0,,,,,,,,,,,,,,,14291.0,1081792.0,,,,,,,,,,,,,,,-856791.0,-62377.0,,34000.0,18333.0,,,,,-794414.0,,,,,,,18333.0,,-62377.0,68809.0,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,139593.0,-6276391.0,,,,,0.065,,491153.0,,,,,,,,,,,,,,,,-1067501.0,,,,,,,,,,,,,,,,,,,,,,67765526.0,
