end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedPayrollTaxesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AdvancesToAffiliate,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNet,CapitalLeaseObligationsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtSecuritiesTradingUnrealizedLoss,DeferredRevenueCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,FairValueAdjustmentOfWarrants,FairValueOptionChangesInFairValueGainLoss1,GasImbalanceAssetLiability,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromEmployeeCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestExpense,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayable,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherLongTermNotesPayable,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForProceedsFromDepositOnLoan,PaymentsForRepurchaseOfWarrants,PaymentsOfFinancingCosts,PaymentsToExploreAndDevelopOilAndGasProperties,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProductionCosts,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,StockholdersEquityNoteSubscriptionsReceivable
2017-07-31,2017-11-30,10-K,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,337384.0,0.0,35803.0,,-100.0,,66101.0,,,,,26448.0,13335.0,,,11776.0,-64389.0,,25000.0,,,0.001,900000000.0,310190456.0,310190456.0,,310190.0,-1394807.0,,,,33000.0,33000.0,,33000.0,200000000.0,,,,,,,,291678.0,,180.0,,,,,,270941.0,270941.0,6921.0,1582.0,,,208678.0,,,-0.01,0.34,-89.0,854553.0,,,,,1295389.0,122494.0,,,-1394807.0,,,,-243020.0,243020.0,143728.0,,,,,,,576157.0,,,-42617.0,,-9160.0,,,961.0,961.0,,,,1483615.0,26448.0,1433615.0,50000.0,187600.0,50000.0,241678.0,,50000.0,266663.0,266663.0,,-330963.0,-330963.0,-1394807.0,9160.0,,1385647.0,-1385647.0,157314.0,,,,157314.0,,79163.0,796885.0,122494.0,6921.0,-89.0,,,,21078.0,187600.0,,,,,-50000.0,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,1559.0,33000.0,262500.0,,20000.0,202400.0,,,90258.0,,6192.0,,,,38737.0,-1843358.0,,,,262500.0,,,-1457167.0,,,,,,,,,,,,,,,,221761887.0,,
2017-10-31,2017-12-20,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,369627.0,,42377.0,,-100.0,,66101.0,,,,,14779.0,2061.0,,,748.0,-11028.0,,10000.0,,,0.001,900000000.0,310190456.0,310190456.0,,310190.0,-263502.0,,,,71000.0,33000.0,38000.0,,,,,,,,,,335694.0,,,182600.0,,,,,,,6921.0,395.0,,,214694.0,,,0.0,,,1030127.0,,,,,227882.0,,,,-263502.0,,,,,,36416.0,,,,14247.0,,,161327.0,,,246.0,,5138.0,,,641.0,641.0,,,,1735448.0,14779.0,1685448.0,50000.0,,50000.0,285694.0,,50000.0,39843.0,39843.0,,-50871.0,-50871.0,-263502.0,-5138.0,,258364.0,-258364.0,137059.0,67854.0,,,,69205.0,,,,6921.0,,,,,32094.0,182600.0,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,1313.0,38000.0,,,,14200.0,,,30482.0,,5797.0,,,,-12357.0,-2106860.0,,,,,,,-1720669.0,,,,,,,,,,,,,,,,310190456.0,,
2018-01-31,2018-04-30,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,440196.0,,44958.0,1113000.0,-100.0,,193116.0,,,,,55109.0,42786.0,,,41008.0,,,,200000000.0,,0.001,900000000.0,314663348.0,314663348.0,,314663.0,-436468.0,,,,210676.0,,,,10000000.0,,,,88988.0,,,,482604.0,,,,,,,,,,6921.0,,,,221928.0,,,0.0,,,1157958.0,,,,,311730.0,,,,-436468.0,,,,,,,,,,,,,,,,,,109652.0,,,,,,,,2080758.0,55109.0,2030758.0,50000.0,,50000.0,432604.0,,,,,,,,-436468.0,-109652.0,,326816.0,-326816.0,116805.0,33759.0,,,,83046.0,,,,6921.0,,,,,39328.0,,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,1778.0,,,,,,,,15086.0,,5402.0,,,,,-2543328.0,,,,,,,-2025649.0,,,,,,,42500.0,,,,,,,,,310904153.0,,
2018-04-30,2018-06-20,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,422598.0,,47317.0,1238250.0,-100.0,,325146.0,,,,,17650.0,5722.0,,,5182.0,,,,200000000.0,,0.001,900000000.0,324516064.0,324516064.0,,324516.0,-343470.0,,,,243000.0,,,,10000000.0,,,,116883.0,,,,536721.0,,,,,,,,,,6921.0,,,,165877.0,,0.0,0.0,,,1285567.0,,,,,208854.0,,,,-343470.0,,,,,,,,,,,,,,,,,,115227.0,,,,,,,,2244886.0,17650.0,2194886.0,50000.0,77844.0,50000.0,486721.0,,,,,,,,-343470.0,-115227.0,,228243.0,-228243.0,96548.0,13503.0,,,,83045.0,,,,6921.0,,,,,,,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,540.0,,,,,,,,19389.0,,5007.0,,,,,-2886798.0,,,,,,,-2227236.0,,,,,,,,25000.0,,,,,,,,316567075.0,316567075.0,
2018-07-31,2018-12-24,10-K,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,479964.0,,49676.0,1363500.0,-100.0,580540.0,580540.0,,,,,27318.0,15786.0,,,13480.0,1704.0,,,,,0.001,900000000.0,342628540.0,342628540.0,,342628.0,-1495687.0,473767.0,473767.0,,257206.0,,,206000.0,200000000.0,,,,,31088084.0,,,540155.0,,,,,308180.0,,,770072.0,-770072.0,6921.0,1581.0,308180.0,,155105.0,,,0.0,0.21,,1413176.0,,,,,970090.0,,,,-1495687.0,,,,-161715.0,161715.0,265149.0,288315.0,,,23166.0,,,544750.0,,,-747.0,,38972.0,,,3394.0,3394.0,48110.0,,,2433295.0,27318.0,2383295.0,50000.0,77844.0,50000.0,490155.0,,,223702.0,,,-221998.0,,-1495687.0,430652.0,,1065035.0,-1065035.0,83045.0,83045.0,,,83045.0,,82178.0,1565017.0,,6921.0,,,430652.0,,2229.0,,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,2306.0,279000.0,48110.0,,,40100.0,77844.0,,94945.0,,4611.0,,,,-95398.0,-3339045.0,,0.0187,,,300000.0,,-2405977.0,,453201.0,,,,,48110.0,25000.0,,,,,,,,318339344.0,,
2018-10-31,2019-02-11,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,549340.0,,52034.0,1488750.0,-100.0,,791566.0,,,,,25258.0,14121.0,,,11426.0,-2054.0,,,,,0.001,900000000.0,354320042.0,354320042.0,,354320.0,-406896.0,,,,291546.0,,,229500.0,,,,,217503.0,,,,525289.0,,,,,,,,,,6921.0,395.0,142420.0,,105899.0,,,0.0,,,1540784.0,,,142976.0,,212677.0,,,,-406896.0,,,,,,84411.0,,,,2580.0,,,127608.0,,,-389.0,,11940.0,,,,2539.0,,,9500.0,2615413.0,25258.0,2565413.0,50000.0,77844.0,,475289.0,,,38317.0,,,-40371.0,,-406896.0,-154916.0,,251980.0,-251980.0,56028.0,56028.0,,,,,21010.0,,,6921.0,,,154916.0,,523.0,,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,2695.0,91500.0,,,,,,,39303.0,,4216.0,,,,-53183.0,-3745941.0,,,,,,,-2590155.0,,217503.0,,,222718.0,,,,,,,,,,,349799576.0,,
2019-01-31,2019-03-27,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,618467.0,,55230.0,,-100.0,,911566.0,,,,,79560.0,68818.0,,,66801.0,,,,,,0.001,900000000.0,359320042.0,359320042.0,,359320.0,-2359855.0,,,,2440131.0,,,276500.0,,,,,,,,,2616872.0,,,,,,,,,,6921.0,,,,48897.0,,,-0.01,,,1669230.0,,,-1834336.0,,222004.0,,,-2359855.0,-2359855.0,,,,,,,,,,,,,,,,,,20878.0,,,,,,,,4904569.0,79560.0,4854569.0,50000.0,77844.0,,2566872.0,,,,,,,,-2359855.0,-2122464.0,,237391.0,-237391.0,35015.0,35015.0,,,,,,,,6921.0,,,2122464.0,,20.0,,,,,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,2017.0,,,,,,,,15387.0,,3821.0,,,,,-6105795.0,,,,,,,-4825009.0,,,,,,,,125000.0,,,,,,,,354817868.0,,
2019-04-30,2019-06-24,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,601554.0,,57589.0,,-100.0,,2165357.0,,,,,46565.0,36219.0,,,33439.0,,,,,,0.001,900000000.0,394409327.0,394409327.0,,394409.0,668733.0,,,,387726.0,,,88000.0,,,,,,,,,515570.0,,,,,,,,,,6921.0,,,,,,0.0,0.0,,,1796838.0,,,-953852.0,,220655.0,,,668733.0,668733.0,0.0,,,,,,,,,,,,,,,,,-914295.0,39557.0,,,,,,,2926943.0,46565.0,2913962.0,50000.0,77844.0,,465570.0,,,,,,,,668732.0,914295.0,,245562.0,-245562.0,14066.0,14066.0,,,,,,,,6921.0,,,,,,,,,-914295.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,2780.0,,,,,,,,24907.0,,3425.0,,,,,-5437063.0,,,,,,,-2867397.0,,,,,1118900.0,,,169980.0,,,,,,,369364648.0,367662091.0,367662091.0,
2019-07-31,2020-02-24,10-K,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,660352.0,,59947.0,1801989.0,-100.0,2986180.0,,,,,,82167.0,72216.0,82167.0,247432.0,70456.0,56976.0,70456.0,,,,0.001,900000000.0,406886489.0,406886489.0,0.0,406886.0,,,1663929.0,,580754.0,,,239500.0,,,,,,31088084.0,,,709661.0,,,,,1381885.0,,0.0,977833.0,-977833.0,6921.0,1581.0,1381885.0,,,,,-0.01,0.21,,1801989.0,,13191.0,1381885.0,,1376055.0,,,-3213703.0,,,0.0,,-141537.0,141537.0,,249441.0,,,,,,448760.0,,,546.0,,50141.0,50141.0,,28145.0,28145.0,466800.0,,30500.0,3231949.0,82167.0,3230886.0,1063.0,127844.0,1063.0,708598.0,1063.0,,392225.0,,,-335249.0,,-3213703.0,,1063.0,1482736.0,-1482736.0,247432.0,77620.0,84906.0,84906.0,247432.0,,83974.0,977833.0,,6921.0,,,1730967.0,,1063.0,,,,1730967.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,1760.0,329500.0,,,325978.0,0.0,,,106681.0,,3030.0,,,83250.0,180003.0,-6552748.0,,,,466800.0,,,-3149782.0,,,,,,,,325978.0,,,,,,,,371940721.0,,
2019-10-31,2020-05-11,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,718730.0,,,,-100.0,3414839.0,,6595.0,,,,225698.0,216142.0,,,212347.0,141891.0,,,4830016.0,,0.001,900000000.0,417413478.0,417413478.0,,417413.0,-427157.0,121500.0,,5143512.0,663229.0,,,121500.0,,,,,320813.0,,,352591.0,796793.0,,,,,,,,,,6921.0,395.0,106263.0,,,9575.0,,0.0,,,1852875.0,,,106263.0,,262975.0,,,-427157.0,-427157.0,,,,,,66663.0,58088.0,,,5250.0,,,-9061.0,,,-2035.0,,17628.0,17628.0,31778.0,,134.0,0.0,5250.0,32648.0,3363451.0,225698.0,3362678.0,127844.0,,773.0,796020.0,,,368925.0,,,-227034.0,,-427157.0,,773.0,303266.0,-303266.0,226332.0,56520.0,84906.0,84906.0,,,21100.0,,,6921.0,,-427157.0,123891.0,,0.0,,,,123891.0,,,3697.0,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,3795.0,297500.0,,,80000.0,1000.0,,,40291.0,,2635.0,,,,9575.0,-6979905.0,,,,,,,-3137753.0,,,,,352591.0,,,80000.0,6595.0,,0.0,0.0,,,,411501009.0,,
2020-01-31,2020-07-10,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,770816.0,,,,-100.0,3557639.0,,,,,,115032.0,105872.0,,,104005.0,,,,11855614.0,,0.001,900000000.0,421613478.0,421613478.0,,421613.0,-767039.0,,,,1167963.0,,,239500.0,,,,,,,,,1300360.0,,,,,,,,,,6921.0,,,,,,,0.0,,,1804945.0,,,503085.0,,222983.0,,,-767039.0,,,,,,,,,,,,,,,,,,,25416.0,25416.0,,,,,,,3872824.0,115032.0,3871568.0,1256.0,127844.0,1256.0,1299104.0,,,,,,,,-767039.0,,,238538.0,-238538.0,205189.0,35377.0,84906.0,84906.0,,,,,,6921.0,,-767039.0,528501.0,,,,,,528501.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,1867.0,,,,,,,,15555.0,,2239.0,,,,,-7746944.0,,,,,,,-3757792.0,,,,,,,,147000.0,,,,,,,,417852298.0,,
2020-04-30,2020-08-03,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,859490.0,,,,-100.0,3735446.0,,,,,,,83644.0,92409.0,,75306.0,,,,25749044.0,,0.001,900000000.0,428806640.0,428806640.0,,428806.0,-659384.0,,,,1553637.0,,,532500.0,,,,,,,,,1683952.0,,,,,,,,,,6921.0,,,,,,0.0,0.0,,,1782792.0,,,69392.0,,235056.0,,,-659384.0,,0.0,,,,,,,,,,,,,,,,,,26586.0,,,,,,,4324585.0,92409.0,4323763.0,,127844.0,822.0,1683130.0,,,,,,,,-659384.0,,,248773.0,-248773.0,183963.0,14151.0,84906.0,84906.0,,,,,,6921.0,,-659384.0,,,822.0,,,,410611.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,8338.0,,,,,,,,13717.0,,1844.0,,,,,-8406328.0,,,,,,,-4232176.0,,,,,,,,185000.0,,,,0.0,,,423375776.0,423375776.0,,
2020-07-31,2020-11-19,10-K,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,836290.0,,66978.0,1728093.0,-100.0,8597401.0,,,,,,184870.0,176500.0,,162736.0,166941.0,96485.0,166941.0,,2564695.0,,0.001,900000000.0,462730684.0,462730684.0,20000.0,462731.0,,100500.0,,1416491.0,281351.0,,,100500.0,,,,,,44658950.0,,4407546.0,410429.0,790266.0,,,513925.0,,,0.0,1837458.0,1837458.0,6921.0,1581.0,,,,,,-0.01,0.21,,1795071.0,,0.0,3991040.0,,929142.0,,,-5354204.0,,,0.0,,163683.0,163683.0,,247192.0,,,,,,-66865.0,,,-7799.0,,,103517.0,,,1533.0,0.0,,38098.0,3041790.0,184870.0,3040556.0,1234.0,127844.0,1234.0,409195.0,1234.0,,986858.0,,,-890373.0,,-5354204.0,,,1028705.0,-1028705.0,162736.0,,84906.0,77830.0,,,84906.0,1837458.0,,6921.0,,,,,,,,,4325499.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,9559.0,297500.0,,,719000.0,10100.0,,,99563.0,,1449.0,,,0.0,39742.0,-11906952.0,,,,0.0,,,-2856920.0,,,,,,,,,,,,0.0,,,,424924258.0,,20000.0
2020-10-31,2020-12-31,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,881583.0,,68439.0,1733019.0,-100.0,9359941.0,,,,,,201274.0,193299.0,,,168824.0,1883.0,,,,,0.001,900000000.0,470276740.0,470276740.0,0.0,470277.0,,239000.0,,2025756.0,297531.0,,,239000.0,,,,,,,42351111.0,470214.0,426338.0,82500.0,,,33236.0,,,,,,6921.0,395.0,,,,,,0.0,,,1801458.0,,,292263.0,,528416.0,,,-841271.0,,,,,,,,45021.0,,,,,,6387.0,,,-14916.0,,,7442.0,33235.0,,591.0,286637.0,5867.0,6500.0,3109379.0,201274.0,3108416.0,963.0,,963.0,425375.0,127844.0,,209952.0,,,-208069.0,,-841271.0,,,541566.0,-541566.0,141510.0,,84906.0,56604.0,,,56604.0,,,6921.0,,-841271.0,,,,,,,299705.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,24475.0,,,,0.0,0.0,,,13150.0,,1054.0,,,,5048.0,-12748223.0,,,,,,,-2908105.0,,,,,503449.0,,,,,286637.0,-20000.0,0.0,0.0,,,468104075.0,,
2021-01-31,2021-06-02,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,914357.0,,72355.0,1716410.0,-100.0,9427741.0,,,,,,89973.0,82394.0,,,58730.0,,,,,,0.001,900000000.0,470476740.0,470476740.0,0.0,470477.0,,,,,981601.0,,,348000.0,,,,,,,,,1111612.0,,,,33236.0,,,,,,6921.0,,,,,,,0.0,,,1788765.0,,,436820.0,,281117.0,,,-884656.0,,,,,,,,,,,,,,,,,,,,21049.0,,,,,,,3814734.0,89973.0,3812567.0,127844.0,,2167.0,1109445.0,2167.0,,,,,,,-884656.0,,,288537.0,-288537.0,127359.0,,84906.0,42453.0,,,,,,6921.0,,-884656.0,,,,,,,596119.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,23664.0,,,,,,,,7420.0,,658.0,,,,,-13632879.0,,,,,,,-3724761.0,,,,,,,,,,68000.0,,,,,,470301740.0,,
2021-04-30,2021-09-28,10-Q,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,997337.0,,73816.0,1738748.0,-100.0,11337699.0,,,,,,24065.0,16881.0,,,2557.0,,,,,,0.001,900000000.0,470518407.0,470518407.0,0.0,470519.0,,,,,846780.0,,,401500.0,,,,,,,,,976261.0,,,,33235.0,,,,,,6921.0,,,,,,,0.0,,,1812564.0,,,-215071.0,,2107570.0,,,-1947336.0,,,,,,,,,,,,,,,,,,,,11463.0,,,,,,,3786162.0,24065.0,3784525.0,1637.0,127844.0,1637.0,974624.0,,,,,,,,-1947336.0,,,2124194.0,-2124194.0,106132.0,,84906.0,21226.0,,,,,,6921.0,,-1947336.0,,,,,,,-176858.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,14324.0,,,,,,,,16624.0,,263.0,,,,,-15580215.0,,,,,,,-3762097.0,,,,,,,,10000.0,,,,,,,,470489561.0,,
2021-07-31,2022-01-21,10-K,MIRAGE ENERGY CORPORATION,MRGE,CIK0001623360,USD,1005926.0,,75277.0,1726023.0,-100.0,12571207.0,,,,,,156498.0,149577.0,,84906.0,99158.0,-67783.0,99158.0,,,,0.001,900000000.0,478824365.0,478824365.0,0.0,478825.0,,125000.0,,1486694.0,289905.0,,,125000.0,,,,,,30579060.0,,1281296.0,418952.0,517442.0,,,58967.0,,,0.0,4428618.0,4428618.0,6921.0,1449.0,,,,,,-0.01,0.21,,1801300.0,,,753376.0,,3155895.0,,,-4222660.0,,,0.0,,527306.0,527306.0,,189296.0,,,,,,6229.0,,,-40860.0,,,60463.0,,,3232.0,2254637.0,,17000.0,3226178.0,156498.0,3224975.0,,127844.0,1203.0,417749.0,1203.0,,753812.0,,,-821595.0,,-4222660.0,,,3217071.0,-3217071.0,77830.0,,77830.0,,,,87120.0,4428618.0,,6921.0,,,,,,,,,1005589.0,,,,,,,0.001,10000000.0,10000000.0,10000000.0,10000.0,50419.0,,,,415000.0,0.0,,,61176.0,,0.0,,,,28188.0,-16129612.0,,,,2254637.0,,,-3069680.0,,,,,,,,,,354637.0,20000.0,0.0,0.0,,,471364258.0,,
