end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncomeTaxReconciliationTaxExemptIncome,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableToBankNoncurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherCommitmentDueInNextTwelveMonths,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidRent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxLiabilitiesLeasingArrangements
2019-06-30,2019-08-08,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,10921000.0,,14102000.0,496000.0,,4429000.0,574000.0,640550000.0,3643000.0,,2525000.0,480149000.0,430988000.0,862000.0,20000.0,325580000.0,,326422000.0,275664000.0,45707000.0,,,146552000.0,146612000.0,,,,5852778.0,0.001,500000000.0,27044527.0,27044527.0,27000.0,-23592000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.89,-0.89,-0.89,,1909000.0,,,,4307000.0,,,,-24022000.0,-60000.0,,,,,,,,,,,,,,,,,,,,,,281000.0,2957000.0,,,,,2119000.0,0.0,,0.0,0.0,677000.0,968000.0,474000.0,195000.0,480149000.0,30623000.0,,,,-23962000.0,-23962000.0,2635000.0,4781000.0,,,31657000.0,-26657000.0,,1924000.0,819000.0,1105000.0,,1764000.0,,,,,,,,,,,0.0859,337000.0,1913000.0,,370000.0,,,370000.0,99000.0,819000.0,1105000.0,,,-41000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,3772000.0,,,,,,,,,,5910000.0,1481000.0,5000000.0,,27350000.0,,60000.0,,-192730000.0,5000000.0,,,,,,,1398990.0,19.46,,,,70414000.0,2512033.0,36.53,,,57308000.0,,448421000.0,,,,,,,215000.0,,,,,,,,,,,,,,27026000.0,,
2019-09-30,2019-11-08,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,10522000.0,,15286000.0,593000.0,,4560000.0,480000.0,644148000.0,3144000.0,,2467000.0,451505000.0,424597000.0,733000.0,9000.0,260798000.0,,261522000.0,238104000.0,23418000.0,,,182898000.0,182958000.0,,,,5799263.0,0.001,500000000.0,27098042.0,27098042.0,27000.0,-31127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.15,-1.15,-1.15,,2353000.0,,,,3814000.0,,,,-31084000.0,-51000.0,,,,,,,,,,,,,,,,,,,,,,240000.0,2757000.0,,,,,1884000.0,0.0,,0.0,0.0,677000.0,968000.0,239000.0,156000.0,451505000.0,29730000.0,,,,-31033000.0,-31033000.0,2661000.0,3077000.0,,,33745000.0,-33745000.0,,1728000.0,845000.0,883000.0,,1586000.0,,,,,,,,,,,0.0859,313000.0,1735000.0,,-94000.0,,,-94000.0,-25000.0,845000.0,883000.0,,,144000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,3595000.0,,,,,,,,,,6255000.0,1695000.0,,,29931000.0,,60000.0,,-223763000.0,0.0,,,,,,,1446535.0,21.05,,,,32251000.0,2319350.0,36.56,,,29966000.0,,420892000.0,,,,,,,454000.0,,,,,,,,,,,,,,27058000.0,,
2019-12-31,2020-03-02,10-K,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,16237000.0,2633000.0,11052000.0,435000.0,,4679000.0,338000.0,648669000.0,12411000.0,,2462000.0,435197000.0,377733000.0,552000.0,6000.0,256969000.0,0.0,257515000.0,203210000.0,54305000.0,,41000.0,171017000.0,171077000.0,57421000.0,57421000.0,,5642223.0,0.001,500000000.0,27255000.0,27255000.0,27000.0,-96775000.0,0.0,0.0,0.0,23594000.0,6000.0,23594000.0,6000.0,349000.0,,,,74832000.0,0.0,55722000.0,799000.0,14244000.0,4067000.0,74483000.0,349000.0,300000.0,0.06,0.5,6000.0,,514000.0,,-4.35,-3.6,-4.35,1100000.0,2152000.0,0.0,,,16094000.0,-97187000.0,-97488000.0,-301000.0,,-152000.0,26905000.0,0.0,-53000.0,-20473000.0,0.0,-1122000.0,-377000.0,4405000.0,-34000.0,-661000.0,13203000.0,0.0,,0.0,,,-174000.0,-999000.0,-3580000.0,,,1041000.0,,10984000.0,,424000.0,,1645000.0,0.0,969000.0,0.0,0.0,0.0,676000.0,,120000.0,435197000.0,29535000.0,-4493000.0,131431000.0,-69517000.0,-97336000.0,-117599000.0,9944000.0,1375000.0,,1.0,115432000.0,-129690000.0,879000.0,1525000.0,871000.0,654000.0,937000.0,1402000.0,893000.0,,,,,,,,,,0.0859,269000.0,1481000.0,200000.0,,561000.0,561000.0,,153000.0,871000.0,654000.0,-676000.0,,1000.0,,,0.0,251815000.0,805000.0,0.001,10000000.0,0.0,0.0,0.0,3506000.0,,,3007000.0,,,384051000.0,0.0,3007000.0,0.0,6297000.0,1618000.0,0.0,7500000.0,99338000.0,60000.0,60000.0,,-244026000.0,8000000.0,,2295000.0,,,,,1316137.0,22.73,388232.0,56.98,1608917.0,10156000.0,3039880.0,29.4,9.02,34.31,8374000.0,,405008000.0,,,333260.0,,,,3007000.0,,,0.0,,,2633000.0,3146000.0,,0.0,1166000.0,168000.0,0.0,27059000.0,27059000.0,27059000.0,
2020-03-31,2020-05-06,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,8571000.0,,13781000.0,494000.0,,4803000.0,1145000.0,651680000.0,2975000.0,,,424233000.0,371055000.0,1384000.0,32000.0,246029000.0,0.0,247381000.0,197166000.0,50215000.0,,86000.0,165317000.0,165377000.0,-5700000.0,-5700000.0,,6982943.0,0.001,500000000.0,27277115.0,27277115.0,27000.0,-7455000.0,0.0,0.0,0.0,36279000.0,32000.0,36279000.0,32000.0,,,,,,,,,,,,,,,,,,140000.0,,,-0.3,,,1363000.0,,,,4285000.0,,,,-8262000.0,0.0,,,,,,,,,,,-5190000.0,,,5000000.0,,,,,-233000.0,,,0.0,1897000.0,,,4000.0,,1405000.0,0.0,,0.0,0.0,0.0,676000.0,729000.0,88000.0,424233000.0,23250000.0,-1339000.0,10751000.0,-15112000.0,-8262000.0,,1991000.0,0.0,,1.0,25253000.0,-10253000.0,220000.0,1317000.0,898000.0,419000.0,239000.0,1213000.0,,,,,,,,,,,0.0859,235000.0,1293000.0,,807000.0,,,807000.0,0.0,898000.0,419000.0,0.0,,94000.0,,,,74013000.0,87000.0,0.001,10000000.0,0.0,0.0,0.0,3572000.0,,,,,,84851000.0,,36000.0,,6413000.0,1610000.0,5000000.0,1375000.0,20968000.0,,60000.0,,-252288000.0,15000000.0,,,,,,,1423084.0,26.04,266468.0,37.14,115550.0,6683000.0,2866929.0,28.35,1.66,15.88,6565000.0,,400564000.0,,,22033.0,,,,36000.0,,,,,,8000.0,,,,,,,,27264000.0,,
2020-06-30,2020-08-10,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,6289000.0,,12916000.0,542000.0,,4940000.0,753000.0,654492000.0,2741000.0,,,401746000.0,384516000.0,961000.0,1000.0,170067000.0,,171027000.0,156706000.0,14321000.0,,,221172000.0,221232000.0,,,,6972720.0,0.001,500000000.0,27287338.0,27287338.0,27000.0,-21940000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,-0.79,-0.79,,2036000.0,,,,4687000.0,,,,-21548000.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1061000.0,,,,,1166000.0,,676000.0,,0.0,0.0,0.0,490000.0,61000.0,401746000.0,20130000.0,,,,-21548000.0,,1087000.0,0.0,,,22635000.0,-22635000.0,,1105000.0,925000.0,180000.0,,1020000.0,,,,,,,,,,,0.0859,212000.0,1354000.0,,-392000.0,,,-392000.0,0.0,925000.0,180000.0,,,26000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,6638000.0,200000.0,,,,,,,,,6435000.0,1495000.0,,,17948000.0,,60000.0,,-273836000.0,0.0,,,,300000.0,,,1365178.0,25.89,,,,19517000.0,2697996.0,27.61,,,12530000.0,,381436000.0,,,,,,,71000.0,,,,,,,,,,,,,27279000.0,27279000.0,27279000.0,
2020-09-30,2020-11-04,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,5484000.0,,18139000.0,1039000.0,,5077000.0,259000.0,657560000.0,2805000.0,,,384750000.0,345814000.0,481000.0,14000.0,164902000.0,,165369000.0,129192000.0,36177000.0,,,209154000.0,209214000.0,,,,6913830.0,0.001,500000000.0,27346228.0,27346228.0,27000.0,-24261000.0,,0.0,0.0,39317000.0,14000.0,39317000.0,14000.0,,,,,,,,,,,,,,,,,,,,-0.87,-0.87,-0.87,,2782000.0,,,,4794000.0,,,,-23767000.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,625000.0,,,,,923000.0,,676000.0,,0.0,0.0,0.0,247000.0,39000.0,384750000.0,24474000.0,,,,-23767000.0,,569000.0,0.0,,,24336000.0,-24336000.0,,884000.0,851000.0,33000.0,,824000.0,,,,,,,,,,,0.0859,224000.0,1114000.0,,-494000.0,,,-494000.0,0.0,851000.0,33000.0,,,-56000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,7468000.0,200000.0,,,,,,,,,6662000.0,1585000.0,,,19542000.0,,60000.0,,-297603000.0,0.0,,,,300000.0,,,1355530.0,27.48,,,,6747000.0,2876063.0,26.91,,,6365000.0,,360243000.0,,,,,,,263000.0,,,,,,,,,,,,,27316000.0,27316000.0,27316000.0,
2020-12-31,2021-02-25,10-K,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,4217000.0,-461000.0,15262000.0,408000.0,,4945000.0,-4000.0,660665000.0,11499000.0,,,416552000.0,396561000.0,208000.0,5000.0,160540000.0,0.0,160743000.0,143197000.0,17546000.0,,279000.0,250456000.0,250516000.0,,79439000.0,,6904483.0,0.001,500000000.0,27356000.0,27356000.0,27000.0,-20273000.0,0.0,2399000.0,0.0,46713000.0,5000.0,49112000.0,5000.0,150000.0,,,,81484000.0,0.0,57772000.0,769000.0,17614000.0,5329000.0,81334000.0,150000.0,500000.0,0.06,0.5,6000.0,,559000.0,,-0.73,-0.73,-0.73,0.0,3688000.0,,,100000.0,18854000.0,-19832000.0,-19931000.0,-99000.0,,0.0,6678000.0,,40000.0,-4186000.0,0.0,871000.0,-21000.0,3389000.0,-18000.0,-11000.0,-7694000.0,0.0,,0.0,,,0.0,-1183000.0,-1048000.0,,,0.0,,3959000.0,,4000.0,,352000.0,0.0,352000.0,0.0,0.0,0.0,0.0,,10000.0,416552000.0,19821000.0,-879000.0,94475000.0,-14157000.0,-19931000.0,,3948000.0,0.0,,1.0,98879000.0,-23879000.0,865000.0,342000.0,342000.0,0.0,938000.0,344000.0,1058000.0,,,,,,,,,,0.0859,230000.0,258000.0,200000.0,,-342000.0,-342000.0,,0.0,342000.0,0.0,0.0,,-11000.0,,,0.0,194927000.0,569000.0,0.001,10000000.0,0.0,0.0,0.0,2908000.0,200000.0,,496000.0,,,289971000.0,0.0,496000.0,0.0,6728000.0,1783000.0,0.0,1375000.0,80025000.0,60000.0,60000.0,0.0,-263957000.0,75000000.0,,0.0,,300000.0,,,1606744.0,26.56,558512.0,38.13,539825.0,17434000.0,2920700.0,26.67,4.94,19.13,12326000.0,,396731000.0,,,100493.0,,,,497000.0,,,0.0,,,-461000.0,4044000.0,0.0,0.0,898000.0,0.0,0.0,27302000.0,27302000.0,27302000.0,0.0
2021-03-31,2021-05-04,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2452000.0,,11826000.0,638000.0,,5068000.0,-111000.0,664147000.0,3315000.0,,,396418000.0,387131000.0,100000.0,5000.0,103173000.0,0.0,103268000.0,96212000.0,7056000.0,,58000.0,284148000.0,284208000.0,,33692000.0,,8260481.0,0.001,500000000.0,27367355.0,27367355.0,27000.0,-18270000.0,0.0,0.0,0.0,10940000.0,5000.0,10940000.0,5000.0,,,,,,,,,,,,,,,,,,125000.0,,,-0.66,,,2019000.0,,,,5423000.0,,,,,,,,,,,,,,,,-5125000.0,,,1247000.0,,,,,2276000.0,,,,195000.0,,,0.0,,201000.0,,0.0,,0.0,0.0,0.0,201000.0,4000.0,396418000.0,14475000.0,167000.0,56729000.0,-23204000.0,-18163000.0,,198000.0,,,1.0,29608000.0,-18361000.0,133000.0,197000.0,197000.0,,151000.0,218000.0,,,,,,,,,,,0.0859,193000.0,477000.0,,-107000.0,,,-107000.0,,197000.0,,,,3000.0,,,,6238000.0,317000.0,0.001,10000000.0,0.0,0.0,0.0,5464000.0,,,,,,63284000.0,,167000.0,,6822000.0,1754000.0,1247000.0,0.0,24185000.0,,0.0,60000.0,-282120000.0,11247000.0,,,,,,,1715491.0,26.91,96150.0,27.24,1011724.0,17205000.0,3824494.0,27.48,14.2,29.63,12760000.0,,381943000.0,,,11780.0,,,,167000.0,,,,,,-167000.0,,,,,,,,27361000.0,,
2021-06-30,2021-08-09,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,4103000.0,,15958000.0,447000.0,,5228000.0,-176000.0,668429000.0,3690000.0,,,426569000.0,398061000.0,37000.0,6000.0,64050000.0,,64081000.0,58597000.0,5484000.0,,,332254000.0,332314000.0,,,,8195227.0,0.001,500000000.0,27432609.0,27432609.0,27000.0,-494000.0,0.0,0.0,0.0,8259000.0,6000.0,8259000.0,6000.0,,,,,,,,,,,,,,,,,,,,-0.02,,-0.02,,3103000.0,,,,5246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000.0,,,,,25775000.0,,2316000.0,,2531000.0,2457000.0,2386000.0,239000.0,4998000.0,426569000.0,20616000.0,,,,-429000.0,,104000.0,,,,30560000.0,-533000.0,,20777000.0,555000.0,20222000.0,,20278000.0,,,,,,,,,,,0.04,486000.0,258000.0,,-65000.0,,,-65000.0,,,,,,0.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,6508000.0,,,,,,,,,,7716000.0,2488000.0,642000.0,,25314000.0,,0.0,60000.0,-282549000.0,30027000.0,,,,,,,1744975.0,27.82,,,,24823000.0,3731808.0,27.7,,,17109000.0,,385731000.0,,,,,,,592000.0,,,,,,,,,,,,,27391000.0,,27391000.0,
2021-09-30,2021-11-04,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,5717000.0,,14075000.0,516000.0,,4771000.0,-200000.0,672996000.0,4364000.0,,,424335000.0,386644000.0,10000.0,3000.0,52971000.0,,52978000.0,37736000.0,15242000.0,,,336328000.0,336388000.0,,,,8174053.0,0.001,500000000.0,27453783.0,27453783.0,27000.0,-6690000.0,0.0,0.0,0.0,7267000.0,3000.0,7267000.0,3000.0,,,,,,,,,,,,,,,,,,,,-0.24,,-0.24,,4090000.0,,,,5432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000.0,,,,,25725000.0,,2316000.0,,2531000.0,2457000.0,2386000.0,189000.0,4790000.0,424335000.0,20889000.0,,,,-6666000.0,,97000.0,,,,27653000.0,-6763000.0,,20935000.0,1097000.0,19838000.0,,19778000.0,,,,,,,,,,,0.04,133000.0,258000.0,,-24000.0,,,-24000.0,,,,,,33000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,11759000.0,,,,,,,,,,7184000.0,2413000.0,761000.0,,22221000.0,,0.0,60000.0,-289215000.0,20890000.0,,,,,,,1900242.0,28.02,,,,26987000.0,3663143.0,27.75,,,19554000.0,,383608000.0,,,,,,,203000.0,,,,,,,,,,,,,27436000.0,,27436000.0,
